Time (ps), Potential energy per cell (eV), Kinetic energy per cell (eV), Total energy per cell (eV), Temperature (C), Pressure (GPa), Volume per cell (Å^3)
6.55000000e+00, 4.15473320e-01, 4.00030271e-01, 8.15503590e-01, 5.00542303e+02, 1.67581990e+00, 6.69386576e+01
6.56000000e+00, 4.06321069e-01, 4.07946511e-01, 8.14267581e-01, 5.15852980e+02, 1.60496093e+00, 6.69451602e+01
6.57000000e+00, 4.09742783e-01, 4.05006864e-01, 8.14749647e-01, 5.10167454e+02, 1.59873190e+00, 6.69513885e+01
6.58000000e+00, 4.15002886e-01, 3.99691215e-01, 8.14694101e-01, 4.99886541e+02, 1.59179016e+00, 6.69575931e+01
6.59000000e+00, 4.16706147e-01, 3.97634371e-01, 8.14340518e-01, 4.95908431e+02, 1.56525650e+00, 6.69637715e+01
6.60000000e+00, 4.18860000e-01, 3.95596702e-01, 8.14456702e-01, 4.91967407e+02, 1.55476093e+00, 6.69698473e+01
6.61000000e+00, 4.22786090e-01, 3.91824530e-01, 8.14610620e-01, 4.84671707e+02, 1.60731600e+00, 6.69758830e+01
6.62000000e+00, 4.27325747e-01, 3.88068274e-01, 8.15394021e-01, 4.77406792e+02, 1.64036843e+00, 6.69821233e+01
6.63000000e+00, 4.24967595e-01, 3.90998846e-01, 8.15966441e-01, 4.83074766e+02, 1.65155651e+00, 6.69884925e+01
6.64000000e+00, 4.15530034e-01, 3.99548703e-01, 8.15078737e-01, 4.99610911e+02, 1.61893298e+00, 6.69949057e+01
6.65000000e+00, 4.12086714e-01, 4.03581597e-01, 8.15668311e-01, 5.07410868e+02, 1.61888381e+00, 6.70011929e+01
6.66000000e+00, 4.10667263e-01, 4.05203197e-01, 8.15870460e-01, 5.10547180e+02, 1.60951879e+00, 6.70074804e+01
6.67000000e+00, 4.05414518e-01, 4.09645498e-01, 8.15060015e-01, 5.19138964e+02, 1.56708849e+00, 6.70137322e+01
6.68000000e+00, 4.02865535e-01, 4.11198017e-01, 8.14063552e-01, 5.22141668e+02, 1.53790182e+00, 6.70198197e+01
6.69000000e+00, 4.12005016e-01, 4.01992982e-01, 8.13997999e-01, 5.04338353e+02, 1.60413449e+00, 6.70257944e+01
6.70000000e+00, 4.25892166e-01, 3.89403223e-01, 8.15295389e-01, 4.79988696e+02, 1.69657239e+00, 6.70320270e+01
6.71000000e+00, 4.26004215e-01, 3.89738176e-01, 8.15742391e-01, 4.80636524e+02, 1.67247131e+00, 6.70386193e+01
6.72000000e+00, 4.14062468e-01, 4.00614346e-01, 8.14676813e-01, 5.01671953e+02, 1.56209300e+00, 6.70451187e+01
6.73000000e+00, 4.12026718e-01, 4.02405469e-01, 8.14432187e-01, 5.05136138e+02, 1.52406955e+00, 6.70511896e+01
6.74000000e+00, 4.22362612e-01, 3.92809295e-01, 8.15171907e-01, 4.86576326e+02, 1.51884809e+00, 6.70571133e+01
6.75000000e+00, 4.30127381e-01, 3.86000910e-01, 8.16128291e-01, 4.73408336e+02, 1.50825393e+00, 6.70630173e+01
6.76000000e+00, 4.26301846e-01, 3.89431849e-01, 8.15733695e-01, 4.80044061e+02, 1.48109581e+00, 6.70688805e+01
6.77000000e+00, 4.23748400e-01, 3.92271284e-01, 8.16019684e-01, 4.85535768e+02, 1.47822172e+00, 6.70746387e+01
6.78000000e+00, 4.25618404e-01, 3.91357738e-01, 8.16976142e-01, 4.83768893e+02, 1.49378280e+00, 6.70803862e+01
6.79000000e+00, 4.22377321e-01, 3.94120858e-01, 8.16498179e-01, 4.89113000e+02, 1.48127477e+00, 6.70861947e+01
6.80000000e+00, 4.22297091e-01, 3.93992237e-01, 8.16289328e-01, 4.88864236e+02, 1.52970669e+00, 6.70919551e+01
6.81000000e+00, 4.29953941e-01, 3.87203008e-01, 8.17156948e-01, 4.75733294e+02, 1.59091767e+00, 6.70979043e+01
6.82000000e+00, 4.33479631e-01, 3.85115762e-01, 8.18595393e-01, 4.71696384e+02, 1.58096385e+00, 6.71040922e+01
6.83000000e+00, 4.20471740e-01, 3.97448798e-01, 8.17920539e-01, 4.95549518e+02, 1.48413465e+00, 6.71102419e+01
6.84000000e+00, 4.06417039e-01, 4.10426592e-01, 8.16843630e-01, 5.20649665e+02, 1.37199387e+00, 6.71160155e+01
6.85000000e+00, 4.07792234e-01, 4.09512272e-01, 8.17304506e-01, 5.18881294e+02, 1.33969219e+00, 6.71213532e+01
6.86000000e+00, 4.12820534e-01, 4.04597114e-01, 8.17417648e-01, 5.09374963e+02, 1.37176760e+00, 6.71265657e+01
6.87000000e+00, 4.14321667e-01, 4.01393346e-01, 8.15715014e-01, 5.03178606e+02, 1.43278924e+00, 6.71319034e+01
6.88000000e+00, 4.28931511e-01, 3.87595117e-01, 8.16526629e-01, 4.76491667e+02, 1.54302895e+00, 6.71374790e+01
6.89000000e+00, 4.43620182e-01, 3.75929981e-01, 8.19550162e-01, 4.53930308e+02, 1.61804373e+00, 6.71434841e+01
6.90000000e+00, 4.26853179e-01, 3.91754977e-01, 8.18608156e-01, 4.84537187e+02, 1.48456081e+00, 6.71497817e+01
6.91000000e+00, 4.04041855e-01, 4.12530188e-01, 8.16572043e-01, 5.24718197e+02, 1.25774341e+00, 6.71555604e+01
6.92000000e+00, 4.09592478e-01, 4.07379695e-01, 8.16972172e-01, 5.14756709e+02, 1.19843347e+00, 6.71604565e+01
6.93000000e+00, 4.30588012e-01, 3.88453719e-01, 8.19041731e-01, 4.78152275e+02, 1.30807080e+00, 6.71651220e+01
6.94000000e+00, 4.32246130e-01, 3.86823941e-01, 8.19070071e-01, 4.75000146e+02, 1.35096678e+00, 6.71702148e+01
6.95000000e+00, 4.22189513e-01, 3.94997645e-01, 8.17187159e-01, 4.90808781e+02, 1.35990999e+00, 6.71754749e+01
6.96000000e+00, 4.25026164e-01, 3.94830699e-01, 8.19856863e-01, 4.90485892e+02, 1.39596852e+00, 6.71807704e+01
6.97000000e+00, 4.18970315e-01, 3.99504282e-01, 8.18474597e-01, 4.99524997e+02, 1.38822080e+00, 6.71862066e+01
6.98000000e+00, 4.19875170e-01, 3.98749318e-01, 8.18624488e-01, 4.98064832e+02, 1.36709408e+00, 6.71916131e+01
6.99000000e+00, 4.27793533e-01, 3.91933402e-01, 8.19726935e-01, 4.84882276e+02, 1.35525425e+00, 6.71969378e+01
7.00000000e+00, 4.26777951e-01, 3.92851126e-01, 8.19629077e-01, 4.86657231e+02, 1.31732456e+00, 6.72022168e+01
7.01000000e+00, 4.18506990e-01, 4.01227949e-01, 8.19734939e-01, 5.02858715e+02, 1.24951422e+00, 6.72073484e+01
7.02000000e+00, 4.08655841e-01, 4.10087363e-01, 8.18743204e-01, 5.19993568e+02, 1.21391592e+00, 6.72122162e+01
7.03000000e+00, 4.08469912e-01, 4.10135222e-01, 8.18605134e-01, 5.20086131e+02, 1.26759156e+00, 6.72169457e+01
7.04000000e+00, 4.14343544e-01, 4.04187776e-01, 8.18531321e-01, 5.08583270e+02, 1.34466835e+00, 6.72218846e+01
7.05000000e+00, 4.18475289e-01, 4.00339088e-01, 8.18814377e-01, 5.01139583e+02, 1.35512385e+00, 6.72271243e+01
7.06000000e+00, 4.15661118e-01, 4.02387408e-01, 8.18048525e-01, 5.05101205e+02, 1.26724288e+00, 6.72324051e+01
7.07000000e+00, 4.16528787e-01, 4.00903235e-01, 8.17432022e-01, 5.02230690e+02, 1.20867153e+00, 6.72373439e+01
7.08000000e+00, 4.28809637e-01, 3.89574895e-01, 8.18384532e-01, 4.80320724e+02, 1.25555572e+00, 6.72420547e+01
7.09000000e+00, 4.42491047e-01, 3.76514086e-01, 8.19005132e-01, 4.55060017e+02, 1.35362672e+00, 6.72469485e+01
7.10000000e+00, 4.50462710e-01, 3.69564854e-01, 8.20027565e-01, 4.41619616e+02, 1.41198490e+00, 6.72522251e+01
7.11000000e+00, 4.52479234e-01, 3.67696311e-01, 8.20175545e-01, 4.38005697e+02, 1.39178737e+00, 6.72577296e+01
7.12000000e+00, 4.57239803e-01, 3.65628589e-01, 8.22868391e-01, 4.34006546e+02, 1.40407182e+00, 6.72631558e+01
7.13000000e+00, 4.42292323e-01, 3.82457424e-01, 8.24749746e-01, 4.66554934e+02, 1.29173703e+00, 6.72686303e+01
7.14000000e+00, 4.04307464e-01, 4.17573682e-01, 8.21881147e-01, 5.34472742e+02, 1.04148180e+00, 6.72736672e+01
7.15000000e+00, 3.93853589e-01, 4.27441906e-01, 8.21295496e-01, 5.53558720e+02, 9.54006011e-01, 6.72777285e+01
7.16000000e+00, 4.15331007e-01, 4.07416239e-01, 8.22747245e-01, 5.14827388e+02, 1.10514249e+00, 6.72814489e+01
7.17000000e+00, 4.31548635e-01, 3.91659931e-01, 8.23208565e-01, 4.84353359e+02, 1.24757316e+00, 6.72857590e+01
7.18000000e+00, 4.25060682e-01, 3.97631458e-01, 8.22692140e-01, 4.95902797e+02, 1.21367193e+00, 6.72906249e+01
7.19000000e+00, 4.06612459e-01, 4.14359259e-01, 8.20971718e-01, 5.28255776e+02, 1.11401782e+00, 6.72953589e+01
7.20000000e+00, 4.04577446e-01, 4.15146553e-01, 8.19723998e-01, 5.29778468e+02, 1.17159125e+00, 6.72997045e+01
7.21000000e+00, 4.28401991e-01, 3.92936052e-01, 8.21338043e-01, 4.86821486e+02, 1.34651196e+00, 6.73042750e+01
7.22000000e+00, 4.46748426e-01, 3.75917807e-01, 8.22666233e-01, 4.53906764e+02, 1.45555607e+00, 6.73095283e+01
7.23000000e+00, 4.44820487e-01, 3.77598723e-01, 8.22419210e-01, 4.57157797e+02, 1.41948704e+00, 6.73152075e+01
7.24000000e+00, 4.37083172e-01, 3.86548617e-01, 8.23631790e-01, 4.74467648e+02, 1.33301741e+00, 6.73207464e+01
7.25000000e+00, 4.22609638e-01, 4.01019492e-01, 8.23629130e-01, 5.02455541e+02, 1.26259072e+00, 6.73259483e+01
7.26000000e+00, 4.09941555e-01, 4.12550881e-01, 8.22492437e-01, 5.24758221e+02, 1.20068278e+00, 6.73308758e+01
7.27000000e+00, 4.12497443e-01, 4.10120454e-01, 8.22617898e-01, 5.20057570e+02, 1.21165864e+00, 6.73355619e+01
7.28000000e+00, 4.23695480e-01, 3.99474337e-01, 8.23169817e-01, 4.99467080e+02, 1.28874668e+00, 6.73402913e+01
7.29000000e+00, 4.28376598e-01, 3.94761331e-01, 8.23137929e-01, 4.90351729e+02, 1.32236239e+00, 6.73453219e+01
7.30000000e+00, 4.25615446e-01, 3.96723746e-01, 8.22339192e-01, 4.94147205e+02, 1.26539732e+00, 6.73504841e+01
7.31000000e+00, 4.27707885e-01, 3.94526682e-01, 8.22234567e-01, 4.89897898e+02, 1.20770621e+00, 6.73554243e+01
7.32000000e+00, 4.35302255e-01, 3.88163332e-01, 8.23465587e-01, 4.77590642e+02, 1.21553350e+00, 6.73601396e+01
7.33000000e+00, 4.32088207e-01, 3.92361297e-01, 8.24449505e-01, 4.85709862e+02, 1.19769932e+00, 6.73648858e+01
7.34000000e+00, 4.13596544e-01, 4.09123341e-01, 8.22719886e-01, 5.18129069e+02, 1.10863928e+00, 6.73695626e+01
7.35000000e+00, 4.09250382e-01, 4.12151424e-01, 8.21401806e-01, 5.23985637e+02, 1.05268015e+00, 6.73738920e+01
7.36000000e+00, 4.30923826e-01, 3.91646509e-01, 8.22570334e-01, 4.84327400e+02, 1.12302924e+00, 6.73780031e+01
7.37000000e+00, 4.54511471e-01, 3.69485690e-01, 8.23997161e-01, 4.41466506e+02, 1.26427800e+00, 6.73823892e+01
7.38000000e+00, 4.61618269e-01, 3.63764509e-01, 8.25382778e-01, 4.30401259e+02, 1.35358770e+00, 6.73873274e+01
7.39000000e+00, 4.51247498e-01, 3.74662878e-01, 8.25910376e-01, 4.51479625e+02, 1.31822703e+00, 6.73926148e+01
7.40000000e+00, 4.36064617e-01, 3.90079156e-01, 8.26143773e-01, 4.81296007e+02, 1.20782391e+00, 6.73977645e+01
7.41000000e+00, 4.29218725e-01, 3.97437764e-01, 8.26656489e-01, 4.95528176e+02, 1.14421580e+00, 6.74024832e+01
7.42000000e+00, 4.29598966e-01, 3.98063278e-01, 8.27662244e-01, 4.96737973e+02, 1.13312676e+00, 6.74069537e+01
7.43000000e+00, 4.24568758e-01, 4.03278665e-01, 8.27847423e-01, 5.06824972e+02, 1.08113396e+00, 6.74113812e+01
7.44000000e+00, 4.10511196e-01, 4.16232051e-01, 8.26743248e-01, 5.31877914e+02, 9.46224968e-01, 6.74156058e+01
7.45000000e+00, 3.99127912e-01, 4.25730160e-01, 8.24858071e-01, 5.50248057e+02, 8.66063689e-01, 6.74193034e+01
7.46000000e+00, 4.05159820e-01, 4.19458385e-01, 8.24618205e-01, 5.38117916e+02, 9.40527877e-01, 6.74226879e+01
7.47000000e+00, 4.17660288e-01, 4.07581457e-01, 8.25241746e-01, 5.15146935e+02, 1.07417537e+00, 6.74263636e+01
7.48000000e+00, 4.17379326e-01, 4.06764695e-01, 8.24144021e-01, 5.13567249e+02, 1.07457240e+00, 6.74305619e+01
7.49000000e+00, 4.15359230e-01, 4.06885977e-01, 8.22245207e-01, 5.13801818e+02, 1.09022936e+00, 6.74347621e+01
7.50000000e+00, 4.34172109e-01, 3.88689201e-01, 8.22861309e-01, 4.78607717e+02, 1.24997633e+00, 6.74390237e+01
7.51000000e+00, 4.61642295e-01, 3.63693924e-01, 8.25336219e-01, 4.30264742e+02, 1.44522237e+00, 6.74439101e+01
7.52000000e+00, 4.66663972e-01, 3.60374491e-01, 8.27038462e-01, 4.23844678e+02, 1.43965822e+00, 6.74495602e+01
7.53000000e+00, 4.43690876e-01, 3.83450195e-01, 8.27141071e-01, 4.68475037e+02, 1.25467535e+00, 6.74551890e+01
7.54000000e+00, 4.17328517e-01, 4.08937657e-01, 8.26266174e-01, 5.17769940e+02, 1.02409659e+00, 6.74600950e+01
7.55000000e+00, 4.08972748e-01, 4.18097593e-01, 8.27070341e-01, 5.35486029e+02, 8.73361184e-01, 6.74640996e+01
7.56000000e+00, 4.05329784e-01, 4.21375907e-01, 8.26705691e-01, 5.41826564e+02, 8.00291831e-01, 6.74675148e+01
7.57000000e+00, 4.00367539e-01, 4.24621699e-01, 8.24989237e-01, 5.48104200e+02, 8.01349351e-01, 6.74706445e+01
7.58000000e+00, 4.07608101e-01, 4.15937011e-01, 8.23545112e-01, 5.31307282e+02, 9.03508324e-01, 6.74737785e+01
7.59000000e+00, 4.31704706e-01, 3.92803451e-01, 8.24508156e-01, 4.86565023e+02, 1.07182114e+00, 6.74773122e+01
7.60000000e+00, 4.52526204e-01, 3.72810427e-01, 8.25336631e-01, 4.47896829e+02, 1.26701239e+00, 6.74815045e+01
7.61000000e+00, 4.60855406e-01, 3.65008478e-01, 8.25863884e-01, 4.32807200e+02, 1.37068129e+00, 6.74864606e+01
7.62000000e+00, 4.61426615e-01, 3.65924793e-01, 8.27351408e-01, 4.34579430e+02, 1.33520181e+00, 6.74918227e+01
7.63000000e+00, 4.49660356e-01, 3.79026563e-01, 8.28686919e-01, 4.59919360e+02, 1.17036352e+00, 6.74970463e+01
7.64000000e+00, 4.27662532e-01, 4.00179265e-01, 8.27841797e-01, 5.00830470e+02, 9.86003552e-01, 6.75016254e+01
7.65000000e+00, 4.16728364e-01, 4.11945721e-01, 8.28674085e-01, 5.23587789e+02, 9.12996347e-01, 6.75054834e+01
7.66000000e+00, 4.09811704e-01, 4.19151436e-01, 8.28963140e-01, 5.37524250e+02, 9.12261650e-01, 6.75090559e+01
7.67000000e+00, 3.97766077e-01, 4.28972980e-01, 8.26739057e-01, 5.56519945e+02, 8.23708494e-01, 6.75126257e+01
7.68000000e+00, 4.00064443e-01, 4.24687911e-01, 8.24752354e-01, 5.48232261e+02, 8.21595997e-01, 6.75158491e+01
7.69000000e+00, 4.28912522e-01, 3.96390993e-01, 8.25303514e-01, 4.93503632e+02, 9.74888105e-01, 6.75190644e+01
7.70000000e+00, 4.61895618e-01, 3.65144524e-01, 8.27040141e-01, 4.33070324e+02, 1.15236995e+00, 6.75228799e+01
7.71000000e+00, 4.70262522e-01, 3.59320842e-01, 8.29583363e-01, 4.21806832e+02, 1.16329775e+00, 6.75273903e+01
7.72000000e+00, 4.38696138e-01, 3.90801186e-01, 8.29497324e-01, 4.82692475e+02, 9.50366812e-01, 6.75319438e+01
7.73000000e+00, 3.94753256e-01, 4.31963396e-01, 8.26716652e-01, 5.62303663e+02, 7.17372327e-01, 6.75356640e+01
7.74000000e+00, 3.84758895e-01, 4.40669664e-01, 8.25428559e-01, 5.79142319e+02, 6.83330267e-01, 6.75384722e+01
7.75000000e+00, 4.13772034e-01, 4.12069212e-01, 8.25841247e-01, 5.23826632e+02, 9.14443827e-01, 6.75411472e+01
7.76000000e+00, 4.50727263e-01, 3.76978483e-01, 8.27705746e-01, 4.55958201e+02, 1.18338076e+00, 6.75447273e+01
7.77000000e+00, 4.61833356e-01, 3.66102506e-01, 8.27935862e-01, 4.34923143e+02, 1.24474304e+00, 6.75493606e+01
7.78000000e+00, 4.51976968e-01, 3.75745321e-01, 8.27722289e-01, 4.53573160e+02, 1.15343239e+00, 6.75542345e+01
7.79000000e+00, 4.42448654e-01, 3.86144729e-01, 8.28593383e-01, 4.73686493e+02, 1.07044835e+00, 6.75587511e+01
7.80000000e+00, 4.35288711e-01, 3.94350615e-01, 8.29639326e-01, 4.89557369e+02, 9.77993594e-01, 6.75629431e+01
7.81000000e+00, 4.24676541e-01, 4.04704534e-01, 8.29381076e-01, 5.09582724e+02, 8.68815603e-01, 6.75667732e+01
7.82000000e+00, 4.18024196e-01, 4.10495731e-01, 8.28519927e-01, 5.20783387e+02, 8.86307344e-01, 6.75701759e+01
7.83000000e+00, 4.25652301e-01, 4.02700218e-01, 8.28352519e-01, 5.05706206e+02, 9.82654586e-01, 6.75736473e+01
7.84000000e+00, 4.41166377e-01, 3.89365001e-01, 8.30531378e-01, 4.79914771e+02, 1.10443829e+00, 6.75774962e+01
7.85000000e+00, 4.37824444e-01, 3.92412011e-01, 8.30236455e-01, 4.85807946e+02, 1.14700607e+00, 6.75818225e+01
7.86000000e+00, 4.24090905e-01, 4.05213932e-01, 8.29304837e-01, 5.10567941e+02, 1.05801073e+00, 6.75863159e+01
7.87000000e+00, 4.20337204e-01, 4.08219776e-01, 8.28556980e-01, 5.16381498e+02, 9.96791717e-01, 6.75904608e+01
7.88000000e+00, 4.33609100e-01, 3.95105648e-01, 8.28714748e-01, 4.91017667e+02, 9.89589077e-01, 6.75943661e+01
7.89000000e+00, 4.50431236e-01, 3.80482848e-01, 8.30914084e-01, 4.62735938e+02, 1.00904578e+00, 6.75982435e+01
7.90000000e+00, 4.42433187e-01, 3.88345580e-01, 8.30778767e-01, 4.77943126e+02, 9.60582569e-01, 6.76021973e+01
7.91000000e+00, 4.21658405e-01, 4.07383824e-01, 8.29042229e-01, 5.14764695e+02, 8.43729288e-01, 6.76059614e+01
7.92000000e+00, 4.18443366e-01, 4.10532638e-01, 8.28976004e-01, 5.20854767e+02, 7.66474527e-01, 6.76092677e+01
7.93000000e+00, 4.30678005e-01, 3.98850090e-01, 8.29528095e-01, 4.98259735e+02, 8.57456202e-01, 6.76122714e+01
7.94000000e+00, 4.41925686e-01, 3.88381134e-01, 8.30306819e-01, 4.78011889e+02, 9.28296196e-01, 6.76156319e+01
7.95000000e+00, 4.39057899e-01, 3.91666780e-01, 8.30724679e-01, 4.84366605e+02, 9.07144385e-01, 6.76192702e+01
7.96000000e+00, 4.22606615e-01, 4.06997448e-01, 8.29604063e-01, 5.14017413e+02, 8.65995997e-01, 6.76228257e+01
7.97000000e+00, 4.12600881e-01, 4.16083282e-01, 8.28684163e-01, 5.31590183e+02, 8.55444520e-01, 6.76262202e+01
7.98000000e+00, 4.21562158e-01, 4.06468858e-01, 8.28031016e-01, 5.12995075e+02, 9.36978509e-01, 6.76295734e+01
7.99000000e+00, 4.45625625e-01, 3.84351377e-01, 8.29977001e-01, 4.70217999e+02, 1.05274939e+00, 6.76332465e+01
8.00000000e+00, 4.53021660e-01, 3.78023900e-01, 8.31045559e-01, 4.57980125e+02, 1.08383760e+00, 6.76373737e+01
8.01000000e+00, 4.37393356e-01, 3.92460024e-01, 8.29853380e-01, 4.85900807e+02, 9.64745405e-01, 6.76416231e+01
8.02000000e+00, 4.27838405e-01, 4.01949354e-01, 8.29787759e-01, 5.04253973e+02, 8.67990135e-01, 6.76454057e+01
8.03000000e+00, 4.31166691e-01, 3.99127499e-01, 8.30294190e-01, 4.98796266e+02, 8.56401388e-01, 6.76488091e+01
8.04000000e+00, 4.37045618e-01, 3.93963671e-01, 8.31009288e-01, 4.88808987e+02, 8.44268120e-01, 6.76521672e+01
8.05000000e+00, 4.35217120e-01, 3.95451796e-01, 8.30668915e-01, 4.91687146e+02, 8.19724865e-01, 6.76554779e+01
8.06000000e+00, 4.30315921e-01, 4.00845445e-01, 8.31161366e-01, 5.02118918e+02, 8.13342253e-01, 6.76586925e+01
8.07000000e+00, 4.19257855e-01, 4.11484187e-01, 8.30742041e-01, 5.22695143e+02, 7.83418475e-01, 6.76618823e+01
8.08000000e+00, 4.07967157e-01, 4.21275628e-01, 8.29242786e-01, 5.41632618e+02, 7.14417650e-01, 6.76649548e+01
8.09000000e+00, 4.10314556e-01, 4.18285954e-01, 8.28600510e-01, 5.35850335e+02, 7.50310116e-01, 6.76677568e+01
8.10000000e+00, 4.25396157e-01, 4.03323914e-01, 8.28720070e-01, 5.06912487e+02, 8.88214021e-01, 6.76706997e+01
8.11000000e+00, 4.40825812e-01, 3.88202327e-01, 8.29028138e-01, 4.77666061e+02, 1.00028179e+00, 6.76741837e+01
8.12000000e+00, 4.48897553e-01, 3.80409660e-01, 8.29307212e-01, 4.62594385e+02, 1.05124722e+00, 6.76781076e+01
8.13000000e+00, 4.50352818e-01, 3.79848680e-01, 8.30201498e-01, 4.61509404e+02, 1.07442332e+00, 6.76822316e+01
8.14000000e+00, 4.44679624e-01, 3.85969687e-01, 8.30649311e-01, 4.73347948e+02, 1.06816648e+00, 6.76864468e+01
8.15000000e+00, 4.35346087e-01, 3.95546467e-01, 8.30892554e-01, 4.91870248e+02, 9.68179918e-01, 6.76906377e+01
8.16000000e+00, 4.30335438e-01, 3.99752772e-01, 8.30088211e-01, 5.00005598e+02, 8.86522884e-01, 6.76944366e+01
8.17000000e+00, 4.41129192e-01, 3.89800922e-01, 8.30930114e-01, 4.80757879e+02, 9.04120464e-01, 6.76979152e+01
8.18000000e+00, 4.53625928e-01, 3.79707572e-01, 8.33333500e-01, 4.61236489e+02, 8.93744004e-01, 6.77014630e+01
8.19000000e+00, 4.40290537e-01, 3.93270833e-01, 8.33561371e-01, 4.87468980e+02, 8.18362710e-01, 6.77049703e+01
8.20000000e+00, 4.09714637e-01, 4.21281610e-01, 8.30996247e-01, 5.41644187e+02, 7.05808874e-01, 6.77081820e+01
8.21000000e+00, 3.99977238e-01, 4.29308309e-01, 8.29285547e-01, 5.57168499e+02, 6.58400148e-01, 6.77109519e+01
8.22000000e+00, 4.19884980e-01, 4.10624083e-01, 8.30509062e-01, 5.21031629e+02, 8.19927582e-01, 6.77135360e+01
8.23000000e+00, 4.35298884e-01, 3.95728350e-01, 8.31027234e-01, 4.92222025e+02, 9.61282340e-01, 6.77167541e+01
8.24000000e+00, 4.32138445e-01, 3.97444392e-01, 8.29582837e-01, 4.95540996e+02, 9.94412791e-01, 6.77205273e+01
8.25000000e+00, 4.31998464e-01, 3.96918420e-01, 8.28916884e-01, 4.94523721e+02, 9.67419310e-01, 6.77244308e+01
8.26000000e+00, 4.46326461e-01, 3.84139162e-01, 8.30465623e-01, 4.69807558e+02, 9.27961468e-01, 6.77282286e+01
8.27000000e+00, 4.55980735e-01, 3.76448939e-01, 8.32429674e-01, 4.54934018e+02, 8.90531010e-01, 6.77318716e+01
8.28000000e+00, 4.42409596e-01, 3.90291603e-01, 8.32701199e-01, 4.81706897e+02, 7.99389865e-01, 6.77353679e+01
8.29000000e+00, 4.16066035e-01, 4.14854628e-01, 8.30920662e-01, 5.29213860e+02, 6.78228301e-01, 6.77385065e+01
8.30000000e+00, 4.09089101e-01, 4.20419784e-01, 8.29508885e-01, 5.39977343e+02, 6.40193230e-01, 6.77411694e+01
8.31000000e+00, 4.31395470e-01, 3.99192509e-01, 8.30587980e-01, 4.98922001e+02, 7.39891932e-01, 6.77436830e+01
8.32000000e+00, 4.55907190e-01, 3.76216258e-01, 8.32123448e-01, 4.54483992e+02, 8.75884569e-01, 6.77465883e+01
8.33000000e+00, 4.59970926e-01, 3.72675911e-01, 8.32646837e-01, 4.47636663e+02, 9.46337055e-01, 6.77500278e+01
8.34000000e+00, 4.47963270e-01, 3.84531569e-01, 8.32494839e-01, 4.70566507e+02, 9.18653351e-01, 6.77537442e+01
8.35000000e+00, 4.35585769e-01, 3.97434967e-01, 8.33020737e-01, 4.95522768e+02, 8.56145053e-01, 6.77573521e+01
8.36000000e+00, 4.23710063e-01, 4.10289220e-01, 8.33999282e-01, 5.20383976e+02, 7.79344229e-01, 6.77607146e+01
8.37000000e+00, 4.02982010e-01, 4.29924751e-01, 8.32906761e-01, 5.58360751e+02, 6.20552278e-01, 6.77637756e+01
8.38000000e+00, 3.85676563e-01, 4.44235753e-01, 8.29912315e-01, 5.86039436e+02, 4.94421790e-01, 6.77662129e+01
8.39000000e+00, 3.95842698e-01, 4.33108864e-01, 8.28951562e-01, 5.64519094e+02, 5.05370753e-01, 6.77681548e+01
8.40000000e+00, 4.19696348e-01, 4.09942466e-01, 8.29638814e-01, 5.19713325e+02, 6.02357431e-01, 6.77701399e+01
8.41000000e+00, 4.31468625e-01, 3.95755159e-01, 8.27223784e-01, 4.92273876e+02, 7.17966717e-01, 6.77725059e+01
8.42000000e+00, 4.51541692e-01, 3.76203412e-01, 8.27745104e-01, 4.54459147e+02, 9.09886746e-01, 6.77753263e+01
8.43000000e+00, 4.77056325e-01, 3.53486247e-01, 8.30542572e-01, 4.10522233e+02, 1.11861739e+00, 6.77789009e+01
8.44000000e+00, 4.81440540e-01, 3.51262793e-01, 8.32703333e-01, 4.06221885e+02, 1.16627030e+00, 6.77832958e+01
8.45000000e+00, 4.59438441e-01, 3.73965839e-01, 8.33404280e-01, 4.50131493e+02, 1.05888539e+00, 6.77878782e+01
8.46000000e+00, 4.33261260e-01, 3.98888326e-01, 8.32149586e-01, 4.98333685e+02, 8.95854744e-01, 6.77920389e+01
8.47000000e+00, 4.32602879e-01, 4.01137432e-01, 8.33740310e-01, 5.02683646e+02, 8.08989924e-01, 6.77955592e+01
8.48000000e+00, 4.39087841e-01, 3.96482243e-01, 8.35570084e-01, 4.93680118e+02, 7.62452067e-01, 6.77987383e+01
8.49000000e+00, 4.29473644e-01, 4.04783504e-01, 8.34257148e-01, 5.09735457e+02, 6.72489945e-01, 6.78017346e+01
8.50000000e+00, 4.19033646e-01, 4.14772345e-01, 8.33805992e-01, 5.29054719e+02, 5.32967531e-01, 6.78043775e+01
8.51000000e+00, 4.15603742e-01, 4.17800896e-01, 8.33404637e-01, 5.34912191e+02, 4.95643641e-01, 6.78064720e+01
8.52000000e+00, 4.19053151e-01, 4.13070970e-01, 8.32124120e-01, 5.25764115e+02, 5.40256085e-01, 6.78084199e+01
8.53000000e+00, 4.35447168e-01, 3.97004116e-01, 8.32451284e-01, 4.94689464e+02, 6.60219449e-01, 6.78105432e+01
8.54000000e+00, 4.53133868e-01, 3.80458688e-01, 8.33592556e-01, 4.62689211e+02, 8.29885285e-01, 6.78131382e+01
8.55000000e+00, 4.55912590e-01, 3.78353607e-01, 8.34266197e-01, 4.58617805e+02, 8.83241979e-01, 6.78164002e+01
