Wavelength [nm],Absorbance,Wavelength simulated [nm],Absorbance simulated
626.59375,0.41625193017529516,605.51055,0.47701828
626.625,0.41815841083207184,605.53555,0.47889808
626.65625,0.42142599044694595,605.56056,0.48107379
626.6875,0.4222141628595665,605.58556,0.48354485
626.71875,0.42425431803888325,605.61056,0.48630986
626.75,0.4268994153357877,605.63556,0.48936650
626.78125,0.42798236264505407,605.66057,0.49271158
626.8125,0.4292962708966497,605.68557,0.49634096
626.84375,0.4317324211752226,605.71057,0.50024956
626.875,0.4328848210662831,605.73557,0.50443135
626.90625,0.4340982203662078,605.76058,0.50887931
626.9375,0.43603134207231176,605.78558,0.51358542
626.96875,0.43891628359965085,605.81058,0.51854071
627.0,0.442042532005538,605.83558,0.52373520
627.03125,0.4478866524124602,605.86059,0.52915791
627.0625,0.45707595077721064,605.88559,0.53479691
627.09375,0.46754876525381306,605.91059,0.54063935
627.125,0.4868409946439871,605.93559,0.54667143
627.125,0.4879980364074852,605.96060,0.55287850
627.15625,0.4992635320283402,605.98560,0.55924509
627.1875,0.5057025397400543,606.01060,0.56575497
627.21875,0.5113236623911741,606.03560,0.57239122
627.25,0.5141291617768002,606.06061,0.57913630
627.28125,0.5165956842136742,606.08561,0.58597216
627.3125,0.5179591618983712,606.11061,0.59288030
627.34375,0.5194269952562743,606.13561,0.59984191
627.375,0.5189672172645086,606.16062,0.60683795
627.40625,0.5196124103043834,606.18562,0.61384924
627.4375,0.5196860855473717,606.21062,0.62085663
627.46875,0.5187029171814893,606.23562,0.62784104
627.5,0.5179271239098077,606.26063,0.63478364
627.53125,0.5175494539023231,606.28563,0.64166588
627.5625,0.5189514209769197,606.31063,0.64846967
627.59375,0.5227929716999982,606.33563,0.65517742
627.625,0.5341769577026945,606.36064,0.66177215
627.65625,0.5413561120660354,606.38564,0.66823757
627.6875,0.5443960155619298,606.41064,0.67455813
627.71875,0.5467912871880187,606.43564,0.68071911
627.75,0.5488462053003897,606.46065,0.68670665
627.78125,0.5478816980152275,606.48565,0.69250777
627.8125,0.5475356435376459,606.51065,0.69811044
627.84375,0.5465282922636361,606.53565,0.70350353
627.875,0.5447999868231275,606.56066,0.70867688
627.875,0.5445235721895084,606.58566,0.71362124
627.90625,0.5429936649712515,606.61066,0.71832828
627.9375,0.5411913813317765,606.63566,0.72279055
627.96875,0.5389558286045399,606.66067,0.72700147
628.0,0.536845744843963,606.68567,0.73095526
628.03125,0.535437852727715,606.71067,0.73464692
628.0625,0.5317950746377891,606.73567,0.73807218
628.09375,0.5286289545466829,606.76068,0.74122745
628.125,0.5237405764551025,606.78568,0.74410975
628.15625,0.5199074259714535,606.81068,0.74671671
628.1875,0.5180093738462903,606.83568,0.74904645
628.21875,0.5171625997679687,606.86069,0.75109759
628.25,0.5164016266965341,606.88569,0.75286920
628.28125,0.5151710554489517,606.91069,0.75436074
628.3125,0.5149455336479527,606.93569,0.75557203
628.34375,0.5147423953473355,606.96070,0.75650322
628.375,0.514000729656904,606.98570,0.75715479
628.40625,0.513355121874377,607.01070,0.75752750
628.4375,0.5145175195645616,607.03570,0.75762238
628.46875,0.513887140184721,607.06071,0.75744076
628.5,0.5140567407050125,607.08571,0.75698421
628.53125,0.5146549349264187,607.11071,0.75625460
628.5625,0.5139926726277794,607.13571,0.75525410
628.59375,0.5137026913384781,607.16072,0.75398515
628.625,0.5101719335774679,607.18572,0.75245054
628.625,0.5102791261733309,607.21072,0.75065343
628.65625,0.5062857989856067,607.23572,0.74859732
628.6875,0.5040086993021377,607.26073,0.74628614
628.71875,0.5023767975154859,607.28573,0.74372427
628.75,0.499345130710123,607.31073,0.74091655
628.78125,0.4972757545757559,607.33573,0.73786835
628.8125,0.4960715440376823,607.36074,0.73458555
628.84375,0.4941577621048666,607.38574,0.73107465
628.875,0.4926318477914079,607.41074,0.72734270
628.90625,0.49187697239300276,607.43574,0.72339738
628.9375,0.49069073487758075,607.46075,0.71924704
628.96875,0.488810693068329,607.48575,0.71490064
629.0,0.4873959673971625,607.51075,0.71036782
629.03125,0.4861847567418358,607.53575,0.70565886
629.0625,0.48334383401034176,607.56076,0.70078469
629.09375,0.48036162042813246,607.58576,0.69575684
629.125,0.4762883039939829,607.61076,0.69058747
629.15625,0.4711772312136844,607.63576,0.68528928
629.1875,0.46900796729973726,607.66077,0.67987549
629.21875,0.46742108366275026,607.68577,0.67435978
629.25,0.4658467181163415,607.71077,0.66875626
629.28125,0.46384774498826364,607.73577,0.66307936
629.3125,0.46298144958831633,607.76078,0.65734377
629.34375,0.46105981512144345,607.78578,0.65156439
629.375,0.4593257788317061,607.81078,0.64575623
629.375,0.4590607327260221,607.83578,0.63993432
629.40625,0.4590172159142224,607.86079,0.63411363
629.4375,0.45659670731626245,607.88579,0.62830900
629.46875,0.4551707952184213,607.91079,0.62253503
629.5,0.4542468908985411,607.93579,0.61680600
629.53125,0.4521734161329788,607.96080,0.61113581
629.5625,0.44967842929423196,607.98580,0.60553789
629.59375,0.44777133224546983,608.01080,0.60002511
629.625,0.4442162473435475,608.03580,0.59460975
629.65625,0.4420226914935226,608.06081,0.58930341
629.6875,0.4409462729014112,608.08581,0.58411697
629.71875,0.440697335626673,608.11081,0.57906053
629.75,0.4384114865184152,608.13581,0.57414340
629.78125,0.43731207137190575,608.16082,0.56937403
629.8125,0.4376047772195587,608.18582,0.56475999
629.84375,0.4361013147673537,608.21082,0.56030799
629.875,0.4350396492268811,608.23582,0.55602383
629.90625,0.43506091633991306,608.26083,0.55191239
629.9375,0.4340824455639237,608.28583,0.54797767
629.96875,0.43288469063910584,608.31083,0.54422277
630.0,0.4320394009924168,608.33583,0.54064991
630.03125,0.43113256146187917,608.36084,0.53726045
630.0625,0.429364303522749,608.38584,0.53405490
630.09375,0.42783583132493697,608.41084,0.53103299
630.125,0.4262670065613414,608.43584,0.52819364
630.125,0.4249214897531425,608.46085,0.52553504
630.15625,0.4229682839761457,608.48585,0.52305470
630.1875,0.4221688145718011,608.51085,0.52074943
630.21875,0.4206753955327075,608.53585,0.51861546
630.25,0.4192663542919187,608.56086,0.51664844
630.28125,0.41862573690378835,608.58586,0.51484350
630.3125,0.4177655236533636,608.61086,0.51319530
630.34375,0.41651354541207,608.63586,0.51169812
630.375,0.4155512194666958,608.66087,0.51034584
630.40625,0.41553870002703,608.68587,0.50913206
630.4375,0.4135704861613513,608.71087,0.50805014
630.46875,0.41276559887539865,608.73587,0.50709326
630.5,0.41269322954943577,608.76088,0.50625445
630.53125,0.41163070177603345,608.78588,0.50552671
630.5625,0.4110068960965022,608.81088,0.50490301
630.59375,0.4114361236756514,608.83588,0.50437638
630.625,0.4117762992260813,608.86089,0.50393999
630.65625,0.41283757864678283,608.88589,0.50358715
630.6875,0.4148713275535735,608.91089,0.50331145
630.71875,0.4166236548602935,608.93589,0.50310675
630.75,0.4174994384756393,608.96090,0.50296728
630.78125,0.41947751919533893,608.98590,0.50288768
630.8125,0.42260007499890084,609.01090,0.50286308
630.84375,0.4236031773511578,609.03590,0.50288912
630.875,0.4257913545996601,609.06091,0.50296204
630.875,0.42648196083239975,609.08591,0.50307870
630.90625,0.4275700553239167,609.11091,0.50323664
630.9375,0.42980137441834043,609.13591,0.50343414
630.96875,0.4326568111700666,609.16092,0.50367024
631.0,0.4354100238598688,609.18592,0.50394479
631.03125,0.4370329076511974,609.21092,0.50425848
631.0625,0.4393453826522473,609.23592,0.50461284
631.09375,0.44178067221968,609.26093,0.50501031
631.125,0.4427134066805162,609.28593,0.50545422
631.15625,0.4445822037204431,609.31093,0.50594879
631.1875,0.4463151632874618,609.33593,0.50649916
631.21875,0.44695166822296817,609.36094,0.50711133
631.25,0.4476285821950299,609.38594,0.50779217
631.28125,0.4504670792855362,609.41094,0.50854939
631.3125,0.4521037051225748,609.43594,0.50939145
631.34375,0.4547120635753791,609.46095,0.51032756
631.375,0.4579194679509486,609.48595,0.51136755
631.40625,0.46136375246411343,609.51095,0.51252184
631.4375,0.46166337983810335,609.53595,0.51380129
631.46875,0.4660131547002009,609.56096,0.51521711
631.5,0.4706744332375524,609.58596,0.51678075
631.53125,0.47412728572913576,609.61096,0.51850373
631.5625,0.4793814009511034,609.63596,0.52039749
631.59375,0.4843243694981382,609.66097,0.52247325
631.625,0.48592665621038844,609.68597,0.52474184
631.625,0.4855777857610125,609.71097,0.52721349
631.65625,0.48385413478920425,609.73597,0.52989770
631.6875,0.4825585063802368,609.76098,0.53280300
631.71875,0.48016327440751216,609.78598,0.53593683
631.75,0.4784239867623009,609.81098,0.53930530
631.78125,0.47742298239582015,609.83598,0.54291309
631.8125,0.4752838186834085,609.86099,0.54676326
631.84375,0.47281538056339467,609.88599,0.55085711
631.875,0.4715059955584855,609.91099,0.55519408
631.90625,0.46985479170659705,609.93599,0.55977166
631.9375,0.4679159958807335,609.96100,0.56458530
631.96875,0.46663701136483926,609.98600,0.56962839
632.0,0.46584620043332703,610.01100,0.57489227
632.03125,0.4651457557993187,610.03600,0.58036620
632.0625,0.4663836244445694,610.06101,0.58603748
632.09375,0.47008693258296597,610.08601,0.59189148
632.125,0.4766556866537881,610.11101,0.59791181
632.15625,0.4830037771070286,610.13601,0.60408043
632.1875,0.48734659328765306,610.16102,0.61037785
632.21875,0.49004978169428237,610.18602,0.61678327
632.25,0.4928534019291362,610.21102,0.62327488
632.28125,0.4960894984076796,610.23602,0.62983000
632.3125,0.4980012050995708,610.26103,0.63642536
632.34375,0.5000084614613816,610.28603,0.64303731
632.375,0.5018379902156145,610.31103,0.64964210
632.375,0.5031968196989154,610.33603,0.65621605
632.40625,0.503635228468943,610.36104,0.66273580
632.4375,0.5049964748904299,610.38604,0.66917851
632.46875,0.5066133665391634,610.41104,0.67552203
632.5,0.5062079468890075,610.43604,0.68174510
632.53125,0.5061844642758323,610.46105,0.68782743
632.5625,0.5062857067652502,610.48605,0.69374990
632.59375,0.5042528351494077,610.51105,0.69949455
632.625,0.5015877650254407,610.53605,0.70504473
632.65625,0.5000111674243621,610.56106,0.71038512
632.6875,0.4979891408004433,610.58606,0.71550172
632.71875,0.4964237135703924,610.61106,0.72038189
632.75,0.4954904248074432,610.63606,0.72501431
632.78125,0.4946995258465512,610.66107,0.72938894
632.8125,0.49251972563997704,610.68607,0.73349697
632.84375,0.49114399019831045,610.71107,0.73733078
632.875,0.49013240682671033,610.73607,0.74088384
632.90625,0.48777949110788654,610.76108,0.74415065
632.9375,0.485913645981498,610.78608,0.74712666
632.96875,0.48460298336971186,610.81108,0.74980818
633.0,0.48273944631373233,610.83608,0.75219230
633.03125,0.48041683626491305,610.86109,0.75427683
633.0625,0.478653299521704,610.88609,0.75606021
633.09375,0.47712542695621407,610.91109,0.75754143
633.125,0.4742528343829674,610.93609,0.75872000
633.125,0.4736557120817214,610.96110,0.75959588
633.15625,0.4738396229510501,610.98610,0.76016942
633.1875,0.47227356704402534,611.01110,0.76044136
633.21875,0.47208840466441104,611.03610,0.76041277
633.25,0.4724521827684304,611.06111,0.76008504
633.28125,0.47207039853569877,611.08611,0.75945989
633.3125,0.4715103282690747,611.11111,0.75853936
633.34375,0.4713570113474592,611.13611,0.75732578
633.375,0.47122873275536337,611.16112,0.75582184
633.40625,0.4704155019113576,611.18612,0.75403060
633.4375,0.46967138461097324,611.21112,0.75195548
633.46875,0.46963112371960436,611.23612,0.74960034
633.5,0.4678314669488858,611.26113,0.74696948
633.53125,0.4670261327841416,611.28613,0.74406769
633.5625,0.4661116302871118,611.31113,0.74090033
633.59375,0.4636399067709004,611.33613,0.73747329
633.625,0.45929704705491037,611.36114,0.73379311
633.65625,0.456484785671847,611.38614,0.72986695
633.6875,0.4544796882298656,611.41114,0.72570267
633.71875,0.45235469879233337,611.43614,0.72130885
633.75,0.4505104345363504,611.46115,0.71669480
633.78125,0.4496455008554965,611.48615,0.71187055
633.8125,0.44712603647400695,611.51115,0.70684693
633.84375,0.44596489141006357,611.53615,0.70163549
633.875,0.4455022935067615,611.56116,0.69624853
633.875,0.4450001088459503,611.58616,0.69069904
633.90625,0.4439053845515115,611.61116,0.68500071
633.9375,0.44296838606422784,611.63616,0.67916785
633.96875,0.44195577118924456,611.66117,0.67321535
634.0,0.4405525945900157,611.68617,0.66715861
634.03125,0.43953899231418025,611.71117,0.66101345
634.0625,0.43941676074716185,611.73617,0.65479605
634.09375,0.4370420919670559,611.76118,0.64852282
634.125,0.43475100326647365,611.78618,0.64221035
634.15625,0.43403549042783685,611.81118,0.63587527
634.1875,0.4326676476985598,611.83618,0.62953413
634.21875,0.4313425502177093,611.86119,0.62320336
634.25,0.4315314727686581,611.88619,0.61689907
634.28125,0.4303865844775753,611.91119,0.61063701
634.3125,0.42918121137635223,611.93619,0.60443246
634.34375,0.42792208868250925,611.96120,0.59830007
634.375,0.4270562453755039,611.98620,0.59225387
634.40625,0.42571395936305145,612.01120,0.58630709
634.4375,0.4244994847383041,612.03620,0.58047215
634.46875,0.4239220426083492,612.06121,0.57476056
634.5,0.422254243603419,612.08621,0.56918289
634.53125,0.4209564540274029,612.11121,0.56374872
634.5625,0.42071563043004334,612.13621,0.55846659
634.59375,0.418391685126166,612.16122,0.55334401
634.625,0.4153245634648538,612.18622,0.54838743
634.625,0.4157197678290926,612.21122,0.54360229
634.65625,0.4150724846408256,612.23622,0.53899295
634.6875,0.41343009147560106,612.26123,0.53456279
634.71875,0.4125166087382721,612.28623,0.53031425
634.75,0.4123245196888137,612.31123,0.52624879
634.78125,0.4108344895229955,612.33623,0.52236704
634.8125,0.4105251648759741,612.36124,0.51866880
634.84375,0.4107156927345327,612.38624,0.51515311
634.875,0.41001580735428655,612.41124,0.51181833
634.90625,0.40968254080901123,612.43624,0.50866222
634.9375,0.41019534992494777,612.46125,0.50568197
634.96875,0.4106024903497276,612.48625,0.50287434
635.0,0.4106325208782132,612.51125,0.50023568
635.03125,0.4113452871291857,612.53625,0.49776202
635.0625,0.4123376465424001,612.56126,0.49544915
635.09375,0.4120808320689725,612.58626,0.49329270
635.125,0.4125558421185853,612.61126,0.49128819
635.15625,0.4128412884110587,612.63626,0.48943108
635.1875,0.4115263496530306,612.66127,0.48771688
635.21875,0.4111085674699845,612.68627,0.48614116
635.25,0.41140206681414626,612.71127,0.48469964
635.28125,0.4107533068037319,612.73627,0.48338820
635.3125,0.4103223120440186,612.76128,0.48220296
635.34375,0.41094767073390415,612.78628,0.48114028
635.375,0.41140896200655286,612.81128,0.48019684
635.375,0.41098738737872664,612.83628,0.47936963
635.40625,0.41132668741496115,612.86129,0.47865599
635.4375,0.412954321656836,612.88629,0.47805364
635.46875,0.4139473800411255,612.91129,0.47756069
635.5,0.4162058327027185,612.93629,0.47717563
635.53125,0.42003823324576706,612.96130,0.47689738
635.5625,0.4231929852419479,612.98630,0.47672528
635.59375,0.42822060112575244,613.01130,0.47665907
635.625,0.4375534817414083,613.03630,0.47669894
635.65625,0.44275366335458755,613.06131,0.47684547
635.6875,0.4439160146945954,613.08631,0.47709967
635.71875,0.44528560014122975,613.11131,0.47746295
635.75,0.4458555804873715,613.13631,0.47793714
635.78125,0.44565168405173383,613.16132,0.47852443
635.8125,0.44570297259156244,613.18632,0.47922741
635.84375,0.4460929976455139,613.21132,0.48004901
635.875,0.4456386970524706,613.23632,0.48099251
635.90625,0.44539624806184896,613.26133,0.48206152
635.9375,0.4455353816805877,613.28633,0.48325994
635.96875,0.44492555720841875,613.31133,0.48459194
636.0,0.4450620818762745,613.33633,0.48606195
636.03125,0.44694976343434134,613.36134,0.48767460
636.0625,0.450862803708697,613.38634,0.48943467
636.09375,0.45702055362242866,613.41134,0.49134710
636.125,0.47272973530754947,613.43634,0.49341690
636.125,0.473468411615627,613.46135,0.49564909
636.15625,0.48377803014734144,613.48635,0.49804869
636.1875,0.48912141953047805,613.51135,0.50062059
636.21875,0.49523446550499794,613.53635,0.50336955
636.25,0.49891614050097643,613.56136,0.50630005
636.28125,0.5034807810922227,613.58636,0.50941627
636.3125,0.507173013701433,613.61136,0.51272198
636.34375,0.5106192983551494,613.63636,0.51622045
636.375,0.5125280551823366,613.66137,0.51991436
636.40625,0.5143307194658994,613.68637,0.52380570
636.4375,0.5159222242590706,613.71137,0.52789570
636.46875,0.5152550493379637,613.73637,0.53218470
636.5,0.5151206044086489,613.76138,0.53667207
636.53125,0.5143570166493738,613.78638,0.54135617
636.5625,0.5113295047301086,613.81138,0.54623419
636.59375,0.5077566327602188,613.83638,0.55130215
636.625,0.501114767060729,613.86139,0.55655481
636.65625,0.4951293250703046,613.88639,0.56198562
636.6875,0.4919887481093028,613.91139,0.56758671
636.71875,0.4888689245834109,613.93639,0.57334887
636.75,0.48652772078517825,613.96140,0.57926153
636.78125,0.4837025890194854,613.98640,0.58531282
636.8125,0.4816987972571478,614.01140,0.59148957
636.84375,0.47999879465352846,614.03640,0.59777742
636.875,0.4780491782682257,614.06141,0.60416086
636.875,0.4782310708683162,614.08641,0.61062332
636.90625,0.4779279901144403,614.11141,0.61714734
636.9375,0.47707974206790105,614.13641,0.62371464
636.96875,0.47729869613476184,614.16142,0.63030629
637.0,0.47872155528356175,614.18642,0.63690285
637.03125,0.48030926357492043,614.21142,0.64348455
637.0625,0.482445499358615,614.23642,0.65003141
637.09375,0.48544036611975516,614.26143,0.65652344
637.125,0.49021904713138875,614.28643,0.66294079
637.15625,0.49105231798374993,614.31143,0.66926388
637.1875,0.49131267007734614,614.33643,0.67547359
637.21875,0.4920586971080655,614.36144,0.68155133
637.25,0.4906753696874273,614.38644,0.68747923
637.28125,0.4903270809658975,614.41144,0.69324019
637.3125,0.4904432159158064,614.43644,0.69881800
637.34375,0.48942377976603024,614.46145,0.70419737
637.375,0.48842410904012334,614.48645,0.70936406
637.40625,0.48776337289243976,614.51145,0.71430483
637.4375,0.4864900467178017,614.53645,0.71900751
637.46875,0.48474762300206264,614.56146,0.72346102
637.5,0.4826686682460064,614.58646,0.72765529
637.53125,0.48112833959506573,614.61146,0.73158131
637.5625,0.4777781360920341,614.63646,0.73523107
637.59375,0.47496530174226326,614.66147,0.73859750
637.625,0.4706800456071989,614.68647,0.74167447
637.625,0.470002262569732,614.71147,0.74445669
637.65625,0.466604005314066,614.73647,0.74693967
637.6875,0.4647594967551447,614.76148,0.74911969
637.71875,0.46292616818949495,614.78648,0.75099372
637.75,0.4615688766161914,614.81148,0.75255939
637.78125,0.45976110499066136,614.83648,0.75381494
637.8125,0.4588230846685619,614.86149,0.75475917
637.84375,0.45608349174943896,614.88649,0.75539143
637.875,0.4550522581652383,614.91149,0.75571160
637.90625,0.4543622086611312,614.93649,0.75572006
637.9375,0.45209673831269326,614.96150,0.75541770
637.96875,0.45015250086851244,614.98650,0.75480593
638.0,0.44984445006173757,615.01150,0.75388666
638.03125,0.4479345196444843,615.03650,0.75266238
638.0625,0.4462592613538461,615.06151,0.75113618
638.09375,0.44504642057029964,615.08651,0.74931172
638.125,0.44377835210947125,615.11151,0.74719339
638.15625,0.442394413605378,615.13651,0.74478625
638.1875,0.4413184197238029,615.16152,0.74209617
638.21875,0.44028715281581254,615.18652,0.73912980
638.25,0.4392833354486443,615.21152,0.73589471
638.28125,0.4385067633541605,615.23652,0.73239936
638.3125,0.4388878961303221,615.26153,0.72865319
638.34375,0.43694856303638396,615.28653,0.72466662
638.375,0.4353968591825017,615.31153,0.72045110
638.375,0.4356623862857324,615.33653,0.71601912
638.40625,0.43550035337994,615.36154,0.71138418
638.4375,0.43350931668281034,615.38654,0.70656077
638.46875,0.431901077124477,615.41154,0.70156438
638.5,0.4301247223635789,615.43654,0.69641135
638.53125,0.4274603031686508,615.46155,0.69111890
638.5625,0.4250363928280624,615.48655,0.68570494
638.59375,0.42327795434966864,615.51155,0.68018799
638.625,0.41905517143876014,615.53655,0.67458704
638.65625,0.41636841888095144,615.56156,0.66892142
638.6875,0.4157952605550813,615.58656,0.66321059
638.71875,0.4152717697727082,615.61156,0.65747400
638.75,0.41386509165164453,615.63656,0.65173087
638.78125,0.41310717133407227,615.66157,0.64600007
638.8125,0.4130361958429427,615.68657,0.64029985
638.84375,0.41153269679689775,615.71157,0.63464771
638.875,0.4103839597862474,615.73657,0.62906020
638.90625,0.4107772892379632,615.76158,0.62355279
638.9375,0.4091436681709605,615.78658,0.61813968
638.96875,0.408520521337179,615.81158,0.61283371
639.0,0.4088378895909007,615.83658,0.60764624
639.03125,0.4085610600191726,615.86159,0.60258706
639.0625,0.40801324667739336,615.88659,0.59766434
639.09375,0.4081186218284485,615.91159,0.59288460
639.125,0.4083336098621473,615.93659,0.58825273
639.125,0.40785724934059375,615.96160,0.58377195
639.15625,0.40810863337679903,615.98660,0.57944390
639.1875,0.4084253620476652,616.01160,0.57526871
639.21875,0.40778400820635174,616.03660,0.57124506
639.25,0.40720313465260183,616.06161,0.56737029
639.28125,0.40741877360767,616.08661,0.56364052
639.3125,0.40667716802515474,616.11161,0.56005081
639.34375,0.4062555119667124,616.13661,0.55659521
639.375,0.40620396142768944,616.16162,0.55326701
639.40625,0.4061629027119843,616.18662,0.55005882
639.4375,0.4052689761753938,616.21162,0.54696271
639.46875,0.4051327087472253,616.23662,0.54397038
639.5,0.40420398471652363,616.26163,0.54107330
639.53125,0.402475172438024,616.28663,0.53826280
639.5625,0.4009898733033278,616.31163,0.53553025
639.59375,0.40051110717296656,616.33663,0.53286710
639.625,0.39805427853780606,616.36164,0.53026507
639.65625,0.39720547502069103,616.38664,0.52771615
639.6875,0.3986096351902224,616.41164,0.52521277
639.71875,0.40030100140761316,616.43664,0.52274779
639.75,0.4016294722696213,616.46165,0.52031462
639.78125,0.40468225274781366,616.48665,0.51790724
639.8125,0.40794800525713726,616.51165,0.51552026
639.84375,0.4119015266958165,616.53665,0.51314892
639.875,0.41601107118697533,616.56166,0.51078914
639.875,0.41690171911521223,616.58666,0.50843756
639.90625,0.4190418737392628,616.61166,0.50609148
639.9375,0.42382579545975463,616.63666,0.50374893
639.96875,0.4300922510233385,616.66167,0.50140865
640.0,0.4343864822799498,616.68667,0.49907009
640.03125,0.4395488158228106,616.71167,0.49673340
640.0625,0.44510912392010205,616.73667,0.49439944
640.09375,0.44926706533073213,616.76168,0.49206974
640.125,0.45164306138891697,616.78668,0.48974654
640.15625,0.4521253119002574,616.81168,0.48743274
640.1875,0.4520809109051681,616.83668,0.48513192
640.21875,0.45090050252102565,616.86169,0.48284832
640.25,0.44966085817200097,616.88669,0.48058684
640.28125,0.4496761888009222,616.91169,0.47835303
640.3125,0.44816921041207836,616.93669,0.47615310
640.34375,0.44668140205422313,616.96170,0.47399390
640.375,0.44631355765613256,616.98670,0.47188291
640.40625,0.44582551217058775,617.01170,0.46982825
640.4375,0.444386001760978,617.03670,0.46783869
640.46875,0.4443799599320871,617.06171,0.46592359
640.5,0.4445957513890423,617.08671,0.46409295
640.53125,0.4454662814509063,617.11171,0.46235735
640.5625,0.44877968298724946,617.13671,0.46072793
640.59375,0.4568264089003983,617.16172,0.45921641
640.625,0.4744978478740798,617.18672,0.45783501
640.625,0.475210179824895,617.21172,0.45659643
640.65625,0.4862881268744562,617.23672,0.45551379
640.6875,0.4911679821732704,617.26173,0.45460059
640.71875,0.4951794934187791,617.28673,0.45387062
640.75,0.4980091041842457,617.31173,0.45333791
640.78125,0.4999945693547724,617.33673,0.45301659
640.8125,0.5003195449550746,617.36174,0.45292083
640.84375,0.5004324020649547,617.38674,0.45306470
640.875,0.5003777295726073,617.41174,0.45346208
640.90625,0.4995837484322919,617.43674,0.45412647
640.9375,0.4986917361331503,617.46175,0.45507088
640.96875,0.49813273722547113,617.48675,0.45630769
641.0,0.4959877815602819,617.51175,0.45784844
641.03125,0.49374993222255115,617.53675,0.45970372
641.0625,0.49198429320589976,617.56176,0.46188296
641.09375,0.4884991026568718,617.58676,0.46439431
641.125,0.48183452616731404,617.61176,0.46724444
641.15625,0.4782825752104124,617.63676,0.47043840
641.1875,0.4762097310127067,617.66177,0.47397949
641.21875,0.4738515341937697,617.68677,0.47786912
641.25,0.4721617465421313,617.71177,0.48210668
641.28125,0.47086973396816034,617.73677,0.48668948
641.3125,0.46863081222758973,617.76178,0.49161267
641.34375,0.4668535436378388,617.78678,0.49686916
641.375,0.4657481964096485,617.81178,0.50244967
641.375,0.46485825766833355,617.83678,0.50834267
641.40625,0.46326241789408473,617.86179,0.51453448
641.4375,0.4622154416962708,617.88679,0.52100931
641.46875,0.4613788018976198,617.91179,0.52774936
641.5,0.45980551767352495,617.93679,0.53473495
641.53125,0.45871109644120633,617.96180,0.54194471
641.5625,0.4581192630022972,617.98680,0.54935569
641.59375,0.457516715051972,618.01180,0.55694364
641.625,0.45889897158794124,618.03680,0.56468316
641.65625,0.4608526932653243,618.06181,0.57254797
641.6875,0.4607027819398364,618.08681,0.58051114
641.71875,0.460667451755708,618.11181,0.58854532
641.75,0.46096825516084494,618.13681,0.59662300
641.78125,0.4611016412569552,618.16182,0.60471673
641.8125,0.45999382946327627,618.18682,0.61279939
641.84375,0.459564747225399,618.21182,0.62084436
641.875,0.45926036260589953,618.23682,0.62882573
641.90625,0.45793139185144216,618.26183,0.63671850
641.9375,0.45690475893435023,618.28683,0.64449874
641.96875,0.4564803709457541,618.31183,0.65214371
642.0,0.4540606095472285,618.33683,0.65963196
642.03125,0.4519317119840036,618.36184,0.66694347
642.0625,0.4504441407904266,618.38684,0.67405967
642.09375,0.4468672317174448,618.41184,0.68096347
642.125,0.44199200865825783,618.43684,0.68763931
642.125,0.4419273235437806,618.46185,0.69407315
642.15625,0.44017160578424297,618.48685,0.70025241
642.1875,0.43799719863725306,618.51185,0.70616597
642.21875,0.43664184046351695,618.53685,0.71180409
642.25,0.43614743037703907,618.56186,0.71715831
642.28125,0.4338740423018923,618.58686,0.72222145
642.3125,0.433016258628368,618.61186,0.72698744
642.34375,0.43295846651527803,618.63686,0.73145127
642.375,0.43132567006090594,618.66187,0.73560885
642.40625,0.43058433047367173,618.68687,0.73945697
642.4375,0.42987845266267877,618.71187,0.74299316
642.46875,0.429028803725369,618.73687,0.74621558
642.5,0.4273980834508194,618.76188,0.74912298
642.53125,0.4259362102971044,618.78688,0.75171456
642.5625,0.42438066396757046,618.81188,0.75398990
642.59375,0.4217222204683755,618.83688,0.75594891
642.625,0.41830214768016594,618.86189,0.75759172
642.65625,0.4174449521121115,618.88689,0.75891867
642.6875,0.4161188938062672,618.91189,0.75993022
642.71875,0.4152239369242572,618.93689,0.76062692
642.75,0.4147878298348775,618.96190,0.76100938
642.78125,0.4137967108048559,618.98690,0.76107824
642.8125,0.4130822827055115,619.01190,0.76083418
642.84375,0.41206975432904447,619.03690,0.76027789
642.875,0.4120617872391271,619.06191,0.75941006
642.875,0.41156238385833976,619.08691,0.75823146
642.90625,0.4111369106815074,619.11191,0.75674288
642.9375,0.4112472367332106,619.13691,0.75494522
642.96875,0.4103017061702906,619.16192,0.75283951
643.0,0.4095240536893585,619.18692,0.75042696
643.03125,0.4096793120784753,619.21192,0.74770900
643.0625,0.40806114568408824,619.23692,0.74468737
643.09375,0.4064017536895024,619.26193,0.74136417
643.125,0.4050930164325439,619.28693,0.73774191
643.15625,0.40451904245987214,619.31193,0.73382364
643.1875,0.404110984613115,619.33693,0.72961299
643.21875,0.40322189046633705,619.36194,0.72511425
643.25,0.4035230535129781,619.38694,0.72033249
643.28125,0.4025846937673956,619.41194,0.71527358
643.3125,0.40192243771828995,619.43694,0.70994434
643.34375,0.4024965409826541,619.46195,0.70435256
643.375,0.40149901363374296,619.48695,0.69850708
643.40625,0.401294645775236,619.51195,0.69241789
643.4375,0.40194405555909696,619.53695,0.68609613
643.46875,0.40118840279564594,619.56196,0.67955417
643.5,0.40105193081046764,619.58696,0.67280561
643.53125,0.4009249180820902,619.61196,0.66586530
643.5625,0.40052401023776585,619.63696,0.65874938
