Time (ps), Potential energy per cell (eV), Kinetic energy per cell (eV), Total energy per cell (eV), Temperature (C), Pressure (GPa), Volume per cell (Å^3)
1.46700000e+01, 1.58680819e+00, 8.73495443e-01, 2.46030364e+00, 1.41626390e+03, 1.10297962e+00, 8.11196266e+01
1.46800000e+01, 1.63218793e+00, 8.36480744e-01, 2.46866867e+00, 1.34467435e+03, 1.17847262e+00, 8.11248130e+01
1.46900000e+01, 1.54239638e+00, 9.17307680e-01, 2.45970406e+00, 1.50100047e+03, 7.24350606e-01, 8.11303548e+01
1.47000000e+01, 1.47929044e+00, 9.77352164e-01, 2.45664261e+00, 1.61713157e+03, 3.46876160e-01, 8.11337611e+01
1.47100000e+01, 1.50087609e+00, 9.62301418e-01, 2.46317751e+00, 1.58802215e+03, 3.51714636e-01, 8.11353921e+01
1.47200000e+01, 1.50736145e+00, 9.51417461e-01, 2.45877891e+00, 1.56697166e+03, 4.58303561e-01, 8.11370459e+01
1.47300000e+01, 1.51017922e+00, 9.47022034e-01, 2.45720126e+00, 1.55847054e+03, 5.16929137e-01, 8.11392011e+01
1.47400000e+01, 1.51007488e+00, 9.49274055e-01, 2.45934893e+00, 1.56282613e+03, 5.18181309e-01, 8.11416321e+01
1.47500000e+01, 1.47978010e+00, 9.69396056e-01, 2.44917615e+00, 1.60174378e+03, 4.26353026e-01, 8.11440691e+01
1.47600000e+01, 1.50687455e+00, 9.45760647e-01, 2.45263520e+00, 1.55603091e+03, 6.24980880e-01, 8.11460742e+01
1.47700000e+01, 1.53584661e+00, 9.19550161e-01, 2.45539678e+00, 1.50533761e+03, 8.39833362e-01, 8.11490137e+01
1.47800000e+01, 1.51126869e+00, 9.39645917e-01, 2.45091460e+00, 1.54420450e+03, 7.86197077e-01, 8.11529641e+01
1.47900000e+01, 1.49799323e+00, 9.49096507e-01, 2.44708974e+00, 1.56248274e+03, 7.73593884e-01, 8.11566623e+01
1.48000000e+01, 1.54501875e+00, 9.05323600e-01, 2.45034235e+00, 1.47782224e+03, 9.01082433e-01, 8.11603014e+01
1.48100000e+01, 1.57690537e+00, 8.75097336e-01, 2.45200270e+00, 1.41936210e+03, 9.83527613e-01, 8.11645404e+01
1.48200000e+01, 1.56202178e+00, 8.90749420e-01, 2.45277120e+00, 1.44963455e+03, 8.98457318e-01, 8.11691677e+01
1.48300000e+01, 1.53075083e+00, 9.19477693e-01, 2.45022852e+00, 1.50519745e+03, 7.99478483e-01, 8.11733948e+01
1.48400000e+01, 1.53551208e+00, 9.17488775e-01, 2.45300085e+00, 1.50135072e+03, 8.58558792e-01, 8.11771565e+01
1.48500000e+01, 1.54775000e+00, 9.07953448e-01, 2.45570345e+00, 1.48290859e+03, 9.54275268e-01, 8.11811963e+01
1.48600000e+01, 1.53648836e+00, 9.14251836e-01, 2.45074020e+00, 1.49509021e+03, 9.60203710e-01, 8.11856868e+01
1.48700000e+01, 1.55484484e+00, 9.01789472e-01, 2.45663431e+00, 1.47098694e+03, 1.09209089e+00, 8.11902055e+01
1.48800000e+01, 1.55129408e+00, 9.01813361e-01, 2.45310744e+00, 1.47103315e+03, 1.09391254e+00, 8.11953451e+01
1.48900000e+01, 1.56598579e+00, 8.88009861e-01, 2.45399565e+00, 1.44433601e+03, 1.21813297e+00, 8.12004937e+01
1.49000000e+01, 1.60313284e+00, 8.54912405e-01, 2.45804524e+00, 1.38032274e+03, 1.37998124e+00, 8.12062273e+01
1.49100000e+01, 1.61029093e+00, 8.51648198e-01, 2.46193913e+00, 1.37400949e+03, 1.39303800e+00, 8.12127232e+01
1.49200000e+01, 1.57003441e+00, 8.91781991e-01, 2.46181640e+00, 1.45163163e+03, 1.23730763e+00, 8.12192812e+01
1.49300000e+01, 1.53121523e+00, 9.28414400e-01, 2.45962963e+00, 1.52248180e+03, 1.10893986e+00, 8.12251064e+01
1.49400000e+01, 1.54761344e+00, 9.12672457e-01, 2.46028590e+00, 1.49203555e+03, 1.20443101e+00, 8.12303276e+01
1.49500000e+01, 1.59875059e+00, 8.68290345e-01, 2.46704093e+00, 1.40619681e+03, 1.29631788e+00, 8.12359988e+01
1.49600000e+01, 1.59260528e+00, 8.76289585e-01, 2.46889487e+00, 1.42166801e+03, 1.11974290e+00, 8.12421031e+01
1.49700000e+01, 1.52820635e+00, 9.34965188e-01, 2.46317154e+00, 1.53515158e+03, 8.34121666e-01, 8.12473763e+01
1.49800000e+01, 1.50639326e+00, 9.56264673e-01, 2.46265793e+00, 1.57634658e+03, 7.52770190e-01, 8.12513045e+01
1.49900000e+01, 1.53571181e+00, 9.29752546e-01, 2.46546435e+00, 1.52506989e+03, 8.20003969e-01, 8.12548497e+01
1.50000000e+01, 1.55135504e+00, 9.14940515e-01, 2.46629556e+00, 1.49642217e+03, 8.95213821e-01, 8.12587118e+01
1.50100000e+01, 1.53619025e+00, 9.25554870e-01, 2.46174512e+00, 1.51695123e+03, 8.55457644e-01, 8.12629284e+01
1.50200000e+01, 1.53774020e+00, 9.25185182e-01, 2.46292538e+00, 1.51623622e+03, 8.57285255e-01, 8.12669579e+01
1.50300000e+01, 1.54113052e+00, 9.22102425e-01, 2.46323295e+00, 1.51027391e+03, 9.23686821e-01, 8.12709962e+01
1.50400000e+01, 1.53448416e+00, 9.27658014e-01, 2.46214218e+00, 1.52101889e+03, 8.99244602e-01, 8.12753476e+01
1.50500000e+01, 1.53271448e+00, 9.27308384e-01, 2.46002287e+00, 1.52034267e+03, 8.53843978e-01, 8.12795840e+01
1.50600000e+01, 1.54180791e+00, 9.22329577e-01, 2.46413749e+00, 1.51071324e+03, 7.53061524e-01, 8.12836067e+01
1.50700000e+01, 1.51257957e+00, 9.47429884e-01, 2.46000945e+00, 1.55925935e+03, 5.64619885e-01, 8.12871547e+01
1.50800000e+01, 1.50145073e+00, 9.51620317e-01, 2.45307105e+00, 1.56736400e+03, 4.59020947e-01, 8.12898149e+01
1.50900000e+01, 1.57350099e+00, 8.88492554e-01, 2.46199354e+00, 1.44526958e+03, 6.99317309e-01, 8.12919776e+01
1.51000000e+01, 1.59806235e+00, 8.65923178e-01, 2.46398553e+00, 1.40161850e+03, 7.86225559e-01, 8.12952727e+01
1.51100000e+01, 1.55399080e+00, 9.05560922e-01, 2.45955173e+00, 1.47828125e+03, 5.82017358e-01, 8.12989775e+01
1.51200000e+01, 1.53989995e+00, 9.19806054e-01, 2.45970601e+00, 1.50583253e+03, 5.42933837e-01, 8.13017201e+01
1.51300000e+01, 1.56259460e+00, 9.01106646e-01, 2.46370125e+00, 1.46966630e+03, 6.63377880e-01, 8.13042785e+01
1.51400000e+01, 1.56780140e+00, 8.96301059e-01, 2.46410245e+00, 1.46037189e+03, 6.97475885e-01, 8.13074048e+01
1.51500000e+01, 1.55910372e+00, 9.04024969e-01, 2.46312869e+00, 1.47531058e+03, 7.42083210e-01, 8.13106918e+01
1.51600000e+01, 1.56226597e+00, 9.00883528e-01, 2.46314950e+00, 1.46923477e+03, 8.23599201e-01, 8.13141893e+01
1.51700000e+01, 1.57481344e+00, 8.92051889e-01, 2.46686533e+00, 1.45215364e+03, 9.34485508e-01, 8.13180711e+01
1.51800000e+01, 1.56091798e+00, 9.04702092e-01, 2.46562008e+00, 1.47662020e+03, 8.91100150e-01, 8.13224759e+01
1.51900000e+01, 1.54659871e+00, 9.18237229e-01, 2.46483594e+00, 1.50279829e+03, 7.65892525e-01, 8.13266764e+01
1.52000000e+01, 1.55418265e+00, 9.13169728e-01, 2.46735238e+00, 1.49299732e+03, 7.15623196e-01, 8.13302868e+01
1.52100000e+01, 1.55356355e+00, 9.11094620e-01, 2.46465817e+00, 1.48898388e+03, 6.66214279e-01, 8.13336604e+01
1.52200000e+01, 1.55349627e+00, 9.14807412e-01, 2.46830368e+00, 1.49616474e+03, 6.05215274e-01, 8.13368011e+01
1.52300000e+01, 1.53302274e+00, 9.31257127e-01, 2.46427987e+00, 1.52797988e+03, 5.21684589e-01, 8.13396543e+01
1.52400000e+01, 1.53854526e+00, 9.28398864e-01, 2.46694412e+00, 1.52245175e+03, 4.49486876e-01, 8.13421138e+01
1.52500000e+01, 1.54748889e+00, 9.19051868e-01, 2.46654076e+00, 1.50437387e+03, 4.90294343e-01, 8.13442328e+01
1.52600000e+01, 1.55738835e+00, 9.07655755e-01, 2.46504411e+00, 1.48233283e+03, 5.96041236e-01, 8.13465444e+01
1.52700000e+01, 1.57152917e+00, 8.96672267e-01, 2.46820144e+00, 1.46108984e+03, 7.34871224e-01, 8.13493547e+01
1.52800000e+01, 1.56412775e+00, 9.02838033e-01, 2.46696578e+00, 1.47301495e+03, 8.15937426e-01, 8.13528198e+01
1.52900000e+01, 1.56063933e+00, 9.04701308e-01, 2.46534064e+00, 1.47661868e+03, 9.01345144e-01, 8.13566674e+01
1.53000000e+01, 1.58227517e+00, 8.86788677e-01, 2.46906385e+00, 1.44197414e+03, 1.05328557e+00, 8.13609180e+01
1.53100000e+01, 1.58056750e+00, 8.90739870e-01, 2.47130737e+00, 1.44961608e+03, 1.10814143e+00, 8.13658854e+01
1.53200000e+01, 1.55128809e+00, 9.15495036e-01, 2.46678313e+00, 1.49749466e+03, 9.58430586e-01, 8.13711119e+01
1.53300000e+01, 1.56223021e+00, 9.11001745e-01, 2.47323195e+00, 1.48880426e+03, 8.52492748e-01, 8.13756325e+01
1.53400000e+01, 1.55123399e+00, 9.19544291e-01, 2.47077828e+00, 1.50532626e+03, 6.86046389e-01, 8.13796536e+01
1.53500000e+01, 1.52643021e+00, 9.46719907e-01, 2.47315012e+00, 1.55788620e+03, 4.94035797e-01, 8.13828896e+01
1.53600000e+01, 1.47515651e+00, 9.93830194e-01, 2.46898670e+00, 1.64900147e+03, 2.46102076e-01, 8.13852199e+01
1.53700000e+01, 1.44855478e+00, 1.01270841e+00, 2.46126319e+00, 1.68551353e+03, 1.71444710e-01, 8.13863806e+01
1.53800000e+01, 1.49329593e+00, 9.67822527e-01, 2.46111846e+00, 1.59870044e+03, 3.39254259e-01, 8.13871890e+01
1.53900000e+01, 1.55354385e+00, 9.07055914e-01, 2.46059976e+00, 1.48117269e+03, 5.68431569e-01, 8.13887892e+01
1.54000000e+01, 1.58488015e+00, 8.75923025e-01, 2.46080318e+00, 1.42095905e+03, 6.79439331e-01, 8.13914706e+01
1.54100000e+01, 1.56790305e+00, 8.95009204e-01, 2.46291225e+00, 1.45787333e+03, 5.62967174e-01, 8.13946760e+01
1.54200000e+01, 1.52226783e+00, 9.36490865e-01, 2.45875869e+00, 1.53810236e+03, 4.59805986e-01, 8.13973319e+01
1.54300000e+01, 1.51577188e+00, 9.42558340e-01, 2.45833022e+00, 1.54983738e+03, 4.99349818e-01, 8.13995011e+01
1.54400000e+01, 1.55290604e+00, 9.07292089e-01, 2.46019813e+00, 1.48162947e+03, 7.83110421e-01, 8.14018570e+01
1.54500000e+01, 1.58038190e+00, 8.83204937e-01, 2.46358684e+00, 1.43504288e+03, 9.82805256e-01, 8.14055520e+01
1.54600000e+01, 1.55008164e+00, 9.09963805e-01, 2.46004545e+00, 1.48679679e+03, 8.66974469e-01, 8.14101895e+01
1.54700000e+01, 1.52864896e+00, 9.30890745e-01, 2.45953971e+00, 1.52727126e+03, 6.38182357e-01, 8.14142807e+01
1.54800000e+01, 1.53638501e+00, 9.25561040e-01, 2.46194605e+00, 1.51696316e+03, 6.06319833e-01, 8.14172922e+01
1.54900000e+01, 1.53051249e+00, 9.29057960e-01, 2.45957045e+00, 1.52372650e+03, 6.24828568e-01, 8.14201535e+01
1.55000000e+01, 1.53637930e+00, 9.21612596e-01, 2.45799189e+00, 1.50932654e+03, 6.50579631e-01, 8.14231022e+01
1.55100000e+01, 1.55351177e+00, 9.07153695e-01, 2.46066547e+00, 1.48136180e+03, 6.78232528e-01, 8.14261726e+01
1.55200000e+01, 1.55001735e+00, 9.08915137e-01, 2.45893249e+00, 1.48476858e+03, 6.71846900e-01, 8.14293736e+01
1.55300000e+01, 1.54960978e+00, 9.13922479e-01, 2.46353226e+00, 1.49445320e+03, 5.65841496e-01, 8.14325446e+01
1.55400000e+01, 1.51777946e+00, 9.42052270e-01, 2.45983173e+00, 1.54885859e+03, 3.94333882e-01, 8.14352153e+01
1.55500000e+01, 1.49775427e+00, 9.59110647e-01, 2.45686492e+00, 1.58185093e+03, 3.80140657e-01, 8.14370765e+01
1.55600000e+01, 1.53219684e+00, 9.23889731e-01, 2.45608657e+00, 1.51373071e+03, 6.16444372e-01, 8.14388706e+01
1.55700000e+01, 1.58789371e+00, 8.75963127e-01, 2.46385684e+00, 1.42103661e+03, 9.31931817e-01, 8.14417804e+01
1.55800000e+01, 1.56561156e+00, 8.96207691e-01, 2.46181925e+00, 1.46019131e+03, 8.56062364e-01, 8.14461799e+01
1.55900000e+01, 1.51227640e+00, 9.44808402e-01, 2.45708480e+00, 1.55418918e+03, 5.92079548e-01, 8.14502213e+01
1.56000000e+01, 1.51306871e+00, 9.44150256e-01, 2.45721897e+00, 1.55291627e+03, 4.70590126e-01, 8.14530165e+01
1.56100000e+01, 1.55549639e+00, 9.05136201e-01, 2.46063259e+00, 1.47745980e+03, 5.65789588e-01, 8.14552381e+01
1.56200000e+01, 1.56917468e+00, 8.90104483e-01, 2.45927916e+00, 1.44838719e+03, 6.25389242e-01, 8.14579093e+01
1.56300000e+01, 1.55905489e+00, 9.00194588e-01, 2.45924947e+00, 1.46790230e+03, 5.75149861e-01, 8.14608621e+01
1.56400000e+01, 1.55543297e+00, 9.04462992e-01, 2.45989596e+00, 1.47615776e+03, 5.90536776e-01, 8.14635777e+01
1.56500000e+01, 1.55786929e+00, 9.04264963e-01, 2.46213425e+00, 1.47577475e+03, 6.38375758e-01, 8.14663660e+01
1.56600000e+01, 1.55127236e+00, 9.09942613e-01, 2.46121497e+00, 1.48675581e+03, 6.97469200e-01, 8.14693804e+01
1.56700000e+01, 1.55091950e+00, 9.12922372e-01, 2.46384187e+00, 1.49251891e+03, 7.98150170e-01, 8.14726740e+01
1.56800000e+01, 1.54247615e+00, 9.18907834e-01, 2.46138398e+00, 1.50409530e+03, 8.30056714e-01, 8.14764432e+01
1.56900000e+01, 1.55747396e+00, 9.05041506e-01, 2.46251546e+00, 1.47727665e+03, 8.37154459e-01, 8.14803633e+01
1.57000000e+01, 1.58866065e+00, 8.75915436e-01, 2.46457609e+00, 1.42094437e+03, 9.67807990e-01, 8.14843171e+01
1.57100000e+01, 1.61052823e+00, 8.56511005e-01, 2.46703924e+00, 1.38341457e+03, 1.08957822e+00, 8.14888883e+01
1.57200000e+01, 1.59687859e+00, 8.72141191e-01, 2.46901978e+00, 1.41364467e+03, 1.03013749e+00, 8.14940350e+01
1.57300000e+01, 1.55900312e+00, 9.07347085e-01, 2.46635020e+00, 1.48173584e+03, 7.68497698e-01, 8.14989012e+01
1.57400000e+01, 1.55112739e+00, 9.15891139e-01, 2.46701853e+00, 1.49826076e+03, 6.72503094e-01, 8.15025316e+01
1.57500000e+01, 1.55394344e+00, 9.18290482e-01, 2.47223392e+00, 1.50290129e+03, 7.04620773e-01, 8.15057085e+01
1.57600000e+01, 1.52168954e+00, 9.44943352e-01, 2.46663290e+00, 1.55445019e+03, 6.59874590e-01, 8.15090374e+01
1.57700000e+01, 1.52656991e+00, 9.40191835e-01, 2.46676175e+00, 1.54526035e+03, 7.12672270e-01, 8.15121549e+01
1.57800000e+01, 1.55964175e+00, 9.11119848e-01, 2.47076160e+00, 1.48903268e+03, 8.50216021e-01, 8.15155220e+01
1.57900000e+01, 1.56207944e+00, 9.03627650e-01, 2.46570709e+00, 1.47454214e+03, 8.19091885e-01, 8.15195393e+01
1.58000000e+01, 1.58249627e+00, 8.84534976e-01, 2.46703124e+00, 1.43761529e+03, 8.50841870e-01, 8.15234097e+01
1.58100000e+01, 1.60578933e+00, 8.65852114e-01, 2.47164145e+00, 1.40148106e+03, 8.70217363e-01, 8.15274303e+01
1.58200000e+01, 1.59102360e+00, 8.80418549e-01, 2.47144215e+00, 1.42965378e+03, 7.96193187e-01, 8.15315426e+01
1.58300000e+01, 1.57202146e+00, 8.98973208e-01, 2.47099467e+00, 1.46554005e+03, 7.35311164e-01, 8.15353054e+01
1.58400000e+01, 1.58200759e+00, 8.91998734e-01, 2.47400633e+00, 1.45205083e+03, 7.52958694e-01, 8.15387805e+01
1.58500000e+01, 1.59486230e+00, 8.82187963e-01, 2.47705026e+00, 1.43307597e+03, 7.79962773e-01, 8.15423391e+01
1.58600000e+01, 1.58290423e+00, 8.94767138e-01, 2.47767137e+00, 1.45740516e+03, 7.69284276e-01, 8.15460256e+01
1.58700000e+01, 1.56002595e+00, 9.16271425e-01, 2.47629737e+00, 1.49899626e+03, 7.50343003e-01, 8.15496618e+01
1.58800000e+01, 1.55392044e+00, 9.22313815e-01, 2.47623426e+00, 1.51068275e+03, 7.11881605e-01, 8.15532086e+01
1.58900000e+01, 1.56062637e+00, 9.16146804e-01, 2.47677318e+00, 1.49875524e+03, 7.54746128e-01, 8.15565737e+01
1.59000000e+01, 1.56762564e+00, 9.07277096e-01, 2.47490274e+00, 1.48160047e+03, 8.08869835e-01, 8.15601416e+01
1.59100000e+01, 1.58061926e+00, 8.99241681e-01, 2.47986094e+00, 1.46605930e+03, 8.19641348e-01, 8.15639656e+01
1.59200000e+01, 1.55874693e+00, 9.18699350e-01, 2.47744628e+00, 1.50369207e+03, 6.40573482e-01, 8.15678406e+01
1.59300000e+01, 1.53570037e+00, 9.41775829e-01, 2.47747620e+00, 1.54832393e+03, 4.36131801e-01, 8.15708692e+01
1.59400000e+01, 1.52062293e+00, 9.55109904e-01, 2.47573283e+00, 1.57411316e+03, 3.14913286e-01, 8.15729310e+01
1.59500000e+01, 1.52628391e+00, 9.44547722e-01, 2.47083164e+00, 1.55368501e+03, 3.41806752e-01, 8.15744197e+01
1.59600000e+01, 1.56789649e+00, 9.06967764e-01, 2.47486426e+00, 1.48100220e+03, 4.96090370e-01, 8.15760357e+01
1.59700000e+01, 1.57691456e+00, 8.98635549e-01, 2.47555011e+00, 1.46488699e+03, 5.04918641e-01, 8.15783812e+01
1.59800000e+01, 1.54937830e+00, 9.22875972e-01, 2.47225427e+00, 1.51177001e+03, 4.27102549e-01, 8.15807686e+01
1.59900000e+01, 1.53792186e+00, 9.33884397e-01, 2.47180625e+00, 1.53306124e+03, 4.57466145e-01, 8.15827880e+01
1.60000000e+01, 1.55144315e+00, 9.24190484e-01, 2.47563364e+00, 1.51431239e+03, 4.95510666e-01, 8.15849511e+01
1.60100000e+01, 1.53420272e+00, 9.37943489e-01, 2.47214621e+00, 1.54091186e+03, 4.44629894e-01, 8.15872942e+01
1.60200000e+01, 1.51842097e+00, 9.54586490e-01, 2.47300746e+00, 1.57310083e+03, 3.86974135e-01, 8.15893967e+01
1.60300000e+01, 1.48651673e+00, 9.85970670e-01, 2.47248740e+00, 1.63380048e+03, 2.38228085e-01, 8.15912265e+01
1.60400000e+01, 1.44564937e+00, 1.01564298e+00, 2.46129235e+00, 1.69118924e+03, 6.96120645e-02, 8.15923529e+01
1.60500000e+01, 1.49675497e+00, 9.67616640e-01, 2.46437161e+00, 1.59830224e+03, 2.41039409e-01, 8.15926817e+01
1.60600000e+01, 1.55555533e+00, 9.10082446e-01, 2.46563778e+00, 1.48702626e+03, 4.94504415e-01, 8.15938213e+01
1.60700000e+01, 1.56031537e+00, 9.03757816e-01, 2.46407318e+00, 1.47479389e+03, 4.88748223e-01, 8.15961599e+01
1.60800000e+01, 1.54694873e+00, 9.14205465e-01, 2.46115420e+00, 1.49500052e+03, 4.39080460e-01, 8.15984713e+01
1.60900000e+01, 1.55239411e+00, 9.12102315e-01, 2.46449642e+00, 1.49093285e+03, 4.33048029e-01, 8.16005478e+01
1.61000000e+01, 1.54151795e+00, 9.20973366e-01, 2.46249132e+00, 1.50809021e+03, 3.76237526e-01, 8.16025959e+01
1.61100000e+01, 1.53304120e+00, 9.25829498e-01, 2.45887070e+00, 1.51748238e+03, 4.59391375e-01, 8.16043752e+01
1.61200000e+01, 1.55854830e+00, 9.06425691e-01, 2.46497399e+00, 1.47995378e+03, 6.33915217e-01, 8.16065480e+01
1.61300000e+01, 1.54475185e+00, 9.19657694e-01, 2.46440954e+00, 1.50554559e+03, 6.47903689e-01, 8.16095464e+01
1.61400000e+01, 1.51478642e+00, 9.41487835e-01, 2.45627426e+00, 1.54776693e+03, 5.13434034e-01, 8.16126112e+01
1.61500000e+01, 1.56144310e+00, 9.04622285e-01, 2.46606539e+00, 1.47646584e+03, 5.43546020e-01, 8.16150399e+01
1.61600000e+01, 1.56789899e+00, 8.94720499e-01, 2.46261949e+00, 1.45731495e+03, 5.09115080e-01, 8.16176111e+01
1.61700000e+01, 1.55375796e+00, 9.10493988e-01, 2.46425195e+00, 1.48782221e+03, 3.86152968e-01, 8.16200194e+01
1.61800000e+01, 1.53765620e+00, 9.25291301e-01, 2.46294750e+00, 1.51644146e+03, 2.75820465e-01, 8.16218461e+01
1.61900000e+01, 1.53201569e+00, 9.30380056e-01, 2.46239575e+00, 1.52628354e+03, 2.85430846e-01, 8.16231507e+01
1.62000000e+01, 1.54451142e+00, 9.18181828e-01, 2.46269325e+00, 1.50269114e+03, 3.68659747e-01, 8.16245008e+01
1.62100000e+01, 1.56202252e+00, 9.02957910e-01, 2.46498043e+00, 1.47324680e+03, 4.74904847e-01, 8.16262448e+01
1.62200000e+01, 1.55187448e+00, 9.10728410e-01, 2.46260289e+00, 1.48827560e+03, 5.22358857e-01, 8.16284916e+01
1.62300000e+01, 1.53898178e+00, 9.24019803e-01, 2.46300158e+00, 1.51398228e+03, 6.09888142e-01, 8.16309629e+01
1.62400000e+01, 1.53300341e+00, 9.25045389e-01, 2.45804879e+00, 1.51596585e+03, 6.25896929e-01, 8.16338486e+01
1.62500000e+01, 1.58097221e+00, 8.81870997e-01, 2.46284320e+00, 1.43246293e+03, 7.86042225e-01, 8.16368101e+01
1.62600000e+01, 1.61939893e+00, 8.47857055e-01, 2.46725599e+00, 1.36667710e+03, 8.46628777e-01, 8.16405296e+01
1.62700000e+01, 1.59369456e+00, 8.74366072e-01, 2.46806063e+00, 1.41794777e+03, 6.60461782e-01, 8.16445361e+01
1.62800000e+01, 1.54704601e+00, 9.19823439e-01, 2.46686945e+00, 1.50586616e+03, 4.05628512e-01, 8.16476616e+01
1.62900000e+01, 1.53399214e+00, 9.32667852e-01, 2.46665999e+00, 1.53070834e+03, 3.87022652e-01, 8.16495810e+01
1.63000000e+01, 1.55220851e+00, 9.16785954e-01, 2.46899447e+00, 1.49999141e+03, 5.09173015e-01, 8.16514125e+01
1.63100000e+01, 1.55777963e+00, 9.09464432e-01, 2.46724406e+00, 1.48583096e+03, 6.24312739e-01, 8.16538221e+01
1.63200000e+01, 1.56551124e+00, 9.01768178e-01, 2.46727941e+00, 1.47094576e+03, 7.82105936e-01, 8.16567769e+01
1.63300000e+01, 1.58000066e+00, 8.90744094e-01, 2.47074476e+00, 1.44962425e+03, 8.99200033e-01, 8.16604787e+01
1.63400000e+01, 1.57373910e+00, 8.96675089e-01, 2.47041419e+00, 1.46109530e+03, 8.32802143e-01, 8.16647349e+01
1.63500000e+01, 1.56340555e+00, 9.07812068e-01, 2.47121762e+00, 1.48263515e+03, 7.57080407e-01, 8.16686771e+01
1.63600000e+01, 1.55766668e+00, 9.14394944e-01, 2.47206162e+00, 1.49536699e+03, 6.63911149e-01, 8.16722610e+01
1.63700000e+01, 1.55332881e+00, 9.16141532e-01, 2.46947034e+00, 1.49874504e+03, 5.83382460e-01, 8.16754039e+01
1.63800000e+01, 1.56978739e+00, 9.03437248e-01, 2.47322464e+00, 1.47417388e+03, 5.97574913e-01, 8.16781656e+01
1.63900000e+01, 1.56650539e+00, 9.06967010e-01, 2.47347240e+00, 1.48100074e+03, 6.38454133e-01, 8.16809946e+01
1.64000000e+01, 1.54939148e+00, 9.20975009e-01, 2.47036649e+00, 1.50809339e+03, 5.16925322e-01, 8.16840173e+01
1.64100000e+01, 1.56140669e+00, 9.08388561e-01, 2.46979525e+00, 1.48375014e+03, 4.55065142e-01, 8.16864646e+01
1.64200000e+01, 1.58981592e+00, 8.88863597e-01, 2.47867951e+00, 1.44598721e+03, 4.50143465e-01, 8.16886191e+01
1.64300000e+01, 1.53108254e+00, 9.41218117e-01, 2.47230066e+00, 1.54724527e+03, 2.53708962e-01, 8.16907503e+01
1.64400000e+01, 1.47379457e+00, 9.93301192e-01, 2.46709576e+00, 1.64797833e+03, 1.71665216e-02, 8.16919513e+01
1.64500000e+01, 1.50080720e+00, 9.70708661e-01, 2.47151586e+00, 1.60428247e+03, 1.30625376e-01, 8.16920321e+01
1.64600000e+01, 1.51558850e+00, 9.54113719e-01, 2.46970222e+00, 1.57218645e+03, 2.31910524e-01, 8.16926503e+01
1.64700000e+01, 1.50217811e+00, 9.60314495e-01, 2.46249261e+00, 1.58417928e+03, 2.30625917e-01, 8.16937481e+01
1.64800000e+01, 1.53483550e+00, 9.25443032e-01, 2.46027853e+00, 1.51673492e+03, 3.80673004e-01, 8.16948398e+01
1.64900000e+01, 1.60439772e+00, 8.62165505e-01, 2.46656322e+00, 1.39435085e+03, 5.99050511e-01, 8.16966422e+01
1.65000000e+01, 1.60887562e+00, 8.62609847e-01, 2.47148547e+00, 1.39521024e+03, 6.08474463e-01, 8.16994789e+01
1.65100000e+01, 1.53718731e+00, 9.24843506e-01, 2.46203081e+00, 1.51557539e+03, 3.83187988e-01, 8.17023602e+01
1.65200000e+01, 1.53349227e+00, 9.32211915e-01, 2.46570418e+00, 1.52982651e+03, 3.67773709e-01, 8.17041747e+01
1.65300000e+01, 1.57237703e+00, 8.96650405e-01, 2.46902743e+00, 1.46104755e+03, 5.62324855e-01, 8.17059162e+01
1.65400000e+01, 1.58392749e+00, 8.86952474e-01, 2.47087997e+00, 1.44229094e+03, 6.72196517e-01, 8.17085792e+01
1.65500000e+01, 1.55901418e+00, 9.07523122e-01, 2.46653731e+00, 1.48207631e+03, 6.37589050e-01, 8.17117627e+01
1.65600000e+01, 1.56516258e+00, 9.04239423e-01, 2.46940200e+00, 1.47572535e+03, 7.08878496e-01, 8.17147825e+01
1.65700000e+01, 1.57377033e+00, 8.98128152e-01, 2.47189849e+00, 1.46390564e+03, 7.63502317e-01, 8.17181400e+01
1.65800000e+01, 1.55379277e+00, 9.17771720e-01, 2.47156449e+00, 1.50189796e+03, 6.41489921e-01, 8.17217565e+01
1.65900000e+01, 1.53462590e+00, 9.35737942e-01, 2.47036385e+00, 1.53664615e+03, 5.31758845e-01, 8.17247950e+01
1.66000000e+01, 1.54284622e+00, 9.27884033e-01, 2.47073025e+00, 1.52145603e+03, 4.99095702e-01, 8.17273139e+01
1.66100000e+01, 1.57057790e+00, 9.00937276e-01, 2.47151518e+00, 1.46933872e+03, 6.06561954e-01, 8.17296780e+01
1.66200000e+01, 1.58007526e+00, 8.94500533e-01, 2.47457579e+00, 1.45688952e+03, 6.95726840e-01, 8.17325514e+01
1.66300000e+01, 1.55647092e+00, 9.11925333e-01, 2.46839625e+00, 1.49059055e+03, 6.94946487e-01, 8.17358474e+01
1.66400000e+01, 1.57027517e+00, 9.06390021e-01, 2.47666519e+00, 1.47988479e+03, 7.18934120e-01, 8.17391398e+01
1.66500000e+01, 1.53763005e+00, 9.35221410e-01, 2.47285146e+00, 1.53564713e+03, 5.13662302e-01, 8.17425460e+01
1.66600000e+01, 1.50188658e+00, 9.67897762e-01, 2.46978435e+00, 1.59884596e+03, 3.24813290e-01, 8.17449796e+01
1.66700000e+01, 1.50544540e+00, 9.66036031e-01, 2.47148144e+00, 1.59524521e+03, 2.59478161e-01, 8.17465183e+01
