Relative error MAE,Relative error MAE + Energy,Relative error Brutus numerical,Relative error Brutus,x1,y1,x2,y2,x3,y3
0.004405023995786905,0.013399753719568253,6.883387726475121e-08,1.2821308727994967e-16,1.0,0.0,-0.26646735831719,0.8591964921484752,-0.7335326416828101,-0.8591964921484752
0.004199555143713951,0.013043194077908993,1.3766775452950242e-07,1.2821308727994967e-16,0.9999954782401601,9.236794169168701e-07,-0.2664652937433145,0.859192341638005,-0.7335301844968456,-0.8591932653174219
0.003994223661720753,0.012693380005657673,6.883387726475121e-08,3.84639261839849e-16,0.9999819128744698,3.694740000612493e-06,-0.2664590999763128,0.8591798900321285,-0.733522812898157,-0.8591835847721291
0.003789855632930994,0.012347627431154251,0.0,1.2821308727994967e-16,0.9999593036444053,8.313248752730599e-06,-0.2664487768800511,0.859159137107444,-0.7335105267643542,-0.8591674503561967
0.0035855567548424006,0.011997400783002377,6.883387726475121e-08,3.84639261839849e-16,0.9999276501190637,1.477931735203778e-05,-0.2664343242276251,0.8591300824915915,-0.7334933258914387,-0.8591448618089436
0.0033798811491578817,0.011647449806332588,1.3766775452950242e-07,6.410654363997483e-16,0.999886951695116,2.309310216846691e-05,-0.2664157417013285,0.8590927256632132,-0.7334712099937875,-0.8591158187653816
0.003175237914547324,0.01129164732992649,6.883387726475121e-08,6.410654363997483e-16,0.9998372075967417,3.325480428278358e-05,-0.2663930288926158,0.8590470659519043,-0.7334441787041259,-0.859080320756187
0.0029722468461841345,0.010943347588181496,0.0,7.69278523679698e-16,0.9997784168755464,4.526466951188195e-05,-0.2663661853020516,0.8589931025381452,-0.7334122315734948,-0.8590383672076571
0.003032063599675894,0.01059415377676487,2.0650163889968098e-07,8.974916109596477e-16,0.9997105784104604,5.912298843971645e-05,-0.2663352103392529,0.8589308344532182,-0.7333753680712075,-0.8589899574416578
0.0032139227259904146,0.01023759413510561,1.3766775452950242e-07,8.974916109596477e-16,0.9996336909076169,7.48300964538793e-05,-0.2663001033228138,0.8588602605791141,-0.733333587584803,-0.8589350906755681
0.003095321822911501,0.00989080872386694,6.883387726475121e-08,1.4103439600794464e-15,0.9995477529002119,9.238637378783404e-05,-0.2662608634802263,0.8587813796484196,-0.7332868894199855,-0.8588737660222074
0.0028628697618842125,0.00954099465161562,0.0,1.6667701346393457e-15,0.999452762748348,0.0001117922455688185,-0.2662174899477814,0.8586941902441904,-0.7332352728005667,-0.8588059824897591
0.0026287657674402,0.009180650115013123,6.883387726475121e-08,2.0514093964791947e-15,0.999348718638858,0.0001330481818714301,-0.2661699817704703,0.8585986907998113,-0.7331787368683877,-0.8587317389816828
0.002396176103502512,0.00882828887552023,6.883387726475121e-08,1.0257046982395974e-15,0.9992356185851092,0.0001561546977769094,-0.2661183379018632,0.8584948795988367,-0.733117280683246,-0.8586510342966136
0.002163173398002982,0.008481021970510483,1.3766775452950242e-07,1.538557047359396e-15,0.9991134604267893,0.0001811123534381417,-0.2660625572039846,0.858382754774826,-0.7330509032228048,-0.858563867128264
0.0019286564784124494,0.008122604340314865,0.0,1.6667701346393457e-15,0.9989822418296688,0.0002079217541503918,-0.2660026384471735,0.8582623143111462,-0.7329796033824953,-0.8584702360652966
0.0016944147646427155,0.007769004441797733,2.0650163889968098e-07,1.538557047359396e-15,0.9988419602853589,0.0002365835504277967,-0.2659385803099336,0.8581335560407841,-0.7329033799754252,-0.8583701395912119
0.001463821274228394,0.007421531248837709,1.3766775452950242e-07,1.4103439600794464e-15,0.9986926131110312,0.0002670984380856371,-0.2658703813787722,0.8579964776461192,-0.732822231732259,-0.8582635760842048
0.001240868354216218,0.007064076606184244,1.3766775452950242e-07,1.538557047359396e-15,0.9985341974491332,0.0002994671583284128,-0.2657980401480282,0.8578510766586956,-0.732736157301105,-0.858150543817024
