Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
1.12850000e+03, -2.91360192e+00, 9.99000000e+02
1.12860000e+03, -2.91410178e+00, 1.00000000e+03
1.12870000e+03, -2.91907694e+00, 1.01000000e+03
1.12880000e+03, -2.91957561e+00, 1.01100000e+03
1.12890000e+03, -2.91710093e+00, 1.00600000e+03
1.12900000e+03, -2.91511121e+00, 1.00200000e+03
1.12910000e+03, -2.91461274e+00, 1.00100000e+03
1.12920000e+03, -2.91411337e+00, 1.00000000e+03
1.12930000e+03, -2.91261112e+00, 9.97000000e+02
1.12940000e+03, -2.91311121e+00, 9.98000000e+02
1.12950000e+03, -2.91511044e+00, 1.00200000e+03
1.12960000e+03, -2.91560996e+00, 1.00300000e+03
1.12970000e+03, -2.91261111e+00, 9.97000000e+02
1.12980000e+03, -2.91110317e+00, 9.94000000e+02
1.12990000e+03, -2.90908472e+00, 9.90000000e+02
1.13000000e+03, -2.90806973e+00, 9.88000000e+02
1.13010000e+03, -2.91209737e+00, 9.96000000e+02
1.13020000e+03, -2.91359959e+00, 9.99000000e+02
1.13030000e+03, -2.91758726e+00, 1.00700000e+03
1.13040000e+03, -2.91058982e+00, 9.93000000e+02
1.13050000e+03, -2.91359918e+00, 9.99000000e+02
1.13060000e+03, -2.91509805e+00, 1.00200000e+03
1.13070000e+03, -2.91659359e+00, 1.00500000e+03
1.13080000e+03, -2.91310072e+00, 9.98000000e+02
1.13090000e+03, -2.91309996e+00, 9.98000000e+02
1.13100000e+03, -2.91459994e+00, 1.00100000e+03
1.13110000e+03, -2.91209657e+00, 9.96000000e+02
1.13120000e+03, -2.90704959e+00, 9.86000000e+02
1.13130000e+03, -2.91108464e+00, 9.94000000e+02
1.13140000e+03, -2.91057908e+00, 9.93000000e+02
1.13150000e+03, -2.91358846e+00, 9.99000000e+02
1.13160000e+03, -2.91508733e+00, 1.00200000e+03
1.13170000e+03, -2.91508809e+00, 1.00200000e+03
1.13180000e+03, -2.91807393e+00, 1.00800000e+03
1.13190000e+03, -2.92153718e+00, 1.01500000e+03
1.13200000e+03, -2.92301847e+00, 1.01800000e+03
1.13210000e+03, -2.92596353e+00, 1.02400000e+03
1.13220000e+03, -2.93131496e+00, 1.03500000e+03
1.13230000e+03, -2.93421815e+00, 1.04100000e+03
1.13240000e+03, -2.93327180e+00, 1.03900000e+03
1.13250000e+03, -2.93232286e+00, 1.03700000e+03
1.13260000e+03, -2.92943521e+00, 1.03100000e+03
1.13270000e+03, -2.93041571e+00, 1.03300000e+03
1.13280000e+03, -2.93091174e+00, 1.03400000e+03
1.13290000e+03, -2.93429783e+00, 1.04100000e+03
1.13300000e+03, -2.93142277e+00, 1.03500000e+03
1.13310000e+03, -2.93095237e+00, 1.03400000e+03
1.13320000e+03, -2.92854128e+00, 1.02900000e+03
1.13330000e+03, -2.92952288e+00, 1.03100000e+03
1.13340000e+03, -2.92807731e+00, 1.02800000e+03
1.13350000e+03, -2.92467135e+00, 1.02100000e+03
1.13360000e+03, -2.92906726e+00, 1.03000000e+03
1.13370000e+03, -2.92713280e+00, 1.02600000e+03
1.13380000e+03, -2.92714240e+00, 1.02600000e+03
1.13390000e+03, -2.92909752e+00, 1.03000000e+03
1.13400000e+03, -2.92716303e+00, 1.02600000e+03
1.13410000e+03, -2.92619700e+00, 1.02400000e+03
1.13420000e+03, -2.92669388e+00, 1.02500000e+03
1.13430000e+03, -2.92278533e+00, 1.01700000e+03
1.13440000e+03, -2.92032734e+00, 1.01200000e+03
1.13450000e+03, -2.92230416e+00, 1.01600000e+03
1.13460000e+03, -2.92525414e+00, 1.02200000e+03
1.13470000e+03, -2.92526222e+00, 1.02200000e+03
1.13480000e+03, -2.92281811e+00, 1.01700000e+03
1.13490000e+03, -2.91986577e+00, 1.01100000e+03
1.13500000e+03, -2.91937502e+00, 1.01000000e+03
1.13510000e+03, -2.92086166e+00, 1.01300000e+03
1.13520000e+03, -2.91590608e+00, 1.00300000e+03
1.13530000e+03, -2.91740047e+00, 1.00600000e+03
1.13540000e+03, -2.91740268e+00, 1.00600000e+03
1.13550000e+03, -2.91690762e+00, 1.00500000e+03
1.13560000e+03, -2.91839978e+00, 1.00800000e+03
1.13570000e+03, -2.91491838e+00, 1.00100000e+03
1.13580000e+03, -2.91741003e+00, 1.00600000e+03
1.13590000e+03, -2.91641721e+00, 1.00400000e+03
1.13600000e+03, -2.91791048e+00, 1.00700000e+03
1.13610000e+03, -2.91989520e+00, 1.01100000e+03
1.13620000e+03, -2.92088737e+00, 1.01300000e+03
1.13630000e+03, -2.92039828e+00, 1.01200000e+03
1.13640000e+03, -2.92384925e+00, 1.01900000e+03
1.13650000e+03, -2.92581501e+00, 1.02300000e+03
1.13660000e+03, -2.92435491e+00, 1.02000000e+03
1.13670000e+03, -2.92534159e+00, 1.02200000e+03
1.13680000e+03, -2.92338877e+00, 1.01800000e+03
1.13690000e+03, -2.91895520e+00, 1.00900000e+03
1.13700000e+03, -2.92044289e+00, 1.01200000e+03
1.13710000e+03, -2.91647896e+00, 1.00400000e+03
1.13720000e+03, -2.91348341e+00, 9.98000000e+02
1.13730000e+03, -2.90895321e+00, 9.89000000e+02
1.13740000e+03, -2.91096734e+00, 9.93000000e+02
1.13750000e+03, -2.91447710e+00, 1.00000000e+03
1.13760000e+03, -2.91796490e+00, 1.00700000e+03
1.13770000e+03, -2.91747067e+00, 1.00600000e+03
1.13780000e+03, -2.91647781e+00, 1.00400000e+03
1.13790000e+03, -2.91846734e+00, 1.00800000e+03
1.13800000e+03, -2.91548514e+00, 1.00200000e+03
1.13810000e+03, -2.91946203e+00, 1.01000000e+03
1.13820000e+03, -2.91946563e+00, 1.01000000e+03
1.13830000e+03, -2.91649008e+00, 1.00400000e+03
1.13840000e+03, -2.91847959e+00, 1.00800000e+03
1.13850000e+03, -2.91897826e+00, 1.00900000e+03
1.13860000e+03, -2.91500137e+00, 1.00100000e+03
1.13870000e+03, -2.91599974e+00, 1.00300000e+03
1.13880000e+03, -2.91400281e+00, 9.99000000e+02
1.13890000e+03, -2.91550170e+00, 1.00200000e+03
1.13900000e+03, -2.91649943e+00, 1.00400000e+03
1.13910000e+03, -2.91600261e+00, 1.00300000e+03
1.13920000e+03, -2.91849002e+00, 1.00800000e+03
1.13930000e+03, -2.91700257e+00, 1.00500000e+03
1.13940000e+03, -2.91451059e+00, 1.00000000e+03
1.13950000e+03, -2.91250658e+00, 9.96000000e+02
1.13960000e+03, -2.91099684e+00, 9.93000000e+02
1.13970000e+03, -2.91250262e+00, 9.96000000e+02
1.13980000e+03, -2.91600295e+00, 1.00300000e+03
1.13990000e+03, -2.91300402e+00, 9.97000000e+02
1.14000000e+03, -2.91948036e+00, 1.01000000e+03
1.14010000e+03, -2.91849284e+00, 1.00800000e+03
1.14020000e+03, -2.92195590e+00, 1.01500000e+03
1.14030000e+03, -2.92097502e+00, 1.01300000e+03
1.14040000e+03, -2.92245818e+00, 1.01600000e+03
1.14050000e+03, -2.92295572e+00, 1.01700000e+03
1.14060000e+03, -2.91851724e+00, 1.00800000e+03
1.14070000e+03, -2.92198030e+00, 1.01500000e+03
1.14080000e+03, -2.92542203e+00, 1.02200000e+03
1.14090000e+03, -2.92786998e+00, 1.02700000e+03
1.14100000e+03, -2.92836605e+00, 1.02800000e+03
1.14110000e+03, -2.92642652e+00, 1.02400000e+03
1.14120000e+03, -2.92398754e+00, 1.01900000e+03
1.14130000e+03, -2.92350329e+00, 1.01800000e+03
1.14140000e+03, -2.92005961e+00, 1.01100000e+03
1.14150000e+03, -2.91857759e+00, 1.00800000e+03
1.14160000e+03, -2.91758736e+00, 1.00600000e+03
1.14170000e+03, -2.91659445e+00, 1.00400000e+03
1.14180000e+03, -2.91559885e+00, 1.00200000e+03
1.14190000e+03, -2.91108824e+00, 9.93000000e+02
1.14200000e+03, -2.91108577e+00, 9.93000000e+02
1.14210000e+03, -2.91309335e+00, 9.97000000e+02
1.14220000e+03, -2.91309229e+00, 9.97000000e+02
1.14230000e+03, -2.91158445e+00, 9.94000000e+02
1.14240000e+03, -2.90906090e+00, 9.89000000e+02
1.14250000e+03, -2.90855120e+00, 9.88000000e+02
1.14260000e+03, -2.90804063e+00, 9.87000000e+02
1.14270000e+03, -2.90702185e+00, 9.85000000e+02
1.14280000e+03, -2.90396155e+00, 9.79000000e+02
1.14290000e+03, -2.90139395e+00, 9.74000000e+02
1.14300000e+03, -2.90189782e+00, 9.75000000e+02
1.14310000e+03, -2.90342506e+00, 9.78000000e+02
1.14320000e+03, -2.90698328e+00, 9.85000000e+02
1.14330000e+03, -2.90596174e+00, 9.83000000e+02
1.14340000e+03, -2.90544685e+00, 9.82000000e+02
1.14350000e+03, -2.90899203e+00, 9.89000000e+02
1.14360000e+03, -2.91201238e+00, 9.95000000e+02
1.14370000e+03, -2.90999653e+00, 9.91000000e+02
1.14380000e+03, -2.90797114e+00, 9.87000000e+02
1.14390000e+03, -2.90847292e+00, 9.88000000e+02
1.14400000e+03, -2.90542303e+00, 9.82000000e+02
1.14410000e+03, -2.90286439e+00, 9.77000000e+02
1.14420000e+03, -2.90642594e+00, 9.84000000e+02
1.14430000e+03, -2.90743558e+00, 9.86000000e+02
1.14440000e+03, -2.90894968e+00, 9.89000000e+02
1.14450000e+03, -2.91046024e+00, 9.92000000e+02
1.14460000e+03, -2.91146451e+00, 9.94000000e+02
1.14470000e+03, -2.91246745e+00, 9.96000000e+02
1.14480000e+03, -2.91045399e+00, 9.92000000e+02
1.14490000e+03, -2.91646332e+00, 1.00400000e+03
1.14500000e+03, -2.91446868e+00, 1.00000000e+03
1.14510000e+03, -2.92240536e+00, 1.01600000e+03
1.14520000e+03, -2.92339411e+00, 1.01800000e+03
1.14530000e+03, -2.92192460e+00, 1.01500000e+03
1.14540000e+03, -2.92143687e+00, 1.01400000e+03
1.14550000e+03, -2.92291876e+00, 1.01700000e+03
1.14560000e+03, -2.91996596e+00, 1.01100000e+03
1.14570000e+03, -2.91798756e+00, 1.00700000e+03
1.14580000e+03, -2.91848623e+00, 1.00800000e+03
1.14590000e+03, -2.92244155e+00, 1.01600000e+03
1.14600000e+03, -2.92392119e+00, 1.01900000e+03
1.14610000e+03, -2.92245344e+00, 1.01600000e+03
1.14620000e+03, -2.91900207e+00, 1.00900000e+03
1.14630000e+03, -2.91552426e+00, 1.00200000e+03
1.14640000e+03, -2.91851003e+00, 1.00800000e+03
1.14650000e+03, -2.91602642e+00, 1.00300000e+03
1.14660000e+03, -2.91502944e+00, 1.00100000e+03
1.14670000e+03, -2.91000965e+00, 9.91000000e+02
1.14680000e+03, -2.91302469e+00, 9.97000000e+02
1.14690000e+03, -2.91302367e+00, 9.97000000e+02
1.14700000e+03, -2.91101259e+00, 9.93000000e+02
1.14710000e+03, -2.90696569e+00, 9.85000000e+02
1.14720000e+03, -2.90441602e+00, 9.80000000e+02
1.14730000e+03, -2.90796789e+00, 9.87000000e+02
1.14740000e+03, -2.90593299e+00, 9.83000000e+02
1.14750000e+03, -2.90896978e+00, 9.89000000e+02
1.14760000e+03, -2.90592342e+00, 9.83000000e+02
1.14770000e+03, -2.90489929e+00, 9.81000000e+02
1.14780000e+03, -2.90489279e+00, 9.81000000e+02
1.14790000e+03, -2.90793509e+00, 9.87000000e+02
1.14800000e+03, -2.91045720e+00, 9.92000000e+02
1.14810000e+03, -2.91447057e+00, 1.00000000e+03
1.14820000e+03, -2.91296832e+00, 9.97000000e+02
1.14830000e+03, -2.91795737e+00, 1.00700000e+03
1.14840000e+03, -2.91746295e+00, 1.00600000e+03
1.14850000e+03, -2.91347293e+00, 9.98000000e+02
1.14860000e+03, -2.91297100e+00, 9.97000000e+02
1.14870000e+03, -2.91196597e+00, 9.95000000e+02
1.14880000e+03, -2.91045447e+00, 9.92000000e+02
1.14890000e+03, -2.91246385e+00, 9.96000000e+02
1.14900000e+03, -2.91145748e+00, 9.94000000e+02
1.14910000e+03, -2.91446449e+00, 1.00000000e+03
1.14920000e+03, -2.91646050e+00, 1.00400000e+03
1.14930000e+03, -2.91795364e+00, 1.00700000e+03
1.14940000e+03, -2.91546717e+00, 1.00200000e+03
1.14950000e+03, -2.91396859e+00, 9.99000000e+02
1.14960000e+03, -2.91496825e+00, 1.00100000e+03
1.14970000e+03, -2.91396859e+00, 9.99000000e+02
1.14980000e+03, -2.91646451e+00, 1.00400000e+03
1.14990000e+03, -2.91696360e+00, 1.00500000e+03
1.15000000e+03, -2.91746253e+00, 1.00600000e+03
1.15010000e+03, -2.92043778e+00, 1.01200000e+03
1.15020000e+03, -2.92142892e+00, 1.01400000e+03
1.15030000e+03, -2.92192640e+00, 1.01500000e+03
1.15040000e+03, -2.92193135e+00, 1.01500000e+03
1.15050000e+03, -2.92045628e+00, 1.01200000e+03
1.15060000e+03, -2.91798377e+00, 1.00700000e+03
1.15070000e+03, -2.91699205e+00, 1.00500000e+03
1.15080000e+03, -2.91947509e+00, 1.01000000e+03
1.15090000e+03, -2.91799104e+00, 1.00700000e+03
1.15100000e+03, -2.91898541e+00, 1.00900000e+03
1.15110000e+03, -2.92489978e+00, 1.02100000e+03
1.15120000e+03, -2.92686169e+00, 1.02500000e+03
1.15130000e+03, -2.92784451e+00, 1.02700000e+03
1.15140000e+03, -2.92979696e+00, 1.03100000e+03
1.15150000e+03, -2.92883616e+00, 1.02900000e+03
1.15160000e+03, -2.92884560e+00, 1.02900000e+03
1.15170000e+03, -2.93272726e+00, 1.03700000e+03
1.15180000e+03, -2.93225685e+00, 1.03600000e+03
1.15190000e+03, -2.92693123e+00, 1.02500000e+03
1.15200000e+03, -2.92596279e+00, 1.02300000e+03
1.15210000e+03, -2.92645879e+00, 1.02400000e+03
1.15220000e+03, -2.93229190e+00, 1.03600000e+03
1.15230000e+03, -2.93182066e+00, 1.03500000e+03
1.15240000e+03, -2.92989584e+00, 1.03100000e+03
1.15250000e+03, -2.92649952e+00, 1.02400000e+03
1.15260000e+03, -2.92699534e+00, 1.02500000e+03
1.15270000e+03, -2.92406800e+00, 1.01900000e+03
1.15280000e+03, -2.92112140e+00, 1.01300000e+03
1.15290000e+03, -2.91914738e+00, 1.00900000e+03
1.15300000e+03, -2.92309900e+00, 1.01700000e+03
1.15310000e+03, -2.92848353e+00, 1.02800000e+03
1.15320000e+03, -2.92849255e+00, 1.02800000e+03
1.15330000e+03, -2.92459530e+00, 1.02000000e+03
1.15340000e+03, -2.92509171e+00, 1.02100000e+03
1.15350000e+03, -2.92116533e+00, 1.01300000e+03
1.15360000e+03, -2.92559217e+00, 1.02200000e+03
1.15370000e+03, -2.92657677e+00, 1.02400000e+03
1.15380000e+03, -2.92462754e+00, 1.02000000e+03
1.15390000e+03, -2.91970783e+00, 1.01000000e+03
1.15400000e+03, -2.91971106e+00, 1.01000000e+03
1.15410000e+03, -2.91822693e+00, 1.00700000e+03
1.15420000e+03, -2.91922126e+00, 1.00900000e+03
1.15430000e+03, -2.91922416e+00, 1.00900000e+03
1.15440000e+03, -2.91474719e+00, 1.00000000e+03
1.15450000e+03, -2.91173816e+00, 9.94000000e+02
1.15460000e+03, -2.91274124e+00, 9.96000000e+02
1.15470000e+03, -2.91723772e+00, 1.00500000e+03
1.15480000e+03, -2.92218987e+00, 1.01500000e+03
1.15490000e+03, -2.92219468e+00, 1.01500000e+03
1.15500000e+03, -2.92219948e+00, 1.01500000e+03
1.15510000e+03, -2.92121809e+00, 1.01300000e+03
1.15520000e+03, -2.92270082e+00, 1.01600000e+03
1.15530000e+03, -2.92023923e+00, 1.01100000e+03
1.15540000e+03, -2.91875687e+00, 1.00800000e+03
1.15550000e+03, -2.91776638e+00, 1.00600000e+03
1.15560000e+03, -2.91876135e+00, 1.00800000e+03
1.15570000e+03, -2.91577883e+00, 1.00200000e+03
1.15580000e+03, -2.91528022e+00, 1.00100000e+03
1.15590000e+03, -2.91826860e+00, 1.00700000e+03
1.15600000e+03, -2.91727680e+00, 1.00500000e+03
1.15610000e+03, -2.91777566e+00, 1.00600000e+03
1.15620000e+03, -2.92075083e+00, 1.01200000e+03
1.15630000e+03, -2.91529011e+00, 1.00100000e+03
1.15640000e+03, -2.91778172e+00, 1.00600000e+03
1.15650000e+03, -2.91529234e+00, 1.00100000e+03
1.15660000e+03, -2.91629067e+00, 1.00300000e+03
1.15670000e+03, -2.91579287e+00, 1.00200000e+03
1.15680000e+03, -2.91728828e+00, 1.00500000e+03
1.15690000e+03, -2.92174755e+00, 1.01400000e+03
1.15700000e+03, -2.92322909e+00, 1.01700000e+03
1.15710000e+03, -2.92323445e+00, 1.01700000e+03
1.15720000e+03, -2.92274794e+00, 1.01600000e+03
1.15730000e+03, -2.92078060e+00, 1.01200000e+03
1.15740000e+03, -2.91979527e+00, 1.01000000e+03
1.15750000e+03, -2.91930313e+00, 1.00900000e+03
1.15760000e+03, -2.92128422e+00, 1.01300000e+03
1.15770000e+03, -2.92325876e+00, 1.01700000e+03
1.15780000e+03, -2.92522682e+00, 1.02100000e+03
1.15790000e+03, -2.92718844e+00, 1.02500000e+03
1.15800000e+03, -2.92426083e+00, 1.01900000e+03
1.15810000e+03, -2.92671417e+00, 1.02400000e+03
1.15820000e+03, -2.92525468e+00, 1.02100000e+03
1.15830000e+03, -2.92477129e+00, 1.02000000e+03
1.15840000e+03, -2.92084052e+00, 1.01200000e+03
1.15850000e+03, -2.92232430e+00, 1.01500000e+03
1.15860000e+03, -2.92134281e+00, 1.01300000e+03
1.15870000e+03, -2.91837657e+00, 1.00700000e+03
1.15880000e+03, -2.91986613e+00, 1.01000000e+03
1.15890000e+03, -2.91986926e+00, 1.01000000e+03
1.15900000e+03, -2.91639498e+00, 1.00300000e+03
1.15910000e+03, -2.91639593e+00, 1.00300000e+03
1.15920000e+03, -2.91639687e+00, 1.00300000e+03
1.15930000e+03, -2.91439980e+00, 9.99000000e+02
1.15940000e+03, -2.91639749e+00, 1.00300000e+03
1.15950000e+03, -2.91589968e+00, 1.00200000e+03
1.15960000e+03, -2.91490130e+00, 1.00000000e+03
1.15970000e+03, -2.91339905e+00, 9.97000000e+02
1.15980000e+03, -2.91389936e+00, 9.98000000e+02
1.15990000e+03, -2.91439949e+00, 9.99000000e+02
1.16000000e+03, -2.91689544e+00, 1.00400000e+03
1.16010000e+03, -2.91739444e+00, 1.00500000e+03
1.16020000e+03, -2.91390123e+00, 9.98000000e+02
1.16030000e+03, -2.91289759e+00, 9.96000000e+02
1.16040000e+03, -2.90987519e+00, 9.90000000e+02
1.16050000e+03, -2.91088114e+00, 9.92000000e+02
1.16060000e+03, -2.91188568e+00, 9.94000000e+02
1.16070000e+03, -2.91389185e+00, 9.98000000e+02
1.16080000e+03, -2.91589122e+00, 1.00200000e+03
1.16090000e+03, -2.91639060e+00, 1.00300000e+03
1.16100000e+03, -2.91887786e+00, 1.00800000e+03
1.16110000e+03, -2.91739002e+00, 1.00500000e+03
1.16120000e+03, -2.91389680e+00, 9.98000000e+02
1.16130000e+03, -2.91188814e+00, 9.94000000e+02
1.16140000e+03, -2.91087923e+00, 9.92000000e+02
1.16150000e+03, -2.90835020e+00, 9.87000000e+02
1.16160000e+03, -2.90935830e+00, 9.89000000e+02
1.16170000e+03, -2.90834273e+00, 9.87000000e+02
1.16180000e+03, -2.90783184e+00, 9.86000000e+02
1.16190000e+03, -2.90375414e+00, 9.78000000e+02
1.16200000e+03, -2.90578809e+00, 9.82000000e+02
1.16210000e+03, -2.90629139e+00, 9.83000000e+02
1.16220000e+03, -2.90679449e+00, 9.84000000e+02
1.16230000e+03, -2.90729739e+00, 9.85000000e+02
1.16240000e+03, -2.90678486e+00, 9.84000000e+02
1.16250000e+03, -2.91183555e+00, 9.94000000e+02
1.16260000e+03, -2.91183370e+00, 9.94000000e+02
1.16270000e+03, -2.91484089e+00, 1.00000000e+03
1.16280000e+03, -2.91283687e+00, 9.96000000e+02
1.16290000e+03, -2.91082357e+00, 9.92000000e+02
1.16300000e+03, -2.91433694e+00, 9.99000000e+02
1.16310000e+03, -2.91433663e+00, 9.99000000e+02
1.16320000e+03, -2.91031620e+00, 9.91000000e+02
1.16330000e+03, -2.91031343e+00, 9.91000000e+02
1.16340000e+03, -2.90727422e+00, 9.85000000e+02
1.16350000e+03, -2.90777695e+00, 9.86000000e+02
1.16360000e+03, -2.90267575e+00, 9.76000000e+02
1.16370000e+03, -2.90674999e+00, 9.84000000e+02
1.16380000e+03, -2.90521834e+00, 9.81000000e+02
1.16390000e+03, -2.90572191e+00, 9.82000000e+02
1.16400000e+03, -2.90367555e+00, 9.78000000e+02
1.16410000e+03, -2.90672688e+00, 9.84000000e+02
1.16420000e+03, -2.90773719e+00, 9.86000000e+02
1.16430000e+03, -2.90823974e+00, 9.87000000e+02
1.16440000e+03, -2.90518697e+00, 9.81000000e+02
1.16450000e+03, -2.90619947e+00, 9.83000000e+02
1.16460000e+03, -2.90670264e+00, 9.84000000e+02
1.16470000e+03, -2.90923196e+00, 9.89000000e+02
1.16480000e+03, -2.90973391e+00, 9.90000000e+02
1.16490000e+03, -2.91325377e+00, 9.97000000e+02
1.16500000e+03, -2.91275111e+00, 9.96000000e+02
1.16510000e+03, -2.91475390e+00, 1.00000000e+03
1.16520000e+03, -2.91873799e+00, 1.00800000e+03
1.16530000e+03, -2.91923619e+00, 1.00900000e+03
1.16540000e+03, -2.92072331e+00, 1.01200000e+03
1.16550000e+03, -2.92662089e+00, 1.02400000e+03
1.16560000e+03, -2.92565054e+00, 1.02200000e+03
1.16570000e+03, -2.92516764e+00, 1.02100000e+03
1.16580000e+03, -2.92468395e+00, 1.02000000e+03
1.16590000e+03, -2.92664687e+00, 1.02400000e+03
1.16600000e+03, -2.92762963e+00, 1.02600000e+03
1.16610000e+03, -2.92617323e+00, 1.02300000e+03
1.16620000e+03, -2.92861792e+00, 1.02800000e+03
1.16630000e+03, -2.92911237e+00, 1.02900000e+03
1.16640000e+03, -2.92521851e+00, 1.02100000e+03
1.16650000e+03, -2.92424436e+00, 1.01900000e+03
1.16660000e+03, -2.92523040e+00, 1.02100000e+03
1.16670000e+03, -2.92523664e+00, 1.02100000e+03
1.16680000e+03, -2.92278828e+00, 1.01600000e+03
1.16690000e+03, -2.91884045e+00, 1.00800000e+03
1.16700000e+03, -2.91983392e+00, 1.01000000e+03
1.16710000e+03, -2.91884581e+00, 1.00800000e+03
1.16720000e+03, -2.91983928e+00, 1.01000000e+03
1.16730000e+03, -2.91686310e+00, 1.00400000e+03
1.16740000e+03, -2.91436803e+00, 9.99000000e+02
1.16750000e+03, -2.91336573e+00, 9.97000000e+02
1.16760000e+03, -2.91984225e+00, 1.01000000e+03
1.16770000e+03, -2.91835786e+00, 1.00700000e+03
1.16780000e+03, -2.91537188e+00, 1.00100000e+03
1.16790000e+03, -2.91387143e+00, 9.98000000e+02
1.16800000e+03, -2.91387083e+00, 9.98000000e+02
1.16810000e+03, -2.91186220e+00, 9.94000000e+02
1.16820000e+03, -2.91286544e+00, 9.96000000e+02
1.16830000e+03, -2.91336600e+00, 9.97000000e+02
1.16840000e+03, -2.91586637e+00, 1.00200000e+03
1.16850000e+03, -2.91085187e+00, 9.92000000e+02
1.16860000e+03, -2.90882929e+00, 9.88000000e+02
1.16870000e+03, -2.90983683e+00, 9.90000000e+02
1.16880000e+03, -2.90932854e+00, 9.89000000e+02
1.16890000e+03, -2.91033537e+00, 9.91000000e+02
1.16900000e+03, -2.91184403e+00, 9.94000000e+02
1.16910000e+03, -2.91535103e+00, 1.00100000e+03
1.16920000e+03, -2.91634933e+00, 1.00300000e+03
1.16930000e+03, -2.91485246e+00, 1.00000000e+03
1.16940000e+03, -2.91335021e+00, 9.97000000e+02
1.16950000e+03, -2.91234531e+00, 9.95000000e+02
1.16960000e+03, -2.91584910e+00, 1.00200000e+03
1.16970000e+03, -2.91535044e+00, 1.00100000e+03
1.16980000e+03, -2.91384998e+00, 9.98000000e+02
1.16990000e+03, -2.91384939e+00, 9.98000000e+02
1.17000000e+03, -2.91833761e+00, 1.00700000e+03
1.17010000e+03, -2.91684787e+00, 1.00400000e+03
1.17020000e+03, -2.91734680e+00, 1.00500000e+03
1.17030000e+03, -2.91834230e+00, 1.00700000e+03
1.17040000e+03, -2.91784758e+00, 1.00600000e+03
1.17050000e+03, -2.91784933e+00, 1.00600000e+03
1.17060000e+03, -2.91435980e+00, 9.99000000e+02
1.17070000e+03, -2.91435951e+00, 9.99000000e+02
1.17080000e+03, -2.91285545e+00, 9.96000000e+02
1.17090000e+03, -2.90780883e+00, 9.86000000e+02
1.17100000e+03, -2.90628109e+00, 9.83000000e+02
1.17110000e+03, -2.91184012e+00, 9.94000000e+02
1.17120000e+03, -2.91083131e+00, 9.92000000e+02
1.17130000e+03, -2.91334279e+00, 9.97000000e+02
1.17140000e+03, -2.91484417e+00, 1.00000000e+03
1.17150000e+03, -2.91981934e+00, 1.01000000e+03
1.17160000e+03, -2.91982224e+00, 1.01000000e+03
1.17170000e+03, -2.92180143e+00, 1.01400000e+03
1.17180000e+03, -2.92475533e+00, 1.02000000e+03
1.17190000e+03, -2.92574053e+00, 1.02200000e+03
1.17200000e+03, -2.92672438e+00, 1.02400000e+03
1.17210000e+03, -2.92624275e+00, 1.02300000e+03
1.17220000e+03, -2.92771349e+00, 1.02600000e+03
1.17230000e+03, -2.92966647e+00, 1.03000000e+03
1.17240000e+03, -2.92967505e+00, 1.03000000e+03
1.17250000e+03, -2.93113781e+00, 1.03300000e+03
1.17260000e+03, -2.93596422e+00, 1.04300000e+03
1.17270000e+03, -2.93309179e+00, 1.03700000e+03
1.17280000e+03, -2.93310231e+00, 1.03700000e+03
1.17290000e+03, -2.93021146e+00, 1.03100000e+03
1.17300000e+03, -2.93070502e+00, 1.03200000e+03
1.17310000e+03, -2.93071412e+00, 1.03200000e+03
1.17320000e+03, -2.93313985e+00, 1.03700000e+03
1.17330000e+03, -2.93315034e+00, 1.03700000e+03
1.17340000e+03, -2.93025946e+00, 1.03100000e+03
1.17350000e+03, -2.92832463e+00, 1.02700000e+03
1.17360000e+03, -2.93172873e+00, 1.03400000e+03
1.17370000e+03, -2.92980037e+00, 1.03000000e+03
1.17380000e+03, -2.92591022e+00, 1.02200000e+03
1.17390000e+03, -2.92640548e+00, 1.02300000e+03
1.17400000e+03, -2.92787615e+00, 1.02600000e+03
1.17410000e+03, -2.92885724e+00, 1.02800000e+03
1.17420000e+03, -2.92495890e+00, 1.02000000e+03
1.17430000e+03, -2.92545454e+00, 1.02100000e+03
1.17440000e+03, -2.92497054e+00, 1.02000000e+03
1.17450000e+03, -2.92350346e+00, 1.01700000e+03
1.17460000e+03, -2.92005490e+00, 1.01000000e+03
1.17470000e+03, -2.92055256e+00, 1.01100000e+03
1.17480000e+03, -2.91708173e+00, 1.00400000e+03
1.17490000e+03, -2.91658461e+00, 1.00300000e+03
1.17500000e+03, -2.91857552e+00, 1.00700000e+03
1.17510000e+03, -2.91956958e+00, 1.00900000e+03
1.17520000e+03, -2.92056224e+00, 1.01100000e+03
1.17530000e+03, -2.91907947e+00, 1.00800000e+03
1.17540000e+03, -2.91509766e+00, 1.00000000e+03
1.17550000e+03, -2.91957753e+00, 1.00900000e+03
1.17560000e+03, -2.92205167e+00, 1.01400000e+03
1.17570000e+03, -2.92205562e+00, 1.01400000e+03
1.17580000e+03, -2.92107241e+00, 1.01200000e+03
1.17590000e+03, -2.92452240e+00, 1.01900000e+03
1.17600000e+03, -2.92452775e+00, 1.01900000e+03
1.17610000e+03, -2.92009738e+00, 1.01000000e+03
1.17620000e+03, -2.92502636e+00, 1.02000000e+03
1.17630000e+03, -2.92405062e+00, 1.01800000e+03
1.17640000e+03, -2.92699399e+00, 1.02400000e+03
1.17650000e+03, -2.92455332e+00, 1.01900000e+03
