Particle 1 x (Å), Particle 1 y (Å), Particle 1 z (Å), Particle 2 x (Å), Particle 2 y (Å), Particle 2 z (Å), Particle 3 x (Å), Particle 3 y (Å), Particle 3 z (Å)
0.73673944, 9.41945367, -14.82272017, 10.77538975, 14.37746490, -6.05961210, 24.00409063, 2.76818152, 1.09903915
0.71879552, 9.44097736, -14.80069507, 10.78547163, 14.36157336, -5.97505890, 24.11979800, 2.83917055, 1.09385097
0.71216692, 9.43859538, -14.76902913, 10.78971619, 14.36945381, -5.88970149, 24.22118823, 2.88407621, 1.06570654
0.71505483, 9.41081255, -14.72748954, 10.77372601, 14.40037435, -5.81810087, 24.29077800, 2.89014044, 1.04070461
0.72146736, 9.36315473, -14.67751123, 10.74792964, 14.44863772, -5.76376727, 24.32117023, 2.85664794, 1.02929058
0.72492090, 9.30508006, -14.61991475, 10.73084745, 14.50493835, -5.72651039, 24.31128233, 2.79414829, 1.02317745
0.72350069, 9.24804419, -14.55688472, 10.73255719, 14.55966300, -5.70565656, 24.26283578, 2.71212836, 1.01193662
0.72030589, 9.20189583, -14.49107329, 10.75320905, 14.60582735, -5.69566915, 24.17781077, 2.61810896, 0.99347653
0.72063958, 9.17581615, -14.42539540, 10.78883573, 14.63994224, -5.68490510, 24.06377428, 2.52163653, 0.96889128
0.72721994, 9.17385022, -14.36398819, 10.83537790, 14.66323005, -5.66250962, 23.93834636, 2.42994883, 0.93739726
0.73718039, 9.19236129, -14.31306395, 10.88886660, 14.68132730, -5.62373596, 23.82808190, 2.34513341, 0.89536600
0.74231262, 9.22475070, -14.28110669, 10.94412284, 14.70306441, -5.57047916, 23.76246215, 2.27007523, 0.83607519
0.73413206, 9.26393042, -14.27475988, 10.99751955, 14.73595320, -5.50970678, 23.75199268, 2.20862185, 0.75686449
0.71188623, 9.30709330, -14.29263598, 11.04488561, 14.78126225, -5.45511935, 23.78446880, 2.16565948, 0.66358001
0.68506297, 9.35771646, -14.32469546, 11.08004449, 14.82712407, -5.42669798, 23.83697421, 2.14466652, 0.57264256
0.67055080, 9.42247088, -14.35516993, 11.09884120, 14.85123319, -5.44156961, 23.88789504, 2.14757556, 0.50312862
0.68381936, 9.50861173, -14.36904235, 11.10430603, 14.83702741, -5.49991638, 23.92089491, 2.16637289, 0.47007940
0.73035688, 9.61994013, -14.36078783, 11.10434863, 14.79190419, -5.58058383, 23.92655756, 2.18322025, 0.47881923
0.79928882, 9.75008606, -14.33976610, 11.10871295, 14.73619432, -5.65222611, 23.90778266, 2.18659614, 0.52224499
0.87339038, 9.88401550, -14.32601507, 11.12822290, 14.68686669, -5.68767982, 23.88031577, 2.18119167, 0.58427878
0.94376389, 10.00183199, -14.34192824, 11.17115105, 14.65144891, -5.67982792, 23.86473371, 2.17742894, 0.64833674
1.00986109, 10.08897280, -14.40084503, 11.23653228, 14.62972291, -5.64276552, 23.87338590, 2.18336809, 0.70324313
1.06921167, 10.14477425, -14.49771419, 11.31465167, 14.61698441, -5.59536082, 23.90374434, 2.20238363, 0.74513187
1.11489675, 10.17781333, -14.61524505, 11.39356588, 14.60791155, -5.55314105, 23.94094560, 2.22973994, 0.77311697
1.14371935, 10.19371356, -14.73589222, 11.45684721, 14.59608014, -5.53023866, 23.96272135, 2.24901165, 0.78371574
1.15580923, 10.19580016, -14.84394191, 11.48652661, 14.57528951, -5.54279683, 23.94848235, 2.24005166, 0.77039587
1.15431205, 10.19185738, -14.92259870, 11.47878424, 14.54540166, -5.60356865, 23.89384281, 2.19735403, 0.73268606
1.14321884, 10.19260358, -14.95588976, 11.45681427, 14.51380679, -5.70641943, 23.81520104, 2.13601946, 0.67802859
1.12524585, 10.20639364, -14.93543715, 11.46331188, 14.49574256, -5.82779539, 23.73213976, 2.06965428, 0.61142505
1.09913552, 10.23275806, -14.86699347, 11.52489839, 14.50423180, -5.94014765, 23.66037724, 1.99900463, 0.53481879
1.06377521, 10.25915760, -14.76836503, 11.62250341, 14.53930440, -6.02015857, 23.60752711, 1.91939378, 0.44977969
1.02769651, 10.26075904, -14.66688905, 11.72058869, 14.59365884, -6.06015923, 23.57092892, 1.82821868, 0.36076275
1.01226415, 10.19864453, -14.60132120, 11.79208345, 14.65779130, -6.07029393, 23.54135233, 1.72771436, 0.27507371
1.03037484, 10.05448433, -14.58763354, 11.81965667, 14.72274309, -6.06661176, 23.51327101, 1.62836786, 0.20118545
1.06044427, 9.87314416, -14.58948657, 11.79931540, 14.78167235, -6.06265236, 23.49477236, 1.55975737, 0.15650841
1.06950488, 9.70932475, -14.56717841, 11.74197824, 14.82824218, -6.06437867, 23.50232021, 1.55144554, 0.16177302
1.03875570, 9.59970839, -14.49723102, 11.66674600, 14.85817394, -6.07225339, 23.53276659, 1.59131471, 0.21366862
0.97540571, 9.54671274, -14.37826386, 11.59455177, 14.87276202, -6.08992233, 23.56530237, 1.64851214, 0.29437046
0.89985722, 9.53378100, -14.22512857, 11.54206509, 14.89219615, -6.12346986, 23.58221622, 1.70703402, 0.39278306
0.82866475, 9.54489776, -14.05757202, 11.51676081, 14.95588011, -6.17822848, 23.57739609, 1.76426531, 0.50370901
0.77701360, 9.56601379, -13.89888544, 11.51039613, 15.06917737, -6.25109368, 23.55302325, 1.82198941, 0.61999596
0.76118093, 9.58860533, -13.76946236, 11.49532097, 15.19380863, -6.32547065, 23.51516256, 1.88212606, 0.73106687
0.78881718, 9.60875600, -13.68650418, 11.44663200, 15.30478136, -6.38731866, 23.47248870, 1.94259109, 0.82480959
0.85064483, 9.62361991, -13.65425929, 11.36995337, 15.39848694, -6.43871204, 23.43459561, 1.99949875, 0.88352975
0.92594507, 9.62840525, -13.66622466, 11.28249887, 15.47873977, -6.48702912, 23.41175389, 2.04563414, 0.89153929
0.99381854, 9.62121668, -13.70951364, 11.19392737, 15.54722550, -6.53496071, 23.41246434, 2.07003789, 0.84462511
1.03791252, 9.60827813, -13.76402963, 11.10649607, 15.60576858, -6.58364449, 23.43745788, 2.06728427, 0.75481784
1.05073302, 9.60204091, -13.81031700, 11.01824031, 15.65454349, -6.63531938, 23.47591642, 2.04237414, 0.64601105
1.03683572, 9.60980210, -13.83934678, 10.92698794, 15.69213780, -6.69329117, 23.50802541, 2.00706731, 0.54434121
1.00784805, 9.62819348, -13.85290655, 10.83066710, 15.71721845, -6.76099537, 23.50657708, 1.97151703, 0.47288200
0.97461856, 9.64950271, -13.85690883, 10.72948441, 15.72863193, -6.84099502, 23.45120876, 1.94295631, 0.43685889
0.94406009, 9.66746165, -13.85626850, 10.62619835, 15.72813948, -6.93235478, 23.34758004, 1.92955482, 0.42014401
0.91934902, 9.68018450, -13.85496551, 10.52694509, 15.72384372, -7.02810509, 23.22129393, 1.93748374, 0.40024103
0.90375745, 9.69427887, -13.85619737, 10.44264885, 15.73121320, -7.11618669, 23.10657190, 1.97610091, 0.36378886
0.90232679, 9.72115769, -13.86450751, 10.38593775, 15.76608490, -7.18687044, 23.04026234, 2.05539330, 0.31109440
0.91710130, 9.76781454, -13.88204011, 10.36220890, 15.83274750, -7.24103739, 23.04513130, 2.16742341, 0.24773393
0.93971444, 9.82521720, -13.90062916, 10.36957996, 15.91918473, -7.28030959, 23.10671862, 2.28088496, 0.18115977
0.95481132, 9.87207871, -13.90476935, 10.40833292, 16.00376506, -7.30237665, 23.18318904, 2.36575844, 0.13533908
0.95158410, 9.89070086, -13.88132380, 10.48610133, 16.06280377, -7.30390015, 23.22947064, 2.40573401, 0.14320473
0.92882366, 9.87536793, -13.82592821, 10.60869533, 16.07551442, -7.28978547, 23.22297333, 2.40525539, 0.20871006
0.89093245, 9.83318248, -13.74297113, 10.76742088, 16.03998990, -7.27131330, 23.17761542, 2.38290394, 0.30758230
0.84214058, 9.77896896, -13.64095743, 10.94290462, 15.97434331, -7.25696622, 23.12039761, 2.35363139, 0.42069614
0.78665979, 9.72593133, -13.52781635, 11.11499467, 15.89918497, -7.24834276, 23.07486895, 2.32788018, 0.53760047
0.73263025, 9.68125691, -13.41151624, 11.26590890, 15.83000250, -7.24261874, 23.05435912, 2.31802865, 0.64193662
0.69022147, 9.64409677, -13.29599218, 11.38051556, 15.78024697, -7.23317413, 23.05851766, 2.33411727, 0.71110045
0.66950795, 9.61236335, -13.18522521, 11.45387272, 15.75023105, -7.21439095, 23.07953130, 2.37693875, 0.73260363
0.67609837, 9.58219470, -13.08420617, 11.49706660, 15.72238121, -7.18608979, 23.11316503, 2.42937497, 0.71797290
0.71107306, 9.55021004, -12.99912020, 11.52671942, 15.67466875, -7.15289889, 23.15836997, 2.46627291, 0.68898869
0.77142312, 9.51604997, -12.93293916, 11.54811263, 15.60269761, -7.12291750, 23.20797609, 2.47928586, 0.66140809
0.85047813, 9.48264278, -12.88123834, 11.55353901, 15.51993544, -7.10262508, 23.24602926, 2.48344978, 0.64621382
0.93927431, 9.45903878, -12.83453311, 11.53699603, 15.44379972, -7.09401273, 23.25992149, 2.50032571, 0.65231391
1.03030910, 9.45499522, -12.78418340, 11.50433493, 15.38882870, -7.09256364, 23.25575736, 2.53782693, 0.67737780
1.11742236, 9.47490661, -12.72918562, 11.46741560, 15.36584797, -7.08683503, 23.25176027, 2.58704314, 0.70935134
1.19285870, 9.51481976, -12.68593757, 11.43341668, 15.38375071, -7.06638713, 23.26208739, 2.63345612, 0.74076448
1.24864895, 9.56374381, -12.68440415, 11.40265693, 15.44094374, -7.02929881, 23.29318759, 2.66262135, 0.77325727
1.28410066, 9.61304935, -12.74177444, 11.37260597, 15.52205747, -6.98186449, 23.34773602, 2.66301613, 0.81300893
1.30541077, 9.66134887, -12.84324284, 11.34179220, 15.60451448, -6.93276111, 23.42522020, 2.63020439, 0.86211216
1.31118010, 9.70373686, -12.95843578, 11.31256607, 15.66186255, -6.88975090, 23.52004514, 2.56857814, 0.91248891
1.29267348, 9.72635742, -13.06030476, 11.29000912, 15.67026653, -6.85587255, 23.62284847, 2.48882387, 0.94952004
1.24585724, 9.71801135, -13.13409683, 11.27553931, 15.62575695, -6.82942803, 23.72268876, 2.40601299, 0.96151743
1.18578801, 9.67605328, -13.17984601, 11.26128187, 15.54702454, -6.80913049, 23.80408713, 2.33506175, 0.94740684
1.14031720, 9.60515087, -13.21099745, 11.23273103, 15.45878987, -6.79827853, 23.84064041, 2.28400624, 0.92520121
1.13180521, 9.51423921, -13.24462175, 11.17369090, 15.38704065, -6.80020655, 23.80698170, 2.25294937, 0.92312487
1.16649044, 9.41403960, -13.29187218, 11.07562282, 15.36029426, -6.80770541, 23.71506034, 2.24349244, 0.95767090
1.23376154, 9.31480379, -13.35147254, 10.94236651, 15.39529089, -6.80567574, 23.60240837, 2.25828247, 1.02461548
1.30924193, 9.22876550, -13.41120510, 10.78965833, 15.47509638, -6.78890016, 23.50366587, 2.29445702, 1.11098380
1.36448065, 9.17744308, -13.45006684, 10.64366340, 15.56538939, -6.76259404, 23.44243518, 2.34310955, 1.20873121
1.38630345, 9.18156232, -13.45115640, 10.53377760, 15.63586063, -6.73051909, 23.42676065, 2.38964355, 1.31539594
1.39077459, 9.23539223, -13.41559520, 10.47793245, 15.66573082, -6.69695846, 23.44938969, 2.41805418, 1.43054869
1.40209782, 9.30865228, -13.35900671, 10.46804565, 15.65130220, -6.67500397, 23.49547986, 2.41709926, 1.55530340
1.43071438, 9.36801269, -13.29965300, 10.48419833, 15.60181927, -6.67520869, 23.55574161, 2.38329096, 1.69063672
1.47158989, 9.39403210, -13.24963917, 10.51152989, 15.53081837, -6.69557215, 23.63071800, 2.32973686, 1.83083382
1.50865082, 9.38293361, -13.21641980, 10.54157758, 15.45355930, -6.72675089, 23.72517225, 2.28729410, 1.96089617
1.52620490, 9.34121492, -13.20306906, 10.57086859, 15.38356154, -6.76072658, 23.83537541, 2.27293133, 2.06617097
1.51773071, 9.27774784, -13.20864833, 10.59710653, 15.33306639, -6.79167344, 23.95067409, 2.26549579, 2.13923292
1.48680352, 9.20298184, -13.22519421, 10.61717253, 15.31067021, -6.81573817, 24.06199861, 2.23801332, 2.18178771
1.44277626, 9.12901022, -13.23992507, 10.62779924, 15.31679842, -6.83150704, 24.16766451, 2.18420012, 2.20128770
1.39167642, 9.07021337, -13.23440032, 10.62685267, 15.34404668, -6.84031429, 24.26677047, 2.11370300, 2.20359545
1.33178510, 9.03860235, -13.18940137, 10.61387719, 15.38277016, -6.84444512, 24.35640526, 2.03769477, 2.19194407
1.26156577, 9.03475793, -13.10170909, 10.58964849, 15.42520384, -6.84541168, 24.43317785, 1.96744450, 2.16720679
1.18716856, 9.04202811, -12.99618359, 10.55750752, 15.46244626, -6.84604043, 24.49620858, 1.91636057, 2.12457864
1.13021740, 9.02419149, -12.92993583, 10.52338839, 15.48333808, -6.85403959, 24.54740526, 1.89851564, 2.05164148
1.11520071, 8.94592008, -12.95998564, 10.49170915, 15.47966966, -6.88043576, 24.58260794, 1.91902655, 1.94484505
1.12798121, 8.83432378, -13.05956501, 10.46157147, 15.44953736, -6.93061783, 24.58454945, 1.96450263, 1.82417338
1.13389090, 8.75075230, -13.17084274, 10.42815268, 15.39823012, -6.99932719, 24.53431473, 2.01951865, 1.71806781
1.11003364, 8.74886154, -13.26746566, 10.38727661, 15.33773160, -7.07563847, 24.43552528, 2.08018439, 1.63862318
1.06642479, 8.82677384, -13.34191190, 10.33689125, 15.28271211, -7.14747245, 24.31747155, 2.14961260, 1.57959864
1.03569365, 8.93912280, -13.37817125, 10.27537675, 15.24716313, -7.20102284, 24.21168304, 2.22420276, 1.53438002
1.04429562, 9.05062021, -13.35809798, 10.20228483, 15.24105705, -7.21737258, 24.14443140, 2.28628567, 1.50164804
1.09104818, 9.15102440, -13.29123618, 10.11962949, 15.26661536, -7.18322501, 24.13069210, 2.32327192, 1.47995074
1.15311078, 9.24882328, -13.22336720, 10.03456593, 15.31746350, -7.10242995, 24.16071603, 2.34073231, 1.46606166
1.21023366, 9.35766116, -13.20925319, 9.95464707, 15.37868483, -6.99205658, 24.21276568, 2.35409955, 1.45868977
1.25803054, 9.48332995, -13.25753789, 9.88214243, 15.42991684, -6.86893013, 24.27046676, 2.37427343, 1.45783995
1.30883067, 9.61265164, -13.33391484, 9.81814651, 15.45042276, -6.75099986, 24.32523928, 2.40195114, 1.46450728
1.37930468, 9.72929273, -13.41175844, 9.76504902, 15.42359909, -6.66081550, 24.37398022, 2.42502336, 1.47845707
1.47499407, 9.82314181, -13.47745961, 9.72303490, 15.34725230, -6.62016341, 24.41542016, 2.42341696, 1.49730916
1.58962863, 9.89055611, -13.52336791, 9.69330849, 15.24030709, -6.63211077, 24.44998188, 2.38006490, 1.51534623
1.71214198, 9.93403147, -13.54772252, 9.68616715, 15.13712378, -6.67798816, 24.48027190, 2.29842408, 1.52612372
1.83540029, 9.95919787, -13.55247992, 9.71615613, 15.06529606, -6.72933817, 24.50991381, 2.20364441, 1.52351931
1.95967865, 9.97372480, -13.54409220, 9.78514045, 15.03721691, -6.75836721, 24.54140777, 2.12227592, 1.50592657
2.08923261, 9.98749219, -13.53110070, 9.87669740, 15.05073711, -6.74839284, 24.57392976, 2.07127761, 1.47948600
2.22480586, 10.00620348, -13.52539002, 9.97184838, 15.09335621, -6.69761155, 24.60340943, 2.06090430, 1.45856130
2.36590292, 10.03153892, -13.53656951, 10.06397512, 15.14749588, -6.62014971, 24.62647829, 2.10013538, 1.46142248
2.51031376, 10.06581946, -13.56641689, 10.15295047, 15.19572444, -6.53618485, 24.64731132, 2.18824944, 1.50022618
2.65573540, 10.11071876, -13.60968820, 10.23611198, 15.22414648, -6.46006680, 24.67743459, 2.30822638, 1.57448106
2.79742122, 10.16493998, -13.65504871, 10.31213721, 15.22189131, -6.40542328, 24.72586064, 2.43768480, 1.67471587
2.92571505, 10.21958364, -13.68647706, 10.38140295, 15.18522449, -6.38770078, 24.79768490, 2.55671422, 1.78921097
3.01966795, 10.26495895, -13.69191298, 10.44365026, 15.12392083, -6.41724635, 24.89658052, 2.64777811, 1.90656435
3.05072674, 10.29861764, -13.67099935, 10.49596310, 15.05441720, -6.49352489, 25.01822345, 2.69697065, 2.01767914
3.00994037, 10.32199134, -13.63280015, 10.53021407, 14.98601837, -6.60234330, 25.14829467, 2.69900902, 2.11800995
2.92085822, 10.33424583, -13.58692312, 10.53852068, 14.91794882, -6.72199892, 25.27102171, 2.66069731, 2.20685036
2.81334286, 10.33218791, -13.54405778, 10.52044585, 14.84713093, -6.83305628, 25.37594109, 2.59721867, 2.28565002
2.70416329, 10.31165915, -13.51722502, 10.48905884, 14.77132604, -6.91344772, 25.46072179, 2.52439018, 2.35815741
2.59491365, 10.27281009, -13.51836629, 10.46454156, 14.68889796, -6.93954280, 25.52546490, 2.45444949, 2.42946860
2.47989404, 10.22505383, -13.55571881, 10.45094249, 14.60257441, -6.91102756, 25.56997636, 2.39457476, 2.50336640
2.35673296, 10.18233988, -13.63363186, 10.44040108, 14.53052856, -6.85766341, 25.59406833, 2.34638347, 2.58206051
2.23438921, 10.14885019, -13.75043927, 10.43955368, 14.51125230, -6.81573636, 25.59468788, 2.30526501, 2.66524033
2.13387578, 10.11737784, -13.90247551, 10.46553625, 14.57787150, -6.80445083, 25.56845330, 2.26727678, 2.75005825
2.06285776, 10.07518032, -14.07810102, 10.51379593, 14.70736839, -6.81277063, 25.51746980, 2.23198113, 2.83248167
2.01475708, 10.01306002, -14.26018530, 10.56975503, 14.86145041, -6.82509269, 25.45428200, 2.20369652, 2.90627042
1.98514472, 9.92795514, -14.43792153, 10.62574000, 15.02181675, -6.83583802, 25.39680292, 2.19080975, 2.96307654
1.98356566, 9.82288052, -14.61381523, 10.67655009, 15.17588377, -6.84546020, 25.36056348, 2.20365059, 2.99376882
2.02009886, 9.70124793, -14.79922324, 10.71502081, 15.30965692, -6.85786694, 25.35316338, 2.24622245, 2.99235841
2.08627293, 9.56548892, -14.99473036, 10.73182573, 15.40885703, -6.87910023, 25.37316625, 2.31148619, 2.96054317
2.17242020, 9.42719655, -15.18295915, 10.71739405, 15.46029306, -6.91758830, 25.41323581, 2.38607043, 2.90519980
2.29374530, 9.31355561, -15.32114396, 10.67510949, 15.46558894, -6.97583622, 25.46715490, 2.45768195, 2.83619869
2.47207847, 9.24265977, -15.38136618, 10.63807155, 15.44460316, -7.03941365, 25.52824069, 2.51400945, 2.76794389
2.67943495, 9.19444842, -15.39673209, 10.65279077, 15.42384725, -7.08419248, 25.57789793, 2.54323498, 2.72045656
2.85040576, 9.15157356, -15.39823293, 10.71624749, 15.40542150, -7.10860128, 25.58740918, 2.53993072, 2.71799038
2.89763511, 9.11326115, -15.39077037, 10.78162195, 15.37086658, -7.12930508, 25.54071875, 2.50883469, 2.77267568
2.82369386, 9.07690395, -15.37807639, 10.81382154, 15.30843891, -7.15284442, 25.45593722, 2.45366124, 2.86576132
2.71130152, 9.03744299, -15.37277257, 10.79963594, 15.21597918, -7.17418516, 25.36263878, 2.37949125, 2.96777548
2.61700219, 8.99982607, -15.37689726, 10.74199917, 15.10024421, -7.19006077, 25.28131099, 2.30353302, 3.06033001
2.57569966, 8.97156099, -15.38768423, 10.65299237, 14.97715162, -7.20071337, 25.22495953, 2.25000361, 3.13322932
2.59917485, 8.94988276, -15.40032845, 10.54500967, 14.86275105, -7.19913168, 25.20008947, 2.23585378, 3.17986456
2.67359425, 8.92601470, -15.41052670, 10.42680529, 14.75866015, -7.17941138, 25.20140586, 2.25773111, 3.20172679
2.77309509, 8.89708925, -15.42052414, 10.31370366, 14.65490191, -7.15544081, 25.21538543, 2.29846593, 3.20278286
2.86961485, 8.87121359, -15.44220001, 10.21813608, 14.53416488, -7.15192461, 25.22799260, 2.34090591, 3.18558120
2.93526029, 8.85943903, -15.48485278, 10.14220639, 14.39076769, -7.17900319, 25.22607360, 2.37207627, 3.15215830
2.94586450, 8.86496543, -15.54492786, 10.08253560, 14.24784508, -7.22603089, 25.19827328, 2.38354229, 3.10688692
2.89665075, 8.88314895, -15.60935125, 10.03660069, 14.13761920, -7.28295315, 25.14718662, 2.37343006, 3.05586041
2.80906488, 8.90816971, -15.66524101, 10.00072661, 14.07483798, -7.34588611, 25.08912307, 2.34659709, 3.00283350
2.71229009, 8.93748717, -15.70389492, 9.96465897, 14.06016754, -7.40735098, 25.04675956, 2.31080300, 2.94826168
2.62551192, 8.97005089, -15.72048334, 9.91769517, 14.08548949, -7.46017773, 25.03889480, 2.27861291, 2.88862757
2.55709115, 9.00420156, -15.71282287, 9.85824586, 14.13594896, -7.49890080, 25.07246657, 2.27196499, 2.81478345
2.50631766, 9.03215031, -15.68433343, 9.79455686, 14.18710238, -7.51730477, 25.13551897, 2.30859650, 2.71604077
2.46694359, 9.04271667, -15.64268273, 9.73503069, 14.21067227, -7.50938308, 25.20266167, 2.38160611, 2.59109625
2.43479875, 9.02621397, -15.59450358, 9.67819880, 14.19374850, -7.47449680, 25.25533016, 2.46698705, 2.45274462
2.40986423, 8.98343553, -15.54388066, 9.61665014, 14.15589317, -7.42081022, 25.28571633, 2.54150904, 2.31960398
2.39581169, 8.92750766, -15.49146913, 9.55190608, 14.12774417, -7.36155457, 25.29118426, 2.59200180, 2.20739797
2.39885716, 8.87783190, -15.44005777, 9.49858900, 14.13295951, -7.30811418, 25.27156428, 2.61516694, 2.12692132
2.42420587, 8.85832387, -15.40081455, 9.47616669, 14.18092038, -7.26551987, 25.23019796, 2.61666329, 2.08151696
2.47371024, 8.88873548, -15.38921416, 9.49397168, 14.26090634, -7.23295603, 25.18049480, 2.60198779, 2.06716042
2.54327519, 8.97093135, -15.41070947, 9.54411027, 14.34390092, -7.20935133, 25.14596989, 2.57046560, 2.08086913
2.62230357, 9.08461327, -15.45467201, 9.61436738, 14.39331926, -7.19707201, 25.15129645, 2.52355782, 2.12199344
2.69669164, 9.20264011, -15.50450946, 9.70064062, 14.38573448, -7.20656637, 25.20587989, 2.47351904, 2.18399668
2.75374449, 9.30137946, -15.54604818, 9.80116371, 14.33796421, -7.25518508, 25.29572565, 2.43876784, 2.25678808
2.78731879, 9.36253880, -15.57085317, 9.90094925, 14.29048852, -7.35189176, 25.39474070, 2.43205538, 2.33888423
2.80295865, 9.38141855, -15.57465122, 9.97463119, 14.27301395, -7.48247585, 25.47436620, 2.45534214, 2.42949197
2.81319108, 9.36834640, -15.55865499, 10.00463598, 14.28963774, -7.62447921, 25.51438998, 2.50604155, 2.52290368
2.82838681, 9.34204510, -15.52699447, 9.99735773, 14.32985996, -7.76523378, 25.51094003, 2.57878383, 2.61630002
2.85354682, 9.31935736, -15.48353710, 9.97136091, 14.38375470, -7.89820122, 25.47807390, 2.65941710, 2.70925322
2.88796406, 9.30974823, -15.43254827, 9.94194861, 14.44665246, -8.01578823, 25.44140473, 2.72503497, 2.78802462
2.92858059, 9.31427631, -15.37977887, 9.91699617, 14.51479103, -8.11037017, 25.43221512, 2.74930090, 2.81861881
2.97119136, 9.32406202, -15.33101505, 9.89539869, 14.57885307, -8.17466344, 25.46356052, 2.72825150, 2.79043891
3.01053246, 9.31927832, -15.29424154, 9.87027664, 14.62223310, -8.19990759, 25.52227710, 2.68766026, 2.74023476
3.04173813, 9.27661952, -15.27850611, 9.83063677, 14.63349225, -8.18367515, 25.58972113, 2.65217259, 2.70264744
3.06478522, 9.18964090, -15.28539617, 9.76792735, 14.61546716, -8.13666115, 25.64410674, 2.62372590, 2.68518867
3.08283567, 9.07829996, -15.30470394, 9.68025194, 14.58247744, -8.07320441, 25.66457153, 2.58434101, 2.68006619
3.09350241, 8.96899260, -15.32273332, 9.57316353, 14.55617745, -7.99934244, 25.64936015, 2.53231613, 2.68015067
3.08597178, 8.87607640, -15.33122099, 9.45956838, 14.55566184, -7.91712211, 25.61071391, 2.48430819, 2.68036803
3.04682949, 8.80353118, -15.32230464, 9.35765343, 14.58323314, -7.83167803, 25.56009826, 2.46294253, 2.67606008
2.97105917, 8.74934824, -15.28693233, 9.28296659, 14.62178752, -7.75080355, 25.50393028, 2.49289347, 2.66235536
2.86957427, 8.71119664, -15.21880433, 9.24285865, 14.65327415, -7.67420286, 25.44720709, 2.58884922, 2.63618159
2.75753760, 8.68842085, -15.11865844, 9.23890190, 14.67054539, -7.59654180, 25.39573200, 2.73091679, 2.60088936
2.64348747, 8.68494522, -14.99287614, 9.26578226, 14.67476859, -7.51670972, 25.35201055, 2.87975292, 2.56762347
2.52859361, 8.70392107, -14.85406437, 9.31356627, 14.67300419, -7.44238333, 25.31566454, 2.99651472, 2.55238755
2.41193472, 8.74515588, -14.71900579, 9.36938622, 14.67570976, -7.38312392, 25.28452832, 3.05760162, 2.56916392
2.29869396, 8.80607195, -14.59659492, 9.42277395, 14.69265550, -7.34545773, 25.26059561, 3.06202692, 2.62081255
2.19593042, 8.88264885, -14.48168707, 9.47115231, 14.72643013, -7.32922312, 25.24978526, 3.02540320, 2.69626225
2.10942035, 8.96523230, -14.36533006, 9.51657518, 14.77113812, -7.32925325, 25.25569473, 2.96628635, 2.78119647
2.03441050, 9.03699803, -14.24511022, 9.56182927, 14.81801082, -7.33967588, 25.27654086, 2.89751209, 2.86634791
1.96018667, 9.07931043, -14.13075640, 9.60771970, 14.86007692, -7.35418105, 25.30050634, 2.82390589, 2.95042377
1.88814514, 9.07874318, -14.04535424, 9.65155025, 14.89298012, -7.36453767, 25.30478731, 2.74743132, 3.02996646
1.82627024, 9.03520224, -14.00706391, 9.69021683, 14.91360050, -7.36117960, 25.26711101, 2.66516581, 3.10175745
1.77873116, 8.96933700, -14.01118639, 9.72499388, 14.92263053, -7.33730986, 25.18614406, 2.57392235, 3.16662050
1.74769355, 8.90561752, -14.04592571, 9.76306658, 14.92496197, -7.29249651, 25.08065002, 2.47487218, 3.22708977
1.73480298, 8.86021089, -14.10467006, 9.81228677, 14.92621206, -7.22964631, 24.97096516, 2.37290608, 3.28097072
1.74338568, 8.84175423, -14.18141659, 9.87711348, 14.92921879, -7.15270203, 24.87005480, 2.27679894, 3.31683930
1.77690128, 8.85375293, -14.26874647, 9.95906535, 14.93268742, -7.06731064, 24.78871156, 2.19898334, 3.31691385
1.83329972, 8.89549026, -14.36055320, 10.05797048, 14.93344220, -6.98407045, 24.73849122, 2.14637059, 3.27274216
1.90248653, 8.95715663, -14.45417073, 10.17132341, 14.92326622, -6.92221674, 24.72527273, 2.11215040, 3.19577626
1.96978924, 9.02302111, -14.55133521, 10.29582792, 14.88853399, -6.90337693, 24.74488851, 2.08128599, 3.10614788
2.02168278, 9.08163001, -14.65527081, 10.42672357, 14.82174335, -6.93778693, 24.78674051, 2.04234760, 3.01899193
2.05480494, 9.13413089, -14.76643684, 10.55176062, 14.73047340, -7.01379189, 24.83808256, 1.99101860, 2.94262614
2.07834195, 9.19201305, -14.87420591, 10.65214664, 14.63054282, -7.10798999, 24.88747797, 1.92659605, 2.88044947
2.10840595, 9.26701125, -14.96152153, 10.71525589, 14.53595885, -7.19973121, 24.92576797, 1.85006934, 2.83236444
2.15792084, 9.36410833, -15.01400675, 10.73805417, 14.45570639, -7.27864208, 24.94652882, 1.76502934, 2.79454745
2.22409130, 9.48057976, -15.03411596, 10.72804078, 14.39280643, -7.34256140, 24.94450732, 1.67837228, 2.76293348
2.29250818, 9.60774641, -15.03615927, 10.69766730, 14.34699845, -7.39353981, 24.91512788, 1.59838231, 2.73254209
2.34607814, 9.72870790, -15.03180443, 10.65768292, 14.31527237, -7.43512749, 24.85879606, 1.53201346, 2.69889585
2.36880281, 9.81337413, -15.02871064, 10.61590734, 14.29229172, -7.46821860, 24.78471869, 1.48109249, 2.66191796
2.35256360, 9.82947282, -15.02598985, 10.57800118, 14.27483664, -7.49209366, 24.70949303, 1.44561374, 2.63174567
2.30875730, 9.77773805, -15.01165526, 10.54875883, 14.26243101, -7.50777326, 24.64808551, 1.42564577, 2.62308384
