Time (ps) dt = 0.005 ps, Potential energy (eV/cell) dt = 0.005 ps, Kinetic energy (eV/cell) dt = 0.005 ps, Total energy (ev/cell) dt = 0.005 ps, Time (ps) dt = 0.010 ps, Potential energy (eV/cell) dt = 0.010 ps, Kinetic energy (eV/cell) dt = 0.010 ps, Total energy (ev/cell) dt = 0.010 ps, Time (ps) dt = 0.020 ps, Potential energy (eV/cell) dt = 0.020 ps, Kinetic energy (eV/cell) dt = 0.020 ps, Total energy (ev/cell) dt = 0.020 ps
3.74500000e+00, 3.70416786e-01, 4.10322892e-01, 7.80739678e-01, 7.49000000e+00, 3.80649632e-01, 3.75322483e-01, 7.55972115e-01, 1.49800000e+01, 5.71151830e+01, 1.04775713e+06, 1.04781425e+06
3.75000000e+00, 3.68632155e-01, 4.12066931e-01, 7.80699086e-01, 7.50000000e+00, 3.92652663e-01, 3.64827402e-01, 7.57480065e-01, 1.50000000e+01, 5.50450421e+01, 1.04757656e+06, 1.04763161e+06
3.75500000e+00, 3.74085014e-01, 4.06722617e-01, 7.80807631e-01, 7.51000000e+00, 3.87219219e-01, 3.69092258e-01, 7.56311477e-01, 1.50200000e+01, 5.72863342e+01, 1.04809560e+06, 1.04815289e+06
3.76000000e+00, 3.84935498e-01, 3.96060101e-01, 7.80995599e-01, 7.52000000e+00, 3.77393422e-01, 3.78698084e-01, 7.56091506e-01, 1.50400000e+01, 5.24710159e+01, 1.05059829e+06, 1.05065076e+06
3.76500000e+00, 3.97959665e-01, 3.83277237e-01, 7.81236902e-01, 7.53000000e+00, 3.68343424e-01, 3.88487390e-01, 7.56830814e-01, 1.50600000e+01, 5.82151930e+01, 1.05440690e+06, 1.05446512e+06
3.77000000e+00, 4.09329889e-01, 3.72100376e-01, 7.81430265e-01, 7.54000000e+00, 3.56472753e-01, 3.98787222e-01, 7.55259975e-01, 1.50800000e+01, 6.36022671e+01, 1.05957045e+06, 1.05963405e+06
3.77500000e+00, 4.15586052e-01, 3.66052308e-01, 7.81638360e-01, 7.55000000e+00, 3.62401835e-01, 3.92130807e-01, 7.54532642e-01, 1.51000000e+01, 5.27527749e+01, 1.06843750e+06, 1.06849025e+06
3.78000000e+00, 4.14036442e-01, 3.67615919e-01, 7.81652361e-01, 7.56000000e+00, 3.93632581e-01, 3.63281273e-01, 7.56913854e-01, 1.51200000e+01, 5.25347043e+01, 1.07035144e+06, 1.07040398e+06
3.78500000e+00, 4.04365891e-01, 3.77169066e-01, 7.81534957e-01, 7.57000000e+00, 4.12285015e-01, 3.46681941e-01, 7.58966956e-01, 1.51400000e+01, 4.78417270e+01, 1.07168840e+06, 1.07173624e+06
3.79000000e+00, 3.88592357e-01, 3.92666760e-01, 7.81259116e-01, 7.58000000e+00, 3.91436604e-01, 3.63933157e-01, 7.55369761e-01, 1.51600000e+01, 5.11357027e+01, 1.07101633e+06, 1.07106747e+06
3.79500000e+00, 3.70868710e-01, 4.10073582e-01, 7.80942292e-01, 7.59000000e+00, 3.74114977e-01, 3.80676153e-01, 7.54791130e-01, 1.51800000e+01, 5.61115285e+01, 1.06981033e+06, 1.06986645e+06
3.80000000e+00, 3.56249052e-01, 4.24362974e-01, 7.80612025e-01, 7.60000000e+00, 3.76262859e-01, 3.79678936e-01, 7.55941795e-01, 1.52000000e+01, 5.67854878e+01, 1.06766007e+06, 1.06771686e+06
3.80500000e+00, 3.49298277e-01, 4.31177098e-01, 7.80475374e-01, 7.61000000e+00, 3.85464301e-01, 3.70687594e-01, 7.56151894e-01, 1.52200000e+01, 5.42926676e+01, 1.06872919e+06, 1.06878348e+06
3.81000000e+00, 3.51864426e-01, 4.28655311e-01, 7.80519737e-01, 7.62000000e+00, 3.97320258e-01, 3.59010780e-01, 7.56331037e-01, 1.52400000e+01, 4.53622103e+01, 1.07216452e+06, 1.07220988e+06
3.81500000e+00, 3.62467699e-01, 4.18331449e-01, 7.80799148e-01, 7.63000000e+00, 4.08229999e-01, 3.48952767e-01, 7.57182767e-01, 1.52600000e+01, 6.18672489e+01, 1.07278395e+06, 1.07284582e+06
3.82000000e+00, 3.76102712e-01, 4.05098508e-01, 7.81201220e-01, 7.64000000e+00, 4.04531257e-01, 3.52894287e-01, 7.57425545e-01, 1.52800000e+01, 5.27201933e+01, 1.07386295e+06, 1.07391567e+06
3.82500000e+00, 3.86129536e-01, 3.95304837e-01, 7.81434373e-01, 7.65000000e+00, 3.83368158e-01, 3.72766420e-01, 7.56134578e-01, 1.53000000e+01, 4.67487554e+01, 1.07501276e+06, 1.07505951e+06
3.83000000e+00, 3.88973660e-01, 3.92317923e-01, 7.81291583e-01, 7.66000000e+00, 3.64338023e-01, 3.91174629e-01, 7.55512652e-01, 1.53200000e+01, 5.68354841e+01, 1.07588982e+06, 1.07594665e+06
3.83500000e+00, 3.87205914e-01, 3.93733552e-01, 7.80939466e-01, 7.67000000e+00, 3.62983629e-01, 3.92093663e-01, 7.55077292e-01, 1.53400000e+01, 5.12392568e+01, 1.07649711e+06, 1.07654835e+06
3.84000000e+00, 3.86291620e-01, 3.94460153e-01, 7.80751774e-01, 7.68000000e+00, 3.83705993e-01, 3.72823592e-01, 7.56529585e-01, 1.53600000e+01, 5.85169350e+01, 1.07683694e+06, 1.07689546e+06
3.84500000e+00, 3.89331880e-01, 3.91463571e-01, 7.80795452e-01, 7.69000000e+00, 4.01914850e-01, 3.56958059e-01, 7.58872909e-01, 1.53800000e+01, 5.48557673e+01, 1.07636032e+06, 1.07641518e+06
3.85000000e+00, 3.95542220e-01, 3.85507430e-01, 7.81049650e-01, 7.70000000e+00, 3.86311514e-01, 3.70843054e-01, 7.57154568e-01, 1.54000000e+01, 5.79382593e+01, 1.07812424e+06, 1.07818217e+06
3.85500000e+00, 4.01467489e-01, 3.79780099e-01, 7.81247588e-01, 7.71000000e+00, 3.61305973e-01, 3.92834658e-01, 7.54140630e-01, 1.54200000e+01, 5.48525158e+01, 1.08080179e+06, 1.08085665e+06
3.86000000e+00, 4.04130024e-01, 3.77154784e-01, 7.81284808e-01, 7.72000000e+00, 3.69023996e-01, 3.85949446e-01, 7.54973442e-01, 1.54400000e+01, 4.72611129e+01, 1.08050075e+06, 1.08054801e+06
3.86500000e+00, 4.02863555e-01, 3.78280911e-01, 7.81144466e-01, 7.73000000e+00, 3.98296825e-01, 3.59399718e-01, 7.57696543e-01, 1.54600000e+01, 5.13251579e+01, 1.08096142e+06, 1.08101274e+06
3.87000000e+00, 3.99651828e-01, 3.81299180e-01, 7.80951008e-01, 7.74000000e+00, 4.09310358e-01, 3.48846728e-01, 7.58157086e-01, 1.54800000e+01, 4.64152711e+01, 1.08199734e+06, 1.08204376e+06
3.87500000e+00, 3.97285243e-01, 3.83637597e-01, 7.80922840e-01, 7.75000000e+00, 3.93158008e-01, 3.63879248e-01, 7.57037256e-01, 1.55000000e+01, 5.25953982e+01, 1.08240957e+06, 1.08246217e+06
3.88000000e+00, 3.96901842e-01, 3.84049472e-01, 7.80951313e-01, 7.76000000e+00, 3.68743171e-01, 3.86693338e-01, 7.55436509e-01, 1.55200000e+01, 4.83233770e+01, 1.08308264e+06, 1.08313096e+06
3.88500000e+00, 3.98021941e-01, 3.83065704e-01, 7.81087645e-01, 7.77000000e+00, 3.61157638e-01, 3.94081074e-01, 7.55238712e-01, 1.55400000e+01, 5.44134601e+01, 1.08385598e+06, 1.08391039e+06
3.89000000e+00, 3.98634774e-01, 3.82563620e-01, 7.81198394e-01, 7.78000000e+00, 3.75727124e-01, 3.80301535e-01, 7.56028659e-01, 1.55600000e+01, 4.48892165e+01, 1.08402021e+06, 1.08406510e+06
3.89500000e+00, 3.97170654e-01, 3.83989285e-01, 7.81159940e-01, 7.79000000e+00, 3.96010016e-01, 3.61779245e-01, 7.57789261e-01, 1.55800000e+01, 5.14678006e+01, 1.08593978e+06, 1.08599125e+06
3.90000000e+00, 3.94252038e-01, 3.86763280e-01, 7.81015317e-01, 7.80000000e+00, 3.97091246e-01, 3.60319584e-01, 7.57410829e-01, 1.56000000e+01, 5.97628045e+01, 1.08988130e+06, 1.08994107e+06
3.90500000e+00, 3.91681792e-01, 3.89285598e-01, 7.80967389e-01, 7.81000000e+00, 3.84354594e-01, 3.71313286e-01, 7.55667880e-01, 1.56200000e+01, 5.36441950e+01, 1.09040510e+06, 1.09045874e+06
3.91000000e+00, 3.89706731e-01, 3.91395696e-01, 7.81102427e-01, 7.82000000e+00, 3.82321373e-01, 3.73994515e-01, 7.56315889e-01, 1.56400000e+01, 5.70984002e+01, 1.09088644e+06, 1.09094354e+06
3.91500000e+00, 3.86502384e-01, 3.94641610e-01, 7.81143994e-01, 7.83000000e+00, 3.86197307e-01, 3.70676747e-01, 7.56874054e-01, 1.56600000e+01, 5.12909100e+01, 1.09330179e+06, 1.09335308e+06
3.92000000e+00, 3.81274979e-01, 3.99735778e-01, 7.81010757e-01, 7.84000000e+00, 3.87112137e-01, 3.69163314e-01, 7.56275451e-01, 1.56800000e+01, 4.72557614e+01, 1.09651481e+06, 1.09656206e+06
3.92500000e+00, 3.75586775e-01, 4.05272129e-01, 7.80858904e-01, 7.85000000e+00, 3.88837385e-01, 3.68120411e-01, 7.56957797e-01, 1.57000000e+01, 5.43832724e+01, 1.09843345e+06, 1.09848783e+06
3.93000000e+00, 3.71571387e-01, 4.09203745e-01, 7.80775132e-01, 7.86000000e+00, 3.84529570e-01, 3.72348907e-01, 7.56878477e-01, 1.57200000e+01, 4.99672935e+01, 1.09867641e+06, 1.09872638e+06
3.93500000e+00, 3.70328717e-01, 4.10431073e-01, 7.80759790e-01, 7.87000000e+00, 3.73016246e-01, 3.83843103e-01, 7.56859349e-01, 1.57400000e+01, 4.47707876e+01, 1.10017968e+06, 1.10022445e+06
3.94000000e+00, 3.71982267e-01, 4.08825448e-01, 7.80807715e-01, 7.88000000e+00, 3.59302337e-01, 3.95999162e-01, 7.55301499e-01, 1.57600000e+01, 4.82265847e+01, 1.10086418e+06, 1.10091241e+06
3.94500000e+00, 3.76266575e-01, 4.04541230e-01, 7.80807805e-01, 7.89000000e+00, 3.64957293e-01, 3.90276943e-01, 7.55234236e-01, 1.57800000e+01, 4.94145029e+01, 1.10067315e+06, 1.10072256e+06
3.95000000e+00, 3.82756838e-01, 3.98198408e-01, 7.80955246e-01, 7.90000000e+00, 3.89577545e-01, 3.68293030e-01, 7.57870575e-01, 1.58000000e+01, 4.80557938e+01, 1.10205121e+06, 1.10209927e+06
3.95500000e+00, 3.89297423e-01, 3.91820358e-01, 7.81117780e-01, 7.91000000e+00, 3.97352869e-01, 3.61378762e-01, 7.58731631e-01, 1.58200000e+01, 6.66017762e+01, 1.10322525e+06, 1.10329186e+06
3.96000000e+00, 3.93380521e-01, 3.87781173e-01, 7.81161694e-01, 7.92000000e+00, 3.75619520e-01, 3.80722118e-01, 7.56341638e-01, 1.58400000e+01, 5.49114929e+01, 1.10612276e+06, 1.10617767e+06
3.96500000e+00, 3.94360514e-01, 3.86643936e-01, 7.81004450e-01, 7.93000000e+00, 3.61227211e-01, 3.92759277e-01, 7.53986488e-01, 1.58600000e+01, 5.56935952e+01, 1.10943492e+06, 1.10949061e+06
3.97000000e+00, 3.94100634e-01, 3.86723454e-01, 7.80824088e-01, 7.94000000e+00, 3.85511907e-01, 3.71110870e-01, 7.56622777e-01, 1.58800000e+01, 4.75717685e+01, 1.11373301e+06, 1.11378058e+06
3.97500000e+00, 3.95180464e-01, 3.85631877e-01, 7.80812341e-01, 7.95000000e+00, 4.12746329e-01, 3.46342220e-01, 7.59088549e-01, 1.59000000e+01, 7.18352295e+01, 1.12304638e+06, 1.12311822e+06
3.98000000e+00, 3.98202823e-01, 3.82768216e-01, 7.80971039e-01, 7.96000000e+00, 4.06738220e-01, 3.50915393e-01, 7.57653613e-01, 1.59200000e+01, 4.65249141e+01, 1.13914057e+06, 1.13918709e+06
3.98500000e+00, 4.01101269e-01, 3.80021170e-01, 7.81122439e-01, 7.97000000e+00, 3.84516445e-01, 3.71812351e-01, 7.56328796e-01, 1.59400000e+01, 5.48567811e+01, 1.13553187e+06, 1.13558673e+06
3.99000000e+00, 4.01340895e-01, 3.79804967e-01, 7.81145862e-01, 7.98000000e+00, 3.67719101e-01, 3.88241698e-01, 7.55960799e-01, 1.59600000e+01, 4.98540205e+01, 1.13341943e+06, 1.13346928e+06
3.99500000e+00, 3.98132558e-01, 3.82926836e-01, 7.81059394e-01, 7.99000000e+00, 3.62781324e-01, 3.92917205e-01, 7.55698528e-01, 1.59800000e+01, 5.45145420e+01, 1.13480447e+06, 1.13485899e+06
4.00000000e+00, 3.92709402e-01, 3.88239037e-01, 7.80948439e-01, 8.00000000e+00, 3.74741377e-01, 3.80969153e-01, 7.55710530e-01, 1.60000000e+01, 5.07318697e+01, 1.13652104e+06, 1.13657177e+06
4.00500000e+00, 3.86989734e-01, 3.93864310e-01, 7.80854044e-01, 8.01000000e+00, 3.97523096e-01, 3.60358013e-01, 7.57881109e-01, 1.60200000e+01, 6.11278175e+01, 1.13848285e+06, 1.13854398e+06
4.01000000e+00, 3.82617353e-01, 3.98215325e-01, 7.80832677e-01, 8.02000000e+00, 4.00644248e-01, 3.56761960e-01, 7.57406208e-01, 1.60400000e+01, 5.99224889e+01, 1.14331337e+06, 1.14337330e+06
4.01500000e+00, 3.80401793e-01, 4.00438757e-01, 7.80840549e-01, 8.03000000e+00, 3.89543505e-01, 3.67059164e-01, 7.56602669e-01, 1.60600000e+01, 5.33692892e+01, 1.14711383e+06, 1.14716720e+06
4.02000000e+00, 3.80344543e-01, 4.00543195e-01, 7.80887738e-01, 8.04000000e+00, 3.81082984e-01, 3.75099238e-01, 7.56182222e-01, 1.60800000e+01, 5.35413600e+01, 1.14602239e+06, 1.14607593e+06
4.02500000e+00, 3.81668876e-01, 3.99320280e-01, 7.80989156e-01, 8.05000000e+00, 3.84432349e-01, 3.72345745e-01, 7.56778095e-01, 1.61000000e+01, 5.70596548e+01, 1.14375485e+06, 1.14381191e+06
4.03000000e+00, 3.83043121e-01, 3.98019308e-01, 7.81062429e-01, 8.06000000e+00, 3.91947866e-01, 3.66237258e-01, 7.58185125e-01, 1.61200000e+01, 4.48042153e+01, 1.14395629e+06, 1.14400110e+06
4.03500000e+00, 3.83189425e-01, 3.97923517e-01, 7.81112942e-01, 8.07000000e+00, 3.84393163e-01, 3.72916223e-01, 7.57309386e-01, 1.61400000e+01, 5.44686161e+01, 1.14564008e+06, 1.14569455e+06
4.04000000e+00, 3.81313825e-01, 3.99753371e-01, 7.81067197e-01, 8.08000000e+00, 3.73643440e-01, 3.82111295e-01, 7.55754735e-01, 1.61600000e+01, 4.62797940e+01, 1.14745442e+06, 1.14750070e+06
4.04500000e+00, 3.78024749e-01, 4.02888088e-01, 7.80912836e-01, 8.09000000e+00, 3.81275500e-01, 3.75259952e-01, 7.56535452e-01, 1.61800000e+01, 5.00247851e+01, 1.14869904e+06, 1.14874907e+06
4.05000000e+00, 3.75105385e-01, 4.05743006e-01, 7.80848391e-01, 8.10000000e+00, 3.97838474e-01, 3.60117913e-01, 7.57956386e-01, 1.62000000e+01, 4.84252574e+01, 1.14972045e+06, 1.14976888e+06
4.05500000e+00, 3.73527281e-01, 4.07418014e-01, 7.80945295e-01, 8.11000000e+00, 4.02193334e-01, 3.56099825e-01, 7.58293159e-01, 1.62200000e+01, 4.58169620e+01, 1.15104415e+06, 1.15108996e+06
4.06000000e+00, 3.72102087e-01, 4.08926723e-01, 7.81028810e-01, 8.12000000e+00, 3.87900386e-01, 3.69649597e-01, 7.57549983e-01, 1.62400000e+01, 5.04763735e+01, 1.15039640e+06, 1.15044687e+06
4.06500000e+00, 3.69726972e-01, 4.11157113e-01, 7.80884085e-01, 8.13000000e+00, 3.62737285e-01, 3.94469986e-01, 7.57207272e-01, 1.62600000e+01, 5.29269360e+01, 1.14924424e+06, 1.14929717e+06
4.07000000e+00, 3.68325477e-01, 4.12326718e-01, 7.80652195e-01, 8.14000000e+00, 3.36785410e-01, 4.18596248e-01, 7.55381658e-01, 1.62800000e+01, 5.18885961e+01, 1.14978401e+06, 1.14983590e+06
4.07500000e+00, 3.71389270e-01, 4.09117963e-01, 7.80507233e-01, 8.15000000e+00, 3.38032816e-01, 4.16081897e-01, 7.54114713e-01, 1.63000000e+01, 5.20068219e+01, 1.14958789e+06, 1.14963990e+06
4.08000000e+00, 3.80703015e-01, 3.99978461e-01, 7.80681476e-01, 8.16000000e+00, 3.81243805e-01, 3.75335657e-01, 7.56579461e-01, 1.63200000e+01, 5.07997724e+01, 1.14714154e+06, 1.14719234e+06
4.08500000e+00, 3.93776266e-01, 3.87242859e-01, 7.81019125e-01, 8.17000000e+00, 4.23827087e-01, 3.36809422e-01, 7.60636508e-01, 1.63400000e+01, 5.44622266e+01, 1.14448125e+06, 1.14453571e+06
4.09000000e+00, 4.05503045e-01, 3.75791776e-01, 7.81294821e-01, 8.18000000e+00, 4.11282954e-01, 3.46649762e-01, 7.57932717e-01, 1.63600000e+01, 5.84994450e+01, 1.14386505e+06, 1.14392355e+06
4.09500000e+00, 4.11690086e-01, 3.69656653e-01, 7.81346740e-01, 8.19000000e+00, 3.81256848e-01, 3.72903038e-01, 7.54159886e-01, 1.63800000e+01, 5.06708306e+01, 1.14640654e+06, 1.14645722e+06
4.10000000e+00, 4.11212832e-01, 3.70044644e-01, 7.81257475e-01, 8.20000000e+00, 3.86048131e-01, 3.70372485e-01, 7.56420616e-01, 1.64000000e+01, 5.30849852e+01, 1.14486025e+06, 1.14491334e+06
4.10500000e+00, 4.05509295e-01, 3.75578120e-01, 7.81087415e-01, 8.21000000e+00, 3.99749612e-01, 3.58478327e-01, 7.58227939e-01, 1.64200000e+01, 5.42222689e+01, 1.14534110e+06, 1.14539532e+06
4.11000000e+00, 3.97648783e-01, 3.83242300e-01, 7.80891083e-01, 8.22000000e+00, 3.96161535e-01, 3.61481512e-01, 7.57643047e-01, 1.64400000e+01, 5.53224831e+01, 1.14532937e+06, 1.14538470e+06
4.11500000e+00, 3.90853879e-01, 3.89933472e-01, 7.80787351e-01, 8.23000000e+00, 3.82286372e-01, 3.74864289e-01, 7.57150661e-01, 1.64600000e+01, 6.39359131e+01, 1.14691107e+06, 1.14697501e+06
4.12000000e+00, 3.86959194e-01, 3.93861225e-01, 7.80820419e-01, 8.24000000e+00, 3.69187167e-01, 3.86899814e-01, 7.56086981e-01, 1.64800000e+01, 4.63254281e+01, 1.14978649e+06, 1.14983281e+06
4.12500000e+00, 3.85944773e-01, 3.94954621e-01, 7.80899394e-01, 8.25000000e+00, 3.72540574e-01, 3.83624190e-01, 7.56164764e-01, 1.65000000e+01, 4.81894821e+01, 1.14971438e+06, 1.14976257e+06
4.13000000e+00, 3.86946345e-01, 3.93994797e-01, 7.80941141e-01, 8.26000000e+00, 3.88961342e-01, 3.69189080e-01, 7.58150422e-01, 1.65200000e+01, 5.53487685e+01, 1.15100253e+06, 1.15105788e+06
4.13500000e+00, 3.89561750e-01, 3.91331158e-01, 7.80892908e-01, 8.27000000e+00, 3.91455751e-01, 3.66898655e-01, 7.58354406e-01, 1.65400000e+01, 5.22268480e+01, 1.15230650e+06, 1.15235873e+06
4.14000000e+00, 3.94050154e-01, 3.86907980e-01, 7.80958134e-01, 8.28000000e+00, 3.76969692e-01, 3.79702228e-01, 7.56671919e-01, 1.65600000e+01, 5.31757956e+01, 1.15276919e+06, 1.15282236e+06
4.14500000e+00, 3.99380858e-01, 3.81749379e-01, 7.81130237e-01, 8.29000000e+00, 3.68506862e-01, 3.88063018e-01, 7.56569881e-01, 1.65800000e+01, 5.83890969e+01, 1.14966295e+06, 1.14972134e+06
4.15000000e+00, 4.02865331e-01, 3.78450057e-01, 7.81315388e-01, 8.30000000e+00, 3.73800748e-01, 3.82786199e-01, 7.56586946e-01, 1.66000000e+01, 5.95674665e+01, 1.14601619e+06, 1.14607576e+06
4.15500000e+00, 4.01610182e-01, 3.79808567e-01, 7.81418749e-01, 8.31000000e+00, 3.89801991e-01, 3.67580292e-01, 7.57382283e-01, 1.66200000e+01, 5.64062681e+01, 1.14567901e+06, 1.14573542e+06
4.16000000e+00, 3.94441412e-01, 3.86863168e-01, 7.81304580e-01, 8.32000000e+00, 4.02209259e-01, 3.56124807e-01, 7.58334066e-01, 1.66400000e+01, 5.55699463e+01, 1.14799152e+06, 1.14804709e+06
4.16500000e+00, 3.83385187e-01, 3.97640445e-01, 7.81025633e-01, 8.33000000e+00, 3.96844486e-01, 3.61023822e-01, 7.57868308e-01, 1.66600000e+01, 4.83135739e+01, 1.14724421e+06, 1.14729252e+06
4.17000000e+00, 3.72856931e-01, 4.07895229e-01, 7.80752160e-01, 8.34000000e+00, 3.79181538e-01, 3.77594166e-01, 7.56775704e-01, 1.66800000e+01, 5.39411112e+01, 1.14579498e+06, 1.14584892e+06
4.17500000e+00, 3.67468398e-01, 4.13042679e-01, 7.80511077e-01, 8.35000000e+00, 3.68683404e-01, 3.87219561e-01, 7.55902965e-01, 1.67000000e+01, 5.47668975e+01, 1.14751596e+06, 1.14757072e+06
4.18000000e+00, 3.70404337e-01, 4.10155461e-01, 7.80559799e-01, 8.36000000e+00, 3.77662685e-01, 3.79421808e-01, 7.57084493e-01, 1.67200000e+01, 5.17015465e+01, 1.14937283e+06, 1.14942453e+06
4.18500000e+00, 3.81004758e-01, 3.99913138e-01, 7.80917897e-01, 8.37000000e+00, 3.90108510e-01, 3.68221158e-01, 7.58329669e-01, 1.67400000e+01, 5.59066757e+01, 1.15079980e+06, 1.15085570e+06
4.19000000e+00, 3.93943081e-01, 3.87477941e-01, 7.81421023e-01, 8.38000000e+00, 3.88049979e-01, 3.70135824e-01, 7.58185804e-01, 1.67600000e+01, 4.80354792e+01, 1.14971202e+06, 1.14976006e+06
4.19500000e+00, 4.01877153e-01, 3.79812430e-01, 7.81689583e-01, 8.39000000e+00, 3.75408868e-01, 3.80915829e-01, 7.56324696e-01, 1.67800000e+01, 5.24753441e+01, 1.14716556e+06, 1.14721804e+06
4.20000000e+00, 4.00889542e-01, 3.80684015e-01, 7.81573557e-01, 8.40000000e+00, 3.78761262e-01, 3.76624297e-01, 7.55385559e-01, 1.68000000e+01, 5.35282982e+01, 1.14369909e+06, 1.14375261e+06
4.20500000e+00, 3.92890856e-01, 3.88263306e-01, 7.81154162e-01, 8.41000000e+00, 4.07104892e-01, 3.51232667e-01, 7.58337559e-01, 1.68200000e+01, 4.29627273e+01, 1.14353479e+06, 1.14357775e+06
4.21000000e+00, 3.83703502e-01, 3.97147797e-01, 7.80851299e-01, 8.42000000e+00, 4.20135801e-01, 3.39470908e-01, 7.59606709e-01, 1.68400000e+01, 5.03850411e+01, 1.14943234e+06, 1.14948272e+06
4.21500000e+00, 3.78262285e-01, 4.02494925e-01, 7.80757210e-01, 8.43000000e+00, 3.98499206e-01, 3.58909761e-01, 7.57408967e-01, 1.68600000e+01, 4.64193630e+01, 1.15561562e+06, 1.15566204e+06
4.22000000e+00, 3.78615069e-01, 4.02153023e-01, 7.80768092e-01, 8.44000000e+00, 3.70202964e-01, 3.85816114e-01, 7.56019078e-01, 1.68800000e+01, 5.08026299e+01, 1.15726487e+06, 1.15731567e+06
4.22500000e+00, 3.84491989e-01, 3.96370363e-01, 7.80862352e-01, 8.45000000e+00, 3.58593903e-01, 3.97388031e-01, 7.55981934e-01, 1.69000000e+01, 5.69586793e+01, 1.15999898e+06, 1.16005594e+06
4.23000000e+00, 3.94073089e-01, 3.86950749e-01, 7.81023838e-01, 8.46000000e+00, 3.65151666e-01, 3.91484970e-01, 7.56636635e-01, 1.69200000e+01, 5.07301162e+01, 1.15972230e+06, 1.15977303e+06
4.23500000e+00, 4.04792621e-01, 3.76374648e-01, 7.81167269e-01, 8.47000000e+00, 3.75803818e-01, 3.82271156e-01, 7.58074973e-01, 1.69400000e+01, 5.47566198e+01, 1.15900455e+06, 1.15905930e+06
4.24000000e+00, 4.13868102e-01, 3.67512036e-01, 7.81380139e-01, 8.48000000e+00, 3.69379468e-01, 3.88030565e-01, 7.57410033e-01, 1.69600000e+01, 5.62137900e+01, 1.16192490e+06, 1.16198111e+06
4.24500000e+00, 4.17645998e-01, 3.63942718e-01, 7.81588715e-01, 8.49000000e+00, 3.58697527e-01, 3.96194006e-01, 7.54891533e-01, 1.69800000e+01, 6.10282525e+01, 1.16859774e+06, 1.16865877e+06
4.25000000e+00, 4.12952153e-01, 3.68620772e-01, 7.81572925e-01, 8.50000000e+00, 3.74075045e-01, 3.83128912e-01, 7.57203957e-01, 1.70000000e+01, 5.35259349e+01, 1.17036331e+06, 1.17041683e+06
4.25500000e+00, 4.00054279e-01, 3.81222261e-01, 7.81276540e-01, 8.51000000e+00, 3.88086339e-01, 3.70296370e-01, 7.58382709e-01, 1.70200000e+01, 5.02431121e+01, 1.17144809e+06, 1.17149833e+06
4.26000000e+00, 3.83460971e-01, 3.97468447e-01, 7.80929418e-01, 8.52000000e+00, 3.82021741e-01, 3.74825288e-01, 7.56847030e-01, 1.70400000e+01, 5.44271292e+01, 1.17200747e+06, 1.17206190e+06
4.26500000e+00, 3.69220102e-01, 4.11392763e-01, 7.80612865e-01, 8.53000000e+00, 3.76109097e-01, 3.80022501e-01, 7.56131599e-01, 1.70600000e+01, 5.22450563e+01, 1.17230189e+06, 1.17235414e+06
4.27000000e+00, 3.62157472e-01, 4.18392583e-01, 7.80550055e-01, 8.54000000e+00, 3.83559478e-01, 3.73069255e-01, 7.56628734e-01, 1.70800000e+01, 4.47795328e+01, 1.17323980e+06, 1.17328458e+06
4.27500000e+00, 3.63610509e-01, 4.17044472e-01, 7.80654980e-01, 8.55000000e+00, 3.97600797e-01, 3.60049398e-01, 7.57650195e-01, 1.71000000e+01, 4.95502420e+01, 1.17339871e+06, 1.17344826e+06
4.28000000e+00, 3.71946168e-01, 4.08943639e-01, 7.80889807e-01, 8.56000000e+00, 4.03400965e-01, 3.54509465e-01, 7.57910431e-01, 1.71200000e+01, 4.99985909e+01, 1.17383618e+06, 1.17388618e+06
4.28500000e+00, 3.83321073e-01, 3.97849016e-01, 7.81170089e-01, 8.57000000e+00, 3.96788620e-01, 3.60568622e-01, 7.57357243e-01, 1.71400000e+01, 4.70574918e+01, 1.17405713e+06, 1.17410418e+06
4.29000000e+00, 3.93181475e-01, 3.88183210e-01, 7.81364685e-01, 8.58000000e+00, 3.86594601e-01, 3.70258192e-01, 7.56852793e-01, 1.71600000e+01, 5.11862808e+01, 1.17348202e+06, 1.17353321e+06
4.29500000e+00, 3.98317834e-01, 3.83066414e-01, 7.81384248e-01, 8.59000000e+00, 3.81076206e-01, 3.75764919e-01, 7.56841125e-01, 1.71800000e+01, 5.11875419e+01, 1.17671576e+06, 1.17676695e+06
4.30000000e+00, 3.97944565e-01, 3.83341886e-01, 7.81286451e-01, 8.60000000e+00, 3.80839387e-01, 3.75639824e-01, 7.56479211e-01, 1.72000000e+01, 4.05768717e+01, 1.18110222e+06, 1.18114279e+06
4.30500000e+00, 3.93563214e-01, 3.87534870e-01, 7.81098084e-01, 8.61000000e+00, 3.87490681e-01, 3.69435679e-01, 7.56926360e-01, 1.72200000e+01, 6.94683274e+01, 1.18503866e+06, 1.18510813e+06
4.31000000e+00, 3.88283942e-01, 3.92626706e-01, 7.80910648e-01, 8.62000000e+00, 3.92854067e-01, 3.64552482e-01, 7.57406549e-01, 1.72400000e+01, 5.79744385e+01, 1.19785306e+06, 1.19791103e+06
4.31500000e+00, 3.84838767e-01, 3.96061863e-01, 7.80900630e-01, 8.63000000e+00, 3.91344988e-01, 3.64656948e-01, 7.56001936e-01, 1.72600000e+01, 6.60438595e+01, 1.20749999e+06, 1.20756603e+06
