Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
1.23150000e+03, -2.93923596e+00, 1.01200000e+03
1.23160000e+03, -2.94317557e+00, 1.02000000e+03
1.23170000e+03, -2.93825370e+00, 1.01000000e+03
1.23180000e+03, -2.93776055e+00, 1.00900000e+03
1.23190000e+03, -2.93924690e+00, 1.01200000e+03
1.23200000e+03, -2.93478294e+00, 1.00300000e+03
1.23210000e+03, -2.93726991e+00, 1.00800000e+03
1.23220000e+03, -2.93677535e+00, 1.00700000e+03
1.23230000e+03, -2.93776892e+00, 1.00900000e+03
1.23240000e+03, -2.94073528e+00, 1.01500000e+03
1.23250000e+03, -2.94368545e+00, 1.02100000e+03
1.23260000e+03, -2.94515691e+00, 1.02400000e+03
1.23270000e+03, -2.94565005e+00, 1.02500000e+03
1.23280000e+03, -2.94711663e+00, 1.02800000e+03
1.23290000e+03, -2.94419573e+00, 1.02200000e+03
1.23300000e+03, -2.94273053e+00, 1.01900000e+03
1.23310000e+03, -2.94273457e+00, 1.01900000e+03
1.23320000e+03, -2.94322904e+00, 1.02000000e+03
1.23330000e+03, -2.94126865e+00, 1.01600000e+03
1.23340000e+03, -2.94274626e+00, 1.01900000e+03
1.23350000e+03, -2.94127608e+00, 1.01600000e+03
1.23360000e+03, -2.94275369e+00, 1.01900000e+03
1.23370000e+03, -2.94569314e+00, 1.02500000e+03
1.23380000e+03, -2.94569843e+00, 1.02500000e+03
1.23390000e+03, -2.94472714e+00, 1.02300000e+03
1.23400000e+03, -2.94668323e+00, 1.02700000e+03
1.23410000e+03, -2.94522622e+00, 1.02400000e+03
1.23420000e+03, -2.94130970e+00, 1.01600000e+03
1.23430000e+03, -2.94523467e+00, 1.02400000e+03
1.23440000e+03, -2.95058218e+00, 1.03500000e+03
1.23450000e+03, -2.95203670e+00, 1.03800000e+03
1.23460000e+03, -2.95731543e+00, 1.04900000e+03
1.23470000e+03, -2.95445754e+00, 1.04300000e+03
1.23480000e+03, -2.95638039e+00, 1.04700000e+03
1.23490000e+03, -2.95447629e+00, 1.04300000e+03
1.23500000e+03, -2.95111824e+00, 1.03600000e+03
1.23510000e+03, -2.95305255e+00, 1.04000000e+03
1.23520000e+03, -2.94677150e+00, 1.02700000e+03
1.23530000e+03, -2.94774993e+00, 1.02900000e+03
1.23540000e+03, -2.95017966e+00, 1.03400000e+03
1.23550000e+03, -2.94873398e+00, 1.03100000e+03
1.23560000e+03, -2.94970945e+00, 1.03300000e+03
1.23570000e+03, -2.94971634e+00, 1.03300000e+03
1.23580000e+03, -2.94826903e+00, 1.03000000e+03
1.23590000e+03, -2.94192446e+00, 1.01700000e+03
1.23600000e+03, -2.94094378e+00, 1.01500000e+03
1.23610000e+03, -2.94487237e+00, 1.02300000e+03
1.23620000e+03, -2.94682841e+00, 1.02700000e+03
1.23630000e+03, -2.94974668e+00, 1.03300000e+03
1.23640000e+03, -2.95168592e+00, 1.03700000e+03
1.23650000e+03, -2.94976123e+00, 1.03300000e+03
1.23660000e+03, -2.94879910e+00, 1.03100000e+03
1.23670000e+03, -2.94783468e+00, 1.02900000e+03
1.23680000e+03, -2.94686796e+00, 1.02700000e+03
1.23690000e+03, -2.94736020e+00, 1.02800000e+03
1.23700000e+03, -2.94785217e+00, 1.02900000e+03
1.23710000e+03, -2.94882908e+00, 1.03100000e+03
1.23720000e+03, -2.94883552e+00, 1.03100000e+03
1.23730000e+03, -2.94884195e+00, 1.03100000e+03
1.23740000e+03, -2.94884839e+00, 1.03100000e+03
1.23750000e+03, -2.94836961e+00, 1.03000000e+03
1.23760000e+03, -2.94643031e+00, 1.02600000e+03
1.23770000e+03, -2.94104614e+00, 1.01500000e+03
1.23780000e+03, -2.94203353e+00, 1.01700000e+03
1.23790000e+03, -2.94595482e+00, 1.02500000e+03
1.23800000e+03, -2.94984730e+00, 1.03300000e+03
1.23810000e+03, -2.95082124e+00, 1.03500000e+03
1.23820000e+03, -2.95082846e+00, 1.03500000e+03
1.23830000e+03, -2.94549323e+00, 1.02400000e+03
1.23840000e+03, -2.94841935e+00, 1.03000000e+03
1.23850000e+03, -2.94793987e+00, 1.02900000e+03
1.23860000e+03, -2.94794587e+00, 1.02900000e+03
1.23870000e+03, -2.94746571e+00, 1.02800000e+03
1.23880000e+03, -2.94649779e+00, 1.02600000e+03
1.23890000e+03, -2.94503903e+00, 1.02300000e+03
1.23900000e+03, -2.94553231e+00, 1.02400000e+03
1.23910000e+03, -2.94308989e+00, 1.01900000e+03
1.23920000e+03, -2.94063440e+00, 1.01400000e+03
1.23930000e+03, -2.93766994e+00, 1.00800000e+03
1.23940000e+03, -2.94063897e+00, 1.01400000e+03
1.23950000e+03, -2.93817029e+00, 1.00900000e+03
1.23960000e+03, -2.93469129e+00, 1.00200000e+03
1.23970000e+03, -2.93519046e+00, 1.00300000e+03
1.23980000e+03, -2.93369333e+00, 1.00000000e+03
1.23990000e+03, -2.93369333e+00, 1.00000000e+03
1.24000000e+03, -2.93419308e+00, 1.00100000e+03
1.24010000e+03, -2.93519129e+00, 1.00300000e+03
1.24020000e+03, -2.94015228e+00, 1.01300000e+03
1.24030000e+03, -2.93867202e+00, 1.01000000e+03
1.24040000e+03, -2.93817879e+00, 1.00900000e+03
1.24050000e+03, -2.93619456e+00, 1.00500000e+03
1.24060000e+03, -2.93320157e+00, 9.99000000e+02
1.24070000e+03, -2.92968553e+00, 9.92000000e+02
1.24080000e+03, -2.93169594e+00, 9.96000000e+02
1.24090000e+03, -2.92715649e+00, 9.87000000e+02
1.24100000e+03, -2.92816593e+00, 9.89000000e+02
1.24110000e+03, -2.93169009e+00, 9.96000000e+02
1.24120000e+03, -2.93319302e+00, 9.99000000e+02
1.24130000e+03, -2.93319282e+00, 9.99000000e+02
1.24140000e+03, -2.93519061e+00, 1.00300000e+03
1.24150000e+03, -2.93718129e+00, 1.00700000e+03
1.24160000e+03, -2.93767901e+00, 1.00800000e+03
1.24170000e+03, -2.93469557e+00, 1.00200000e+03
1.24180000e+03, -2.92968090e+00, 9.92000000e+02
1.24190000e+03, -2.92967924e+00, 9.92000000e+02
1.24200000e+03, -2.93519142e+00, 1.00300000e+03
1.24210000e+03, -2.93767837e+00, 1.00800000e+03
1.24220000e+03, -2.93668696e+00, 1.00600000e+03
1.24230000e+03, -2.93469616e+00, 1.00200000e+03
1.24240000e+03, -2.93619135e+00, 1.00500000e+03
1.24250000e+03, -2.93619238e+00, 1.00500000e+03
1.24260000e+03, -2.93469863e+00, 1.00200000e+03
1.24270000e+03, -2.93370004e+00, 1.00000000e+03
1.24280000e+03, -2.93519780e+00, 1.00300000e+03
1.24290000e+03, -2.93619443e+00, 1.00500000e+03
1.24300000e+03, -2.93619546e+00, 1.00500000e+03
1.24310000e+03, -2.93220046e+00, 9.97000000e+02
1.24320000e+03, -2.93420185e+00, 1.00100000e+03
1.24330000e+03, -2.93018999e+00, 9.93000000e+02
1.24340000e+03, -2.92867569e+00, 9.90000000e+02
1.24350000e+03, -2.92766250e+00, 9.88000000e+02
1.24360000e+03, -2.93068728e+00, 9.94000000e+02
1.24370000e+03, -2.92917471e+00, 9.91000000e+02
1.24380000e+03, -2.92715061e+00, 9.87000000e+02
1.24390000e+03, -2.92358919e+00, 9.80000000e+02
1.24400000e+03, -2.92154005e+00, 9.76000000e+02
1.24410000e+03, -2.91690303e+00, 9.67000000e+02
1.24420000e+03, -2.91896014e+00, 9.71000000e+02
1.24430000e+03, -2.92356717e+00, 9.80000000e+02
1.24440000e+03, -2.92458240e+00, 9.82000000e+02
1.24450000e+03, -2.92762438e+00, 9.88000000e+02
1.24460000e+03, -2.92711558e+00, 9.87000000e+02
1.24470000e+03, -2.93114926e+00, 9.95000000e+02
1.24480000e+03, -2.93265350e+00, 9.98000000e+02
1.24490000e+03, -2.93114782e+00, 9.95000000e+02
1.24500000e+03, -2.93415282e+00, 1.00100000e+03
1.24510000e+03, -2.93415303e+00, 1.00100000e+03
1.24520000e+03, -2.93614725e+00, 1.00500000e+03
1.24530000e+03, -2.93763858e+00, 1.00800000e+03
1.24540000e+03, -2.93664716e+00, 1.00600000e+03
1.24550000e+03, -2.93465634e+00, 1.00200000e+03
1.24560000e+03, -2.93465675e+00, 1.00200000e+03
1.24570000e+03, -2.93315790e+00, 9.99000000e+02
1.24580000e+03, -2.93215569e+00, 9.97000000e+02
1.24590000e+03, -2.93265634e+00, 9.98000000e+02
1.24600000e+03, -2.92964085e+00, 9.92000000e+02
1.24610000e+03, -2.93315505e+00, 9.99000000e+02
1.24620000e+03, -2.93215284e+00, 9.97000000e+02
1.24630000e+03, -2.93465349e+00, 1.00200000e+03
1.24640000e+03, -2.93215264e+00, 9.97000000e+02
1.24650000e+03, -2.93064524e+00, 9.94000000e+02
1.24660000e+03, -2.92963697e+00, 9.92000000e+02
1.24670000e+03, -2.93214918e+00, 9.97000000e+02
1.24680000e+03, -2.93264982e+00, 9.98000000e+02
1.24690000e+03, -2.93214816e+00, 9.97000000e+02
1.24700000e+03, -2.93464881e+00, 1.00200000e+03
1.24710000e+03, -2.93564622e+00, 1.00400000e+03
1.24720000e+03, -2.93564703e+00, 1.00400000e+03
1.24730000e+03, -2.93514958e+00, 1.00300000e+03
1.24740000e+03, -2.93813230e+00, 1.00900000e+03
1.24750000e+03, -2.93565026e+00, 1.00400000e+03
1.24760000e+03, -2.93315480e+00, 9.99000000e+02
1.24770000e+03, -2.93365485e+00, 1.00000000e+03
1.24780000e+03, -2.93565086e+00, 1.00400000e+03
1.24790000e+03, -2.93315540e+00, 9.99000000e+02
1.24800000e+03, -2.93265445e+00, 9.98000000e+02
1.24810000e+03, -2.93315480e+00, 9.99000000e+02
1.24820000e+03, -2.93315460e+00, 9.99000000e+02
1.24830000e+03, -2.93565066e+00, 1.00400000e+03
1.24840000e+03, -2.93465445e+00, 1.00200000e+03
1.24850000e+03, -2.93165184e+00, 9.96000000e+02
1.24860000e+03, -2.93465405e+00, 1.00200000e+03
1.24870000e+03, -2.93315520e+00, 9.99000000e+02
1.24880000e+03, -2.93265425e+00, 9.98000000e+02
1.24890000e+03, -2.93515260e+00, 1.00300000e+03
1.24900000e+03, -2.93415520e+00, 1.00100000e+03
1.24910000e+03, -2.93863081e+00, 1.01000000e+03
1.24920000e+03, -2.94257760e+00, 1.01800000e+03
1.24930000e+03, -2.94011934e+00, 1.01300000e+03
1.24940000e+03, -2.93715162e+00, 1.00700000e+03
1.24950000e+03, -2.93566122e+00, 1.00400000e+03
1.24960000e+03, -2.93266501e+00, 9.98000000e+02
1.24970000e+03, -2.93366561e+00, 1.00000000e+03
1.24980000e+03, -2.93366561e+00, 1.00000000e+03
1.24990000e+03, -2.93166160e+00, 9.96000000e+02
1.25000000e+03, -2.92863964e+00, 9.90000000e+02
1.25010000e+03, -2.92610598e+00, 9.85000000e+02
1.25020000e+03, -2.92812930e+00, 9.89000000e+02
1.25030000e+03, -2.92762128e+00, 9.88000000e+02
1.25040000e+03, -2.92761887e+00, 9.88000000e+02
1.25050000e+03, -2.92963666e+00, 9.92000000e+02
1.25060000e+03, -2.92812067e+00, 9.89000000e+02
1.25070000e+03, -2.92456695e+00, 9.82000000e+02
1.25080000e+03, -2.93013300e+00, 9.93000000e+02
1.25090000e+03, -2.92962783e+00, 9.92000000e+02
1.25100000e+03, -2.93214006e+00, 9.97000000e+02
1.25110000e+03, -2.93012941e+00, 9.93000000e+02
1.25120000e+03, -2.93113404e+00, 9.95000000e+02
1.25130000e+03, -2.92861415e+00, 9.90000000e+02
1.25140000e+03, -2.92810684e+00, 9.89000000e+02
1.25150000e+03, -2.93112885e+00, 9.95000000e+02
1.25160000e+03, -2.93563013e+00, 1.00400000e+03
1.25170000e+03, -2.93662595e+00, 1.00600000e+03
1.25180000e+03, -2.93762019e+00, 1.00800000e+03
1.25190000e+03, -2.93910765e+00, 1.01100000e+03
1.25200000e+03, -2.93861502e+00, 1.01000000e+03
1.25210000e+03, -2.93613560e+00, 1.00500000e+03
1.25220000e+03, -2.93663385e+00, 1.00600000e+03
1.25230000e+03, -2.93960829e+00, 1.01200000e+03
1.25240000e+03, -2.93961065e+00, 1.01200000e+03
1.25250000e+03, -2.93812860e+00, 1.00900000e+03
1.25260000e+03, -2.93614428e+00, 1.00500000e+03
1.25270000e+03, -2.93614526e+00, 1.00500000e+03
1.25280000e+03, -2.93614625e+00, 1.00500000e+03
1.25290000e+03, -2.93763755e+00, 1.00800000e+03
1.25300000e+03, -2.93863021e+00, 1.01000000e+03
1.25310000e+03, -2.93515476e+00, 1.00300000e+03
1.25320000e+03, -2.93365760e+00, 1.00000000e+03
1.25330000e+03, -2.93465660e+00, 1.00200000e+03
1.25340000e+03, -2.93565401e+00, 1.00400000e+03
1.25350000e+03, -2.93415853e+00, 1.00100000e+03
1.25360000e+03, -2.93615275e+00, 1.00500000e+03
1.25370000e+03, -2.93315971e+00, 9.99000000e+02
1.25380000e+03, -2.92711715e+00, 9.87000000e+02
1.25390000e+03, -2.92913682e+00, 9.91000000e+02
1.25400000e+03, -2.93064637e+00, 9.94000000e+02
1.25410000e+03, -2.92913385e+00, 9.91000000e+02
1.25420000e+03, -2.92710982e+00, 9.87000000e+02
1.25430000e+03, -2.92558518e+00, 9.84000000e+02
1.25440000e+03, -2.92558201e+00, 9.84000000e+02
1.25450000e+03, -2.92507045e+00, 9.83000000e+02
1.25460000e+03, -2.92200585e+00, 9.77000000e+02
1.25470000e+03, -2.92506251e+00, 9.83000000e+02
1.25480000e+03, -2.92607541e+00, 9.85000000e+02
1.25490000e+03, -2.92556457e+00, 9.84000000e+02
1.25500000e+03, -2.92454411e+00, 9.82000000e+02
1.25510000e+03, -2.92707991e+00, 9.87000000e+02
1.25520000e+03, -2.92758368e+00, 9.88000000e+02
1.25530000e+03, -2.92808713e+00, 9.89000000e+02
1.25540000e+03, -2.92249263e+00, 9.78000000e+02
1.25550000e+03, -2.92757479e+00, 9.88000000e+02
1.25560000e+03, -2.93059968e+00, 9.94000000e+02
1.25570000e+03, -2.93009523e+00, 9.93000000e+02
1.25580000e+03, -2.93059713e+00, 9.94000000e+02
1.25590000e+03, -2.92857982e+00, 9.90000000e+02
1.25600000e+03, -2.92604621e+00, 9.85000000e+02
1.25610000e+03, -2.92553539e+00, 9.84000000e+02
1.25620000e+03, -2.92553224e+00, 9.84000000e+02
1.25630000e+03, -2.92502070e+00, 9.83000000e+02
1.25640000e+03, -2.92704781e+00, 9.87000000e+02
1.25650000e+03, -2.92501480e+00, 9.83000000e+02
1.25660000e+03, -2.92348319e+00, 9.80000000e+02
1.25670000e+03, -2.92449862e+00, 9.82000000e+02
1.25680000e+03, -2.92245426e+00, 9.78000000e+02
1.25690000e+03, -2.92398133e+00, 9.81000000e+02
1.25700000e+03, -2.92448702e+00, 9.82000000e+02
1.25710000e+03, -2.92752918e+00, 9.88000000e+02
1.25720000e+03, -2.92244032e+00, 9.78000000e+02
1.25730000e+03, -2.92447681e+00, 9.82000000e+02
1.25740000e+03, -2.92751897e+00, 9.88000000e+02
1.25750000e+03, -2.92852775e+00, 9.90000000e+02
1.25760000e+03, -2.92599415e+00, 9.85000000e+02
1.25770000e+03, -2.92649857e+00, 9.86000000e+02
1.25780000e+03, -2.92902493e+00, 9.91000000e+02
1.25790000e+03, -2.92649408e+00, 9.86000000e+02
1.25800000e+03, -2.92750452e+00, 9.88000000e+02
1.25810000e+03, -2.92445649e+00, 9.82000000e+02
1.25820000e+03, -2.92547026e+00, 9.84000000e+02
1.25830000e+03, -2.92800136e+00, 9.89000000e+02
1.25840000e+03, -2.93152568e+00, 9.96000000e+02
1.25850000e+03, -2.92951283e+00, 9.92000000e+02
1.25860000e+03, -2.92951127e+00, 9.92000000e+02
1.25870000e+03, -2.93101954e+00, 9.95000000e+02
1.25880000e+03, -2.93252384e+00, 9.98000000e+02
1.25890000e+03, -2.93252345e+00, 9.98000000e+02
1.25900000e+03, -2.93252306e+00, 9.98000000e+02
1.25910000e+03, -2.93452268e+00, 1.00200000e+03
1.25920000e+03, -2.93352406e+00, 1.00000000e+03
1.25930000e+03, -2.93452307e+00, 1.00200000e+03
1.25940000e+03, -2.93152044e+00, 9.96000000e+02
1.25950000e+03, -2.92849851e+00, 9.90000000e+02
1.25960000e+03, -2.92799127e+00, 9.89000000e+02
1.25970000e+03, -2.92798914e+00, 9.89000000e+02
1.25980000e+03, -2.92443550e+00, 9.82000000e+02
1.25990000e+03, -2.92392258e+00, 9.81000000e+02
1.26000000e+03, -2.92238749e+00, 9.78000000e+02
1.26010000e+03, -2.92187170e+00, 9.77000000e+02
1.26020000e+03, -2.92186723e+00, 9.77000000e+02
1.26030000e+03, -2.92492399e+00, 9.83000000e+02
1.26040000e+03, -2.92134743e+00, 9.76000000e+02
1.26050000e+03, -2.92185480e+00, 9.77000000e+02
1.26060000e+03, -2.92031266e+00, 9.74000000e+02
1.26070000e+03, -2.92286778e+00, 9.79000000e+02
1.26080000e+03, -2.92286370e+00, 9.79000000e+02
1.26090000e+03, -2.92438947e+00, 9.82000000e+02
1.26100000e+03, -2.92183366e+00, 9.77000000e+02
1.26110000e+03, -2.92131717e+00, 9.76000000e+02
1.26120000e+03, -2.92131252e+00, 9.76000000e+02
1.26130000e+03, -2.92386280e+00, 9.81000000e+02
1.26140000e+03, -2.92741425e+00, 9.88000000e+02
1.26150000e+03, -2.92130189e+00, 9.76000000e+02
1.26160000e+03, -2.92232078e+00, 9.78000000e+02
1.26170000e+03, -2.91820973e+00, 9.70000000e+02
1.26180000e+03, -2.92077461e+00, 9.75000000e+02
1.26190000e+03, -2.92434670e+00, 9.82000000e+02
1.26200000e+03, -2.92586840e+00, 9.85000000e+02
1.26210000e+03, -2.93141832e+00, 9.96000000e+02
1.26220000e+03, -2.93491932e+00, 1.00300000e+03
1.26230000e+03, -2.93591591e+00, 1.00500000e+03
1.26240000e+03, -2.93641412e+00, 1.00600000e+03
1.26250000e+03, -2.93691203e+00, 1.00700000e+03
1.26260000e+03, -2.93840072e+00, 1.01000000e+03
1.26270000e+03, -2.93939174e+00, 1.01200000e+03
1.26280000e+03, -2.93691753e+00, 1.00700000e+03
1.26290000e+03, -2.94038250e+00, 1.01400000e+03
1.26300000e+03, -2.93840886e+00, 1.01000000e+03
1.26310000e+03, -2.93890555e+00, 1.01100000e+03
1.26320000e+03, -2.93593143e+00, 1.00500000e+03
1.26330000e+03, -2.93543462e+00, 1.00400000e+03
1.26340000e+03, -2.93841453e+00, 1.01000000e+03
1.26350000e+03, -2.94285213e+00, 1.01900000e+03
1.26360000e+03, -2.94773856e+00, 1.02900000e+03
1.26370000e+03, -2.94579656e+00, 1.02500000e+03
1.26380000e+03, -2.94774866e+00, 1.02900000e+03
1.26390000e+03, -2.94872495e+00, 1.03100000e+03
1.26400000e+03, -2.95066685e+00, 1.03500000e+03
1.26410000e+03, -2.94970625e+00, 1.03300000e+03
1.26420000e+03, -2.94971239e+00, 1.03300000e+03
1.26430000e+03, -2.95165091e+00, 1.03700000e+03
1.26440000e+03, -2.95165778e+00, 1.03700000e+03
1.26450000e+03, -2.94584499e+00, 1.02500000e+03
1.26460000e+03, -2.94731094e+00, 1.02800000e+03
1.26470000e+03, -2.94536684e+00, 1.02400000e+03
1.26480000e+03, -2.94634693e+00, 1.02600000e+03
1.26490000e+03, -2.94683886e+00, 1.02700000e+03
1.26500000e+03, -2.94244289e+00, 1.01800000e+03
1.26510000e+03, -2.94244625e+00, 1.01800000e+03
1.26520000e+03, -2.94048111e+00, 1.01400000e+03
1.26530000e+03, -2.93801215e+00, 1.00900000e+03
1.26540000e+03, -2.93900394e+00, 1.01100000e+03
1.26550000e+03, -2.93999414e+00, 1.01300000e+03
1.26560000e+03, -2.93999657e+00, 1.01300000e+03
1.26570000e+03, -2.94147757e+00, 1.01600000e+03
1.26580000e+03, -2.94098819e+00, 1.01500000e+03
1.26590000e+03, -2.94049813e+00, 1.01400000e+03
1.26600000e+03, -2.93852446e+00, 1.01000000e+03
1.26610000e+03, -2.93604494e+00, 1.00500000e+03
1.26620000e+03, -2.93654314e+00, 1.00600000e+03
1.26630000e+03, -2.93654426e+00, 1.00600000e+03
1.26640000e+03, -2.93654539e+00, 1.00600000e+03
1.26650000e+03, -2.93853064e+00, 1.01000000e+03
1.26660000e+03, -2.93853250e+00, 1.01000000e+03
1.26670000e+03, -2.94051066e+00, 1.01400000e+03
1.26680000e+03, -2.93704962e+00, 1.00700000e+03
1.26690000e+03, -2.93804299e+00, 1.00900000e+03
1.26700000e+03, -2.93556081e+00, 1.00400000e+03
1.26710000e+03, -2.93256454e+00, 9.98000000e+02
1.26720000e+03, -2.93306492e+00, 9.99000000e+02
1.26730000e+03, -2.93105871e+00, 9.95000000e+02
1.26740000e+03, -2.92954796e+00, 9.92000000e+02
1.26750000e+03, -2.92600572e+00, 9.85000000e+02
1.26760000e+03, -2.92701710e+00, 9.87000000e+02
1.26770000e+03, -2.92802680e+00, 9.89000000e+02
1.26780000e+03, -2.92599839e+00, 9.85000000e+02
1.26790000e+03, -2.92751610e+00, 9.88000000e+02
1.26800000e+03, -2.93003783e+00, 9.93000000e+02
1.26810000e+03, -2.93204657e+00, 9.97000000e+02
1.26820000e+03, -2.93204601e+00, 9.97000000e+02
1.26830000e+03, -2.92902733e+00, 9.91000000e+02
1.26840000e+03, -2.92852085e+00, 9.90000000e+02
1.26850000e+03, -2.92952806e+00, 9.92000000e+02
1.26860000e+03, -2.93053361e+00, 9.94000000e+02
1.26870000e+03, -2.93103526e+00, 9.95000000e+02
1.26880000e+03, -2.93053156e+00, 9.94000000e+02
1.26890000e+03, -2.92699686e+00, 9.87000000e+02
1.26900000e+03, -2.92190273e+00, 9.77000000e+02
1.26910000e+03, -2.92445073e+00, 9.82000000e+02
1.26920000e+03, -2.92189503e+00, 9.77000000e+02
1.26930000e+03, -2.92137868e+00, 9.76000000e+02
1.26940000e+03, -2.92239771e+00, 9.78000000e+02
1.26950000e+03, -2.92392497e+00, 9.81000000e+02
1.26960000e+03, -2.92443084e+00, 9.82000000e+02
1.26970000e+03, -2.92442747e+00, 9.82000000e+02
1.26980000e+03, -2.92645663e+00, 9.86000000e+02
1.26990000e+03, -2.93099720e+00, 9.95000000e+02
1.27000000e+03, -2.93149854e+00, 9.96000000e+02
1.27010000e+03, -2.93149779e+00, 9.96000000e+02
1.27020000e+03, -2.92948498e+00, 9.92000000e+02
1.27030000e+03, -2.92998727e+00, 9.93000000e+02
1.27040000e+03, -2.92644881e+00, 9.86000000e+02
1.27050000e+03, -2.92796520e+00, 9.89000000e+02
1.27060000e+03, -2.92846846e+00, 9.90000000e+02
1.27070000e+03, -2.93098550e+00, 9.95000000e+02
1.27080000e+03, -2.93299059e+00, 9.99000000e+02
1.27090000e+03, -2.93548667e+00, 1.00400000e+03
1.27100000e+03, -2.93349139e+00, 1.00000000e+03
1.27110000e+03, -2.93349139e+00, 1.00000000e+03
1.27120000e+03, -2.93299114e+00, 9.99000000e+02
1.27130000e+03, -2.93399096e+00, 1.00100000e+03
1.27140000e+03, -2.93249039e+00, 9.98000000e+02
1.27150000e+03, -2.92644156e+00, 9.86000000e+02
1.27160000e+03, -2.92745214e+00, 9.88000000e+02
1.27170000e+03, -2.92592939e+00, 9.85000000e+02
1.27180000e+03, -2.92592661e+00, 9.85000000e+02
1.27190000e+03, -2.92490756e+00, 9.83000000e+02
1.27200000e+03, -2.92439551e+00, 9.82000000e+02
1.27210000e+03, -2.92794368e+00, 9.89000000e+02
1.27220000e+03, -2.92388071e+00, 9.81000000e+02
1.27230000e+03, -2.92844343e+00, 9.90000000e+02
1.27240000e+03, -2.92995444e+00, 9.93000000e+02
1.27250000e+03, -2.93146145e+00, 9.96000000e+02
1.27260000e+03, -2.93546074e+00, 1.00400000e+03
1.27270000e+03, -2.93346546e+00, 1.00000000e+03
1.27280000e+03, -2.92944937e+00, 9.92000000e+02
1.27290000e+03, -2.92692137e+00, 9.87000000e+02
1.27300000e+03, -2.92742530e+00, 9.88000000e+02
1.27310000e+03, -2.92640991e+00, 9.86000000e+02
1.27320000e+03, -2.92488372e+00, 9.83000000e+02
1.27330000e+03, -2.92792318e+00, 9.89000000e+02
1.27340000e+03, -2.92842647e+00, 9.90000000e+02
1.27350000e+03, -2.91770446e+00, 9.69000000e+02
1.27360000e+03, -2.91924430e+00, 9.72000000e+02
1.27370000e+03, -2.91975325e+00, 9.73000000e+02
1.27380000e+03, -2.92282203e+00, 9.79000000e+02
1.27390000e+03, -2.92025799e+00, 9.74000000e+02
1.27400000e+03, -2.92127882e+00, 9.76000000e+02
1.27410000e+03, -2.92535604e+00, 9.84000000e+02
1.27420000e+03, -2.92586097e+00, 9.85000000e+02
1.27430000e+03, -2.92484195e+00, 9.83000000e+02
1.27440000e+03, -2.92636245e+00, 9.86000000e+02
1.27450000e+03, -2.92888897e+00, 9.91000000e+02
1.27460000e+03, -2.92989538e+00, 9.93000000e+02
1.27470000e+03, -2.93240541e+00, 9.98000000e+02
1.27480000e+03, -2.93639708e+00, 1.00600000e+03
1.27490000e+03, -2.93390689e+00, 1.00100000e+03
1.27500000e+03, -2.93540333e+00, 1.00400000e+03
1.27510000e+03, -2.93986616e+00, 1.01300000e+03
1.27520000e+03, -2.93986850e+00, 1.01300000e+03
1.27530000e+03, -2.94085704e+00, 1.01500000e+03
1.27540000e+03, -2.94135212e+00, 1.01600000e+03
1.27550000e+03, -2.94478807e+00, 1.02300000e+03
1.27560000e+03, -2.94332377e+00, 1.02000000e+03
1.27570000e+03, -2.94381731e+00, 1.02100000e+03
1.27580000e+03, -2.94675078e+00, 1.02700000e+03
1.27590000e+03, -2.94675561e+00, 1.02700000e+03
1.27600000e+03, -2.94383074e+00, 1.02100000e+03
1.27610000e+03, -2.94187179e+00, 1.01700000e+03
1.27620000e+03, -2.93941057e+00, 1.01200000e+03
1.27630000e+03, -2.93941273e+00, 1.01200000e+03
1.27640000e+03, -2.93941489e+00, 1.01200000e+03
1.27650000e+03, -2.94089707e+00, 1.01500000e+03
1.27660000e+03, -2.94188402e+00, 1.01700000e+03
1.27670000e+03, -2.94040996e+00, 1.01400000e+03
1.27680000e+03, -2.93991913e+00, 1.01300000e+03
1.27690000e+03, -2.93942764e+00, 1.01200000e+03
1.27700000e+03, -2.93893547e+00, 1.01100000e+03
1.27710000e+03, -2.94189604e+00, 1.01700000e+03
1.27720000e+03, -2.94484026e+00, 1.02300000e+03
1.27730000e+03, -2.94288550e+00, 1.01900000e+03
1.27740000e+03, -2.94288889e+00, 1.01900000e+03
1.27750000e+03, -2.93895138e+00, 1.01100000e+03
1.27760000e+03, -2.94289426e+00, 1.01900000e+03
1.27770000e+03, -2.94387804e+00, 1.02100000e+03
1.27780000e+03, -2.94583682e+00, 1.02500000e+03
1.27790000e+03, -2.94192351e+00, 1.01700000e+03
1.27800000e+03, -2.94094229e+00, 1.01500000e+03
1.27810000e+03, -2.93946495e+00, 1.01200000e+03
1.27820000e+03, -2.93748690e+00, 1.00800000e+03
1.27830000e+03, -2.94045570e+00, 1.01400000e+03
1.27840000e+03, -2.94242670e+00, 1.01800000e+03
1.27850000e+03, -2.94487969e+00, 1.02300000e+03
1.27860000e+03, -2.94488377e+00, 1.02300000e+03
1.27870000e+03, -2.94537637e+00, 1.02400000e+03
1.27880000e+03, -2.94830176e+00, 1.03000000e+03
1.27890000e+03, -2.94342898e+00, 1.02000000e+03
1.27900000e+03, -2.93998933e+00, 1.01300000e+03
1.27910000e+03, -2.93801340e+00, 1.00900000e+03
1.27920000e+03, -2.94048659e+00, 1.01400000e+03
1.27930000e+03, -2.93999574e+00, 1.01300000e+03
1.27940000e+03, -2.93603371e+00, 1.00500000e+03
1.27950000e+03, -2.93653186e+00, 1.00600000e+03
