Distance (nm),Atom Count,C atom%,Co atom%,W atom%,WC atom%,Cr atom%,Fe atom%,C3 atom%,CoH atom%,Ga atom%,Ti atom%,Ni atom%,OH atom%,P atom%,Al atom%,N atom%,Mn atom%,CrH atom%,Zr atom%,WO atom%,Ta atom%,Noise reference atom%,H atom%,O atom%,C atom% Sigma,Co atom% Sigma,W atom% Sigma,WC atom% Sigma,Cr atom% Sigma,Fe atom% Sigma,C3 atom% Sigma,CoH atom% Sigma,Ga atom% Sigma,Ti atom% Sigma,Ni atom% Sigma,OH atom% Sigma,P atom% Sigma,Al atom% Sigma,N atom% Sigma,Mn atom% Sigma,CrH atom% Sigma,Zr atom% Sigma,WO atom% Sigma,Ta atom% Sigma,Noise reference atom% Sigma,H atom% Sigma,O atom% Sigma
-1.6500000655651093,5522,29.409634190510687,36.70771459616081,29.80804056501268,0,2.6077508149221296,0.38029699384281057,0,0,0.23542194856935894,0.07243752263672583,0.05432814197754436,0,0.018109380659181457,0.05432814197754436,0,0.018109380659181457,0,0.018109380659181457,0,0,0,0.3621876131836291,0.2535313292285404,0.6131536620012448,0.6486431871208367,0.6155483849622185,0,0.21446036536412186,0.0828296576580511,0,0,0.06521739668746024,0.0362056409552016,0.03135784585544578,0,0.01810774083659837,0.03135784585544578,0,0.01810774083659837,0,0.01810774083659837,0,0,0,0.08084081577825308,0.06767314813054112
-1.3500000536441803,4220,43.76777251184834,10.023696682464454,43.41232227488152,0,1.161137440758294,0.33175355450236965,0,0,0.18957345971563982,0.047393364928909956,0.16587677725118483,0,0.023696682464454978,0.023696682464454978,0,0.047393364928909956,0,0.023696682464454978,0,0.023696682464454978,0,0.4028436018957346,0.35545023696682465,0.7636839096583565,0.46229777776160325,0.7629766014484419,0,0.16491093669776796,0.08851767037733925,0,0,0.06696077913172625,0.033504227510902276,0.06264350845564166,0,0.02369387463430537,0.02369387463430537,0,0.033504227510902276,0,0.02369387463430537,0,0.02369387463430537,0,0.09750692917653205,0.09161360081579947
-1.0500000417232513,4155,49.001203369434414,1.4681107099879662,47.62936221419976,0,0.3369434416365824,0.24067388688327318,0,0,0.1444043321299639,0.07220216606498195,0.07220216606498195,0,0,0,0.024067388688327314,0,0,0.09626955475330926,0,0.024067388688327314,0,0.457280385078219,0.4332129963898917,0.7755286082485794,0.18658739201696023,0.7748110404303054,0,0.08990008263061106,0.07601612465669279,0,0,0.05891024113578156,0.04167088822045339,0.04167088822045339,0,0,0,0.024064492318055283,0,0,0.04811160222972789,0,0.024064492318055283,0,0.10466718000277815,0.10188786708034694
-0.7500000298023224,4397,47.69160791448715,0.8187400500341141,49.57925858539914,0,0.5913122583579713,0.29565612917898565,0,0,0.20468501250852852,0.09097111667045713,0.04548555833522856,0,0.02274277916761428,0,0.04548555833522856,0,0,0.04548555833522856,0,0,0,0.2729133500113714,0.29565612917898565,0.753231432313683,0.13589691417973962,0.7540087659726044,0,0.11562250620478849,0.08187894731250363,0,0,0.0681584751445104,0.04546486426758092,0.032155831119475974,0,0.022740192850534493,0,0.032155831119475974,0,0,0.032155831119475974,0,0,0,0.07867571952909697,0.08187894731250363
-0.45000001788139343,4714,48.15443360203649,0.3818413237165889,50.169707254985155,0,0.46669495120916415,0.23334747560458208,0,0,0.021213406873143825,0.04242681374628765,0.04242681374628765,0,0,0,0.021213406873143825,0,0,0.04242681374628765,0,0,0,0.23334747560458208,0.19092066185829445,0.727744885743091,0.08982886852524836,0.7282369547408553,0,0.09926724635692073,0.07027477514180959,0,0,0.021211156710647636,0.029993922945882184,0.029993922945882184,0,0,0,0.021211156710647636,0,0,0.029993922945882184,0,0,0,0.07027477514180959,0.0635794404298791
-0.15000000596046448,5137,48.35507105314386,0.4087989098695737,50.08759976640063,0,0.3114658360911038,0.1167996885341639,0,0,0.07786645902277595,0.03893322951138797,0.07786645902277595,0,0.07786645902277595,0,0.019466614755693987,0.03893322951138797,0,0.019466614755693987,0,0.019466614755693987,0,0.19466614755693984,0.1557329180455519,0.6972364325933675,0.08902470980715502,0.6976129837374159,0,0.07774510074286914,0.047655418077468925,0,0,0.03891806859589435,0.027524590929844668,0.03891806859589435,0,0.03891806859589435,0,0.019464719918024075,0.027524590929844668,0,0.019464719918024075,0,0.019464719918024075,0,0.06149889466094549,0.055017011301652236
0.15000000596046448,5546,46.88063469166967,0.32455824017309776,51.55066714749369,0,0.27046520014424813,0.10818608005769925,0,0,0.12621709340064913,0.03606202668589975,0.0721240533717995,0,0.03606202668589975,0.018031013342949875,0,0,0,0.054093040028849626,0,0.018031013342949875,0,0.25243418680129825,0.25243418680129825,0.6700901705384247,0.07637486786271248,0.6710750818561384,0,0.06973931236751883,0.04414288461512443,0,0,0.04767546138964891,0.02549510534337441,0.03604901964248804,0,0.02549510534337441,0.018029387682454937,0,0,0,0.03122218328042583,0,0.018029387682454937,0,0.06738066699308272,0.06738066699308272
0.45000001788139343,5809,48.66586331554485,0.1721466689619556,50.19796866930625,0,0.1721466689619556,0.0860733344809778,0,0,0.0860733344809778,0.05164400068858667,0.06885866758478223,0,0,0.01721466689619556,0.05164400068858667,0.03442933379239112,0,0.03442933379239112,0,0,0,0.18936133585815115,0.1721466689619556,0.6557898024417622,0.054390680150212915,0.6560182358002908,0,0.054390680150212915,0.038476595648109506,0,0,0.038476595648109506,0.029808977442657914,0.034417477960843865,0,0,0.01721318510863988,0.029808977442657914,0.024341024087808312,0,0.024341024087808312,0,0,0,0.05704050783025759,0.054390680150212915
0.7500000298023224,6143,47.077974930815564,0.1465082207390526,51.48950024418036,0,0.21162298551196485,0.08139345596614032,0,0,0.09767214715936838,0.03255738238645613,0.08139345596614032,0,0.03255738238645613,0.04883607357968419,0.04883607357968419,0,0,0.03255738238645613,0,0,0,0.3255738238645613,0.2930164414781052,0.636849564381916,0.04880028603571594,0.6376567407319627,0,0.058631518269546254,0.03638544336237405,0,0,0.039855009212604944,0.023017797951707324,0.03638544336237405,0,0.023017797951707324,0.028188634594121933,0.028188634594121933,0,0,0.023017797951707324,0,0,0,0.07268191385039069,0.06896337798650899
1.0500000417232513,6592,47.55764563106796,0.12135922330097086,51.59283980582524,0,0.09101941747572816,0.12135922330097086,0,0,0.07584951456310679,0.030339805825242715,0.030339805825242715,0,0.030339805825242715,0.015169902912621358,0,0,0,0.030339805825242715,0,0,0,0.16686893203883493,0.13652912621359223,0.6150956622478362,0.04288092119416377,0.6155182299055181,0,0.03714160699877341,0.04288092119416377,0,0,0.03390806725243112,0.021450227719567273,0.021450227719567273,0,0.021450227719567273,0.015168752239208801,0,0,0,0.021450227719567273,0,0,0,0.05027088026099573,0.0454786311229009
