Wavelength [nm],Voltage [V],Subtract min(voltage) from voltage,Normalised voltage from subtract with respect to peak at 627.8nm,Wavelength simulation [nm],Relative intensity simulation
674.59375,0.1117659824,0.0010865,0.03066378833,744.28428,0.00000000
674.6875,0.1116690265,0.0009895441,0.02792744668,744.50450,0.00000000
674.8125,0.1118635500,0.0011840676,0.03341739369,744.72472,0.00000000
674.90625,0.1114817853,0.0008023029,0.02264302466,744.94494,0.00000000
675.0,0.1114389618,0.0007594794,0.02143443678,745.16517,0.00000000
675.09375,0.1119787618,0.0012992794,0.03666896318,745.38539,0.00000000
675.1875,0.1117704147,0.0010909323,0.03078887908,745.60561,0.00000000
675.3125,0.1117503265,0.0010708441,0.03022193908,745.82583,0.00000000
675.40625,0.1119386676,0.0012591852,0.03553740307,746.04605,0.00000000
675.5,0.1113989000,0.0007194176,0.02030379108,746.26627,0.00000000
675.59375,0.1115110765,0.0008315941,0.02346969669,746.48649,0.00000000
675.6875,0.1117282500,0.0010487676,0.0295988842,746.70671,0.00000001
675.8125,0.1116635529,0.0009840705,0.02777296779,746.92693,0.00000009
675.90625,0.1117140176,0.0010345352,0.02919720974,747.14715,0.00000078
676.0,0.1117687618,0.0010892794,0.03074223005,747.36737,0.00000578
676.09375,0.1118628324,0.00118335,0.0333971412,747.58759,0.00003541
676.1875,0.1117024029,0.0010229205,0.02886941342,747.80781,0.00017885
676.3125,0.1111286176,0.0004491352,0.01267573557,748.02803,0.00074396
676.40625,0.1112670735,0.0005875911,0.01658331257,748.24825,0.00254892
676.5,0.1116604941,0.0009810117,0.02768664069,748.46847,0.00719312
676.59375,0.1121247029,0.0014452205,0.04078779153,748.68869,0.01671979
676.6875,0.1116596176,0.0009801352,0.02766190364,748.90891,0.03201078
676.8125,0.1119121206,0.0012326382,0.03478817933,749.12913,0.05047937
676.90625,0.1115340235,0.0008545411,0.02411731929,749.34935,0.06556678
677.0,0.1121466853,0.0014672029,0.04140819066,749.56957,0.07014649
677.09375,0.1118793500,0.0011998676,0.03386330981,749.78979,0.06181305
677.1875,0.1118690765,0.0011895941,0.03357336555,750.01001,0.04486489
677.3125,0.1113578441,0.0006783617,0.01914508935,750.23023,0.02682163
677.40625,0.1115517735,0.0008722911,0.02461826935,750.45045,0.01320736
677.5,0.1116597912,0.0009803088,0.02766680307,750.67067,0.00535672
677.59375,0.1120390765,0.0013595941,0.03837119714,750.89089,0.00178951
677.6875,0.1119508706,0.0012713882,0.03588180271,751.11111,0.00049240
677.8125,0.1111550235,0.0004755411,0.01342097711,751.33133,0.00011160
677.90625,0.1117034471,0.0010239647,0.0288988834,751.55155,0.00002083
678.0,0.1115424029,0.0008629205,0.02435380723,751.77177,0.00000320
678.09375,0.1118904382,0.0012109558,0.03417624696,751.99199,0.00000041
678.1875,0.1116983412,0.0010188588,0.02875478194,752.21221,0.00000004
678.3125,0.1113644618,0.0006849794,0.01933185764,752.43243,0.00000000
678.40625,0.1115402706,0.0008607882,0.02429362831,752.65265,0.00000000
678.5,0.1119321147,0.0012526323,0.0353524636,752.87287,0.00000000
678.59375,0.1114927235,0.0008132411,0.02295172844,753.09309,0.00000000
678.6875,0.1119691265,0.0012896441,0.03639703055,753.31331,0.00000000
678.8125,0.1119993971,0.0013199147,0.03725134374,753.53353,0.00000000
678.90625,0.1117874412,0.0011079588,0.03126941014,753.75375,0.00000000
679.0,0.1122599676,0.0015804852,0.04460530476,753.97397,0.00000000
679.09375,0.1120968588,0.0014173764,0.04000196034,754.19419,0.00000000
679.1875,0.1126129941,0.0019335117,0.05456860883,754.41441,0.00000000
679.3125,0.1128911676,0.0022116852,0.06241937121,754.63463,0.00000000
679.40625,0.1125099176,0.0018304352,0.05165952832,754.85485,0.00000000
679.5,0.1126311265,0.0019516441,0.05508035119,755.07508,0.00000000
679.59375,0.1126042559,0.0019247735,0.05432199464,755.29530,0.00000000
679.6875,0.1129920588,0.0023125764,0.065266777,755.51552,0.00000000
679.8125,0.1127702824,0.0020908,0.05900768397,755.73574,0.00000000
679.90625,0.1136745000,0.0029950176,0.0845270002,755.95596,0.00000000
680.0,0.1134932088,0.0028137264,0.07941050229,756.17618,0.00000000
680.09375,0.1136292353,0.0029497529,0.08324951545,756.39640,0.00000000
680.1875,0.1133303941,0.0026509117,0.07481545811,756.61662,0.00000000
680.3125,0.1137234294,0.003043947,0.08590791209,756.83684,0.00000000
680.40625,0.1136917941,0.0030123117,0.08501508361,757.05706,0.00000000
680.5,0.1134528735,0.0027733911,0.07827213772,757.27728,0.00000000
680.59375,0.1138321765,0.0031526941,0.08897703133,757.49750,0.00000000
680.6875,0.1136496588,0.0029701764,0.08382591847,757.71772,0.00000003
680.8125,0.1133760118,0.0026965294,0.07610290542,757.93794,0.00000025
680.90625,0.1132955294,0.002616047,0.07383148777,758.15816,0.00000196
681.0,0.1129701353,0.0022906529,0.06464804018,758.37838,0.00001292
681.09375,0.1123810706,0.0017015882,0.04802313887,758.59860,0.00007005
681.1875,0.1126927676,0.0020132852,0.05682001952,758.81882,0.00031278
681.3125,0.1116380853,0.0009586029,0.02705420747,759.03904,0.00115041
681.40625,0.1121219706,0.0014424882,0.04071067909,759.25926,0.00348508
681.5,0.1120037206,0.0013242382,0.03737336388,759.47948,0.00869611
681.59375,0.1117705382,0.0010910558,0.03079236457,759.69970,0.01787268
681.6875,0.1118362265,0.0011567441,0.03264625516,759.91992,0.03025565
681.8125,0.1113592853,0.0006798029,0.01918576367,760.14014,0.04218669
681.90625,0.1112037294,0.000524247,0.01479558126,760.36036,0.04845033
682.0,0.1122764059,0.0015969235,0.04506923532,760.58058,0.04583214
682.09375,0.1118303353,0.0011508529,0.03247999054,760.80080,0.03571048
682.1875,0.1114501029,0.0007706205,0.0217488669,761.02102,0.02291782
682.3125,0.1120205471,0.0013410647,0.03784825043,761.24124,0.01211444
682.40625,0.1116759029,0.0009964205,0.02812151615,761.46146,0.00527455
682.5,0.1114995971,0.0008201147,0.02314571888,761.68168,0.00189156
682.59375,0.1120847324,0.00140525,0.03965972254,761.90190,0.00055874
682.6875,0.1116503706,0.0009708882,0.02740092982,762.12212,0.00013594
682.8125,0.1118661618,0.0011866794,0.03349110532,762.34234,0.00002724
682.90625,0.1119441059,0.0012646235,0.0356908857,762.56256,0.00000450
683.0,0.1124887794,0.001809297,0.05106295465,762.78278,0.00000061
683.09375,0.1119703824,0.0012909,0.03643247524,763.00300,0.00000007
683.1875,0.1119897000,0.0013102176,0.03697766695,763.22322,0.00000001
683.3125,0.1123718500,0.0016923676,0.04776291013,763.44344,0.00000000
683.40625,0.1123626676,0.0016831852,0.04750375949,763.66366,0.00000000
683.5,0.1118662882,0.0011868058,0.03349467265,763.88388,0.00000000
683.59375,0.1120510324,0.00137155,0.03870862299,764.10410,0.00000000
683.6875,0.1116616059,0.0009821235,0.02771801851,764.32432,0.00000000
683.8125,0.1117263000,0.0010468176,0.02954385025,764.54454,0.00000000
683.90625,0.1123391412,0.0016596588,0.04683978475,764.76476,0.00000000
684.0,0.1123260500,0.0016465676,0.04647031786,764.98498,0.00000000
684.09375,0.1114818559,0.0008023735,0.02264501718,765.20521,0.00000000
684.1875,0.1116309588,0.0009514764,0.02685307955,765.42543,0.00000000
684.3125,0.1121428412,0.0014633588,0.0412997004,765.64565,0.00000000
684.40625,0.1118076029,0.0011281205,0.0318384245,765.86587,0.00000000
684.5,0.1115636000,0.0008841176,0.0249520432,766.08609,0.00000000
684.59375,0.1119450118,0.0012655294,0.0357164525,766.30631,0.00000000
684.6875,0.1117410765,0.0010615941,0.0299608806,766.52653,0.00000000
684.8125,0.1119742000,0.0012947176,0.0365402176,766.74675,0.00000000
684.90625,0.1114452676,0.0007657852,0.02161240246,766.96697,0.00000000
685.0,0.1114214735,0.0007419911,0.02094087255,767.18719,0.00000000
685.09375,0.1118069441,0.0011274617,0.03181983149,767.40741,0.00000000
685.1875,0.1116432559,0.0009637735,0.02720013493,767.62763,0.00000000
685.3125,0.1121901706,0.0015106882,0.04263545623,767.84785,0.00000000
685.40625,0.1118452059,0.0011657235,0.03289967662,768.06807,0.00000000
685.5,0.1120084735,0.0013289911,0.03750750279,768.28829,0.00000000
685.59375,0.1111527029,0.0004732205,0.01335548389,768.50851,0.00000000
685.6875,0.1115980000,0.0009185176,0.02592289854,768.72873,0.00000005
685.8125,0.1114998647,0.0008203823,0.02315327123,768.94895,0.00000050
685.90625,0.1118215647,0.0011420823,0.03223246194,769.16917,0.00000440
686.0,0.1116763765,0.0009968941,0.02813488234,769.38939,0.00003174
686.09375,0.1117219147,0.0010424323,0.02942008596,769.60961,0.00018836
686.1875,0.1113727382,0.0006932558,0.01956543866,769.82983,0.00092086
686.3125,0.1116495912,0.0009701088,0.02737893318,770.05005,0.00370809
686.40625,0.1113762235,0.0006967411,0.01966380268,770.27027,0.01229864
686.5,0.1120579029,0.0013784205,0.03890252594,770.49049,0.03359822
686.59375,0.1116027000,0.0009232176,0.02605554447,770.71071,0.07560106
686.6875,0.1120381147,0.0013586323,0.0383440527,770.93093,0.14011725
686.8125,0.1120953941,0.0014159117,0.03996062279,771.15115,0.21389839
686.90625,0.1116688765,0.0009893941,0.0279232133,771.37137,0.26895250
687.0,0.1115274441,0.0008479617,0.02393163192,771.59159,0.27854531
687.09375,0.1124612676,0.0017817852,0.05028650181,771.81181,0.23761195
687.1875,0.1116335588,0.0009540764,0.02692645815,772.03203,0.16695249
687.3125,0.1116098559,0.0009303735,0.02625750213,772.25225,0.09662059
687.40625,0.1113138029,0.0006343205,0.01790213488,772.47247,0.04605732
687.5,0.1117757647,0.0010962823,0.03093986967,772.69269,0.01808339
687.59375,0.1116755029,0.0009960205,0.02811022713,772.91291,0.00584808
687.6875,0.1116323206,0.0009528382,0.026891513,773.13313,0.00155775
687.8125,0.1114509147,0.0007714323,0.02177177796,773.35335,0.00034177
687.90625,0.1117253676,0.0010458852,0.02951753556,773.57357,0.00006176
688.0,0.1122899500,0.0016104676,0.04545148421,773.79379,0.00000919
688.09375,0.1120625941,0.0013831117,0.03903492351,774.01401,0.00000113
688.1875,0.1122405353,0.0015610529,0.04405687592,774.23423,0.00000011
688.3125,0.1117394529,0.0010599705,0.02991505848,774.45445,0.00000001
688.40625,0.1117338382,0.0010543558,0.0297565974,774.67467,0.00000000
688.5,0.1122399706,0.0015604882,0.04404093866,774.89489,0.00000000
688.59375,0.1118622382,0.0011827558,0.03338037137,775.11512,0.00000000
688.6875,0.1124770382,0.0017975558,0.05073158818,775.33534,0.00000000
688.8125,0.1121517059,0.0014722235,0.04154988474,775.55556,0.00000000
688.90625,0.1131051441,0.0024256617,0.06845833126,775.77578,0.00000000
689.0,0.1131137912,0.0024343088,0.06870237438,775.99600,0.00000000
689.09375,0.1136360206,0.0029565382,0.08344101384,776.21622,0.00000000
689.1875,0.1141013735,0.0034218911,0.09657445408,776.43644,0.00000000
689.3125,0.1147468735,0.0040673911,0.1147921028,776.65666,0.00000000
689.40625,0.1142735882,0.0035941058,0.1014347901,776.87688,0.00000000
689.5,0.1153210382,0.0046415558,0.1309964883,777.09710,0.00000000
689.59375,0.1158713471,0.0051918647,0.1465276026,777.31732,0.00000000
689.6875,0.1162731765,0.0055936941,0.1578682484,777.53754,0.00000000
689.8125,0.1154517118,0.0047722294,0.134684429,777.75776,0.00000000
689.90625,0.1158482794,0.005168797,0.1458765735,777.97798,0.00000000
690.0,0.1153901235,0.0047106411,0.1329462509,778.19820,0.00000000
690.09375,0.1147227471,0.0040432647,0.1141111946,778.41842,0.00000000
690.1875,0.1139645559,0.0032850735,0.09271311407,778.63864,0.00000000
690.3125,0.1137568794,0.003077397,0.08685195601,778.85886,0.00000000
690.40625,0.1136264088,0.0029469264,0.08316974445,779.07908,0.00000000
690.5,0.1135843324,0.00290485,0.08198224162,779.29930,0.00000000
690.59375,0.1130764235,0.0023969411,0.06764776302,779.51952,0.00000000
690.6875,0.1119693353,0.0012898529,0.03640292342,779.73974,0.00000000
690.8125,0.1117852265,0.0011057441,0.03120690568,779.95996,0.00000001
690.90625,0.1121067735,0.0014272911,0.04028177834,780.18018,0.00000009
691.0,0.1115287294,0.000849247,0.02396790634,780.40040,0.00000090
691.09375,0.1117622147,0.0010827323,0.03055745427,780.62062,0.00000732
691.1875,0.1117268471,0.0010473647,0.02955929081,780.84084,0.00004883
691.3125,0.1120741824,0.0013947,0.03936197476,781.06106,0.00026836
691.40625,0.1118784265,0.0011989441,0.03383724629,781.28128,0.00121470
691.5,0.1122731529,0.0015936705,0.0449774274,781.50150,0.00452868
691.59375,0.1118842794,0.001204797,0.03400242999,781.72172,0.01390681
691.6875,0.1117652324,0.00108575,0.03064262142,781.94194,0.03517512
691.8125,0.1117192088,0.0010397264,0.02934371859,782.16216,0.07328173
691.90625,0.1120790529,0.0013995705,0.03949943264,782.38238,0.12575002
692.0,0.1117255441,0.0010460617,0.02952251684,782.60260,0.17773483
692.09375,0.1122389324,0.00155945,0.04401163802,782.82282,0.20691368
692.1875,0.1119534294,0.001273947,0.03595401854,783.04304,0.19840749
692.3125,0.1127704088,0.0020909264,0.0590112513,783.26326,0.15670364
692.40625,0.1133332235,0.0026537411,0.07489531096,783.48348,0.10194179
692.5,0.1130300176,0.0023505352,0.06633807071,783.70370,0.05462326
692.59375,0.1131863147,0.0025068323,0.07074917166,783.92392,0.02410767
692.6875,0.1139781765,0.0032986941,0.09309752198,784.14414,0.00876365
692.8125,0.1141193294,0.003439847,0.09708121517,784.36436,0.00262402
692.90625,0.1141895912,0.0035101088,0.09906418154,784.58458,0.00064714
693.0,0.1141487941,0.0034693117,0.0979127838,784.80480,0.00013146
693.09375,0.1137642353,0.0030847529,0.08705955818,785.02503,0.00002200
693.1875,0.1130479559,0.0023684735,0.06684433507,785.24525,0.00000303
693.3125,0.1129519618,0.0022724794,0.06413513787,785.46547,0.00000034
693.40625,0.1129489971,0.0022695147,0.06405146651,785.68569,0.00000003
693.5,0.1124846324,0.00180515,0.05094591578,785.90591,0.00000000
693.59375,0.1122189794,0.001539497,0.0434485137,786.12613,0.00000000
693.6875,0.1119401118,0.0012606294,0.03557816206,786.34635,0.00000000
693.8125,0.1120251412,0.0013456588,0.03797790759,786.56657,0.00000000
693.90625,0.1121059941,0.0014265117,0.0402597817,786.78679,0.00000000
694.0,0.1118865000,0.0012070176,0.03406510096,787.00701,0.00000000
694.09375,0.1120256206,0.0013461382,0.03799143748,787.22723,0.00000000
694.1875,0.1117988000,0.0011193176,0.03158998431,787.44745,0.00000000
694.3125,0.1124203971,0.0017409147,0.04913303254,787.66767,0.00000000
694.40625,0.1121585824,0.0014791,0.04174395703,787.88789,0.00000000
694.5,0.1119939000,0.0013144176,0.03709620162,788.10811,0.00000000
694.59375,0.1120210588,0.0013415764,0.0378626919,788.32833,0.00000000
694.6875,0.1124728265,0.0017933441,0.05061272331,788.54855,0.00000000
694.8125,0.1122924941,0.0016130117,0.04552328517,788.76877,0.00000000
694.90625,0.1120788088,0.0013993264,0.03949254351,788.98899,0.00000000
695.0,0.1121645824,0.0014851,0.04191329226,789.20921,0.00000000
695.09375,0.1110587853,0.0003793029,0.01070489078,789.42943,0.00000000
695.1875,0.1120139676,0.0013344852,0.03766256024,789.64965,0.00000000
695.3125,0.1116089853,0.0009295029,0.02623293159,789.86987,0.00000000
695.40625,0.1117242176,0.0010447352,0.02948507964,790.09009,0.00000000
695.5,0.1117880765,0.0011085941,0.03128733992,790.31031,0.00000000
695.59375,0.1116574882,0.0009780058,0.02760180656,790.53053,0.00000000
695.6875,0.1116392882,0.0009598058,0.02708815636,790.75075,0.00000000
695.8125,0.1114287118,0.0007492294,0.02114515576,790.97097,0.00000000
695.90625,0.1120438765,0.0013643941,0.03850666532,791.19119,0.00000000
696.0,0.1116451176,0.0009656352,0.02725267683,791.41141,0.00000000
696.09375,0.1117437206,0.0010642382,0.03003550381,791.63163,0.00000000
696.1875,0.1115582853,0.0008788029,0.02480204888,791.85185,0.00000000
696.3125,0.1120910618,0.0014115794,0.03983835428,792.07207,0.00000003
696.40625,0.1114475235,0.0007680411,0.02167606969,792.29229,0.00000027
696.5,0.1117261206,0.0010466382,0.02953878713,792.51251,0.00000173
696.59375,0.1112506588,0.0005711764,0.01612004807,792.73273,0.00000910
696.6875,0.1113891941,0.0007097117,0.02002986594,792.95295,0.00003941
696.8125,0.1112095353,0.0005300529,0.0149594385,793.17317,0.00014064
696.90625,0.1116070382,0.0009275558,0.02617797949,793.39339,0.00041341
697.0,0.1123111265,0.0016316441,0.0460491388,793.61361,0.00100093
697.09375,0.1122483824,0.0015689,0.04427834101,793.83383,0.00199610
697.1875,0.1119729912,0.0012935088,0.0365061022,794.05405,0.00327879
697.3125,0.1116834088,0.0010039264,0.0283333517,794.27427,0.00443605
697.40625,0.1120081441,0.0013286617,0.03749820628,794.49449,0.00494347
697.5,0.1122497206,0.0015702382,0.04431610841,794.71471,0.00453752
697.59375,0.1117845000,0.0011050176,0.03118640201,794.93493,0.00343050
697.6875,0.1119639265,0.0012844441,0.03625027335,795.15516,0.00213624
697.8125,0.1120209029,0.0013414205,0.03785829201,795.37538,0.00109570
697.90625,0.1114810029,0.0008015205,0.02262094335,795.59560,0.00046290
698.0,0.1118287441,0.0011492617,0.03243508283,795.81582,0.00016108
698.09375,0.1118314176,0.0011519352,0.03251053579,796.03604,0.00004617
698.1875,0.1120437618,0.0013642794,0.0385034282,796.25626,0.00001090
698.3125,0.1120478500,0.0013683676,0.03861880758,796.47648,0.00000212
698.40625,0.1119313441,0.0012518617,0.03533071531,796.69670,0.00000034
698.5,0.1125170412,0.0018375588,0.05186057439,796.91692,0.00000004
698.59375,0.1124025176,0.0017230352,0.04862842766,797.13714,0.00000000
698.6875,0.1147536647,0.0040741823,0.1149837677,797.35736,0.00000000
698.8125,0.1159192206,0.0052397382,0.1478787143,797.57758,0.00000000
698.90625,0.1154124794,0.004732997,0.1335771911,797.79780,0.00000000
699.0,0.1173821676,0.0067026852,0.1891667926,798.01802,0.00000000
699.09375,0.1207512088,0.0100717264,0.2842496884,798.23824,0.00000000
699.1875,0.1228308971,0.0121514147,0.3429437719,798.45846,0.00000000
699.3125,0.1239765882,0.0132971058,0.3752780834,798.67868,0.00000000
699.40625,0.1237635206,0.0130840382,0.3692647748,798.89890,0.00000000
699.5,0.1248545471,0.0141750647,0.4000563124,799.11912,0.00000000
699.59375,0.1250912471,0.0144117647,0.4067365873,799.33934,0.00000000
699.6875,0.1217628912,0.0110834088,0.3128019341,799.55956,0.00000000
699.8125,0.1199166500,0.0092371676,0.2606963203,799.77978,0.00000000
699.90625,0.1196747324,0.00899525,0.2538687915,800.00000,0.00000000
700.0,0.1183660824,0.0076866,0.2169353662,,
700.09375,0.1151984088,0.0045189264,0.1275355753,,
700.1875,0.1138939853,0.0032145029,0.09072143258,,
700.3125,0.1127036971,0.0020242147,0.05712847776,,
700.40625,0.1125394441,0.0018599617,0.05249284111,,
700.5,0.1126653824,0.0019859,0.05604713965,,
700.59375,0.1120437000,0.0013642176,0.03850168405,,
700.6875,0.1116161588,0.0009366764,0.02643538597,,
700.8125,0.1115281059,0.0008486235,0.02395030959,,
700.90625,0.1115920500,0.0009125676,0.02575497443,,
701.0,0.1115827382,0.0009032558,0.02549217179,,
701.09375,0.1116313912,0.0009519088,0.02686528297,,
701.1875,0.1120750206,0.0013955382,0.03938563089,,
701.3125,0.1120448765,0.0013653941,0.03853488786,,
701.40625,0.1113156118,0.0006361294,0.01795318663,,
701.5,0.1118843029,0.0012048205,0.03400309322,,
701.59375,0.1115922500,0.0009127676,0.02576061894,,
701.6875,0.1118549118,0.0011754294,0.03317360176,,
701.8125,0.1120435500,0.0013640676,0.03849745067,,
701.90625,0.1120232500,0.0013437676,0.03792453313,,
702.0,0.1118177265,0.0011382441,0.03212413819,,
702.09375,0.1117265265,0.0010470441,0.02955024266,,
702.1875,0.1126454412,0.0019659588,0.05548434837,,
702.3125,0.1128969735,0.0022174911,0.06258322844,,
702.40625,0.1130762765,0.0023967941,0.0676436143,,
702.5,0.1131812118,0.0025017294,0.07060515487,,
702.59375,0.1143884147,0.0037089323,0.1046754855,,
702.6875,0.1147779176,0.0040984352,0.1156682461,,
702.8125,0.1146492618,0.0039697794,0.1120372528,,
702.90625,0.1148964382,0.0042169558,0.1190131984,,
703.0,0.1155963853,0.0049169029,0.1387674825,,
703.09375,0.1150852029,0.0044057205,0.1243406174,,
703.1875,0.1145852794,0.003905797,0.1102315071,,
703.3125,0.1142147794,0.003535297,0.09977505649,,
703.40625,0.1147899235,0.0041104411,0.1160070831,,
703.5,0.1143539706,0.0036744882,0.1037033855,,
703.59375,0.1143887765,0.0037092941,0.1046856964,,
703.6875,0.1130026029,0.0023231205,0.06556435828,,
703.8125,0.1134317912,0.0027523088,0.07767714169,,
703.90625,0.1133067029,0.0026272205,0.0741468323,,
704.0,0.1132265029,0.0025470205,0.0718833847,,
704.09375,0.1130023882,0.0023229058,0.0655582989,,
704.1875,0.1127106500,0.0020311676,0.05732470625,,
704.3125,0.1126066000,0.0019271176,0.05438815109,,
704.40625,0.1125067676,0.0018272852,0.05157062732,,
704.5,0.1126365500,0.0019570676,0.05523341613,,
704.59375,0.1122572941,0.0015778117,0.0445298518,,
704.6875,0.1119081500,0.0012286676,0.03467611892,,
704.8125,0.1119074324,0.00122795,0.03465586643,,
704.90625,0.1120515941,0.0013721117,0.03872447559,,
705.0,0.1116279353,0.0009484529,0.0267677487,,
705.09375,0.1118373382,0.0011578558,0.03267763015,,
705.1875,0.1116592500,0.0009797676,0.02765152903,,
705.3125,0.1118643147,0.0011848323,0.03343897547,,
705.40625,0.1119389676,0.0012594852,0.03554586983,,
705.5,0.1123730824,0.0016936,0.04779769159,,
705.59375,0.1127721235,0.0020926411,0.05905964448,,
705.6875,0.1141992794,0.003519797,0.09933760714,,
705.8125,0.1159672971,0.0052878147,0.1492355551,,
705.90625,0.1168385059,0.0061590235,0.1738232792,,
706.0,0.1176559441,0.0069764617,0.1968934605,,
706.09375,0.1201692765,0.0094897941,0.2678260815,,
706.1875,0.1223020000,0.0116225176,0.3280169531,,
706.3125,0.1219491588,0.0112696764,0.3180588786,,
706.40625,0.1230893765,0.0124098941,0.3502387168,,
706.5,0.1233991206,0.0127196382,0.3589804817,,
706.59375,0.1226730471,0.0119935647,0.3384888442,,
706.6875,0.1205159706,0.0098364882,0.2776106691,,
706.8125,0.1188000176,0.0081205352,0.2291821192,,
706.90625,0.1183771559,0.0076976735,0.2172478884,,
707.0,0.1165656176,0.0058861352,0.1661216786,,
707.09375,0.1144528088,0.0037733264,0.1064928504,,
707.1875,0.1126686206,0.0019891382,0.05613852988,,
707.3125,0.1121924412,0.0015129588,0.04269953832,,
707.40625,0.1122523853,0.0015729029,0.04439131301,,
707.5,0.1119502706,0.0012707882,0.03586486919,,
707.59375,0.1118303618,0.0011508794,0.03248073843,,
707.6875,0.1120984824,0.001419,0.04004778245,,
707.8125,0.1121263912,0.0014469088,0.04083543964,,
707.90625,0.1117628853,0.0010834029,0.0305763803,,
708.0,0.1116517794,0.000972297,0.02744068974,,
708.09375,0.1124396676,0.0017601852,0.04967689497,,
708.1875,0.1122020029,0.0015225205,0.04296939377,,
708.3125,0.1122343382,0.0015548558,0.04388197803,,
708.40625,0.1121890294,0.001509547,0.04260324867,,
708.5,0.1127790559,0.0020995735,0.05925529441,,
708.59375,0.1128738412,0.0021943588,0.06193037621,,
708.6875,0.1144280471,0.0037485647,0.1057940124,,
708.8125,0.1149371088,0.0042576264,0.120161026,,
708.90625,0.1154362735,0.0047567911,0.134248721,,
709.0,0.1161397088,0.0054602264,0.154101451,,
709.09375,0.1175951853,0.0069157029,0.1951786929,,
709.1875,0.1177246353,0.0070451529,0.1988321005,,
709.3125,0.1184830088,0.0078035264,0.220235326,,
709.40625,0.1178415235,0.0071620411,0.2021309823,,
709.5,0.1187054324,0.00802595,0.2265126847,,
709.59375,0.1182011324,0.00752165,0.2122800584,,
709.6875,0.1161035441,0.0054240617,0.1530807914,,
709.8125,0.1153431000,0.0046636176,0.1316191283,,
709.90625,0.1149584324,0.00427895,0.1207628321,,
710.0,0.1140795647,0.0034000823,0.09595895438,,
710.09375,0.1136049353,0.0029254529,0.08256370776,,
710.1875,0.1126104735,0.0019309911,0.0544974711,,
710.3125,0.1119469941,0.0012675117,0.03577239804,,
710.40625,0.1118262529,0.0011467705,0.03236477485,,
710.5,0.1117469118,0.0010674294,0.03012556758,,
710.59375,0.1124398206,0.0017603382,0.04968121302,,
710.6875,0.1118521441,0.0011726617,0.03309549024,,
710.8125,0.1118704529,0.0011909705,0.03361221106,,
710.90625,0.1112547294,0.000575247,0.01623493073,,
711.0,0.1119742294,0.001294747,0.03654104735,,
711.09375,0.1118594147,0.0011799323,0.03330068503,,
711.1875,0.1118884265,0.0012089441,0.03411947168,,
711.3125,0.1114437324,0.00076425,0.02156907522,,
711.40625,0.1116219235,0.0009424411,0.02659808044,,
711.5,0.1121125118,0.0014330294,0.04044372774,,
711.59375,0.1114195853,0.0007401029,0.02088758276,,
711.6875,0.1116221088,0.0009426264,0.02660331008,,
711.8125,0.1113033941,0.0006239117,0.01760837211,,
711.90625,0.1121046706,0.0014251882,0.04022242917,,
712.0,0.1111463912,0.0004669088,0.01317735169,,
712.09375,0.1115900059,0.0009105235,0.02569728474,,
712.1875,0.1114515794,0.000772097,0.02179053748,,
712.3125,0.1116160647,0.0009365823,0.02643273023,,
712.40625,0.1114661647,0.0007866823,0.02220217168,,
712.5,0.1115775088,0.0008980264,0.02534458485,,
712.59375,0.1117302294,0.001050747,0.0296547479,,
712.6875,0.1117427706,0.0010632882,0.0300086924,,
712.8125,0.1123308235,0.0016513411,0.04660503814,,
712.90625,0.1119614706,0.0012819882,0.03618096162,,
713.0,0.1118082353,0.0011287529,0.03185627243,,
713.09375,0.1117555882,0.0010761058,0.03037043761,,
713.1875,0.1117881676,0.0011086852,0.03128991099,,
713.3125,0.1115310118,0.0008515294,0.02403232147,,
713.40625,0.1118477324,0.00116825,0.03297098087,,
713.5,0.1116313912,0.0009519088,0.02686528297,,
713.59375,0.1116203324,0.00094085,0.02655317556,,
713.6875,0.1115064471,0.0008269647,0.02333904327,,
713.8125,0.1112416353,0.0005621529,0.01586538199,,
713.90625,0.1118779265,0.0011984441,0.03382313502,,
714.0,0.1119781971,0.0012987147,0.03665302591,,
714.09375,0.1113234088,0.0006439264,0.01817323776,,
714.1875,0.1108565088,0.0001770264,0.004996134429,,
714.3125,0.1115752176,0.0008957352,0.02527992137,,
714.40625,0.1112122853,0.0005328029,0.01503705048,,
714.5,0.1115125735,0.0008330911,0.02351194583,,
714.59375,0.1115835235,0.0009040411,0.02551433495,,
714.6875,0.1120958000,0.0014163176,0.03997207831,,
714.8125,0.1112144500,0.0005349676,0.01509814381,,
714.90625,0.1117464265,0.0010669441,0.03011187118,,
715.0,0.1115957353,0.0009162529,0.02585898295,,
715.09375,0.1113493676,0.0006698852,0.018905861,,
715.1875,0.1120502735,0.0013707911,0.0386872049,,
715.3125,0.1116546029,0.0009751205,0.02752037607,,
715.40625,0.1116520500,0.0009725676,0.02744832675,,
715.5,0.1116301353,0.0009506529,0.02682983828,,
715.59375,0.1114522441,0.0007727617,0.021809297,,
715.6875,0.1116778882,0.0009984058,0.02817754635,,
715.8125,0.1117860706,0.0011065882,0.03123072833,,
715.90625,0.1115775088,0.0008980264,0.02534458485,,
716.0,0.1118996618,0.0012201794,0.03443656037,,
716.09375,0.1113261765,0.0006466941,0.01825134928,,
716.1875,0.1120197265,0.0013402441,0.03782509101,,
716.3125,0.1119068294,0.001227347,0.03463884824,,
716.40625,0.1118397971,0.0011603147,0.03274702655,,
716.5,0.1127539441,0.0020744617,0.05854657566,,
