Data File:	TRA280-lab_LFP-Gr_cell-3_GO_Run01_LFP-Gr
Mass (g):	0.00000000
Surface Area (cm2):	0.78500000
TRA280-coin-cell-lab
Cycle	Mode	Capacity_Cycle	CellV	Current	Power	Energy	Energy_Cycle	Time
 	 	 (mAh/g)	 (V)	 (mA)	 (mW)	 (mWh)	 (mWh)	 (min)
61	D	0.2159	3.2041	-0.78538	-2.5165	-0.18887	0.72941	27.62
61	D	0.20935	3.2004	-0.78537	-2.5135	-0.20982	0.70846	28.12
61	D	0.20281	3.1963	-0.78538	-2.5103	-0.23075	0.68753	28.62
61	D	0.19626	3.1918	-0.78537	-2.5067	-0.25165	0.66662	29.12
61	D	0.19011	3.1868	-0.78538	-2.5028	-0.27127	0.647	29.59
61	D	0.18405	3.1817	-0.78538	-2.4989	-0.29058	0.6277	30.05
61	D	0.17841	3.1767	-0.78538	-2.4949	-0.30852	0.60976	30.48
61	D	0.17296	3.1717	-0.78538	-2.491	-0.32581	0.59247	30.90
61	D	0.16804	3.1667	-0.78537	-2.487	-0.3414	0.57687	31.27
61	D	0.16318	3.1617	-0.78538	-2.4831	-0.35678	0.5615	31.65
61	D	0.15849	3.1567	-0.78537	-2.4792	-0.37159	0.54669	32.00
61	D	0.15383	3.1517	-0.78539	-2.4753	-0.3863	0.53198	32.36
61	D	0.14825	3.1467	-0.78538	-2.4714	-0.40386	0.51442	32.79
61	D	0.1417	3.1424	-0.78538	-2.468	-0.42444	0.49384	33.29
61	D	0.13516	3.1391	-0.78538	-2.4653	-0.44499	0.47329	33.79
61	D	0.12862	3.1361	-0.78538	-2.4631	-0.46552	0.45275	34.29
61	D	0.12207	3.1333	-0.78537	-2.4608	-0.48604	0.43224	34.79
61	D	0.11553	3.1301	-0.78538	-2.4583	-0.50653	0.41175	35.29
61	D	0.10898	3.1266	-0.78537	-2.4556	-0.52701	0.39127	35.79
61	D	0.10244	3.1226	-0.78537	-2.4524	-0.54745	0.37082	36.29
61	D	0.096216	3.1176	-0.78537	-2.4484	-0.56686	0.35142	36.76
61	D	0.090468	3.1126	-0.78537	-2.4445	-0.58477	0.33351	37.20
61	D	0.085766	3.1076	-0.78538	-2.4406	-0.59939	0.31889	37.56
61	D	0.081739	3.1025	-0.78536	-2.4366	-0.61189	0.30639	37.87
61	D	0.078388	3.0975	-0.78537	-2.4327	-0.62228	0.296	38.12
61	D	0.075746	3.0925	-0.78537	-2.4288	-0.63046	0.28782	38.33
61	D	0.073454	3.0875	-0.78537	-2.4248	-0.63754	0.28074	38.50
61	D	0.071383	3.0825	-0.78538	-2.4209	-0.64393	0.27435	38.66
61	D	0.069487	3.0775	-0.78538	-2.417	-0.64977	0.26851	38.80
61	D	0.067786	3.0725	-0.78538	-2.413	-0.655	0.26328	38.93
61	D	0.066206	3.0675	-0.78538	-2.4091	-0.65985	0.25843	39.05
61	D	0.064692	3.0625	-0.78537	-2.4052	-0.66449	0.25379	39.17
61	D	0.06327	3.0574	-0.78536	-2.4012	-0.66884	0.24944	39.28
61	D	0.061893	3.0524	-0.78537	-2.3973	-0.67305	0.24523	39.38
61	D	0.060608	3.0474	-0.78537	-2.3933	-0.67697	0.24131	39.48
61	D	0.059391	3.0424	-0.78538	-2.3894	-0.68067	0.23761	39.57
61	D	0.058228	3.0374	-0.78538	-2.3855	-0.68421	0.23407	39.66
61	D	0.057087	3.0324	-0.78538	-2.3816	-0.68767	0.23061	39.75
61	D	0.056003	3.0274	-0.78538	-2.3776	-0.69096	0.22732	39.83
61	D	0.054927	3.0224	-0.78538	-2.3737	-0.69421	0.22407	39.92
61	D	0.0539	3.0174	-0.78537	-2.3697	-0.69731	0.22097	39.99
61	D	0.052894	3.0124	-0.78537	-2.3658	-0.70034	0.21794	40.07
61	D	0.051908	3.0073	-0.78538	-2.3619	-0.70331	0.21497	40.15
61	D	0.050926	3.0023	-0.78537	-2.3579	-0.70626	0.21202	40.22
61	D	0.050012	2.9973	-0.78537	-2.354	-0.709	0.20928	40.29
61	D	0.049072	2.9923	-0.78537	-2.3501	-0.71182	0.20646	40.36
61	D	0.048182	2.9873	-0.78537	-2.3461	-0.71448	0.2038	40.43
61	D	0.047294	2.9823	-0.78537	-2.3422	-0.71713	0.20115	40.50
61	D	0.046426	2.9772	-0.78536	-2.3382	-0.71972	0.19856	40.57
61	D	0.045586	2.9722	-0.78538	-2.3343	-0.72221	0.19607	40.63
61	D	0.044774	2.9672	-0.78538	-2.3304	-0.72462	0.19366	40.69
61	D	0.043954	2.9622	-0.78537	-2.3264	-0.72706	0.19122	40.75
61	D	0.043149	2.9572	-0.78536	-2.3225	-0.72944	0.18884	40.82
61	D	0.042368	2.9522	-0.78537	-2.3186	-0.73175	0.18653	40.88
61	D	0.041581	2.9472	-0.78536	-2.3146	-0.73407	0.18421	40.94
61	D	0.040839	2.9422	-0.78537	-2.3107	-0.73625	0.18203	40.99
61	D	0.04008	2.9372	-0.78537	-2.3068	-0.73848	0.1798	41.05
61	D	0.039336	2.9322	-0.78536	-2.3028	-0.74067	0.17761	41.11
61	D	0.03862	2.9272	-0.78537	-2.2989	-0.74276	0.17552	41.16
61	D	0.037876	2.9222	-0.78536	-2.295	-0.74494	0.17334	41.22
61	D	0.037152	2.9172	-0.78538	-2.2911	-0.74705	0.17123	41.27
61	D	0.036467	2.9121	-0.78537	-2.2871	-0.74905	0.16923	41.33
61	D	0.035773	2.9071	-0.78536	-2.2831	-0.75107	0.16721	41.38
61	D	0.035112	2.9021	-0.78537	-2.2792	-0.75299	0.16529	41.43
61	D	0.034423	2.8971	-0.78539	-2.2753	-0.75499	0.16329	41.48
61	D	0.033775	2.8921	-0.78537	-2.2713	-0.75686	0.16142	41.53
61	D	0.03312	2.8871	-0.78538	-2.2674	-0.75875	0.15953	41.58
61	D	0.032485	2.8820	-0.78537	-2.2635	-0.76058	0.1577	41.63
61	D	0.031859	2.8770	-0.78537	-2.2595	-0.76239	0.15589	41.68
61	D	0.031227	2.8720	-0.78537	-2.2556	-0.7642	0.15408	41.73
61	D	0.030614	2.8670	-0.78537	-2.2516	-0.76596	0.15232	41.77
61	D	0.030014	2.8620	-0.78536	-2.2477	-0.76768	0.1506	41.82
61	D	0.029407	2.8570	-0.78536	-2.2437	-0.76941	0.14887	41.87
61	D	0.028829	2.8519	-0.78537	-2.2398	-0.77106	0.14722	41.91
61	D	0.028236	2.8469	-0.78537	-2.2359	-0.77275	0.14552	41.95
61	D	0.027666	2.8419	-0.78537	-2.232	-0.77437	0.14391	42.00
61	D	0.027095	2.8369	-0.78537	-2.228	-0.776	0.14228	42.04
61	D	0.026541	2.8319	-0.78536	-2.2241	-0.77757	0.14071	42.08
61	D	0.02598	2.8269	-0.78536	-2.2201	-0.77915	0.13913	42.13
61	D	0.025432	2.8219	-0.78536	-2.2162	-0.7807	0.13758	42.17
61	D	0.024902	2.8168	-0.78538	-2.2123	-0.78219	0.13609	42.21
61	D	0.024353	2.8118	-0.78536	-2.2083	-0.78374	0.13454	42.25
61	D	0.023838	2.8068	-0.78536	-2.2044	-0.78519	0.13309	42.29
61	D	0.023318	2.8018	-0.78537	-2.2005	-0.78664	0.13164	42.33
61	D	0.022804	2.7968	-0.78537	-2.1965	-0.78808	0.1302	42.37
61	D	0.022295	2.7917	-0.78537	-2.1925	-0.7895	0.12878	42.41
61	D	0.021796	2.7867	-0.78536	-2.1886	-0.7909	0.12738	42.45
61	D	0.021298	2.7817	-0.78537	-2.1847	-0.79228	0.126	42.48
61	D	0.020805	2.7767	-0.78537	-2.1807	-0.79365	0.12463	42.52
61	D	0.020334	2.7717	-0.78537	-2.1768	-0.79496	0.12332	42.56
61	D	0.01985	2.7667	-0.78537	-2.1729	-0.7963	0.12198	42.60
61	D	0.019387	2.7617	-0.78537	-2.1689	-0.79758	0.1207	42.63
61	D	0.018909	2.7567	-0.78536	-2.165	-0.7989	0.11938	42.67
61	D	0.01843	2.7517	-0.78537	-2.1611	-0.80022	0.11806	42.70
61	D	0.017971	2.7467	-0.78537	-2.1571	-0.80148	0.1168	42.74
61	D	0.01752	2.7416	-0.78536	-2.1532	-0.80272	0.11556	42.77
61	D	0.017066	2.7366	-0.78537	-2.1493	-0.80396	0.11432	42.81
61	D	0.016623	2.7316	-0.78536	-2.1453	-0.80517	0.11311	42.84
61	D	0.016196	2.7265	-0.78537	-2.1414	-0.80634	0.11194	42.87
61	D	0.015759	2.7215	-0.78537	-2.1374	-0.80752	0.11076	42.91
61	D	0.015338	2.7165	-0.78536	-2.1334	-0.80867	0.10961	42.94
61	D	0.014913	2.7115	-0.78536	-2.1295	-0.80982	0.10846	42.97
61	D	0.014498	2.7065	-0.78539	-2.1256	-0.81094	0.10733	43.00
61	D	0.014095	2.7015	-0.78537	-2.1217	-0.81204	0.10624	43.04
61	D	0.01368	2.6964	-0.78537	-2.1177	-0.81315	0.10513	43.07
61	D	0.013264	2.6914	-0.78537	-2.1138	-0.81428	0.104	43.10
61	D	0.012871	2.6864	-0.78537	-2.1098	-0.81533	0.10295	43.13
61	D	0.012485	2.6814	-0.78537	-2.1059	-0.81637	0.10191	43.16
61	D	0.01209	2.6764	-0.78536	-2.1019	-0.81743	0.10085	43.19
61	D	0.011712	2.6714	-0.78536	-2.098	-0.81843	0.099845	43.22
61	D	0.01132	2.6663	-0.78537	-2.0941	-0.81948	0.098797	43.25
61	D	0.010945	2.6613	-0.78536	-2.0901	-0.82048	0.097798	43.28
61	D	0.010563	2.6563	-0.78537	-2.0862	-0.8215	0.096783	43.31
61	D	0.010198	2.6513	-0.78537	-2.0823	-0.82246	0.095816	43.33
61	D	0.0098363	2.6463	-0.78538	-2.0783	-0.82342	0.094857	43.36
61	D	0.0094763	2.6413	-0.78538	-2.0744	-0.82437	0.093906	43.39
61	D	0.0091098	2.6363	-0.78537	-2.0704	-0.82534	0.092939	43.42
61	D	0.0087696	2.6312	-0.78537	-2.0665	-0.82624	0.092043	43.44
61	D	0.0084117	2.6262	-0.78538	-2.0626	-0.82718	0.091103	43.47
61	D	0.0080757	2.6212	-0.78536	-2.0586	-0.82806	0.090222	43.50
61	D	0.0077377	2.6162	-0.78537	-2.0547	-0.82894	0.089336	43.52
61	D	0.0074017	2.6112	-0.78538	-2.0508	-0.82982	0.088458	43.55
61	D	0.0070679	2.6062	-0.78536	-2.0468	-0.83069	0.087588	43.57
61	D	0.006745	2.6012	-0.78538	-2.0429	-0.83153	0.086748	43.60
61	D	0.0064265	2.5962	-0.78537	-2.039	-0.83236	0.08592	43.62
61	D	0.0061058	2.5911	-0.78537	-2.035	-0.83319	0.085089	43.65
61	D	0.0057917	2.5861	-0.78537	-2.0311	-0.834	0.084276	43.67
61	D	0.0054797	2.5811	-0.78538	-2.0271	-0.83481	0.08347	43.69
61	D	0.0051699	2.5761	-0.78537	-2.0232	-0.83561	0.082671	43.72
61	D	0.004871	2.5711	-0.78537	-2.0192	-0.83638	0.081902	43.74
61	D	0.0045678	2.5660	-0.78536	-2.0153	-0.83716	0.081124	43.76
61	D	0.0042755	2.5610	-0.78537	-2.0113	-0.8379	0.080375	43.79
61	D	0.0039809	2.5560	-0.78538	-2.0074	-0.83866	0.079621	43.81
61	D	0.0036951	2.5509	-0.78537	-2.0034	-0.83939	0.078892	43.83
61	D	0.0034072	2.5459	-0.78537	-1.9995	-0.84012	0.078158	43.85
61	D	0.0031258	2.5409	-0.78536	-1.9955	-0.84084	0.077443	43.87
61	D	0.0028465	2.5359	-0.78537	-1.9916	-0.84154	0.076734	43.89
61	D	0.0025695	2.5308	-0.78538	-1.9876	-0.84225	0.076033	43.92
61	D	0.002299	2.5258	-0.78537	-1.9837	-0.84293	0.075349	43.94
61	D	0.0020262	2.5208	-0.78538	-1.9798	-0.84362	0.074661	43.96
61	D	0.0017601	2.5158	-0.78537	-1.9758	-0.84429	0.073991	43.98
61	D	0.0014961	2.5108	-0.78537	-1.9719	-0.84495	0.073328	44.00
61	D	0.0012234	2.5057	-0.78537	-1.9679	-0.84564	0.072644	44.02
61	D	0.00095944	2.5007	-0.78537	-1.964	-0.8463	0.071984	44.04
61	D	0.00092015	2.5000	-0.78537	-1.9634	-0.84639	0.071886	44.04
62	C	0	2.6510	0.78332	2.0766	0.00052729	0.00052729	0.02
62	C	0.00021822	2.7165	0.78535	2.1334	0.0011172	0.0011172	0.03
62	C	0.00043632	2.7538	0.78536	2.1627	0.0017162	0.0017162	0.05
62	C	0.00065449	2.7794	0.78535	2.1828	0.0023213	0.0023213	0.07
62	C	0.00087265	2.7988	0.78535	2.1981	0.0029309	0.0029309	0.08
62	C	0.0010908	2.8148	0.78535	2.2106	0.0035441	0.0035441	0.10
62	C	0.001309	2.8284	0.78535	2.2213	0.0041604	0.0041604	0.12
62	C	0.0015271	2.8402	0.78534	2.2305	0.0047794	0.0047794	0.13
62	C	0.0017453	2.8508	0.78534	2.2388	0.0054007	0.0054007	0.15
62	C	0.0019634	2.8606	0.78535	2.2466	0.0060243	0.0060243	0.17
62	C	0.0021816	2.8697	0.78535	2.2537	0.0066498	0.0066498	0.18
62	C	0.0023997	2.8783	0.78535	2.2605	0.0072773	0.0072773	0.20
62	C	0.0026179	2.8864	0.78535	2.2668	0.0079065	0.0079065	0.22
62	C	0.0028361	2.8939	0.78536	2.2728	0.0085375	0.0085375	0.23
62	C	0.0030542	2.9011	0.78536	2.2784	0.00917	0.00917	0.25
62	C	0.0032724	2.9080	0.78536	2.2838	0.009804	0.009804	0.27
62	C	0.0034905	2.9146	0.78536	2.289	0.010439	0.010439	0.28
62	C	0.0037086	2.9209	0.78536	2.294	0.011076	0.011076	0.30
62	C	0.0039268	2.9268	0.78535	2.2986	0.011715	0.011715	0.32
62	C	0.004145	2.9327	0.78536	2.3032	0.012354	0.012354	0.33
62	C	0.0043631	2.9383	0.78536	2.3077	0.012995	0.012995	0.35
62	C	0.0045813	2.9438	0.78536	2.3119	0.013637	0.013637	0.37
62	C	0.0047995	2.9490	0.78536	2.3161	0.01428	0.01428	0.38
62	C	0.0050176	2.9541	0.78535	2.32	0.014924	0.014924	0.40
62	C	0.0052357	2.9591	0.78536	2.324	0.015569	0.015569	0.42
62	C	0.0054648	2.9641	0.78536	2.3279	0.016248	0.016248	0.43
62	C	0.0057091	2.9692	0.78535	2.3318	0.016973	0.016973	0.45
62	C	0.0059469	2.9742	0.78536	2.3358	0.01768	0.01768	0.47
62	C	0.0062044	2.9792	0.78536	2.3398	0.018446	0.018446	0.49
62	C	0.0064596	2.9842	0.78536	2.3437	0.019208	0.019208	0.51
62	C	0.0067367	2.9893	0.78536	2.3477	0.020035	0.020035	0.53
62	C	0.007005	2.9943	0.78536	2.3516	0.020839	0.020839	0.55
62	C	0.007293	2.9993	0.78536	2.3555	0.021702	0.021702	0.57
62	C	0.007594	3.0043	0.78536	2.3595	0.022606	0.022606	0.60
62	C	0.0079038	3.0094	0.78535	2.3634	0.023537	0.023537	0.62
62	C	0.0082179	3.0144	0.78536	2.3674	0.024484	0.024484	0.64
62	C	0.0085408	3.0194	0.78535	2.3713	0.025458	0.025458	0.67
62	C	0.0088833	3.0244	0.78536	2.3752	0.026493	0.026493	0.70
62	C	0.009228	3.0294	0.78536	2.3792	0.027537	0.027537	0.72
62	C	0.0095879	3.0344	0.78537	2.3831	0.028629	0.028629	0.75
62	C	0.0099501	3.0394	0.78536	2.387	0.029729	0.029729	0.78
62	C	0.010338	3.0444	0.78535	2.391	0.03091	0.03091	0.81
62	C	0.010735	3.0495	0.78536	2.3949	0.03212	0.03212	0.84
62	C	0.011137	3.0545	0.78535	2.3988	0.033346	0.033346	0.87
62	C	0.011562	3.0595	0.78535	2.4028	0.034646	0.034646	0.90
62	C	0.012003	3.0645	0.78535	2.4067	0.035996	0.035996	0.93
62	C	0.012448	3.0695	0.78537	2.4107	0.037361	0.037361	0.97
62	C	0.012902	3.0746	0.78536	2.4146	0.038756	0.038756	1.00
62	C	0.013379	3.0796	0.78536	2.4186	0.040226	0.040226	1.04
62	C	0.013875	3.0846	0.78536	2.4225	0.041752	0.041752	1.08
62	C	0.014376	3.0896	0.78535	2.4264	0.043302	0.043302	1.11
62	C	0.014915	3.0946	0.78535	2.4304	0.044968	0.044968	1.16
62	C	0.015476	3.0996	0.78536	2.4343	0.046705	0.046705	1.20
62	C	0.016032	3.1046	0.78534	2.4382	0.048431	0.048431	1.24
62	C	0.01661	3.1096	0.78536	2.4422	0.050227	0.050227	1.29
62	C	0.017204	3.1147	0.78536	2.4461	0.052074	0.052074	1.33
62	C	0.017828	3.1197	0.78536	2.4501	0.054019	0.054019	1.38
62	C	0.018447	3.1247	0.78535	2.454	0.055954	0.055954	1.43
62	C	0.019119	3.1297	0.78536	2.4579	0.058055	0.058055	1.48
62	C	0.019793	3.1347	0.78536	2.4619	0.060167	0.060167	1.53
62	C	0.020487	3.1397	0.78535	2.4658	0.062344	0.062344	1.58
62	C	0.021198	3.1448	0.78535	2.4697	0.064579	0.064579	1.64
62	C	0.021918	3.1498	0.78536	2.4737	0.066845	0.066845	1.69
62	C	0.022701	3.1548	0.78536	2.4776	0.069314	0.069314	1.75
62	C	0.023489	3.1598	0.78535	2.4815	0.071801	0.071801	1.81
62	C	0.024289	3.1648	0.78535	2.4855	0.074333	0.074333	1.87
62	C	0.025142	3.1698	0.78534	2.4894	0.077035	0.077035	1.94
62	C	0.025995	3.1748	0.78534	2.4933	0.079741	0.079741	2.00
62	C	0.026881	3.1798	0.78536	2.4973	0.082556	0.082556	2.07
62	C	0.027808	3.1848	0.78534	2.5012	0.085506	0.085506	2.14
62	C	0.028742	3.1899	0.78535	2.5052	0.088483	0.088483	2.21
62	C	0.02971	3.1949	0.78535	2.5091	0.091575	0.091575	2.29
62	C	0.030705	3.1999	0.78534	2.513	0.094756	0.094756	2.36
62	C	0.031752	3.2049	0.78535	2.5169	0.09811	0.09811	2.44
62	C	0.032795	3.2099	0.78535	2.5209	0.10145	0.10145	2.52
62	C	0.03389	3.2149	0.78536	2.5248	0.10497	0.10497	2.61
62	C	0.035038	3.2199	0.78534	2.5287	0.10867	0.10867	2.69
62	C	0.036231	3.2249	0.78535	2.5327	0.11251	0.11251	2.78
62	C	0.037411	3.2299	0.78536	2.5366	0.11632	0.11632	2.87
62	C	0.038683	3.2349	0.78535	2.5405	0.12043	0.12043	2.97
62	C	0.040018	3.2399	0.78536	2.5445	0.12475	0.12475	3.07
62	C	0.041386	3.2449	0.78535	2.5484	0.12919	0.12919	3.18
62	C	0.042835	3.2499	0.78535	2.5524	0.13389	0.13389	3.29
62	C	0.044375	3.2549	0.78535	2.5563	0.1389	0.1389	3.41
62	C	0.046054	3.2600	0.78536	2.5602	0.14438	0.14438	3.54
62	C	0.047889	3.2650	0.78534	2.5641	0.15036	0.15036	3.68
62	C	0.050077	3.2700	0.78536	2.5681	0.15751	0.15751	3.84
62	C	0.053262	3.2750	0.78534	2.572	0.16793	0.16793	4.09
62	C	0.059807	3.2789	0.78535	2.5751	0.18938	0.18938	4.59
62	C	0.066351	3.2805	0.78535	2.5763	0.21085	0.21085	5.09
62	C	0.072896	3.2819	0.78535	2.5774	0.23232	0.23232	5.59
62	C	0.079441	3.2833	0.78535	2.5786	0.25381	0.25381	6.09
62	C	0.085985	3.2851	0.78535	2.5799	0.2753	0.2753	6.59
62	C	0.09253	3.2872	0.78535	2.5816	0.29681	0.29681	7.09
62	C	0.099074	3.2896	0.78535	2.5835	0.31833	0.31833	7.59
62	C	0.10562	3.2924	0.78535	2.5856	0.33987	0.33987	8.09
62	C	0.11216	3.2955	0.78535	2.5881	0.36143	0.36143	8.59
62	C	0.11871	3.2991	0.78535	2.591	0.38301	0.38301	9.09
62	C	0.12525	3.3034	0.78535	2.5943	0.40462	0.40462	9.59
62	C	0.13144	3.3084	0.78535	2.5982	0.42509	0.42509	10.06
62	C	0.13743	3.3134	0.78536	2.6022	0.44489	0.44489	10.52
62	C	0.14296	3.3184	0.78535	2.6061	0.46324	0.46324	10.94
62	C	0.14837	3.3234	0.78536	2.6101	0.4812	0.4812	11.35
62	C	0.15379	3.3284	0.78535	2.614	0.49925	0.49925	11.77
62	C	0.15891	3.3334	0.78535	2.6179	0.51629	0.51629	12.16
62	C	0.16403	3.3384	0.78535	2.6219	0.53337	0.53337	12.55
62	C	0.16901	3.3435	0.78535	2.6258	0.55002	0.55002	12.93
62	C	0.17404	3.3485	0.78535	2.6297	0.56683	0.56683	13.31
62	C	0.17911	3.3535	0.78534	2.6336	0.58384	0.58384	13.70
62	C	0.18404	3.3585	0.78535	2.6376	0.60037	0.60037	14.08
62	C	0.18865	3.3635	0.78535	2.6415	0.61587	0.61587	14.43
62	C	0.19282	3.3685	0.78536	2.6455	0.62989	0.62989	14.75
62	C	0.19656	3.3735	0.78535	2.6494	0.64252	0.64252	15.03
62	C	0.19996	3.3785	0.78534	2.6533	0.65398	0.65398	15.29
62	C	0.20313	3.3835	0.78536	2.6573	0.66472	0.66472	15.54
62	C	0.20597	3.3885	0.78536	2.6612	0.67432	0.67432	15.75
62	C	0.20867	3.3936	0.78535	2.6651	0.68349	0.68349	15.96
62	C	0.21113	3.3986	0.78535	2.6691	0.69184	0.69184	16.15
62	C	0.21338	3.4036	0.78535	2.673	0.6995	0.6995	16.32
62	C	0.2155	3.4086	0.78535	2.6769	0.70669	0.70669	16.48
62	C	0.21749	3.4136	0.78535	2.6809	0.7135	0.7135	16.63
62	C	0.21927	3.4186	0.78536	2.6848	0.71957	0.71957	16.77
62	C	0.22099	3.4236	0.78535	2.6887	0.72546	0.72546	16.90
62	C	0.22254	3.4286	0.78535	2.6927	0.73077	0.73077	17.02
62	C	0.224	3.4336	0.78535	2.6966	0.73578	0.73578	17.13
62	C	0.22533	3.4386	0.78536	2.7006	0.74036	0.74036	17.23
62	C	0.22659	3.4436	0.78536	2.7045	0.7447	0.7447	17.33
62	C	0.22774	3.4486	0.78534	2.7084	0.74866	0.74866	17.42
62	C	0.22879	3.4537	0.78534	2.7123	0.75228	0.75228	17.50
62	C	0.2298	3.4587	0.78535	2.7163	0.75578	0.75578	17.57
62	C	0.23075	3.4637	0.78535	2.7202	0.75905	0.75905	17.65
62	C	0.23167	3.4687	0.78535	2.7241	0.76223	0.76223	17.72
62	C	0.23251	3.4737	0.78536	2.7281	0.76515	0.76515	17.78
62	C	0.23332	3.4787	0.78535	2.732	0.76797	0.76797	17.84
62	C	0.23414	3.4837	0.78535	2.736	0.77083	0.77083	17.90
62	C	0.23489	3.4887	0.78536	2.7399	0.77345	0.77345	17.96
62	C	0.23561	3.4937	0.78536	2.7438	0.77597	0.77597	18.02
62	C	0.23633	3.4988	0.78535	2.7478	0.77848	0.77848	18.07
62	C	0.23704	3.5038	0.78534	2.7517	0.78095	0.78095	18.13
62	C	0.23771	3.5088	0.78536	2.7557	0.7833	0.7833	18.18
62	C	0.23837	3.5138	0.78534	2.7595	0.78561	0.78561	18.23
62	C	0.23903	3.5188	0.78535	2.7635	0.78795	0.78795	18.28
62	C	0.23968	3.5238	0.78535	2.7674	0.79024	0.79024	18.33
62	C	0.24031	3.5288	0.78535	2.7713	0.79246	0.79246	18.38
62	C	0.24092	3.5338	0.78535	2.7753	0.79463	0.79463	18.42
62	C	0.24156	3.5389	0.78535	2.7793	0.79687	0.79687	18.47
62	C	0.24218	3.5439	0.78537	2.7833	0.79906	0.79906	18.52
62	C	0.24281	3.5489	0.78535	2.7871	0.8013	0.8013	18.57
62	C	0.24345	3.5539	0.78535	2.7911	0.80357	0.80357	18.62
62	C	0.24411	3.5589	0.78535	2.795	0.80593	0.80593	18.67
62	C	0.24482	3.5640	0.78536	2.799	0.80847	0.80847	18.72
62	C	0.24553	3.5690	0.78535	2.8029	0.81101	0.81101	18.78
62	C	0.24629	3.5740	0.78534	2.8068	0.81372	0.81372	18.83
62	C	0.24717	3.5790	0.78536	2.8108	0.81684	0.81684	18.90
62	C	0.24797	3.5840	0.78536	2.8147	0.81972	0.81972	18.96
62	C	0.24888	3.5890	0.78535	2.8187	0.82297	0.82297	19.03
62	C	0.24977	3.5940	0.78536	2.8226	0.82617	0.82617	19.10
62	C	0.25067	3.5990	0.78536	2.8265	0.82943	0.82943	19.17
62	C	0.25152	3.6040	0.78536	2.8305	0.83247	0.83247	19.23
62	C	0.25234	3.6091	0.78536	2.8344	0.83544	0.83544	19.30
62	C	0.25307	3.6141	0.78537	2.8384	0.83807	0.83807	19.35
62	C	0.25372	3.6191	0.78536	2.8423	0.84042	0.84042	19.40
62	C	0.25431	3.6241	0.78536	2.8462	0.84255	0.84255	19.45
62	C	0.25484	3.6291	0.78536	2.8502	0.84448	0.84448	19.49
62	C	0.25532	3.6341	0.78536	2.8541	0.84623	0.84623	19.52
62	C	0.25575	3.6391	0.78536	2.8581	0.8478	0.8478	19.56
62	C	0.25616	3.6442	0.78536	2.862	0.84928	0.84928	19.59
62	C	0.25655	3.6492	0.78535	2.8659	0.8507	0.8507	19.62
62	C	0.2569	3.6542	0.78536	2.8699	0.85199	0.85199	19.64
62	C	0.25723	3.6592	0.78537	2.8739	0.85319	0.85319	19.67
62	C	0.25754	3.6643	0.78535	2.8777	0.85432	0.85432	19.69
62	C	0.25783	3.6693	0.78536	2.8817	0.85539	0.85539	19.71
62	C	0.25811	3.6743	0.78536	2.8857	0.85644	0.85644	19.74
62	C	0.25839	3.6793	0.78535	2.8895	0.85745	0.85745	19.76
62	C	0.25864	3.6843	0.78536	2.8935	0.85837	0.85837	19.78
62	C	0.25889	3.6894	0.78536	2.8975	0.8593	0.8593	19.80
62	C	0.25912	3.6944	0.78536	2.9014	0.86015	0.86015	19.81
62	C	0.25935	3.6994	0.78536	2.9054	0.86098	0.86098	19.83
62	C	0.25957	3.7044	0.78535	2.9093	0.86182	0.86182	19.85
62	C	0.25979	3.7095	0.78535	2.9132	0.86262	0.86262	19.86
62	C	0.26001	3.7148	0.78536	2.9175	0.86343	0.86343	19.88
62	C	0.26023	3.7203	0.78536	2.9218	0.86425	0.86425	19.90
62	C	0.26044	3.7259	0.78537	2.9262	0.86506	0.86506	19.91
62	C	0.26066	3.7318	0.78537	2.9308	0.86587	0.86587	19.93
62	C	0.26088	3.7377	0.78536	2.9355	0.86669	0.86669	19.95
62	C	0.2611	3.7439	0.78535	2.9403	0.8675	0.8675	19.96
62	C	0.26132	3.7502	0.78536	2.9453	0.86832	0.86832	19.98
62	C	0.26154	3.7566	0.78535	2.9503	0.86914	0.86914	20.00
62	C	0.26175	3.7633	0.78536	2.9556	0.86996	0.86996	20.01
62	C	0.26197	3.7701	0.78536	2.9608	0.87078	0.87078	20.03
62	C	0.26219	3.7768	0.78535	2.9661	0.87161	0.87161	20.05
62	C	0.26241	3.7839	0.78535	2.9717	0.87243	0.87243	20.06
62	C	0.26263	3.7907	0.78536	2.9771	0.87326	0.87326	20.08
62	C	0.26284	3.7980	0.78316	2.9744	0.87409	0.87409	20.10
62	C	0.26712	3.7993	0.38231	1.4525	0.89032	0.89032	20.60
62	C	0.26951	3.7993	0.23498	0.89274	0.8994	0.8994	21.10
62	C	0.27108	3.7992	0.16179	0.61469	0.90537	0.90537	21.60
62	C	0.27221	3.7992	0.1203	0.45706	0.90967	0.90967	22.10
62	C	0.27308	3.7993	0.095123	0.3614	0.91298	0.91298	22.60
62	C	0.27379	3.7992	0.079179	0.30082	0.91568	0.91568	23.10
62	C	0.2738	3.7992	0.077986	0.29628	0.91569	0.91569	23.10
62	D	0.27361	3.6673	-0.78217	-2.8685	-0.00069839	-0.00069839	23.12
62	D	0.27339	3.5337	-0.7854	-2.7754	-0.0014769	0.91422	23.13
62	D	0.27317	3.4262	-0.78537	-2.6908	-0.0022295	0.91347	23.15
62	D	0.27295	3.3730	-0.78538	-2.6491	-0.0029673	0.91273	23.17
