All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
123.0,42.24566685467774,41.81977447257875,,,
124.0,41.94426659461707,41.52525202066923,,,
125.0,41.64752875711913,41.23543271761801,,,
126.0,41.35554127200932,40.95040294527678,,,
127.0,41.06839066148107,40.67024765795759,,,
128.0,40.7861620144575,40.39505035711195,,,
129.0,40.50893896137771,40.12489306644278,,,
130.0,40.23680364941531,39.859856307456994,,,
131.0,39.96983671813638,39.60001907546566,,,
132.0,39.70811727560427,39.345458816039155,,,
133.0,39.451722874938184,39.09625140192421,,,
134.0,39.20072949133248,38.85247111042963,,,
135.0,38.95521149954361,38.61419060128776,,,
136.0,38.71524165185124,38.38148089499782,,,
137.0,38.480891056500205,38.154411351658084,,,
138.0,38.25222915662963,37.93304965029268,,,
139.0,38.02932370969537,37.71746176867967,,,
140.0,37.81224076739204,37.50771196368606,,,
141.0,37.601044656080475,37.30386275211576,,,
142.0,37.39579795772646,37.10597489207625,,,
143.0,37.19656149135626,36.91410736486927,,,
144.0,37.003394295034795,36.72831735741131,,,
145.0,36.81635360837118,36.54866024518873,,,
146.0,36.63549485555757,36.37518957575291,,,
147.0,36.46087162894565,36.207957052760165,,,
148.0,36.29253567316616,36.047012520561225,,,
149.0,36.130536869795776,35.89240394934498,,,
150.0,35.974923222576166,35.74417742084071,,,
151.0,35.82574084318941,35.60237711458326,,,
152.0,35.683033937594146,35.467045294745155,,,
153.0,35.546844792926365,35.338222297539545,,,
154.0,35.41721376496885,35.215946519197885,,,
155.0,35.29417926619283,35.10025440452573,,,
156.0,35.17777775437558,34.991180436040224,,,
157.0,35.06804372179725,34.88875712369247,,,
158.0,34.96500968501992,34.79301499517775,,,
159.0,34.86870617525234,34.70398258683667,,,
160.0,34.779161729302864,34.62168643514976,,,
161.0,34.69640288112335,34.54615106882815,,,
162.0,34.62045415394659,34.477399001502725,,,
163.0,34.55133805301956,34.415450725013805,,,
164.0,34.48907505893462,34.36032470330349,,,
165.0,34.43368362156065,34.3120373669124,,,
166.0,34.38518015457599,34.270603108082476,,,
167.0,34.3435790306047,34.23603427646732,,,
168.0,34.308892576957646,34.20834117545133,,,
169.0,34.28113107197964,34.187532059078734,,,
170.0,34.26030274200373,34.17361312959343,,,
171.0,34.24641375891362,34.16658853559038,,,
172.0,34.23946823831474,34.166460370779106,,,
173.0,34.23946823831474,34.17322867335969,,,
174.0,34.24641375891362,34.18689142601131,,,
175.0,34.26030274200373,34.20744455649357,,,
176.0,34.28113107197964,34.23488193886024,,,
177.0,34.308892576957646,34.26919539528511,,,
178.0,34.3435790306047,34.31037469849942,,,
179.0,34.38518015457599,34.35840757484014,,,
180.0,34.43368362156065,34.41327970790823,,,
181.0,34.48907505893462,34.47497474283562,,,
182.0,34.55133805301956,34.54347429115992,,,
183.0,34.62045415394658,34.618757936305144,,,
184.0,34.69640288112335,34.70080323966696,,,
185.0,34.779161729302864,34.78958574730063,,,
186.0,34.86870617525234,34.885078997209554,,,
187.0,34.96500968501992,34.987254527232466,,,
188.0,35.06804372179725,35.0960818835266,,,
189.0,35.17777775437559,35.21152862964468,,,
190.0,35.29417926619281,35.33356035620267,,,
191.0,35.41721376496884,35.462140691135644,,,
192.0,35.546844792926365,35.59723131053869,,,
193.0,35.683033937594146,35.73879195008941,,,
194.0,35.82574084318941,35.886780417048975,,,
195.0,35.97492322257616,36.04115260283776,,,
196.0,36.130536869795776,36.20186249618215,,,
197.0,36.29253567316615,36.36886219682835,,,
198.0,36.46087162894564,36.542101929819296,,,
199.0,36.63549485555757,36.721530060330224,,,
200.0,36.81635360837119,36.90709310905874,,,
201.0,37.003394295034795,37.09873576816446,,,
202.0,37.19656149135627,37.2964009177538,,,
203.0,37.39579795772645,37.50002964290475,,,
204.0,37.601044656080475,37.70956125122675,,,
205.0,37.81224076739204,37.92493329095032,,,
206.0,38.02932370969537,38.146081569541025,,,
207.0,38.252229156629625,38.37294017283237,,,
208.0,38.4808910565002,38.60544148467174,,,
209.0,38.715241651851244,38.84351620707376,,,
210.0,38.95521149954361,39.08709338087475,,,
211.0,39.20072949133249,39.33610040688248,,,
212.0,39.451722874938184,39.59046306751462,,,
213.0,39.708117275604266,39.850105548919615,,,
214.0,39.96983671813638,40.114950463573294,,,
215.0,40.23680364941531,40.38491887334459,,,
216.0,40.50893896137771,40.65993031302335,,,
217.0,40.78616201445749,40.93990281430332,,,
218.0,41.06839066148106,41.22475293021317,,,
219.0,41.355541272009305,41.514395759988155,,,
220.0,41.64752875711913,41.808744974375216,,,
221.0,41.94426659461706,42.107712841363714,,,
222.0,42.24566685467774,42.41121025233438,,,
223.0,42.55164022589935,42.719146748618414,,,
224.0,42.862096041768545,43.03143054845918,,,
225.0,43.17694230752693,43.347968574368075,,,
226.0,43.49608572743097,43.66866648086669,,,
227.0,43.81943173239773,43.99342868260687,,,
228.0,44.146884508027505,44.32215838286025,,,
229.0,44.478347022995905,44.65475760236907,,,
230.0,44.81372105780617,44.99112720854918,,,
231.0,45.15290723389386,45.331166945037005,,,
232.0,45.49580504307471,45.67477546157126,,,
233.0,45.84231287732757,46.021850344200935,,,
234.0,46.19232805890285,46.37228814581015,,,
235.0,46.545746870748346,46.72598441695099,,,
236.0,46.90246458724267,47.082833736975125,,,
237.0,47.262375505227865,47.442729745454855,,,
238.0,47.62537297533137,47.80556517388424,,,
239.0,47.99134943356872,48.17123187765103,,,
240.0,48.36019643321688,48.53962086826952,,,
241.0,48.73180467694952,48.9106223458651,,,
242.0,49.10606404922402,49.284125731900446,,,
243.0,49.48286364891121,49.66001970213405,,,
244.0,49.862091822157694,50.03819221980082,,,
245.0,50.24363619547136,50.41853056900509,,,
246.0,50.627383709019945,50.80092138831604,,,
247.0,51.01322065013328,51.18525070455562,,,
248.0,51.401032686998626,51.571403966768685,,,
249.0,51.79070490253983,51.95926608036536,,,
250.0,52.18212182846958,52.34872144142554,,,
251.0,52.57516747950529,52.73965397115499,,,
252.0,52.96972538773791,53.13194715048327,,,
253.0,53.365678637143986,53.525484054792614,,,
254.0,53.76290989823032,53.92014738876788,,,
255.0,54.16130146280135,54.315819521356794,,,
256.0,54.56073527883844,54.712382520830516,,,
257.0,54.961092985481464,55.109718189933595,,,
258.0,55.36225594810148,55.507708101113174,,,
259.0,55.76410529345489,55.90623363181683,,,
260.0,56.16652194490803,56.30517599984847,,,
261.0,56.56938665772219,56.70441629877193,,,
