Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
1.42380000e+02, -2.90162601e+00, 9.48000000e+02
1.42390000e+02, -2.90109200e+00, 9.47000000e+02
1.42400000e+02, -2.90319306e+00, 9.51000000e+02
1.42410000e+02, -2.90423756e+00, 9.53000000e+02
1.42420000e+02, -2.90370695e+00, 9.52000000e+02
1.42430000e+02, -2.90370115e+00, 9.52000000e+02
1.42440000e+02, -2.90369535e+00, 9.52000000e+02
1.42450000e+02, -2.90421449e+00, 9.53000000e+02
1.42460000e+02, -2.90368389e+00, 9.52000000e+02
1.42470000e+02, -2.90629727e+00, 9.57000000e+02
1.42480000e+02, -2.90733594e+00, 9.59000000e+02
1.42490000e+02, -2.90837268e+00, 9.61000000e+02
1.42500000e+02, -2.91199684e+00, 9.68000000e+02
1.42510000e+02, -2.91354020e+00, 9.71000000e+02
1.42520000e+02, -2.91405141e+00, 9.72000000e+02
1.42530000e+02, -2.91301820e+00, 9.70000000e+02
1.42540000e+02, -2.91609788e+00, 9.76000000e+02
1.42550000e+02, -2.91609503e+00, 9.76000000e+02
1.42560000e+02, -2.91711571e+00, 9.78000000e+02
1.42570000e+02, -2.91966282e+00, 9.83000000e+02
1.42580000e+02, -2.92067707e+00, 9.85000000e+02
1.42590000e+02, -2.92118265e+00, 9.86000000e+02
1.42600000e+02, -2.91965738e+00, 9.83000000e+02
1.42610000e+02, -2.91914646e+00, 9.82000000e+02
1.42620000e+02, -2.91659200e+00, 9.77000000e+02
1.42630000e+02, -2.91556468e+00, 9.75000000e+02
1.42640000e+02, -2.91504863e+00, 9.74000000e+02
1.42650000e+02, -2.91453193e+00, 9.73000000e+02
1.42660000e+02, -2.91401458e+00, 9.72000000e+02
1.42670000e+02, -2.91298139e+00, 9.70000000e+02
1.42680000e+02, -2.91246209e+00, 9.69000000e+02
1.42690000e+02, -2.91297413e+00, 9.70000000e+02
1.42700000e+02, -2.91348576e+00, 9.71000000e+02
1.42710000e+02, -2.90934579e+00, 9.63000000e+02
1.42720000e+02, -2.91502032e+00, 9.74000000e+02
1.42730000e+02, -2.91553032e+00, 9.75000000e+02
1.42740000e+02, -2.91501427e+00, 9.74000000e+02
1.42750000e+02, -2.91501119e+00, 9.74000000e+02
1.42760000e+02, -2.91756828e+00, 9.79000000e+02
1.42770000e+02, -2.91756580e+00, 9.79000000e+02
1.42780000e+02, -2.91448953e+00, 9.73000000e+02
1.42790000e+02, -2.91499995e+00, 9.74000000e+02
1.42800000e+02, -2.91448326e+00, 9.73000000e+02
1.42810000e+02, -2.91345125e+00, 9.71000000e+02
1.42820000e+02, -2.91241689e+00, 9.69000000e+02
1.42830000e+02, -2.90982655e+00, 9.64000000e+02
1.42840000e+02, -2.91085854e+00, 9.66000000e+02
1.42850000e+02, -2.90825979e+00, 9.61000000e+02
1.42860000e+02, -2.90929465e+00, 9.63000000e+02
1.42870000e+02, -2.90877077e+00, 9.62000000e+02
1.42880000e+02, -2.90876625e+00, 9.62000000e+02
1.42890000e+02, -2.90511018e+00, 9.55000000e+02
1.42900000e+02, -2.90248014e+00, 9.50000000e+02
1.42910000e+02, -2.90089271e+00, 9.47000000e+02
1.42920000e+02, -2.90141407e+00, 9.48000000e+02
1.42930000e+02, -2.90298763e+00, 9.51000000e+02
1.42940000e+02, -2.90612644e+00, 9.57000000e+02
1.42950000e+02, -2.90350215e+00, 9.52000000e+02
1.42960000e+02, -2.90715944e+00, 9.59000000e+02
1.42970000e+02, -2.90663292e+00, 9.58000000e+02
1.42980000e+02, -2.90296107e+00, 9.51000000e+02
1.42990000e+02, -2.90453003e+00, 9.54000000e+02
1.43000000e+02, -2.90294975e+00, 9.51000000e+02
1.43010000e+02, -2.90556583e+00, 9.56000000e+02
1.43020000e+02, -2.90398909e+00, 9.53000000e+02
1.43030000e+02, -2.90555500e+00, 9.56000000e+02
1.43040000e+02, -2.90345334e+00, 9.52000000e+02
1.43050000e+02, -2.90186950e+00, 9.49000000e+02
1.43060000e+02, -2.90133628e+00, 9.48000000e+02
1.43070000e+02, -2.89868597e+00, 9.43000000e+02
1.43080000e+02, -2.89708595e+00, 9.40000000e+02
1.43090000e+02, -2.89761040e+00, 9.41000000e+02
1.43100000e+02, -2.89386999e+00, 9.34000000e+02
1.43110000e+02, -2.89063972e+00, 9.28000000e+02
1.43120000e+02, -2.89009197e+00, 9.27000000e+02
1.43130000e+02, -2.88846243e+00, 9.24000000e+02
1.43140000e+02, -2.88899410e+00, 9.25000000e+02
1.43150000e+02, -2.88952531e+00, 9.26000000e+02
1.43160000e+02, -2.88843532e+00, 9.24000000e+02
1.43170000e+02, -2.89004691e+00, 9.27000000e+02
1.43180000e+02, -2.89219099e+00, 9.31000000e+02
1.43190000e+02, -2.89271948e+00, 9.32000000e+02
1.43200000e+02, -2.89109929e+00, 9.29000000e+02
1.43210000e+02, -2.88893327e+00, 9.25000000e+02
1.43220000e+02, -2.88946449e+00, 9.26000000e+02
1.43230000e+02, -2.89161077e+00, 9.30000000e+02
1.43240000e+02, -2.89481783e+00, 9.36000000e+02
1.43250000e+02, -2.89534408e+00, 9.37000000e+02
1.43260000e+02, -2.89533656e+00, 9.37000000e+02
1.43270000e+02, -2.89692733e+00, 9.40000000e+02
1.43280000e+02, -2.89692018e+00, 9.40000000e+02
1.43290000e+02, -2.89584807e+00, 9.38000000e+02
1.43300000e+02, -2.89584068e+00, 9.38000000e+02
1.43310000e+02, -2.89476605e+00, 9.36000000e+02
1.43320000e+02, -2.89208032e+00, 9.31000000e+02
1.43330000e+02, -2.89528407e+00, 9.37000000e+02
1.43340000e+02, -2.89580989e+00, 9.38000000e+02
1.43350000e+02, -2.89366575e+00, 9.34000000e+02
1.43360000e+02, -2.89472740e+00, 9.36000000e+02
1.43370000e+02, -2.89738360e+00, 9.41000000e+02
1.43380000e+02, -2.89949748e+00, 9.45000000e+02
1.43390000e+02, -2.89896158e+00, 9.44000000e+02
1.43400000e+02, -2.90001314e+00, 9.46000000e+02
1.43410000e+02, -2.89894855e+00, 9.44000000e+02
1.43420000e+02, -2.89841197e+00, 9.43000000e+02
1.43430000e+02, -2.90104932e+00, 9.48000000e+02
1.43440000e+02, -2.91044784e+00, 9.66000000e+02
1.43450000e+02, -2.91405398e+00, 9.73000000e+02
1.43460000e+02, -2.91763507e+00, 9.80000000e+02
1.43470000e+02, -2.91865212e+00, 9.82000000e+02
1.43480000e+02, -2.91865003e+00, 9.82000000e+02
1.43490000e+02, -2.91558358e+00, 9.76000000e+02
1.43500000e+02, -2.91455515e+00, 9.74000000e+02
1.43510000e+02, -2.91660130e+00, 9.78000000e+02
1.43520000e+02, -2.91914847e+00, 9.83000000e+02
1.43530000e+02, -2.91965489e+00, 9.84000000e+02
1.43540000e+02, -2.91965303e+00, 9.84000000e+02
1.43550000e+02, -2.91710406e+00, 9.79000000e+02
1.43560000e+02, -2.91812203e+00, 9.81000000e+02
1.43570000e+02, -2.91658843e+00, 9.78000000e+02
1.43580000e+02, -2.91299428e+00, 9.71000000e+02
1.43590000e+02, -2.90833489e+00, 9.62000000e+02
1.43600000e+02, -2.90415506e+00, 9.54000000e+02
1.43610000e+02, -2.90046737e+00, 9.47000000e+02
1.43620000e+02, -2.89781422e+00, 9.42000000e+02
1.43630000e+02, -2.89407799e+00, 9.35000000e+02
1.43640000e+02, -2.89299963e+00, 9.33000000e+02
1.43650000e+02, -2.89406235e+00, 9.35000000e+02
1.43660000e+02, -2.89405465e+00, 9.35000000e+02
1.43670000e+02, -2.89458142e+00, 9.36000000e+02
1.43680000e+02, -2.89670605e+00, 9.40000000e+02
1.43690000e+02, -2.89723060e+00, 9.41000000e+02
1.43700000e+02, -2.89615981e+00, 9.39000000e+02
1.43710000e+02, -2.89561984e+00, 9.38000000e+02
1.43720000e+02, -2.89454529e+00, 9.36000000e+02
1.43730000e+02, -2.89453772e+00, 9.36000000e+02
1.43740000e+02, -2.89613016e+00, 9.39000000e+02
1.43750000e+02, -2.89718680e+00, 9.41000000e+02
1.43760000e+02, -2.89771091e+00, 9.42000000e+02
1.43770000e+02, -2.89929391e+00, 9.45000000e+02
1.43780000e+02, -2.89396825e+00, 9.35000000e+02
1.43790000e+02, -2.88858418e+00, 9.25000000e+02
1.43800000e+02, -2.88477711e+00, 9.18000000e+02
1.43810000e+02, -2.88367683e+00, 9.16000000e+02
1.43820000e+02, -2.88093008e+00, 9.11000000e+02
1.43830000e+02, -2.87816765e+00, 9.06000000e+02
1.43840000e+02, -2.87594399e+00, 9.02000000e+02
1.43850000e+02, -2.87482235e+00, 9.00000000e+02
1.43860000e+02, -2.87034602e+00, 8.92000000e+02
1.43870000e+02, -2.86864854e+00, 8.89000000e+02
1.43880000e+02, -2.86919725e+00, 8.90000000e+02
1.43890000e+02, -2.86805911e+00, 8.88000000e+02
1.43900000e+02, -2.86635353e+00, 8.85000000e+02
1.43910000e+02, -2.86803166e+00, 8.88000000e+02
1.43920000e+02, -2.86632609e+00, 8.85000000e+02
1.43930000e+02, -2.86063030e+00, 8.75000000e+02
1.43940000e+02, -2.85889787e+00, 8.72000000e+02
1.43950000e+02, -2.86117062e+00, 8.76000000e+02
1.43960000e+02, -2.86058446e+00, 8.75000000e+02
1.43970000e+02, -2.85827831e+00, 8.71000000e+02
1.43980000e+02, -2.85883633e+00, 8.72000000e+02
1.43990000e+02, -2.85882076e+00, 8.72000000e+02
1.44000000e+02, -2.85880519e+00, 8.72000000e+02
1.44010000e+02, -2.85821591e+00, 8.71000000e+02
1.44020000e+02, -2.85762583e+00, 8.70000000e+02
1.44030000e+02, -2.85703497e+00, 8.69000000e+02
1.44040000e+02, -2.85528992e+00, 8.66000000e+02
1.44050000e+02, -2.85295876e+00, 8.62000000e+02
1.44060000e+02, -2.85294191e+00, 8.62000000e+02
1.44070000e+02, -2.85581691e+00, 8.67000000e+02
1.44080000e+02, -2.85752783e+00, 8.70000000e+02
1.44090000e+02, -2.85693699e+00, 8.69000000e+02
1.44100000e+02, -2.85634537e+00, 8.68000000e+02
1.44110000e+02, -2.85575295e+00, 8.67000000e+02
1.44120000e+02, -2.85400367e+00, 8.64000000e+02
1.44130000e+02, -2.85514317e+00, 8.66000000e+02
1.44140000e+02, -2.85281205e+00, 8.62000000e+02
1.44150000e+02, -2.85163379e+00, 8.60000000e+02
1.44160000e+02, -2.85219776e+00, 8.61000000e+02
1.44170000e+02, -2.85043562e+00, 8.58000000e+02
1.44180000e+02, -2.84983519e+00, 8.57000000e+02
1.44190000e+02, -2.84864950e+00, 8.55000000e+02
1.44200000e+02, -2.85038309e+00, 8.58000000e+02
1.44210000e+02, -2.85094818e+00, 8.59000000e+02
1.44220000e+02, -2.84918171e+00, 8.56000000e+02
1.44230000e+02, -2.84799454e+00, 8.54000000e+02
1.44240000e+02, -2.84739088e+00, 8.53000000e+02
1.44250000e+02, -2.84619920e+00, 8.51000000e+02
1.44260000e+02, -2.84559308e+00, 8.50000000e+02
1.44270000e+02, -2.84262486e+00, 8.45000000e+02
1.44280000e+02, -2.84378787e+00, 8.47000000e+02
1.44290000e+02, -2.84021460e+00, 8.41000000e+02
1.44300000e+02, -2.84197547e+00, 8.44000000e+02
1.44310000e+02, -2.84195633e+00, 8.44000000e+02
1.44320000e+02, -2.83896630e+00, 8.39000000e+02
1.44330000e+02, -2.83954208e+00, 8.40000000e+02
1.44340000e+02, -2.83533829e+00, 8.33000000e+02
1.44350000e+02, -2.83651673e+00, 8.35000000e+02
1.44360000e+02, -2.83709484e+00, 8.36000000e+02
1.44370000e+02, -2.83587705e+00, 8.34000000e+02
1.44380000e+02, -2.83585659e+00, 8.34000000e+02
1.44390000e+02, -2.83703375e+00, 8.36000000e+02
1.44400000e+02, -2.83761130e+00, 8.37000000e+02
1.44410000e+02, -2.83639509e+00, 8.35000000e+02
1.44420000e+02, -2.83457515e+00, 8.32000000e+02
1.44430000e+02, -2.83515504e+00, 8.33000000e+02
1.44440000e+02, -2.83573436e+00, 8.34000000e+02
1.44450000e+02, -2.83451346e+00, 8.32000000e+02
1.44460000e+02, -2.83389145e+00, 8.31000000e+02
1.44470000e+02, -2.83326858e+00, 8.30000000e+02
1.44480000e+02, -2.83565148e+00, 8.34000000e+02
1.44490000e+02, -2.83623024e+00, 8.35000000e+02
1.44500000e+02, -2.83919505e+00, 8.40000000e+02
1.44510000e+02, -2.83738655e+00, 8.37000000e+02
1.44520000e+02, -2.83915548e+00, 8.40000000e+02
1.44530000e+02, -2.84269463e+00, 8.46000000e+02
1.44540000e+02, -2.83852152e+00, 8.39000000e+02
1.44550000e+02, -2.83969229e+00, 8.41000000e+02
1.44560000e+02, -2.84026704e+00, 8.42000000e+02
1.44570000e+02, -2.84202605e+00, 8.45000000e+02
1.44580000e+02, -2.84200715e+00, 8.45000000e+02
1.44590000e+02, -2.84493812e+00, 8.50000000e+02
1.44600000e+02, -2.84726732e+00, 8.54000000e+02
1.44610000e+02, -2.84666381e+00, 8.53000000e+02
1.44620000e+02, -2.84429581e+00, 8.49000000e+02
1.44630000e+02, -2.84545393e+00, 8.51000000e+02
1.44640000e+02, -2.84602306e+00, 8.52000000e+02
1.44650000e+02, -2.84659163e+00, 8.53000000e+02
1.44660000e+02, -2.84598731e+00, 8.52000000e+02
1.44670000e+02, -2.84479429e+00, 8.50000000e+02
1.44680000e+02, -2.84418752e+00, 8.49000000e+02
1.44690000e+02, -2.84827479e+00, 8.56000000e+02
1.44700000e+02, -2.84532827e+00, 8.51000000e+02
1.44710000e+02, -2.84765490e+00, 8.55000000e+02
1.44720000e+02, -2.84529271e+00, 8.51000000e+02
1.44730000e+02, -2.84644838e+00, 8.53000000e+02
1.44740000e+02, -2.84701643e+00, 8.54000000e+02
1.44750000e+02, -2.84758393e+00, 8.55000000e+02
1.44760000e+02, -2.84990015e+00, 8.59000000e+02
1.44770000e+02, -2.84871767e+00, 8.57000000e+02
1.44780000e+02, -2.84986594e+00, 8.59000000e+02
1.44790000e+02, -2.85217185e+00, 8.63000000e+02
1.44800000e+02, -2.85215541e+00, 8.63000000e+02
1.44810000e+02, -2.85213896e+00, 8.63000000e+02
1.44820000e+02, -2.85154281e+00, 8.62000000e+02
1.44830000e+02, -2.85210596e+00, 8.63000000e+02
1.44840000e+02, -2.85266856e+00, 8.64000000e+02
1.44850000e+02, -2.85091313e+00, 8.61000000e+02
1.44860000e+02, -2.84739993e+00, 8.55000000e+02
1.44870000e+02, -2.84855069e+00, 8.57000000e+02
1.44880000e+02, -2.84853349e+00, 8.57000000e+02
1.44890000e+02, -2.84559061e+00, 8.52000000e+02
1.44900000e+02, -2.84498557e+00, 8.51000000e+02
1.44910000e+02, -2.84202122e+00, 8.46000000e+02
1.44920000e+02, -2.84259326e+00, 8.47000000e+02
1.44930000e+02, -2.83961444e+00, 8.42000000e+02
1.44940000e+02, -2.84018877e+00, 8.43000000e+02
1.44950000e+02, -2.83600060e+00, 8.36000000e+02
1.44960000e+02, -2.83598067e+00, 8.36000000e+02
1.44970000e+02, -2.83356267e+00, 8.32000000e+02
1.44980000e+02, -2.83233885e+00, 8.30000000e+02
1.44990000e+02, -2.83171536e+00, 8.29000000e+02
1.45000000e+02, -2.83048679e+00, 8.27000000e+02
1.45010000e+02, -2.83046569e+00, 8.27000000e+02
1.45020000e+02, -2.83345846e+00, 8.32000000e+02
1.45030000e+02, -2.83223466e+00, 8.30000000e+02
1.45040000e+02, -2.83521698e+00, 8.35000000e+02
1.45050000e+02, -2.83459780e+00, 8.34000000e+02
1.45060000e+02, -2.83577526e+00, 8.36000000e+02
1.45070000e+02, -2.83575539e+00, 8.36000000e+02
1.45080000e+02, -2.83812215e+00, 8.40000000e+02
1.45090000e+02, -2.83631390e+00, 8.37000000e+02
1.45100000e+02, -2.83689119e+00, 8.38000000e+02
1.45110000e+02, -2.84221289e+00, 8.47000000e+02
1.45120000e+02, -2.84042039e+00, 8.44000000e+02
1.45130000e+02, -2.84158502e+00, 8.46000000e+02
1.45140000e+02, -2.84627241e+00, 8.54000000e+02
1.45150000e+02, -2.84625493e+00, 8.54000000e+02
1.45160000e+02, -2.84447792e+00, 8.51000000e+02
1.45170000e+02, -2.84621959e+00, 8.54000000e+02
1.45180000e+02, -2.84444259e+00, 8.51000000e+02
1.45190000e+02, -2.84383684e+00, 8.50000000e+02
1.45200000e+02, -2.84440675e+00, 8.51000000e+02
1.45210000e+02, -2.84025909e+00, 8.44000000e+02
1.45220000e+02, -2.84201443e+00, 8.47000000e+02
1.45230000e+02, -2.84081403e+00, 8.45000000e+02
1.45240000e+02, -2.84374528e+00, 8.50000000e+02
1.45250000e+02, -2.84548891e+00, 8.53000000e+02
1.45260000e+02, -2.84722676e+00, 8.56000000e+02
1.45270000e+02, -2.84837644e+00, 8.58000000e+02
1.45280000e+02, -2.85068511e+00, 8.62000000e+02
1.45290000e+02, -2.85298354e+00, 8.66000000e+02
1.45300000e+02, -2.85238995e+00, 8.65000000e+02
1.45310000e+02, -2.85237394e+00, 8.65000000e+02
1.45320000e+02, -2.85466475e+00, 8.69000000e+02
1.45330000e+02, -2.85464926e+00, 8.69000000e+02
1.45340000e+02, -2.85348170e+00, 8.67000000e+02
1.45350000e+02, -2.85288892e+00, 8.66000000e+02
1.45360000e+02, -2.85460217e+00, 8.69000000e+02
1.45370000e+02, -2.85343462e+00, 8.67000000e+02
1.45380000e+02, -2.85457096e+00, 8.69000000e+02
1.45390000e+02, -2.85455549e+00, 8.69000000e+02
1.45400000e+02, -2.85165485e+00, 8.64000000e+02
1.45410000e+02, -2.85163875e+00, 8.64000000e+02
1.45420000e+02, -2.85335576e+00, 8.67000000e+02
1.45430000e+02, -2.85102790e+00, 8.63000000e+02
1.45440000e+02, -2.84810639e+00, 8.58000000e+02
1.45450000e+02, -2.84808954e+00, 8.58000000e+02
1.45460000e+02, -2.84573624e+00, 8.54000000e+02
1.45470000e+02, -2.84630402e+00, 8.55000000e+02
1.45480000e+02, -2.84570165e+00, 8.54000000e+02
1.45490000e+02, -2.84333688e+00, 8.50000000e+02
1.45500000e+02, -2.84214116e+00, 8.48000000e+02
1.45510000e+02, -2.84271232e+00, 8.49000000e+02
1.45520000e+02, -2.84387080e+00, 8.51000000e+02
1.45530000e+02, -2.84326519e+00, 8.50000000e+02
1.45540000e+02, -2.84383523e+00, 8.51000000e+02
1.45550000e+02, -2.84264105e+00, 8.49000000e+02
1.45560000e+02, -2.84379955e+00, 8.51000000e+02
1.45570000e+02, -2.84142613e+00, 8.47000000e+02
1.45580000e+02, -2.84317574e+00, 8.50000000e+02
1.45590000e+02, -2.84139008e+00, 8.47000000e+02
1.45600000e+02, -2.83959777e+00, 8.44000000e+02
1.45610000e+02, -2.84076260e+00, 8.46000000e+02
1.45620000e+02, -2.84251418e+00, 8.49000000e+02
1.45630000e+02, -2.84308482e+00, 8.50000000e+02
1.45640000e+02, -2.84424211e+00, 8.52000000e+02
1.45650000e+02, -2.84539689e+00, 8.54000000e+02
1.45660000e+02, -2.84303218e+00, 8.50000000e+02
1.45670000e+02, -2.84006453e+00, 8.45000000e+02
1.45680000e+02, -2.84240737e+00, 8.49000000e+02
1.45690000e+02, -2.84061954e+00, 8.46000000e+02
1.45700000e+02, -2.83823156e+00, 8.42000000e+02
1.45710000e+02, -2.83642809e+00, 8.39000000e+02
1.45720000e+02, -2.83819354e+00, 8.42000000e+02
1.45730000e+02, -2.83698568e+00, 8.40000000e+02
1.45740000e+02, -2.83874914e+00, 8.43000000e+02
1.45750000e+02, -2.83873048e+00, 8.43000000e+02
1.45760000e+02, -2.83871181e+00, 8.43000000e+02
1.45770000e+02, -2.83512170e+00, 8.37000000e+02
1.45780000e+02, -2.83330693e+00, 8.34000000e+02
1.45790000e+02, -2.82846779e+00, 8.26000000e+02
1.45800000e+02, -2.82480170e+00, 8.20000000e+02
1.45810000e+02, -2.82538942e+00, 8.21000000e+02
1.45820000e+02, -2.82475851e+00, 8.20000000e+02
1.45830000e+02, -2.82716995e+00, 8.24000000e+02
1.45840000e+02, -2.82714883e+00, 8.24000000e+02
1.45850000e+02, -2.82954903e+00, 8.28000000e+02
1.45860000e+02, -2.83073472e+00, 8.30000000e+02
1.45870000e+02, -2.83371742e+00, 8.35000000e+02
1.45880000e+02, -2.83309860e+00, 8.34000000e+02
1.45890000e+02, -2.83127701e+00, 8.31000000e+02
1.45900000e+02, -2.82944852e+00, 8.28000000e+02
1.45910000e+02, -2.83063423e+00, 8.30000000e+02
1.45920000e+02, -2.83001117e+00, 8.29000000e+02
1.45930000e+02, -2.82999075e+00, 8.29000000e+02
1.45940000e+02, -2.82876260e+00, 8.27000000e+02
1.45950000e+02, -2.82631768e+00, 8.23000000e+02
1.45960000e+02, -2.82507994e+00, 8.21000000e+02
1.45970000e+02, -2.82261648e+00, 8.17000000e+02
1.45980000e+02, -2.82075513e+00, 8.14000000e+02
1.45990000e+02, -2.81641440e+00, 8.07000000e+02
1.46000000e+02, -2.81639109e+00, 8.07000000e+02
1.46010000e+02, -2.81388330e+00, 8.03000000e+02
1.46020000e+02, -2.81448174e+00, 8.04000000e+02
1.46030000e+02, -2.81445803e+00, 8.04000000e+02
1.46040000e+02, -2.81505584e+00, 8.05000000e+02
1.46050000e+02, -2.81378850e+00, 8.03000000e+02
1.46060000e+02, -2.81189319e+00, 8.00000000e+02
1.46070000e+02, -2.80747471e+00, 7.93000000e+02
1.46080000e+02, -2.80301633e+00, 7.86000000e+02
1.46090000e+02, -2.79723198e+00, 7.77000000e+02
1.46100000e+02, -2.79913139e+00, 7.80000000e+02
1.46110000e+02, -2.79846300e+00, 7.79000000e+02
1.46120000e+02, -2.79521634e+00, 7.74000000e+02
1.46130000e+02, -2.79324681e+00, 7.71000000e+02
1.46140000e+02, -2.79451396e+00, 7.73000000e+02
1.46150000e+02, -2.79448606e+00, 7.73000000e+02
1.46160000e+02, -2.79445816e+00, 7.73000000e+02
1.46170000e+02, -2.79378303e+00, 7.72000000e+02
1.46180000e+02, -2.78985381e+00, 7.66000000e+02
1.46190000e+02, -2.79047727e+00, 7.67000000e+02
1.46200000e+02, -2.79110002e+00, 7.68000000e+02
1.46210000e+02, -2.78911450e+00, 7.65000000e+02
1.46220000e+02, -2.78514849e+00, 7.59000000e+02
1.46230000e+02, -2.78511866e+00, 7.59000000e+02
1.46240000e+02, -2.78442964e+00, 7.58000000e+02
1.46250000e+02, -2.78439968e+00, 7.58000000e+02
1.46260000e+02, -2.78304872e+00, 7.56000000e+02
1.46270000e+02, -2.78169398e+00, 7.54000000e+02
1.46280000e+02, -2.78033545e+00, 7.52000000e+02
1.46290000e+02, -2.78163267e+00, 7.54000000e+02
1.46300000e+02, -2.78226487e+00, 7.55000000e+02
1.46310000e+02, -2.78157183e+00, 7.54000000e+02
1.46320000e+02, -2.78154134e+00, 7.54000000e+02
1.46330000e+02, -2.78151086e+00, 7.54000000e+02
1.46340000e+02, -2.77948703e+00, 7.51000000e+02
1.46350000e+02, -2.78012147e+00, 7.52000000e+02
1.46360000e+02, -2.78141874e+00, 7.54000000e+02
1.46370000e+02, -2.78535132e+00, 7.60000000e+02
1.46380000e+02, -2.78597919e+00, 7.61000000e+02
1.46390000e+02, -2.78594975e+00, 7.61000000e+02
1.46400000e+02, -2.78526285e+00, 7.60000000e+02
1.46410000e+02, -2.78391575e+00, 7.58000000e+02
1.46420000e+02, -2.78322584e+00, 7.57000000e+02
1.46430000e+02, -2.78121041e+00, 7.54000000e+02
1.46440000e+02, -2.77985198e+00, 7.52000000e+02
1.46450000e+02, -2.78181200e+00, 7.55000000e+02
1.46460000e+02, -2.77912570e+00, 7.51000000e+02
1.46470000e+02, -2.77709355e+00, 7.48000000e+02
1.46480000e+02, -2.77505293e+00, 7.45000000e+02
1.46490000e+02, -2.77030107e+00, 7.38000000e+02
1.46500000e+02, -2.76618674e+00, 7.32000000e+02
1.46510000e+02, -2.76615319e+00, 7.32000000e+02
1.46520000e+02, -2.76131522e+00, 7.25000000e+02
1.46530000e+02, -2.76059053e+00, 7.24000000e+02
1.46540000e+02, -2.76193513e+00, 7.26000000e+02
1.46550000e+02, -2.76258896e+00, 7.27000000e+02
1.46560000e+02, -2.76186649e+00, 7.26000000e+02
1.46570000e+02, -2.76389396e+00, 7.29000000e+02
1.46580000e+02, -2.76317368e+00, 7.28000000e+02
1.46590000e+02, -2.76107491e+00, 7.25000000e+02
1.46600000e+02, -2.75896714e+00, 7.22000000e+02
1.46610000e+02, -2.75685030e+00, 7.19000000e+02
1.46620000e+02, -2.75332571e+00, 7.14000000e+02
1.46630000e+02, -2.75118431e+00, 7.11000000e+02
1.46640000e+02, -2.74973929e+00, 7.09000000e+02
1.46650000e+02, -2.75040714e+00, 7.10000000e+02
1.46660000e+02, -2.74754557e+00, 7.06000000e+02
1.46670000e+02, -2.74466735e+00, 7.02000000e+02
1.46680000e+02, -2.74177229e+00, 6.98000000e+02
1.46690000e+02, -2.73958015e+00, 6.95000000e+02
1.46700000e+02, -2.73593106e+00, 6.90000000e+02
1.46710000e+02, -2.73589133e+00, 6.90000000e+02
1.46720000e+02, -2.73002064e+00, 6.82000000e+02
1.46730000e+02, -2.72703850e+00, 6.78000000e+02
1.46740000e+02, -2.72773384e+00, 6.79000000e+02
1.46750000e+02, -2.72842826e+00, 6.80000000e+02
1.46760000e+02, -2.73205003e+00, 6.85000000e+02
1.46770000e+02, -2.73054759e+00, 6.83000000e+02
1.46780000e+02, -2.72977423e+00, 6.82000000e+02
1.46790000e+02, -2.73119745e+00, 6.84000000e+02
1.46800000e+02, -2.73261672e+00, 6.86000000e+02
1.46810000e+02, -2.73257646e+00, 6.86000000e+02
1.46820000e+02, -2.73034482e+00, 6.83000000e+02
1.46830000e+02, -2.72957150e+00, 6.82000000e+02
1.46840000e+02, -2.72879696e+00, 6.81000000e+02
1.46850000e+02, -2.73022223e+00, 6.83000000e+02
1.46860000e+02, -2.72944894e+00, 6.82000000e+02
1.46870000e+02, -2.72867442e+00, 6.81000000e+02
1.46880000e+02, -2.72716285e+00, 6.79000000e+02
1.46890000e+02, -2.73443163e+00, 6.89000000e+02
1.46900000e+02, -2.73728627e+00, 6.93000000e+02
1.46910000e+02, -2.73940701e+00, 6.96000000e+02
1.46920000e+02, -2.74080310e+00, 6.98000000e+02
1.46930000e+02, -2.73717023e+00, 6.93000000e+02
1.46940000e+02, -2.73857209e+00, 6.95000000e+02
1.46950000e+02, -2.73925224e+00, 6.96000000e+02
1.46960000e+02, -2.74279276e+00, 7.01000000e+02
1.46970000e+02, -2.74489017e+00, 7.04000000e+02
1.46980000e+02, -2.74627124e+00, 7.06000000e+02
1.46990000e+02, -2.74764862e+00, 7.08000000e+02
1.47000000e+02, -2.74902232e+00, 7.10000000e+02
1.47010000e+02, -2.75109411e+00, 7.13000000e+02
1.47020000e+02, -2.75035637e+00, 7.12000000e+02
1.47030000e+02, -2.74820906e+00, 7.09000000e+02
1.47040000e+02, -2.74676007e+00, 7.07000000e+02
1.47050000e+02, -2.74672321e+00, 7.07000000e+02
1.47060000e+02, -2.75020999e+00, 7.12000000e+02
1.47070000e+02, -2.75017390e+00, 7.12000000e+02
1.47080000e+02, -2.75083957e+00, 7.13000000e+02
1.47090000e+02, -2.74728498e+00, 7.08000000e+02
1.47100000e+02, -2.74724832e+00, 7.08000000e+02
1.47110000e+02, -2.74862210e+00, 7.10000000e+02
1.47120000e+02, -2.75279335e+00, 7.16000000e+02
1.47130000e+02, -2.75275790e+00, 7.16000000e+02
1.47140000e+02, -2.75342029e+00, 7.17000000e+02
1.47150000e+02, -2.75477777e+00, 7.19000000e+02
1.47160000e+02, -2.75820780e+00, 7.24000000e+02
1.47170000e+02, -2.75470854e+00, 7.19000000e+02
1.47180000e+02, -2.75744750e+00, 7.23000000e+02
