Time (ps), Potential energy per cell (eV), Kinetic energy per cell (eV), Total energy per cell (eV), Temperature (C), Pressure (GPa), Volume per cell (Å^3)
14.81000000, 0.45341532, 0.39653269, 0.84994800, 493.77768144, 0.14603621, 68.47647748
14.82000000, 0.45799937, 0.39216432, 0.85016369, 485.32888701, 0.15973980, 68.47705679
14.83000000, 0.45061945, 0.39886685, 0.84948630, 498.29214474, 0.02454189, 68.47769051
14.84000000, 0.44567916, 0.40371032, 0.84938949, 507.65983602, -0.05034090, 68.47778754
14.85000000, 0.44780583, 0.40181303, 0.84961886, 503.99030680, -0.03191245, 68.47758730
14.86000000, 0.45260025, 0.39631145, 0.84891170, 493.34978611, 0.03953591, 68.47746022
14.87000000, 0.46520777, 0.38418857, 0.84939634, 469.90311631, 0.19009060, 68.47761677
14.88000000, 0.47959356, 0.37177540, 0.85136896, 445.89499852, 0.34886416, 68.47837098
14.89000000, 0.47617535, 0.37658742, 0.85276277, 455.20185571, 0.38810447, 68.47975549
14.90000000, 0.45229759, 0.39934248, 0.85164007, 499.21206472, 0.25136556, 68.48129581
14.91000000, 0.43391341, 0.41755395, 0.85146736, 534.43458240, 0.11187172, 68.48229331
14.92000000, 0.42813836, 0.42296018, 0.85109854, 544.89068149, -0.00158500, 68.48273705
14.93000000, 0.43025130, 0.42015635, 0.85040765, 539.46783610, -0.02921095, 68.48273036
14.94000000, 0.43366237, 0.41664867, 0.85031104, 532.68368876, -0.04104063, 68.48261399
14.95000000, 0.42917406, 0.41963734, 0.84881140, 538.46402463, -0.10769885, 68.48245066
14.96000000, 0.42796134, 0.41921464, 0.84717598, 537.64650097, -0.12650966, 68.48202270
14.97000000, 0.44488108, 0.40186723, 0.84674831, 504.09513301, -0.03878644, 68.48152006
14.98000000, 0.47236651, 0.37636270, 0.84872921, 454.76721886, 0.11971555, 68.48136569
14.99000000, 0.48347811, 0.36622457, 0.84970268, 435.15922801, 0.22321241, 68.48184055
15.00000000, 0.47518597, 0.37446903, 0.84965500, 451.10470436, 0.20994363, 68.48272630
15.01000000, 0.46489440, 0.38570978, 0.85060418, 472.84526091, 0.14531858, 68.48355938
15.02000000, 0.45515316, 0.39621968, 0.85137284, 493.17230274, 0.06192792, 68.48413591
15.03000000, 0.44453949, 0.40586440, 0.85040389, 511.82600503, -0.03850129, 68.48438137
15.04000000, 0.44502720, 0.40554063, 0.85056783, 511.19979463, -0.01670342, 68.48422812
15.05000000, 0.44708668, 0.40512797, 0.85221465, 510.40167860, 0.01237797, 68.48416141
15.06000000, 0.42821935, 0.42253266, 0.85075200, 544.06381600, -0.12394303, 68.48421015
15.07000000, 0.40627424, 0.44153223, 0.84780647, 580.81060194, -0.23894746, 68.48371769
15.08000000, 0.41005060, 0.43652069, 0.84657129, 571.11785918, -0.17886131, 68.48276866
15.09000000, 0.43289694, 0.41376147, 0.84665841, 527.09960653, -0.02899419, 68.48205818
15.10000000, 0.45320170, 0.39306520, 0.84626690, 487.07126036, 0.13172631, 68.48194267
15.11000000, 0.46445014, 0.38268681, 0.84713695, 466.99858242, 0.21282144, 68.48246523
15.12000000, 0.46252311, 0.38433039, 0.84685350, 470.17741137, 0.20377383, 68.48330973
15.13000000, 0.46109769, 0.38588292, 0.84698061, 473.18013687, 0.19858746, 68.48411832
15.14000000, 0.46544298, 0.38404483, 0.84948781, 469.62511522, 0.22026835, 68.48490634
15.15000000, 0.45478610, 0.39431160, 0.84909770, 489.48191933, 0.14283599, 68.48578044
15.16000000, 0.44234302, 0.40524551, 0.84758853, 510.62901770, 0.03292283, 68.48634713
15.17000000, 0.45404817, 0.39396854, 0.84801671, 488.81839729, 0.04623022, 68.48647744
15.18000000, 0.47860971, 0.37147207, 0.85008178, 445.30833621, 0.20523073, 68.48666059
15.19000000, 0.48731754, 0.36416247, 0.85148001, 431.17095670, 0.29929816, 68.48747501
15.20000000, 0.47570501, 0.37602899, 0.85173400, 454.12180498, 0.23657213, 68.48866291
15.21000000, 0.45942409, 0.39288631, 0.85231040, 486.72527866, 0.09850546, 68.48960179
15.22000000, 0.44513093, 0.40729091, 0.85242184, 514.58499713, -0.03061352, 68.48999250
15.23000000, 0.43596973, 0.41614952, 0.85211925, 531.71828861, -0.11734787, 68.48987055
15.24000000, 0.43445417, 0.41736721, 0.85182138, 534.07340391, -0.12561395, 68.48940423
15.25000000, 0.43724967, 0.41368617, 0.85093584, 526.95395937, -0.07024810, 68.48890510
15.26000000, 0.44516803, 0.40559718, 0.85076521, 511.30917526, -0.00947072, 68.48862579
15.27000000, 0.45324124, 0.39744718, 0.85068842, 495.54638947, 0.04814242, 68.48858779
15.28000000, 0.45507575, 0.39586468, 0.85094042, 492.48569382, 0.03417219, 68.48877854
15.29000000, 0.44714794, 0.40346859, 0.85061653, 507.19229808, -0.05125139, 68.48891382
15.30000000, 0.43782993, 0.41187801, 0.84970794, 523.45682679, -0.13393099, 68.48870993
15.31000000, 0.43746231, 0.41265406, 0.85011637, 524.95777672, -0.14042536, 68.48817778
15.32000000, 0.43834298, 0.41098446, 0.84932743, 521.72862476, -0.15631408, 68.48761985
15.33000000, 0.44280626, 0.40582617, 0.84863243, 511.75206071, -0.10242315, 68.48699884
15.34000000, 0.45542794, 0.39339655, 0.84882449, 487.71213209, 0.01832716, 68.48659179
15.35000000, 0.46904109, 0.38071963, 0.84976072, 463.19390042, 0.14749894, 68.48666416
15.36000000, 0.47406302, 0.37686766, 0.85093069, 455.74386729, 0.19182816, 68.48724937
15.37000000, 0.46449548, 0.38703957, 0.85153506, 475.41719925, 0.15734812, 68.48801058
15.38000000, 0.44775790, 0.40248527, 0.85024317, 505.29048530, 0.09383281, 68.48863491
15.39000000, 0.44766675, 0.40260131, 0.85026806, 505.51491433, 0.10946148, 68.48900706
15.40000000, 0.46445967, 0.38750636, 0.85196603, 476.32000768, 0.15318226, 68.48944127
15.41000000, 0.47289414, 0.37978087, 0.85267500, 461.37824865, 0.14293787, 68.49004907
15.42000000, 0.46680227, 0.38531037, 0.85211265, 472.07278230, 0.09428501, 68.49061620
15.43000000, 0.46378579, 0.38935182, 0.85313761, 479.88927037, 0.05263430, 68.49099015
15.44000000, 0.45908779, 0.39532398, 0.85441177, 491.43994712, -0.00181575, 68.49119874
15.45000000, 0.44212715, 0.41098907, 0.85311622, 521.73754423, -0.13694712, 68.49119113
15.46000000, 0.42936044, 0.42285018, 0.85221062, 544.67793277, -0.29248001, 68.49064699
15.47000000, 0.42842405, 0.42324027, 0.85166432, 545.43240201, -0.31650399, 68.48948531
15.48000000, 0.43634230, 0.41474643, 0.85108873, 529.00458755, -0.22298680, 68.48822826
15.49000000, 0.44610966, 0.40540051, 0.85151017, 510.92879632, -0.08785821, 68.48734253
15.50000000, 0.44643334, 0.40396642, 0.85039976, 508.15515035, -0.01180613, 68.48699331
15.51000000, 0.44828512, 0.40167858, 0.84996371, 503.73027960, 0.02773555, 68.48694604
15.52000000, 0.45808250, 0.39205509, 0.85013760, 485.11763453, 0.10080264, 68.48705576
15.53000000, 0.47159556, 0.37978522, 0.85138078, 461.38665839, 0.16734815, 68.48745558
15.54000000, 0.47628424, 0.37590307, 0.85218731, 453.87825479, 0.13775596, 68.48811960
15.55000000, 0.47185647, 0.38048351, 0.85233998, 462.73721732, 0.06845936, 68.48866614
15.56000000, 0.46832189, 0.38459220, 0.85291409, 470.68377144, 0.05381144, 68.48893755
15.57000000, 0.46676514, 0.38716619, 0.85393133, 475.66207939, 0.02677777, 68.48915081
15.58000000, 0.46130755, 0.39292911, 0.85423666, 486.80806646, 0.04768725, 68.48925673
15.59000000, 0.45027158, 0.40477066, 0.85504224, 509.71061879, 0.03000829, 68.48944567
15.60000000, 0.42826297, 0.42562474, 0.85388771, 550.04416811, -0.09131103, 68.48956442
15.61000000, 0.41108948, 0.43989152, 0.85098100, 577.63731933, -0.19566053, 68.48920148
15.62000000, 0.42392990, 0.42655255, 0.85048246, 551.83863462, -0.16205743, 68.48842423
15.63000000, 0.45364159, 0.39783743, 0.85147902, 496.30117076, -0.01803624, 68.48778041
15.64000000, 0.47301638, 0.37836826, 0.85138464, 458.64615053, 0.10377523, 68.48770841
15.65000000, 0.48061050, 0.37139475, 0.85200526, 445.15879439, 0.14629620, 68.48812003
15.66000000, 0.47896250, 0.37478562, 0.85374813, 451.71702283, 0.12401961, 68.48870047
15.67000000, 0.46220386, 0.39213929, 0.85434315, 485.28048110, 0.05121716, 68.48919248
15.68000000, 0.43772255, 0.41513153, 0.85285409, 529.74941834, -0.08672740, 68.48939543
15.69000000, 0.43037810, 0.42170849, 0.85208659, 542.46981712, -0.11787521, 68.48905069
15.70000000, 0.44253330, 0.40995155, 0.85248485, 519.73090321, 0.02224541, 68.48858229
15.71000000, 0.45767044, 0.39491286, 0.85258331, 490.64480651, 0.11564967, 68.48867021
15.72000000, 0.46627427, 0.38686734, 0.85314161, 475.08408011, 0.13050712, 68.48912899
15.73000000, 0.46439325, 0.38834239, 0.85273565, 477.93695730, 0.11119708, 68.48964675
15.74000000, 0.46274892, 0.39067694, 0.85342586, 482.45217755, 0.08374220, 68.49008785
15.75000000, 0.45894325, 0.39555590, 0.85449915, 491.88849371, 0.05091210, 68.49041995
15.76000000, 0.44756051, 0.40581399, 0.85337451, 511.72850943, -0.01794129, 68.49062170
15.77000000, 0.44294023, 0.41038027, 0.85332050, 520.56007038, -0.05119305, 68.49055007
15.78000000, 0.44389593, 0.40901473, 0.85291066, 517.91901446, -0.04349991, 68.49034641
15.79000000, 0.44938471, 0.40288969, 0.85227440, 506.07267058, -0.02614530, 68.49017330
15.80000000, 0.45979984, 0.39392286, 0.85372270, 488.73006396, 0.03593432, 68.49006909
15.81000000, 0.45812705, 0.39506660, 0.85319364, 490.94213851, 0.06332894, 68.49021137
15.82000000, 0.45499491, 0.39706334, 0.85205825, 494.80401199, 0.06505183, 68.49046242
15.83000000, 0.46446196, 0.38958285, 0.85404481, 480.33611212, 0.09100499, 68.49072031
15.84000000, 0.46390819, 0.39060762, 0.85451581, 482.31810176, 0.06054450, 68.49108124
15.85000000, 0.45126837, 0.40192197, 0.85319034, 504.20101699, 0.01311457, 68.49132124
15.86000000, 0.44933966, 0.40339627, 0.85273593, 507.05243248, 0.07331305, 68.49137291
15.87000000, 0.46430927, 0.38968341, 0.85399268, 480.53059645, 0.20748794, 68.49166360
15.88000000, 0.47565796, 0.37961054, 0.85526850, 461.04883025, 0.25169451, 68.49248704
15.89000000, 0.46807300, 0.38776098, 0.85583398, 476.81246419, 0.13003089, 68.49348602
15.90000000, 0.44490759, 0.41058332, 0.85549091, 520.95279467, -0.05765797, 68.49400193
15.91000000, 0.42060414, 0.43273140, 0.85333554, 563.78905139, -0.21093691, 68.49377259
15.92000000, 0.41988273, 0.43194933, 0.85183206, 562.27646627, -0.18854939, 68.49293464
15.93000000, 0.44393110, 0.40879555, 0.85272665, 517.49508527, -0.01819776, 68.49218558
15.94000000, 0.46105165, 0.39225911, 0.85331076, 485.51222700, 0.07263469, 68.49211293
15.95000000, 0.45427003, 0.39901357, 0.85328359, 498.57591350, 0.03826487, 68.49240094
15.96000000, 0.43326624, 0.41787521, 0.85114146, 535.05592443, -0.06627767, 68.49255247
15.97000000, 0.43397568, 0.41482682, 0.84880250, 529.16008255, -0.05731246, 68.49228891
15.98000000, 0.47421659, 0.37756012, 0.85177671, 457.08313726, 0.19605613, 68.49206095
15.99000000, 0.50182120, 0.35455056, 0.85637176, 412.58070611, 0.35658115, 68.49283901
16.00000000, 0.46809693, 0.38617015, 0.85426708, 473.73565379, 0.17077673, 68.49425445
16.01000000, 0.42495419, 0.42631121, 0.85126541, 551.37186044, -0.09571895, 68.49493215
16.02000000, 0.42696986, 0.42434807, 0.85131793, 547.57497758, -0.11255491, 68.49455168
16.03000000, 0.45975882, 0.39359712, 0.85335594, 488.10004869, 0.09499562, 68.49410437
16.04000000, 0.47907000, 0.37524743, 0.85431742, 452.61019479, 0.20844639, 68.49448117
16.05000000, 0.47211957, 0.38158014, 0.85369971, 464.85819151, 0.14915956, 68.49530845
16.06000000, 0.46174507, 0.39190430, 0.85364936, 484.82598098, 0.04858471, 68.49590032
16.07000000, 0.45960904, 0.39509882, 0.85470787, 491.00446729, -0.01772668, 68.49609284
16.08000000, 0.45822043, 0.39631632, 0.85453675, 493.35921063, -0.03339030, 68.49602206
16.09000000, 0.46162783, 0.39409467, 0.85572250, 489.06235261, 0.00402454, 68.49588908
16.10000000, 0.45775353, 0.39821770, 0.85597123, 497.03663039, -0.01596962, 68.49590466
16.11000000, 0.44643201, 0.40837959, 0.85481160, 516.69060085, -0.04942462, 68.49584085
16.12000000, 0.44338025, 0.41083031, 0.85421056, 521.43048222, -0.06230908, 68.49564420
16.13000000, 0.45179943, 0.40317606, 0.85497549, 506.62651884, -0.00300534, 68.49539639
16.14000000, 0.45523141, 0.39988233, 0.85511374, 500.25617853, 0.04517107, 68.49538406
16.15000000, 0.44874478, 0.40559316, 0.85433795, 511.30141008, 0.01808770, 68.49556302
16.16000000, 0.44264131, 0.41129910, 0.85394041, 522.33716590, -0.04552568, 68.49563445
16.17000000, 0.44067578, 0.41225766, 0.85293344, 524.19110985, -0.04375063, 68.49545328
16.18000000, 0.44914131, 0.40353758, 0.85267889, 507.32573465, 0.00582603, 68.49527916
16.19000000, 0.46372762, 0.38924328, 0.85297091, 479.67936086, 0.08520646, 68.49530190
16.20000000, 0.47693421, 0.37677558, 0.85370979, 455.56577520, 0.19311338, 68.49563983
16.21000000, 0.48649773, 0.36787262, 0.85437035, 438.34669192, 0.31913633, 68.49640624
16.22000000, 0.49345158, 0.36306408, 0.85651566, 429.04656209, 0.42642847, 68.49767307
16.23000000, 0.48658625, 0.37170786, 0.85829411, 445.76436265, 0.37516356, 68.49936597
16.24000000, 0.46249228, 0.39586835, 0.85836063, 492.49279822, 0.18399042, 68.50085534
16.25000000, 0.43739303, 0.42035809, 0.85775112, 539.85802576, -0.03878631, 68.50158558
16.26000000, 0.42550624, 0.43141782, 0.85692406, 561.24847297, -0.18236881, 68.50143116
16.27000000, 0.42851522, 0.42779768, 0.85631290, 554.24681816, -0.18584753, 68.50070656
16.28000000, 0.43733521, 0.41749517, 0.85483037, 534.32088830, -0.11283529, 68.49996815
16.29000000, 0.45062922, 0.40448964, 0.85511885, 509.16709265, 0.01875284, 68.49951968
16.30000000, 0.45609702, 0.39863646, 0.85473348, 497.84655359, 0.04570938, 68.49959375
16.31000000, 0.45210510, 0.40246119, 0.85456629, 505.24390956, 0.02708557, 68.49977487
16.32000000, 0.44258929, 0.41130783, 0.85389712, 522.35405028, 0.00178918, 68.49988203
16.33000000, 0.44010013, 0.41149799, 0.85159812, 522.72183823, -0.02149948, 68.49988874
16.34000000, 0.46460395, 0.38823514, 0.85283910, 477.72953359, 0.09914854, 68.49980296
16.35000000, 0.48990813, 0.36610841, 0.85601655, 434.93456531, 0.25305068, 68.50019629
16.36000000, 0.47775132, 0.37823884, 0.85599016, 458.39583965, 0.19727617, 68.50120076
16.37000000, 0.44668048, 0.40798092, 0.85466140, 515.91952474, -0.00194775, 68.50198376
16.38000000, 0.43446101, 0.41962898, 0.85408999, 538.44785690, -0.03843487, 68.50197563
16.39000000, 0.44665003, 0.40897524, 0.85562527, 517.84262483, 0.05697043, 68.50182260
16.40000000, 0.45333941, 0.40244051, 0.85577992, 505.20391217, 0.09343358, 68.50204844
16.41000000, 0.44470251, 0.40981094, 0.85451345, 519.45893753, 0.04874712, 68.50241908
16.42000000, 0.43626642, 0.41768410, 0.85395052, 534.68629937, -0.01526905, 68.50261227
16.43000000, 0.43635870, 0.41614325, 0.85250195, 531.70615861, -0.04632184, 68.50255124
16.44000000, 0.45324905, 0.39922357, 0.85247262, 498.98207537, 0.01816912, 68.50236689
16.45000000, 0.47675985, 0.37699695, 0.85375679, 455.99391428, 0.17545194, 68.50243864
16.46000000, 0.48492502, 0.37029667, 0.85522169, 443.03500628, 0.20767489, 68.50313499
16.47000000, 0.47082400, 0.38403135, 0.85485534, 469.59903205, 0.12035832, 68.50395931
16.48000000, 0.45580709, 0.39887104, 0.85467814, 498.30026106, 0.04697406, 68.50443689
16.49000000, 0.45490203, 0.40037882, 0.85528085, 501.21642763, 0.05614073, 68.50462304
16.50000000, 0.46205619, 0.39397344, 0.85602964, 488.82788948, 0.09579577, 68.50484559
16.51000000, 0.46225591, 0.39479367, 0.85704958, 490.41427946, 0.09130781, 68.50522563
16.52000000, 0.44740169, 0.40775438, 0.85515607, 515.48137865, -0.00983386, 68.50558784
16.53000000, 0.44176183, 0.41262820, 0.85439003, 524.90775499, -0.07084990, 68.50554839
16.54000000, 0.45273907, 0.40250794, 0.85524701, 505.33432403, -0.02312656, 68.50526663
16.55000000, 0.46139582, 0.39473173, 0.85612756, 490.29448557, 0.03924122, 68.50517439
16.56000000, 0.45192345, 0.40416177, 0.85608522, 508.53296716, 0.01471926, 68.50532983
16.57000000, 0.42930755, 0.42445329, 0.85376084, 547.77848329, -0.12181259, 68.50538788
16.58000000, 0.42139200, 0.43099101, 0.85238301, 560.42299297, -0.20110953, 68.50490373
16.59000000, 0.43484719, 0.41721116, 0.85205835, 533.77159544, -0.08420219, 68.50410467
16.60000000, 0.45625748, 0.39605291, 0.85231039, 492.84975844, 0.07700988, 68.50376988
16.61000000, 0.47310582, 0.37929302, 0.85239884, 460.43471011, 0.22497967, 68.50407531
16.62000000, 0.48426947, 0.36908845, 0.85335792, 440.69820599, 0.37613220, 68.50496836
16.63000000, 0.48744122, 0.36772320, 0.85516442, 438.05769703, 0.41284076, 68.50646170
16.64000000, 0.47643071, 0.37981390, 0.85624461, 461.44214194, 0.29131616, 68.50810085
16.65000000, 0.45590494, 0.40015667, 0.85606162, 500.78677834, 0.06989845, 68.50925741
16.66000000, 0.44087593, 0.41496992, 0.85584585, 529.43684822, -0.11770475, 68.50953462
16.67000000, 0.43448839, 0.42171120, 0.85619959, 542.47505351, -0.18855297, 68.50906675
16.68000000, 0.42554161, 0.42891262, 0.85445423, 556.40320641, -0.25294761, 68.50831751
16.69000000, 0.42180080, 0.43102383, 0.85282464, 560.48646357, -0.24272274, 68.50731253
16.70000000, 0.43006059, 0.42188421, 0.85194480, 542.80966459, -0.15587750, 68.50634818
16.71000000, 0.44697976, 0.40385488, 0.85083464, 507.93942472, 0.02354530, 68.50572873
16.72000000, 0.47102652, 0.38082574, 0.85185226, 463.39911901, 0.20416650, 68.50582184
16.73000000, 0.48506487, 0.36818052, 0.85324538, 438.94218901, 0.28766914, 68.50663226
16.74000000, 0.48050447, 0.37320635, 0.85371082, 448.66257880, 0.26044688, 68.50777431
16.75000000, 0.46677765, 0.38795107, 0.85472872, 477.18011094, 0.20069228, 68.50880827
16.76000000, 0.44558018, 0.40968062, 0.85526080, 519.20689907, 0.06011043, 68.50960493
16.77000000, 0.42242197, 0.43026990, 0.85269187, 559.02829967, -0.08941984, 68.50984326
16.78000000, 0.42479032, 0.42741471, 0.85220503, 553.50612789, -0.09480018, 68.50948773
16.79000000, 0.44508865, 0.40776060, 0.85284926, 515.49341862, 0.02596050, 68.50911083
16.80000000, 0.45685483, 0.39575825, 0.85261309, 492.27986280, 0.09734972, 68.50921353
16.81000000, 0.45630243, 0.39584028, 0.85214271, 492.43851003, 0.07981420, 68.50959976
16.82000000, 0.45372503, 0.39823745, 0.85196248, 497.07484211, 0.06543979, 68.50991635
16.83000000, 0.45638866, 0.39536131, 0.85174997, 491.51213827, 0.10294656, 68.51017586
16.84000000, 0.46742436, 0.38523335, 0.85265771, 471.92380757, 0.18169877, 68.51058432
16.85000000, 0.47569095, 0.37836640, 0.85405735, 458.64254149, 0.26225132, 68.51130557
16.86000000, 0.46875281, 0.38588869, 0.85464150, 473.19128429, 0.23036680, 68.51234674
16.87000000, 0.45107720, 0.40291303, 0.85399023, 506.11779795, 0.08973313, 68.51326130
16.88000000, 0.44045252, 0.41309950, 0.85355202, 525.81928711, 0.00775309, 68.51361731
16.89000000, 0.44283593, 0.41074941, 0.85358534, 521.27403030, 0.02209993, 68.51364770
16.90000000, 0.44953004, 0.40410835, 0.85363839, 508.42965305, 0.03401321, 68.51373508
16.91000000, 0.45313262, 0.40046626, 0.85359888, 501.38554745, 0.04760191, 68.51386978
16.92000000, 0.45125590, 0.40257724, 0.85383314, 505.46835549, -0.00634834, 68.51405845
16.93000000, 0.43941195, 0.41369586, 0.85310780, 526.97270127, -0.13360499, 68.51403284
16.94000000, 0.42747910, 0.42333212, 0.85081122, 545.61004924, -0.20596373, 68.51350178
16.95000000, 0.43993967, 0.41064603, 0.85058570, 521.07407843, -0.08254098, 68.51268334
16.96000000, 0.46639436, 0.38629693, 0.85269129, 473.98086311, 0.12691676, 68.51235511
16.97000000, 0.47348974, 0.37886622, 0.85235596, 459.60923960, 0.23421094, 68.51285879
16.98000000, 0.46905614, 0.38317252, 0.85222866, 467.93798984, 0.21185828, 68.51378862
16.99000000, 0.46536671, 0.38827281, 0.85363951, 477.80237254, 0.10600893, 68.51462969
17.00000000, 0.45638187, 0.39734976, 0.85373163, 495.35796696, 0.00302316, 68.51505034
17.01000000, 0.45033102, 0.40263214, 0.85296317, 505.57454435, -0.04720382, 68.51506195
17.02000000, 0.45728188, 0.39638424, 0.85366612, 493.49057137, -0.06944603, 68.51487407
17.03000000, 0.46122094, 0.39411214, 0.85533308, 489.09614502, -0.08866152, 68.51459784
17.04000000, 0.44241988, 0.41132277, 0.85374265, 522.38294992, -0.15814856, 68.51424529
17.05000000, 0.42528041, 0.42617739, 0.85145780, 551.11303942, -0.20828427, 68.51361675
17.06000000, 0.43716985, 0.41423355, 0.85140340, 528.01265196, -0.13722660, 68.51278909
17.07000000, 0.46359662, 0.38911023, 0.85270685, 479.42202228, 0.00071252, 68.51224367
17.08000000, 0.47482001, 0.37876511, 0.85358512, 459.41368116, 0.08337690, 68.51224610
17.09000000, 0.46700853, 0.38593679, 0.85294532, 473.28433074, 0.14073489, 68.51257685
17.10000000, 0.46211238, 0.39151287, 0.85362525, 484.06893748, 0.15417214, 68.51313542
17.11000000, 0.46241093, 0.39247203, 0.85488296, 485.92402577, 0.15454214, 68.51374736
17.12000000, 0.45554273, 0.39963586, 0.85517859, 499.77948724, 0.11302269, 68.51436077
17.13000000, 0.44245709, 0.41165675, 0.85411385, 523.02890126, 0.05354275, 68.51480928
17.14000000, 0.43620123, 0.41715249, 0.85335372, 533.65811682, 0.01612088, 68.51502155
17.15000000, 0.44336347, 0.40918885, 0.85255232, 518.25576222, 0.06130465, 68.51508518
17.16000000, 0.46225394, 0.39133318, 0.85358712, 483.72139534, 0.17782469, 68.51532828
17.17000000, 0.47218356, 0.38221265, 0.85439621, 466.08151852, 0.17985067, 68.51603419
17.18000000, 0.46039888, 0.39431631, 0.85471519, 489.49102797, 0.08248037, 68.51674815
17.19000000, 0.43595187, 0.41663187, 0.85258374, 532.65118966, -0.06270641, 68.51707536
17.20000000, 0.43382128, 0.41808015, 0.85190143, 535.45229422, -0.07001375, 68.51682589
17.21000000, 0.45552861, 0.39803618, 0.85356479, 496.68557212, 0.05755285, 68.51654740
17.22000000, 0.46957221, 0.38424320, 0.85381541, 470.00877217, 0.17966315, 68.51677560
17.23000000, 0.47028872, 0.38337694, 0.85366566, 468.33336365, 0.24249103, 68.51748883
17.24000000, 0.47091924, 0.38289572, 0.85381496, 467.40264199, 0.28874754, 68.51845161
17.25000000, 0.48019944, 0.37494429, 0.85514373, 452.02389593, 0.37546065, 68.51959814
17.26000000, 0.48773089, 0.36969579, 0.85742668, 441.87286210, 0.46433604, 68.52108913
17.27000000, 0.47576259, 0.38289515, 0.85865774, 467.40153216, 0.37345047, 68.52293319
17.28000000, 0.44862770, 0.40840850, 0.85703620, 516.74650696, 0.15294429, 68.52441626
17.29000000, 0.43879875, 0.41672198, 0.85552073, 532.82546835, 0.08044630, 68.52502343
17.30000000, 0.46007996, 0.39687660, 0.85695656, 494.44284449, 0.17029208, 68.52534260
17.31000000, 0.47992178, 0.37959860, 0.85952037, 461.02571963, 0.25993393, 68.52601868
17.32000000, 0.46301447, 0.39563399, 0.85864846, 492.03953373, 0.13788621, 68.52705088
17.33000000, 0.43045248, 0.42562589, 0.85607836, 550.04638666, -0.09814436, 68.52759825
17.34000000, 0.42089566, 0.43418109, 0.85507675, 566.59286532, -0.18117140, 68.52720796
17.35000000, 0.43801940, 0.41662481, 0.85464421, 532.63754621, -0.06911893, 68.52648784
17.36000000, 0.46135829, 0.39439622, 0.85575450, 489.64556675, 0.08446589, 68.52621287
17.37000000, 0.46666939, 0.38843997, 0.85510936, 478.12567594, 0.14815076, 68.52654801
17.38000000, 0.46302736, 0.39184390, 0.85487126, 484.70916291, 0.10467040, 68.52713615
17.39000000, 0.46082869, 0.39460343, 0.85543212, 490.04633216, 0.04115625, 68.52755157
17.40000000, 0.45913311, 0.39648414, 0.85561725, 493.68378712, -0.00062537, 68.52771467
17.41000000, 0.45723493, 0.39877744, 0.85601237, 498.11922558, -0.03418538, 68.52771179
17.42000000, 0.45400301, 0.40140338, 0.85540639, 503.19801289, -0.03419046, 68.52757559
17.43000000, 0.45728741, 0.39822584, 0.85551325, 497.05238345, -0.01231422, 68.52743936
17.44000000, 0.46207898, 0.39495411, 0.85703309, 490.72457802, -0.00804237, 68.52739005
17.45000000, 0.44899436, 0.40803224, 0.85702660, 516.01878630, -0.10144512, 68.52735770
17.46000000, 0.42113963, 0.43373904, 0.85487868, 565.73790972, -0.29496719, 68.52695430
17.47000000, 0.40909706, 0.44224388, 0.85134094, 582.18698606, -0.33201162, 68.52578212
17.48000000, 0.44011360, 0.41185524, 0.85196884, 523.41279324, -0.09416556, 68.52446281
17.49000000, 0.48109440, 0.37321045, 0.85430485, 448.67051535, 0.23316039, 68.52408834
17.50000000, 0.49057241, 0.36416437, 0.85473678, 431.17462643, 0.36347639, 68.52501416
17.51000000, 0.47158539, 0.38357509, 0.85516048, 468.71660346, 0.27863688, 68.52645766
17.52000000, 0.44445161, 0.40915890, 0.85361051, 518.19783992, 0.12843961, 68.52756416
17.53000000, 0.44202135, 0.41130181, 0.85332316, 522.34240844, 0.11524358, 68.52807400
17.54000000, 0.46127225, 0.39468131, 0.85595356, 490.19696514, 0.19721394, 68.52853142
17.55000000, 0.46058814, 0.39559815, 0.85618629, 491.97020533, 0.15547069, 68.52931449
17.56000000, 0.43787261, 0.41601214, 0.85388475, 531.45258629, -0.00919097, 68.52993174
17.57000000, 0.42918726, 0.42248272, 0.85166998, 543.96723990, -0.04064620, 68.52989483
17.58000000, 0.45447248, 0.39831363, 0.85278611, 497.22217133, 0.07483467, 68.52973295
17.59000000, 0.48106182, 0.37472566, 0.85578748, 451.60104155, 0.23608124, 68.53002985
17.60000000, 0.46946954, 0.38504451, 0.85451405, 471.55858318, 0.21712311, 68.53096735
17.61000000, 0.44938483, 0.40307333, 0.85245816, 506.42783855, 0.10351801, 68.53182954
17.62000000, 0.45963343, 0.39450159, 0.85413502, 489.84937592, 0.12998630, 68.53224041
17.63000000, 0.47751110, 0.37937607, 0.85688717, 460.59533881, 0.21038321, 68.53275643
17.64000000, 0.46973060, 0.38659512, 0.85632572, 474.55759308, 0.17724934, 68.53359187
17.65000000, 0.45283799, 0.40257831, 0.85541630, 505.47041942, 0.03304464, 68.53429567
17.66000000, 0.44822470, 0.40775164, 0.85597633, 515.47607806, -0.03687463, 68.53442656
17.67000000, 0.45098321, 0.40469640, 0.85567961, 509.56699274, -0.06064882, 68.53427966
17.68000000, 0.45698522, 0.39932565, 0.85631087, 499.17950769, -0.07412129, 68.53403831
17.69000000, 0.45648405, 0.39952179, 0.85600584, 499.55885281, -0.08687065, 68.53374343
17.70000000, 0.45296845, 0.40224490, 0.85521335, 504.82559090, -0.05715723, 68.53339789
