Distance (nm),Atom Count,C atom%,Co atom%,W atom%,WC atom%,Cr atom%,Fe atom%,C3 atom%,CoH atom%,Ga atom%,Ti atom%,OH atom%,Al atom%,N atom%,Ta atom%,P atom%,Ni atom%,Mn atom%,CrH atom%,Zr atom%,WO atom%,Noise reference atom%,H atom%,O atom%,C atom% Sigma,Co atom% Sigma,W atom% Sigma,WC atom% Sigma,Cr atom% Sigma,Fe atom% Sigma,C3 atom% Sigma,CoH atom% Sigma,Ga atom% Sigma,Ti atom% Sigma,OH atom% Sigma,Al atom% Sigma,N atom% Sigma,Ta atom% Sigma,P atom% Sigma,Ni atom% Sigma,Mn atom% Sigma,CrH atom% Sigma,Zr atom% Sigma,WO atom% Sigma,Noise reference atom% Sigma,H atom% Sigma,O atom% Sigma
1.6500000655651093,8547,42.166842166842166,4.095004095004095,49.58464958464959,0,2.293202293202293,0.2223002223002223,0,0,0.3393003393003393,0.2808002808002808,0,0.1053001053001053,0.023400023400023402,0.046800046800046805,0.117000117000117,0.2223002223002223,0.023400023400023402,0,0.0585000585000585,0,0,0.17550017550017552,0.2457002457002457,0.5341548062215439,0.2143586107722388,0.5408143009498796,0,0.16191113663071433,0.05094245146783083,0,0,0.06289950980646139,0.0572375860093167,0,0.0350815500455976,0.016544379191998332,0.023394547148275106,0.03697703503526558,0.05094245146783083,0.016544379191998332,0,0.02615436798033631,0,0,0.04527416997190838,0.05355028118384853
1.9500000774860382,8687,43.06434902728215,3.2577414527454813,49.41867157822033,0,1.761252446183953,0.37987797858869576,0,0,0.4719696097617129,0.29929780131230577,0,0.034534361689881436,0.023022907793254287,0.046045815586508575,0.1036030850696443,0.2072061701392886,0.023022907793254287,0,0.05755726948313571,0,0,0.4259237941752043,0.4259237941752043,0.5312710828389561,0.19047216023422042,0.5364209590365208,0,0.1411293373573416,0.06600254518592638,0,0,0.07353512105297638,0.058609222617839,0,0.01993497991709591,0.016277780090476108,0.023017606640111658,0.03451646772194478,0.04878833775960318,0.016277780090476108,0,0.02573298463267689,0,0,0.06987216232138412,0.06987216232138412
2.250000089406967,9063,43.74931038287543,3.1777557100297913,49.288315127441244,0,1.4013019971311929,0.3089484718084519,0,0,0.35308396778108797,0.23171135385633895,0,0.11033873993158998,0.033101621979477,0.033101621979477,0.11033873993158998,0.17654198389054399,0.066203243958954,0,0.033101621979477,0,0,0.4744565817058369,0.45238883371951893,0.5210909628887899,0.1842518412293285,0.5251580369464137,0,0.12347114357359734,0.05829551242133959,0,0,0.06230672730660984,0.0505049480503764,0,0.03487291812861314,0.01910806703504983,0.01910806703504983,0.03487291812861314,0.044096519922669004,0.0270184131932719,0,0.01910806703504983,0,0,0.07218210227661716,0.07049127562949879
2.550000101327896,9325,44.47184986595174,2.348525469168901,49.58713136729222,0,1.2439678284182305,0.2680965147453083,0,0,0.42895442359249336,0.32171581769436997,0,0.05361930294906167,0.08579088471849866,0.010723860589812333,0.096514745308311,0.24664879356568364,0.010723860589812333,0,0.05361930294906167,0,0,0.35388739946380693,0.4182305630026809,0.5146059223768743,0.15682403350226684,0.5177627205565144,0,0.11477887676105329,0.05354737896906886,0,0,0.06767802694388036,0.05864244425601487,0,0.023972851636324025,0.030318644483534163,0.010723285568466048,0.03215605286150778,0.05136636398438159,0.010723285568466048,0,0.023972851636324025,0,0,0.06149478816154148,0.06683029565884502
2.850000113248825,9660,44.492753623188406,2.060041407867495,50.09316770186335,0,1.0973084886128364,0.2277432712215321,0,0,0.4140786749482402,0.27950310559006214,0,0.07246376811594203,0.08281573498964803,0.051759834368530024,0.07246376811594203,0.18633540372670807,0.020703933747412008,0,0.051759834368530024,0,0,0.3933747412008281,0.40372670807453415,0.5056277730304584,0.1445204715110581,0.5087221965563147,0,0.105993653342414,0.048499706648454925,0,0,0.06533589461254548,0.0537151722332797,0,0.027378804676953722,0.02926765725473133,0.023141710249037974,0.027378804676953722,0.043878737818036855,0.01463837635481601,0,0.023141710249037974,0,0,0.0636881721722701,0.06451737977656895
3.150000125169754,9848,46.141348497156784,1.8379366368805847,49.116571892770104,0,1.0255889520714867,0.2538586515028432,0,0,0.3249390739236393,0.18277822908204713,0,0.0710804224207961,0.030463038180341188,0.04061738424045491,0.11169780666125102,0.09138911454102357,0.020308692120227456,0,0.08123476848090982,0,0,0.34524776604386676,0.3249390739236393,0.5023412699355525,0.1353515042853763,0.5037652254714784,0,0.10152525992369024,0.050707245134326326,0,0,0.057348254533068396,0.04304185217324042,0,0.026856324515717157,0.017585164193995657,0.02030456727157717,0.03365934173689174,0.030449115048129603,0.014358955635074852,0,0.02870915981138482,0,0,0.05910720528441654,0.057348254533068396
3.450000137090683,10308,45.92549476135041,1.7268141249514941,49.56344586728754,0,0.8246022506790842,0.2716336825766395,0,0,0.24253007372914243,0.19402405898331393,0,0.02910360884749709,0.06790842064415988,0.038804811796662786,0.08731082654249127,0.16492045013581683,0.05820721769499418,0,0.07760962359332557,0,0,0.3977493209157935,0.32984090027163365,0.49083553203212554,0.12830781492141682,0.49245465296209895,0,0.08907114362087032,0.05126417329609853,0,0,0.048447158201296484,0.043342989315732855,0,0.016800531088296943,0.02565825392447833,0.019398640999509043,0.029090900772290755,0.039966087509605494,0.023756080220228272,0,0.02742849578857949,0,0,0.06199434767230749,0.05647387970408211
3.750000149011612,10567,45.24462950695562,1.5520015141478187,50.40219551433709,0,0.6624396706728495,0.32175641146966977,0,0,0.29336613986940474,0.28390271600264977,0,0.047317119333774964,0.037853695467019964,0.018926847733509982,0.06624396706728494,0.14195135800132488,0.028390271600264975,0,0.037853695467019964,0,0,0.41639065013721965,0.4447809217374846,0.48419580824345637,0.12024683719848016,0.4863849180616746,0,0.07891399999548605,0.05509192397198779,0,0,0.05261276991155759,0.0517596768502272,0,0.021155852119134098,0.018923265138790495,0.013382035800284983,0.02502957169087486,0.03662566001485838,0.0163888040423163,0,0.018923265138790495,0,0,0.06264242508912533,0.06473352216853905
4.050000160932541,10743,45.908963976542864,1.349716094200875,50.22805547798567,0,0.7446709485246207,0.27925160569673274,0,0,0.31648515312296377,0.18616773713115517,0,0.05585032113934655,0.04654193428278879,0.027925160569673275,0.10239225542213536,0.12100902913525086,0.027925160569673275,0,0.027925160569673275,0,0,0.26994321884017497,0.30717676626640605,0.4807824520477403,0.11132881723262664,0.48239489029943283,0,0.08294616943090447,0.05091289777879034,0,0,0.05419079897788033,0.04158960419412317,0,0.022794430078239745,0.020809341546082227,0.01612034768405899,0.030856617071753464,0.03354155351213106,0.01612034768405899,0,0.01612034768405899,0,0,0.05005949410523089,0.05339042055001242
4.35000017285347,11281,45.900186153709775,1.1612445705167982,50.50970658629554,0,0.5318677422214343,0.19501817214785924,0,0,0.372307419555004,0.22161155925893095,0,0.05318677422214343,0.05318677422214343,0.017728924740714476,0.06205123659250067,0.19501817214785924,0.05318677422214343,0,0.044322311851786186,0,0,0.31912064533286055,0.31025618296250335,0.46917116113835433,0.10086759887278059,0.4707319081116262,0,0.06848098643910105,0.04153745187729136,0,0,0.05734124022075639,0.044273172929106,0,0.021707634552394522,0.021707634552394522,0.012535131587511539,0.0234458853203056,0.04153745187729136,0.021707634552394522,0,0.019817147274780463,0,0,0.053101841419906974,0.05236144979998086
4.650000184774399,11591,46.24277456647399,0.8282287982055042,50.478819773962556,0,0.6039168320248468,0.2329393494952981,0,0,0.37960486584418945,0.12078336640496937,0,0.06039168320248468,0.03450953325856268,0.03450953325856268,0.12078336640496937,0.18117504960745406,0.05176429988784401,0,0.04313691657320335,0,0,0.26744888275386075,0.3192131826417048,0.4631054710748499,0.08417996591781843,0.46439724698194046,0,0.07196357823508849,0.04477695584877286,0,0,0.057118864125306826,0.032261211751925846,0,0.022819017198988663,0.01725178910266223,0.01725178910266223,0.032261211751925846,0.03949980649730546,0.021127216634543547,0,0.01928725424975257,0,0,0.04797095950452359,0.052394498147528126
4.950000196695328,12017,45.95989015561288,0.8238329033868687,51.10260464342182,0,0.52425730215528,0.31621869018889903,0,0,0.3328617791462095,0.1331447116584838,0,0.05825081135058667,0.024964633435965715,0.024964633435965715,0.0665723558292419,0.1081800782225181,0.008321544478655237,0,0.03328617791462095,0,0,0.27461096779562283,0.20803861196638096,0.4546210827760768,0.08245655687585993,0.4560015831893655,0,0.06587684759763543,0.051216275036017216,0,0,0.05254240270265414,0.03326401114088828,0,0.02201032381635406,0.014411538603697155,0.014411538603697155,0.02352904629040954,0.029987521874340763,0.008321198230939247,0,0.01664031880267123,0,0,0.047737951439602876,0.04156441979595112
5.250000208616257,12284,46.2634321068056,0.7896450667535005,50.67567567567568,0,0.5372842722240313,0.2116574405731032,0,0,0.284923477694562,0.22793878215564964,0,0.0162813415825464,0.05698469553891241,0.0325626831650928,0.024422012373819604,0.11396939107782482,0.024422012373819604,0,0.05698469553891241,0,0,0.3174861608596548,0.366330185607294,0.4498668405664644,0.07985912750691619,0.45108713632429526,0,0.06595721605573453,0.04146548704078096,0,0,0.04809219815171388,0.04302725894104053,0,0.01151170979498764,0.02153205280833959,0.01627869054587939,0.014098333554402783,0.03044223874024475,0.014098333554402783,0,0.02153205280833959,0,0,0.05075770608261185,0.05450916290340568
5.550000220537186,12611,46.53873602410594,0.7136626754420744,50.51938783601617,0,0.49163428752676236,0.22995797319800174,0,0,0.2933946554595195,0.17445087621917374,0,0.039647926413448574,0.01585917056537943,0.039647926413448574,0.039647926413448574,0.13480294980572516,0.03171834113075886,0,0.05550709697882801,0,0,0.3489017524383475,0.33304258187296804,0.44417298446750786,0.07495773827397657,0.4452170716882615,0,0.06228394547878635,0.04265299687157914,0,0,0.0481629745897257,0.037160595815324486,0,0.017727576371900537,0.011213237781746618,0.017727576371900537,0.017727576371900537,0.03267247366923681,0.015856655232997965,0,0.020973887235489076,0,0,0.05250707880048057,0.05130394009204419
5.850000232458115,13144,46.01339013998783,0.5782105903834449,51.17163724893488,0,0.5553864881314668,0.19780888618381012,0,0,0.28149726110772977,0.09890444309190506,0,0.03804017041996348,0.08368837492391966,0.04564820450395618,0.07608034083992696,0.14455264759586123,0.053256238587948874,0,0.04564820450395618,0,0,0.28910529519172246,0.32714546561168595,0.4347317596136756,0.06613327551401402,0.43600047481757687,0,0.06482231124031673,0.03875512675225909,0,0,0.04621268329132506,0.027417588322948497,0,0.017008845366791057,0.025222433697346773,0.01863154751158895,0.024049562503581905,0.033138674317461814,0.02012360547340903,0,0.01863154751158895,0,0,0.046831228922523685,0.04980754379163728
6.150000244379044,13343,46.94596417597242,0.4496739863598891,50.70823652851683,0,0.4496739863598891,0.16488046166529266,0,0,0.22483699317994454,0.14239676234729823,0,0.029978265757325935,0.06745109795398337,0.007494566439331484,0.052461965075320395,0.17237502810462413,0.007494566439331484,0,0.037472832196657424,0,0,0.28479352469459646,0.2548152589372705,0.4320476046314024,0.05792199108961953,0.43281239390115395,0,0.05792199108961953,0.03512364067326333,0,0,0.04100325785409981,0.03264479032046749,0,0.014986885969209683,0.022476115287875503,0.0074942855914387355,0.019823557022063565,0.035911686521524315,0.0074942855914387355,0,0.016755219809960108,0,0,0.04613377664958841,0.04364474315083174
6.4500002562999725,13821,46.25569785109616,0.5354171188770711,51.2625714492439,0,0.5209463859344476,0.18811952825410608,0,0,0.25323782649591203,0.15194269589754722,0,0.021706099413935316,0.08682439765574126,0.021706099413935316,0.05788293177049418,0.10129513059836481,0.02894146588524709,0,0.05064756529918241,0,0,0.23876709355328848,0.22429636061066494,0.42411057281895975,0.06207412775974692,0.4251691707670622,0,0.061233996316827216,0.03685855676238414,0,0,0.042750771714956864,0.033131415432847144,0,0.012530662159263982,0.025053161463639523,0.012530662159263982,0.020458783141485963,0.02705854748760603,0.014468638769972545,0,0.01913813198680573,0,0,0.04151436571384177,0.04023961154137123
6.7500002682209015,14186,46.34146341463415,0.5427886648808684,51.13492175384181,0,0.3665585788805865,0.15508247568024813,0,0,0.2326237135203722,0.1903284928803045,0,0.028196813760045118,0.056393627520090236,0.014098406880022559,0.04934442408007895,0.17623008600028198,0.021147610320033833,0,0.04229522064006767,0,0,0.3172141548005076,0.3313125616805301,0.41867237534584767,0.061688405663468865,0.41968951490303447,0,0.05073927787711992,0.03303804696319643,0,0,0.04044746333557069,0.03659386147109372,0,0.014096419089123707,0.019932535499416783,0.009968376343352998,0.0186458371996713,0.03521494646181119,0.0122082874256842,0,0.017263299587288485,0,0,0.047212433351466375,0.04824678102144994
7.0500002801418304,14566,45.764108197171495,0.4805711931896196,51.8467664424001,0,0.32953453247288206,0.212824385555403,0,0,0.32266922971303036,0.11671014691747907,0,0.013730605519703419,0.04805711931896197,0.013730605519703419,0.04119181655911026,0.08924893587807223,0.03432651379925855,0,0.06178772483866539,0,0,0.35013044075243716,0.2746121103940684,0.412796248613447,0.05730105944375058,0.41400292833206964,0,0.047485777833694225,0.038183690971987205,0,0,0.0469901491129263,0.028289845406202774,0,0.009708337697359438,0.01815951873359136,0.009708337697359438,0.016813024826027086,0.024742152672224814,0.015348648650748004,0,0.020589544424815073,0,0,0.04894216194192961,0.04336032783805079
7.350000292062759,15022,46.29210491279457,0.3727865796831314,51.25815470643057,0,0.3927572893090135,0.16642258021568368,0,0,0.16642258021568368,0.2130209026760751,0,0.046598322460391424,0.05991212887764612,0.013313806417254694,0.06656903208627346,0.15976567700705632,0.10651045133803755,0,0.03328451604313673,0,0,0.31953135401411265,0.33284516043136736,0.4068259539551219,0.04972276230347449,0.4078200639362584,0,0.051032131392576355,0.03325680803503525,0,0,0.03325680803503525,0.03761700104097403,0,0.017608406346503215,0.01996472629091751,0.009413656080491129,0.02104396842049683,0.03258597042578,0.026613428461237848,0,0.014882810639906013,0,0,0.04604663482346618,0.046993011249175
7.650000303983688,15188,45.733473795101396,0.3423755596523571,51.8698972873321,0,0.5464840663681854,0.2765341058730577,0,0,0.2041085067158283,0.15143534369238873,0,0.03950487226757967,0.02633658151171978,0.01316829075585989,0.059257308401369495,0.15801948907031868,0.006584145377929945,0,0.06584145377929944,0,0,0.2501975243613379,0.25678166973926786,0.40423397467001215,0.047397599685824215,0.405429918432919,0,0.05982029195518786,0.042611099327017024,0,0,0.0366215388470179,0.031552533944764316,0,0.016124610620833552,0.013166556602858906,0.009310774594618222,0.019746582885543706,0.0322300979989264,0.006583928619510176,0,0.020814040321044183,0,0,0.04053659183401579,0.041065149061888934
7.950000315904617,15391,46.67013189526347,0.31187057371190957,50.91936846208823,0,0.4548112533298681,0.17542719771294912,0,0,0.28588135923591707,0.168929894093951,0,0.038983821713988696,0.05197842895198493,0.025989214475992464,0.0844649470469755,0.13644337599896045,0.038983821713988696,0,0.07147033980897927,0,0,0.28588135923591707,0.279384055616919,0.4021345148660949,0.044944391399447725,0.40296113059674793,0,0.05423658282767781,0.03373135397169702,0,0,0.043036587502015874,0.03310188297718831,0,0.015911976115162742,0.018372373096017622,0.012992918530095925,0.023416465728676186,0.02975406612516307,0.015911976115162742,0,0.021541416262808637,0,0,0.043036587502015874,0.042546110704010015
8.250000327825546,16054,46.79830571820107,0.34259374610688925,51.12744487355177,0,0.39865454092438024,0.12457954403886883,0,0,0.2740749968855114,0.1868693160583032,0,0.024915908807773765,0.024915908807773765,0.03737386321166064,0.04983181761554753,0.11212158963498194,0.006228977201943441,0,0.03737386321166064,0,0,0.23047215647190733,0.22424317926996387,0.39380948080406325,0.04611613225224608,0.3945190128874098,0,0.04973239002156099,0.027839475542357543,0,0,0.04126169991583927,0.03408562074879173,0,0.012456402300921423,0.012456402300921423,0.015254964280141987,0.017613817793736632,0.02641249259974814,0.006228783198137369,0,0.015254964280141987,0,0,0.03784570169360479,0.03733193552393285
8.550000339746475,16492,46.70143099684695,0.23647829250545718,51.20664564637401,0,0.4426388552025224,0.20616056269706523,0,0,0.26679602231384913,0.1273344651952462,0,0.01819063788503517,0.03638127577007034,0.01212709192335678,0.03031772980839195,0.13946155711860295,0.03031772980839195,0,0.04850836769342712,0,0,0.23647829250545718,0.26073247635217073,0.38849569037373716,0.03782203247334431,0.3892304769590842,0,0.05169217337770415,0.03531978069474587,0,0,0.04016732384104577,0.027768961717560405,0,0.010501414412192885,0.014849891610719989,0.008574628961216324,0.013556445484359591,0.029059460258799793,0.013556445484359591,0,0.017146137700811935,0,0,0.03782203247334431,0.03970946070095061
8.850000351667404,16783,46.559018053983195,0.32175415599118157,51.39128880414705,0,0.39325507954477745,0.18471071918012275,0,0,0.2085443603646547,0.11916820592265984,0,0.017875230888398975,0.03575046177679795,0.017875230888398975,0.06554251325746291,0.1549186676994578,0.03575046177679795,0,0.011916820592265983,0,0,0.2502532324375856,0.23237800154918667,0.3850386478880611,0.043714697616648146,0.38580425266785057,0,0.04831108009353514,0.033144371431331136,0,0,0.03521365511640431,0.02663093891777842,0,0.01031934693803185,0.014592455768906321,0.01031934693803185,0.01975533404385521,0.03035850751454419,0.014592455768906321,0,0.008425962552678419,0,0,0.038566564304159154,0.037167000997338884
9.150000363588333,16703,46.90774112434892,0.3053343710710651,51.03274860803448,0,0.45500808238041074,0.0957911752379812,0,0,0.23349098964257917,0.15566065976171944,0,0.0239477938094953,0.03592169071424295,0.03592169071424295,0.04190863916661677,0.12572591749985032,0.04190863916661677,0,0.03592169071424295,0,0,0.24546488654732684,0.22750404119020537,0.38613629123609267,0.042690040565552805,0.38679433337621755,0,0.052074129990327345,0.023936321124815318,0,0,0.037344806225196356,0.030503798026106702,0,0.011972463076829117,0.01466233463570649,0.01466233463570649,0.01583665720997442,0.02741839218258607,0.01583665720997442,0,0.01466233463570649,0,0,0.03828809613894819,0.03686402361678148
9.450000375509262,17466,46.46742242070308,0.2919958777052559,51.68899576319706,0,0.34924997137295316,0.166036871636322,0,0,0.21756555593724952,0.18321309973663116,0,0.022901637467078895,0.011450818733539448,0.02862704683384862,0.05152868430092751,0.1431352341692431,0.022901637467078895,0,0.02862704683384862,0,0,0.17748769036986145,0.14886064353601283,0.37738674375192943,0.04082786252135937,0.3781162586207003,0,0.0446387215129093,0.030806665923846607,0,0,0.035255379198493364,0.03235812335256136,0,0.011449507445961883,0.008096487979727916,0.012800571936774264,0.01717180218790579,0.02860655180205877,0.011449507445961883,0,0.012800571936774264,0,0,0.031849428147587996,0.029172236823048203
9.750000387430191,17820,46.200897867564535,0.2637485970819304,51.868686868686865,0,0.3591470258136925,0.15151515151515152,0,0,0.22446689113355783,0.11784511784511784,0,0.022446689113355782,0.044893378226711564,0.016835016835016835,0.044893378226711564,0.10662177328843996,0.011223344556677891,0,0.03928170594837262,0,0,0.2974186307519641,0.23007856341189675,0.3734727089964804,0.03842091910682157,0.3742937988923545,0,0.044812689097049045,0.02913700589998465,0,0,0.035451476241260514,0.025700756050044033,0,0.01122208485135301,0.0158686429025309,0.009718883310379702,0.0158686429025309,0.024447668665123108,0.007935657683029144,0,0.014844172906272919,0,0,0.040792792513621494,0.03589087478935599
10.05000039935112,5976,46.569611780455155,0.3681392235609103,51.30522088353414,0,0.5020080321285141,0.11713520749665328,0,0,0.23427041499330656,0.18406961178045514,0,0.06693440428380187,0.03346720214190094,0.03346720214190094,0.06693440428380187,0.1004016064257028,0.01673360107095047,0,0.01673360107095047,0,0,0.25100401606425704,0.13386880856760375,0.6452680758174942,0.07834294125065158,0.6465716919922652,0,0.09142336381121188,0.044247009770524294,0,0,0.0625380190548716,0.055447974150190475,0,0.0334559997308283,0.02366092526295222,0.02366092526295222,0.0334559997308283,0.04096820231680319,0.01673220094535115,0,0.01673220094535115,0,0,0.06472757062220211,0.047298080653901974

