Particle 1 x (Å), Particle 1 y (Å), Particle 1 z (Å), Particle 2 x (Å), Particle 2 y (Å), Particle 2 z (Å), Particle 3 x (Å), Particle 3 y (Å), Particle 3 z (Å)
4.07786831, 10.40489514, 1.70525265, 4.14456234, -0.28684313, 12.34309883, 12.14811106, 4.34405521, -0.09422656
3.99577544, 10.34014271, 1.71478685, 4.26106909, -0.27537328, 12.40437777, 12.20218004, 4.37882139, -0.06607262
3.90417214, 10.26678108, 1.74990441, 4.34043853, -0.23382023, 12.45037377, 12.26275335, 4.37710204, -0.04656207
3.81846070, 10.19591764, 1.79947993, 4.38146817, -0.16932981, 12.47701305, 12.32098404, 4.33890585, -0.04192053
3.75563974, 10.14012062, 1.85572536, 4.39720654, -0.09859666, 12.48099610, 12.36790173, 4.27433198, -0.05246422
3.72969776, 10.10803470, 1.91689413, 4.40054826, -0.03567701, 12.46406839, 12.40099313, 4.20158086, -0.07958262
3.74509600, 10.09977808, 1.98740684, 4.39854476, 0.01395487, 12.43656142, 12.42963434, 4.13962366, -0.12636782
3.79741647, 10.10997457, 2.07399654, 4.39382110, 0.05162154, 12.41145795, 12.46471026, 4.09965382, -0.18779096
3.87639764, 10.13705659, 2.17808146, 4.38582957, 0.08526690, 12.39786059, 12.50646477, 4.08013053, -0.24405165
3.96317999, 10.18442792, 2.28716871, 4.37166237, 0.12382304, 12.39715103, 12.54371547, 4.07179756, -0.26906627
4.03026325, 10.25271461, 2.37596291, 4.34884707, 0.16944564, 12.40354577, 12.56356243, 4.06720332, -0.24812926
4.05390572, 10.33055559, 2.41669345, 4.31716222, 0.21750772, 12.41007355, 12.56015494, 4.06084547, -0.18514059
4.03744323, 10.39570108, 2.40345361, 4.27763812, 0.25955309, 12.41278634, 12.53219141, 4.04767920, -0.09462180
4.00091644, 10.42413385, 2.34948542, 4.23121559, 0.28490004, 12.41311363, 12.47875198, 4.02267143, 0.00387844
3.95958831, 10.40655938, 2.27036138, 4.17927140, 0.28038859, 12.41694703, 12.40021111, 3.98312926, 0.09250626
3.92247736, 10.34944413, 2.17616408, 4.12452252, 0.23383182, 12.43035219, 12.30343103, 3.93197937, 0.15732017
3.90118375, 10.26666305, 2.07208864, 4.06889083, 0.14305103, 12.44827863, 12.20961348, 3.87940209, 0.18582164
3.90416640, 10.17526350, 1.96100468, 4.01542949, 0.01927967, 12.45319337, 12.14537934, 3.84012241, 0.16979241
3.93188205, 10.09334016, 1.84708919, 3.96910073, -0.12018116, 12.43210807, 12.12129150, 3.83119461, 0.11631756
3.97228346, 10.03365877, 1.73569753, 3.93626464, -0.25792691, 12.38406617, 12.12131021, 3.86561921, 0.05192834
4.00562506, 10.00021975, 1.63920590, 3.92767887, -0.37468839, 12.31731394, 12.11938141, 3.94513124, 0.00325207
4.01872436, 9.98792201, 1.57333027, 3.95845733, -0.45293212, 12.24704940, 12.10592108, 4.05570261, -0.02060211
4.01289234, 9.98312557, 1.54813333, 4.03256956, -0.48698055, 12.19311906, 12.08753154, 4.17199315, -0.02144996
4.00042566, 9.97279382, 1.56233143, 4.12911040, -0.48039841, 12.17080398, 12.07022413, 4.27032424, -0.00398966
3.99795258, 9.95549544, 1.60590848, 4.21147393, -0.43502454, 12.18422075, 12.05413699, 4.33659129, 0.02692367
4.01876384, 9.94132448, 1.66670263, 4.25057495, -0.35238360, 12.23222940, 12.03708193, 4.36654368, 0.06434160
4.06635655, 9.94282954, 1.73736011, 4.24191181, -0.24391048, 12.30451529, 12.02086858, 4.36296327, 0.09927085
4.13093705, 9.96703326, 1.81435760, 4.19100806, -0.12809459, 12.37449005, 12.01141949, 4.33378950, 0.12370837
4.19403174, 10.01841752, 1.89526461, 4.10586747, -0.01887199, 12.41388983, 12.01394748, 4.28972912, 0.13589376
4.23488772, 10.09907225, 1.97657001, 4.01211480, 0.07192299, 12.41129489, 12.03095619, 4.24144286, 0.14092732
4.23681215, 10.20653528, 2.05216826, 3.95054081, 0.13286648, 12.36673943, 12.06148478, 4.19556513, 0.14468519
4.19445832, 10.33115124, 2.12041004, 3.93945343, 0.16984294, 12.28770634, 12.10059951, 4.15228942, 0.15001377
4.11689476, 10.44657486, 2.17792092, 3.96641139, 0.20479345, 12.19295870, 12.14183473, 4.10738049, 0.15555585
4.02037665, 10.51458266, 2.21393534, 4.01198319, 0.25382567, 12.10158590, 12.18096970, 4.05554614, 0.15767207
3.92633359, 10.50614724, 2.22171061, 4.05886391, 0.31300138, 12.02590925, 12.21645672, 3.99436898, 0.15238887
3.85813153, 10.43511733, 2.21402875, 4.09072099, 0.36697436, 11.97394063, 12.24973279, 3.92738350, 0.13831436
3.83610134, 10.33992920, 2.20995852, 4.09758951, 0.39952339, 11.95124252, 12.28478325, 3.86393317, 0.11780787
3.87222573, 10.25425173, 2.21438866, 4.07801060, 0.40103218, 11.96074105, 12.32471249, 3.81565531, 0.09599382
3.96157692, 10.19556051, 2.21711700, 4.03840375, 0.37036640, 11.99782969, 12.36712446, 3.79405931, 0.08040929
4.08322703, 10.16573847, 2.21094934, 3.99000169, 0.31538486, 12.05243574, 12.40262710, 3.80594461, 0.07953635
4.21384120, 10.15602667, 2.19778470, 3.94540802, 0.24864464, 12.11496640, 12.41694592, 3.84940362, 0.10225229
4.33359176, 10.15471660, 2.18319380, 3.91577834, 0.18116282, 12.17778603, 12.40064184, 3.91194576, 0.14795298
4.43014714, 10.15397613, 2.17021337, 3.90925117, 0.12081658, 12.23542101, 12.35972659, 3.97109727, 0.19568543
4.49952277, 10.14970818, 2.15860025, 3.92698839, 0.07184676, 12.28570286, 12.30946660, 4.00529083, 0.21437400
4.54492036, 10.13913479, 2.14795947, 3.96222270, 0.03186310, 12.32985768, 12.26049012, 4.01150963, 0.19173541
4.57176111, 10.12236325, 2.13885444, 4.00537634, -0.00447947, 12.37005199, 12.21732034, 4.00259233, 0.13907968
4.58238453, 10.10350383, 2.13174571, 4.05010042, -0.04186198, 12.40683569, 12.18089752, 3.99170418, 0.07192877
4.57496949, 10.08953112, 2.12691321, 4.09538266, -0.08334729, 12.43889111, 12.15251107, 3.98680161, 0.00081438
4.54470617, 10.08952520, 2.12429357, 4.14136060, -0.12990518, 12.46415187, 12.13560214, 3.99262702, -0.06662677
4.48700841, 10.10933555, 2.12413441, 4.18610960, -0.17884810, 12.48060494, 12.13745358, 4.01512261, -0.12540613
4.39997039, 10.14688735, 2.12698981, 4.22510050, -0.22159270, 12.48483641, 12.16342214, 4.06176545, -0.17517069
4.28517187, 10.19234204, 2.13221173, 4.25410480, -0.24633757, 12.47120411, 12.20767003, 4.13242837, -0.22233473
4.15297283, 10.23301495, 2.13661717, 4.27371524, -0.24362725, 12.43320437, 12.25076026, 4.21484264, -0.27464706
4.02218791, 10.25653931, 2.13762222, 4.28943538, -0.20999768, 12.36959641, 12.27180568, 4.28842090, -0.33202356
3.91790895, 10.24840546, 2.13770628, 4.30728938, -0.14781877, 12.28925310, 12.26472431, 4.33844486, -0.38227975
3.86268615, 10.20105641, 2.14117476, 4.32961819, -0.06274447, 12.20940291, 12.24059346, 4.36521755, -0.40595587
3.85644502, 10.13228890, 2.14287909, 4.35474387, 0.03757045, 12.14828733, 12.21685316, 4.37806671, -0.38483601
3.87861714, 10.08186460, 2.12417375, 4.37896173, 0.14437605, 12.11513307, 12.20717739, 4.38319669, -0.31409913
3.90916504, 10.07880445, 2.07397030, 4.39640450, 0.24782415, 12.10602052, 12.21670206, 4.37838106, -0.20865468
3.93849879, 10.11669168, 2.01205067, 4.39299235, 0.32963407, 12.11289504, 12.24464712, 4.35973604, -0.09940302
3.96288473, 10.17413309, 1.96411534, 4.34829240, 0.36960103, 12.13071839, 12.28771662, 4.32787210, -0.01790806
3.98157892, 10.23028055, 1.94199792, 4.25685562, 0.36704123, 12.15921414, 12.33964339, 4.28385741, 0.02019978
3.99776963, 10.26474910, 1.94766297, 4.13782697, 0.33916175, 12.20038883, 12.39068823, 4.22681164, 0.02071967
4.01885068, 10.26439340, 1.97755981, 4.01221478, 0.29735552, 12.25403914, 12.43205954, 4.15859855, 0.00190829
4.05224478, 10.23080982, 2.02096939, 3.89659214, 0.24487283, 12.31362310, 12.45771801, 4.08483875, -0.01628402
4.10144661, 10.17608225, 2.06389357, 3.80557062, 0.18087462, 12.36647147, 12.46298316, 4.01129064, -0.01882675
4.16415020, 10.11610140, 2.09474912, 3.75414382, 0.10627127, 12.39942171, 12.45013709, 3.94452655, 0.00175361
4.23253332, 10.06862342, 2.10623854, 3.75244287, 0.02837824, 12.40997218, 12.43552705, 3.89490927, 0.04439448
4.29711739, 10.04748337, 2.09498288, 3.80289578, -0.03187816, 12.40916207, 12.43983851, 3.87445950, 0.10337467
4.34883615, 10.05727239, 2.06268557, 3.89792047, -0.04638413, 12.40710364, 12.46885986, 3.88965178, 0.16718484
4.37744107, 10.09479698, 2.01938579, 4.01585533, -0.00011813, 12.40634151, 12.50605099, 3.93505604, 0.21561584
4.37324576, 10.15386422, 1.98328756, 4.12750645, 0.09452432, 12.40556472, 12.51988771, 3.99771153, 0.22155111
4.33144304, 10.22825846, 1.97309473, 4.21098449, 0.20219447, 12.40185331, 12.48270169, 4.05777066, 0.16764529
4.25800916, 10.31003954, 1.99623575, 4.25286578, 0.28084110, 12.38794550, 12.39418801, 4.08960722, 0.07249643
4.17010093, 10.38508958, 2.04415655, 4.25264603, 0.30586168, 12.35692094, 12.27386727, 4.07794058, -0.02422200
4.08734938, 10.43837900, 2.10061693, 4.22371806, 0.27763372, 12.30801401, 12.14728535, 4.03126109, -0.09361883
4.02532350, 10.45648162, 2.14860051, 4.18321081, 0.20599828, 12.24644488, 12.04338192, 3.97215180, -0.11988465
3.99647160, 10.43632761, 2.17070441, 4.14145796, 0.09990615, 12.18395524, 11.98182399, 3.92065153, -0.10378766
4.00566142, 10.38963882, 2.15496210, 4.10099648, -0.02831349, 12.13617024, 11.96622076, 3.88591209, -0.06944596
4.04440267, 10.33304384, 2.10261630, 4.06336462, -0.15772888, 12.11851968, 11.98982746, 3.87061799, -0.04764691
4.09441764, 10.27691874, 2.02836333, 4.03239868, -0.26288689, 12.14033190, 12.03855996, 3.87449233, -0.05221849
4.13900687, 10.22785200, 1.95334533, 4.01159677, -0.32753120, 12.19846237, 12.09034794, 3.89593175, -0.07711290
4.16574266, 10.19493351, 1.89746542, 4.00063233, -0.34972874, 12.27447433, 12.12450214, 3.93321748, -0.10827816
4.16710982, 10.18234177, 1.87370694, 3.99528550, -0.33966043, 12.34565413, 12.13029150, 3.98282280, -0.13187416
4.13991700, 10.18376186, 1.88545554, 3.99323634, -0.30953376, 12.39760406, 12.10806240, 4.03706276, -0.13889422
4.08634393, 10.18881063, 1.93002021, 3.99533444, -0.26892351, 12.42470566, 12.07038804, 4.08514732, -0.12675440
4.01731708, 10.19264812, 2.00064559, 4.00254500, -0.22514600, 12.42725573, 12.03741979, 4.11626874, -0.09824019
3.95126204, 10.19698260, 2.09087889, 4.01376070, -0.18280809, 12.41057965, 12.02636092, 4.12394467, -0.05801007
3.91241285, 10.20461307, 2.19032462, 4.02377815, -0.14337507, 12.38289723, 12.04312241, 4.11049705, -0.01133811
3.92593233, 10.21311784, 2.27581385, 4.02534914, -0.10382555, 12.35205804, 12.08569226, 4.08382005, 0.03675758
3.99584296, 10.21838280, 2.32351687, 4.01407099, -0.05774872, 12.32382941, 12.14949819, 4.05168973, 0.08240967
4.09057564, 10.21796134, 2.32677483, 3.99511539, -0.00151124, 12.30116811, 12.22856081, 4.01924794, 0.12251554
4.15864905, 10.20703055, 2.28690057, 3.98435366, 0.05925035, 12.28417075, 12.31456127, 3.98981671, 0.15632309
4.16996048, 10.17918768, 2.21278802, 4.00209880, 0.11005790, 12.27119744, 12.39338745, 3.96677425, 0.18353944
4.13803458, 10.14482325, 2.13313120, 4.05742137, 0.13996925, 12.26185655, 12.44342627, 3.95846219, 0.20285711
4.08867168, 10.12901523, 2.08317394, 4.14169823, 0.15087073, 12.25760661, 12.44180374, 3.97482288, 0.21336882
4.03624721, 10.14617061, 2.08204617, 4.23725011, 0.14912974, 12.26221368, 12.38481844, 4.01576594, 0.21660945
3.99014677, 10.18013407, 2.12307358, 4.32821102, 0.13636274, 12.28004540, 12.29700408, 4.07032579, 0.21377211
3.96179018, 10.19935825, 2.18542658, 4.40322729, 0.11105111, 12.31314239, 12.21499429, 4.12915309, 0.20481122
3.96133510, 10.18703801, 2.24220808, 4.45240756, 0.07203496, 12.36050628, 12.16828809, 4.18771793, 0.18665050
3.98748953, 10.15313145, 2.26732418, 4.46458070, 0.02166625, 12.41772079, 12.16591319, 4.23974110, 0.15120886
4.02542378, 10.11980804, 2.24942145, 4.43180620, -0.03277682, 12.48064203, 12.19994775, 4.27444732, 0.08857231
4.05776409, 10.10100305, 2.19692895, 4.35507102, -0.07951149, 12.54496347, 12.25785009, 4.28760685, -0.00190208
4.07407339, 10.09903773, 2.13012833, 4.24563619, -0.11066195, 12.60286736, 12.32832998, 4.28411655, -0.10755532
4.06744463, 10.11406166, 2.07057713, 4.12431367, -0.13060847, 12.63991659, 12.40245351, 4.26985357, -0.21253430
4.03630353, 10.14456983, 2.03270711, 4.02025886, -0.14550188, 12.63978250, 12.46937941, 4.24992768, -0.29963582
3.98921043, 10.18618332, 2.02112085, 3.95459517, -0.15174205, 12.59871917, 12.51841114, 4.22680266, -0.35348884
3.94450816, 10.23437769, 2.03183939, 3.92879708, -0.14140326, 12.53052607, 12.54362352, 4.19742778, -0.36372345
3.92178925, 10.28502652, 2.05529981, 3.93221120, -0.11119064, 12.45519649, 12.54854176, 4.15362133, -0.32958298
3.93516750, 10.33362163, 2.07976165, 3.95534906, -0.06553043, 12.38800531, 12.54312473, 4.08815018, -0.26225965
3.98796184, 10.37527279, 2.09399802, 3.99273567, -0.01337164, 12.34112224, 12.53451987, 4.00071055, -0.18015544
4.06768059, 10.40687680, 2.09072344, 4.04019991, 0.03414837, 12.32407516, 12.52254018, 3.90115349, -0.10048396
4.15321501, 10.43035283, 2.06781006, 4.09233380, 0.07124993, 12.33926879, 12.50561429, 3.80953657, -0.03666677
4.22822166, 10.45106071, 2.03136284, 4.14268662, 0.10127686, 12.37704284, 12.48461895, 3.74916963, 0.00073373
4.28784353, 10.46698533, 1.99947568, 4.18685840, 0.12865624, 12.42137568, 12.45929688, 3.73467238, 0.00561368
4.33434439, 10.46532708, 1.99201833, 4.22503684, 0.15517367, 12.45931435, 12.42498839, 3.76532606, -0.01793383
4.37041560, 10.43416773, 2.01726679, 4.25930676, 0.17724016, 12.48478504, 12.37482889, 3.82819020, -0.05478532
4.39540112, 10.37135270, 2.06810622, 4.29039991, 0.18857864, 12.49705686, 12.30590194, 3.90997338, -0.08706005
4.40694393, 10.28266619, 2.13028821, 4.31687314, 0.18290530, 12.49847340, 12.22286475, 4.00527375, -0.10417347
4.40187581, 10.17598626, 2.19132216, 4.33698156, 0.15594381, 12.49098318, 12.14038885, 4.11061304, -0.10643374
4.37469285, 10.06065272, 2.24327999, 4.34814451, 0.10628472, 12.47353262, 12.07773073, 4.21653474, -0.10038666
4.31730756, 9.94971148, 2.28133080, 4.34638360, 0.03571152, 12.44332491, 12.04868731, 4.30629340, -0.09652702
4.22513312, 9.85766888, 2.30187902, 4.32742495, -0.04976673, 12.39819419, 12.05898571, 4.35952434, -0.10508115
4.10780456, 9.80043240, 2.29944789, 4.28713416, -0.14032337, 12.33755321, 12.10260223, 4.36529921, -0.12667780
3.98751202, 9.79695760, 2.26799040, 4.22354580, -0.22547670, 12.26524210, 12.16615752, 4.32784793, -0.14746038
3.89386379, 9.85631856, 2.21018337, 4.14460276, -0.28809943, 12.19384462, 12.23550226, 4.26196365, -0.15149717
3.85234712, 9.96883118, 2.13468437, 4.07360605, -0.30258008, 12.14293270, 12.29466437, 4.18824414, -0.13328714
3.87145231, 10.11163553, 2.04679722, 4.03121071, -0.25361227, 12.12527696, 12.32459919, 4.13268699, -0.09758045
3.93974880, 10.26222011, 1.95956151, 4.01377670, -0.15656325, 12.13810941, 12.31355511, 4.11082604, -0.05200608
4.02997708, 10.40456418, 1.89168048, 4.00592590, -0.04404722, 12.17028362, 12.26571257, 4.11570765, -0.00183591
4.11220422, 10.51980813, 1.86622086, 3.99710881, 0.05800041, 12.21253248, 12.19672554, 4.12910461, 0.04845912
4.16844810, 10.59436864, 1.89778359, 3.98167370, 0.13286516, 12.25792469, 12.12657096, 4.13589109, 0.09726563
4.19917699, 10.62821170, 1.97436162, 3.95833259, 0.17190666, 12.30208933, 12.07614051, 4.12780729, 0.14407547
4.21429635, 10.62878110, 2.06308046, 3.93127311, 0.17607127, 12.34221077, 12.06599921, 4.10019647, 0.18698938
4.22298270, 10.60201291, 2.13562233, 3.90446600, 0.15341594, 12.37534775, 12.10679285, 4.05193697, 0.22259138
4.22905727, 10.55143705, 2.17762414, 3.87904851, 0.11679637, 12.39903652, 12.18945466, 3.98888129, 0.24625613
4.23241835, 10.48140736, 2.18706576, 3.85488950, 0.08104631, 12.41081900, 12.28769655, 3.92014583, 0.25253602
4.23062179, 10.39841803, 2.16959265, 3.83303890, 0.06055287, 12.40853563, 12.36436364, 3.85840339, 0.23580302
4.21674144, 10.31369341, 2.13253999, 3.81653104, 0.06773698, 12.39362530, 12.39193158, 3.81845035, 0.19578657
4.18070810, 10.24590455, 2.08642796, 3.81131907, 0.10774528, 12.37322445, 12.36779643, 3.81093764, 0.13908155
4.11832569, 10.20914296, 2.04309468, 3.82317377, 0.17432515, 12.35518027, 12.30746138, 3.83743981, 0.07613396
4.03746478, 10.20262305, 2.01160502, 3.85453631, 0.25272076, 12.34219926, 12.23274995, 3.89042605, 0.01809810
3.95464766, 10.21572390, 1.99605223, 3.90368098, 0.32351095, 12.32866526, 12.16210032, 3.95865161, -0.02832669
3.88491968, 10.23756182, 1.99152608, 3.96513774, 0.36205276, 12.30164013, 12.10856889, 4.03123118, -0.05975006
3.83701798, 10.25879792, 1.98610702, 4.03247140, 0.34817117, 12.24948949, 12.07809115, 4.10089707, -0.07685842
3.81433013, 10.27166346, 1.96967332, 4.09825927, 0.28249827, 12.17938408, 12.07160258, 4.16591770, -0.08257450
3.81615059, 10.26834328, 1.94144506, 4.14938545, 0.18386574, 12.11745877, 12.08743204, 4.22907389, -0.07951377
3.83931423, 10.24070023, 1.91128937, 4.17319970, 0.06917751, 12.08715202, 12.12168858, 4.29355816, -0.06942356
3.88397455, 10.18584600, 1.89176713, 4.17270063, -0.04326010, 12.09353195, 12.16858858, 4.35806456, -0.05037601
3.95136864, 10.11215611, 1.88816074, 4.16676576, -0.12746479, 12.12857774, 12.21602925, 4.41316728, -0.01827171
4.03593429, 10.03371928, 1.90015263, 4.17182844, -0.15822896, 12.18690399, 12.24659485, 4.44617912, 0.02755162
4.12372164, 9.96229063, 1.92798858, 4.19071368, -0.13324181, 12.26553206, 12.24661299, 4.45232817, 0.07682172
4.19753156, 9.90521677, 1.97392625, 4.21637709, -0.07919658, 12.35436862, 12.21998944, 4.43935103, 0.11315136
4.24177130, 9.86888955, 2.03806814, 4.24009466, -0.03379062, 12.43680951, 12.18699202, 4.41650119, 0.12548572
4.24881335, 9.85836092, 2.11338801, 4.25293645, -0.02742519, 12.49970705, 12.17222908, 4.38384549, 0.11015455
4.21783925, 9.87758843, 2.18464657, 4.25218219, -0.06873322, 12.53990634, 12.19197460, 4.33571759, 0.06987358
4.15606489, 9.92690511, 2.23935764, 4.24250131, -0.14389727, 12.56114587, 12.24508204, 4.27039831, 0.01495518
4.07605880, 10.00434163, 2.27264014, 4.22869551, -0.23142067, 12.56706712, 12.31692758, 4.19197626, -0.04272430
3.99554105, 10.10614341, 2.28390031, 4.21158613, -0.31364083, 12.55777317, 12.39142643, 4.10739965, -0.09333873
3.93045709, 10.22259985, 2.27558093, 4.18871707, -0.37619348, 12.53146665, 12.45660161, 4.02466594, -0.12782028
3.89419118, 10.33406058, 2.25796325, 4.15519727, -0.40728318, 12.48921095, 12.50410942, 3.95447090, -0.13891090
3.89981605, 10.41834430, 2.24756762, 4.10907131, -0.40343608, 12.43777815, 12.52805838, 3.90803189, -0.12553091
3.95320791, 10.46097146, 2.26161632, 4.05852834, -0.37137542, 12.39132438, 12.52671220, 3.89248334, -0.09592523
4.03877657, 10.46302712, 2.30315419, 4.02064523, -0.32333406, 12.36653659, 12.50422472, 3.90812777, -0.06464072
4.12996152, 10.43682437, 2.35701141, 4.01037355, -0.26992083, 12.37038187, 12.46953625, 3.94959978, -0.04335500
4.20699199, 10.40183075, 2.40065552, 4.03157640, -0.21860272, 12.39173524, 12.43207747, 4.00635443, -0.03391878
4.26190668, 10.37899150, 2.41432273, 4.07693609, -0.17287581, 12.41253610, 12.39629682, 4.06427012, -0.02968859
4.29368319, 10.38193087, 2.38651809, 4.13217131, -0.13268790, 12.41745780, 12.35899006, 4.10781846, -0.02278956
4.30401658, 10.40702668, 2.32251471, 4.18155568, -0.09396936, 12.39720049, 12.31151194, 4.12782522, -0.00965060
4.29170691, 10.43912973, 2.23907041, 4.21419044, -0.05046804, 12.34867011, 12.24700348, 4.12427962, 0.00857568
4.25348664, 10.46328687, 2.15219946, 4.22826246, 0.00192206, 12.27483413, 12.16906176, 4.10268366, 0.02593956
4.19139594, 10.46948670, 2.07390700, 4.22827848, 0.06186013, 12.18577424, 12.09228218, 4.07040694, 0.03440424
4.12101291, 10.45109895, 2.01339976, 4.21986746, 0.12213209, 12.09668506, 12.03321013, 4.03452941, 0.02649786
4.06530987, 10.40153435, 1.97497676, 4.20900080, 0.17331768, 12.02499529, 11.99981644, 3.99982914, -0.00276018
4.03794106, 10.32219242, 1.95574761, 4.20460075, 0.20677147, 11.98964213, 11.99020763, 3.97150221, -0.05213050
4.03613188, 10.22886895, 1.94613294, 4.21324724, 0.21546262, 12.00770495, 11.99813777, 3.95546067, -0.11473594
4.05135710, 10.14408499, 1.93560176, 4.23074812, 0.20014638, 12.08369551, 12.01985399, 3.95226573, -0.17982624
4.07633164, 10.08552640, 1.91396387, 4.24517588, 0.17300810, 12.20432281, 12.05447614, 3.95696649, -0.23151720
4.10221141, 10.05890402, 1.87268937, 4.24743182, 0.14627749, 12.34511256, 12.09882654, 3.96616248, -0.25051030
4.11931892, 10.05936237, 1.80903615, 4.23363950, 0.12435279, 12.47801856, 12.14734194, 3.98415454, -0.22490378
4.12222421, 10.07828783, 1.73174025, 4.20478638, 0.10797462, 12.57922728, 12.19707555, 4.01576254, -0.15983111
4.10937950, 10.10752045, 1.65838577, 4.16550493, 0.09977924, 12.64147760, 12.24501740, 4.05484344, -0.07385575
4.08227387, 10.13928108, 1.60799561, 4.12296114, 0.10333705, 12.66967084, 12.28569841, 4.08855299, 0.01220418
4.05015740, 10.16229555, 1.59610915, 4.08249805, 0.12011717, 12.67431346, 12.31404445, 4.10882309, 0.08284828
4.02964158, 10.16488081, 1.63225824, 4.04593679, 0.14921408, 12.66566540, 12.33078573, 4.11847876, 0.13195004
4.03439459, 10.14680245, 1.71467808, 4.01310697, 0.18680742, 12.64969738, 12.34118634, 4.12747609, 0.16180769
4.06843581, 10.11967497, 1.82696421, 3.98430866, 0.22492995, 12.62825432, 12.34991819, 4.14379857, 0.17788034
4.12563133, 10.09642555, 1.94467119, 3.96330194, 0.25078073, 12.59870505, 12.35843864, 4.16750464, 0.18728772
4.19087308, 10.08772823, 2.04305580, 3.95603063, 0.25014865, 12.55419110, 12.36463128, 4.19060964, 0.19657096
4.24336770, 10.09903376, 2.10330186, 3.96636829, 0.21540065, 12.48783502, 12.36543594, 4.20112633, 0.20934500
4.26474106, 10.12924376, 2.11774296, 3.99227490, 0.15016004, 12.39750244, 12.35929176, 4.19070316, 0.22349201
4.25072531, 10.17117170, 2.09462869, 4.02738822, 0.06498655, 12.28471127, 12.34486521, 4.16114587, 0.22962478
4.21045608, 10.21435141, 2.04989668, 4.06691126, -0.02957970, 12.15461463, 12.31916447, 4.12240024, 0.21491987
4.15928141, 10.24915489, 1.99768859, 4.10929625, -0.12613952, 12.01912862, 12.28029064, 4.08450510, 0.17037801
4.11805241, 10.26497990, 1.94785655, 4.15584906, -0.21916239, 11.89117307, 12.23126204, 4.05452146, 0.09584258
4.10954069, 10.25171867, 1.90905168, 4.20677397, -0.29831160, 11.78579264, 12.17880257, 4.03731811, -0.00205396
4.14038989, 10.21102145, 1.89027369, 4.25739868, -0.35248640, 11.72599556, 12.12926619, 4.03657486, -0.11419074
4.19580130, 10.15608480, 1.89777730, 4.29398642, -0.37545511, 11.74157974, 12.08931630, 4.05262053, -0.22814994
4.25462501, 10.10021833, 1.93319813, 4.30714716, -0.36587672, 11.84690187, 12.06532816, 4.08291274, -0.33018696
4.29388039, 10.05617501, 1.99628114, 4.30636738, -0.32047897, 12.01354024, 12.06478454, 4.12125805, -0.40152406
4.29219692, 10.03867992, 2.08390065, 4.29628269, -0.24150631, 12.19632124, 12.09378347, 4.15974090, -0.42259739
4.24109088, 10.05659468, 2.18776306, 4.26598716, -0.13659170, 12.35943377, 12.15064464, 4.18940133, -0.38632309
4.15025684, 10.10381529, 2.29394570, 4.20737203, -0.02391008, 12.47938100, 12.21945750, 4.20384490, -0.30712551
4.03797502, 10.16377621, 2.38628759, 4.12522243, 0.07136893, 12.54866369, 12.27326136, 4.20204367, -0.21357018
3.91993106, 10.22238803, 2.45189044, 4.03334881, 0.13284947, 12.57407406, 12.28680840, 4.18761503, -0.13303801
3.80688119, 10.27279633, 2.48383166, 3.94871016, 0.15833177, 12.56679288, 12.25556832, 4.16478045, -0.07848501
3.71737359, 10.31116101, 2.47549895, 3.88667375, 0.15772586, 12.53537011, 12.20043316, 4.13619043, -0.05319653
3.67101818, 10.33892276, 2.42143378, 3.85949434, 0.13938366, 12.48525024, 12.15173796, 4.10157355, -0.05851579
3.67730467, 10.35816983, 2.32193517, 3.86790238, 0.10713415, 12.42707565, 12.12868981, 4.06117471, -0.09295822
3.72930232, 10.36717416, 2.19337917, 3.90325184, 0.06412033, 12.37632381, 12.13135361, 4.01707163, -0.14557044
3.81275971, 10.36539291, 2.05938784, 3.95379056, 0.01504946, 12.34377209, 12.14797775, 3.97170323, -0.19642633
3.91227213, 10.35776570, 1.94343248, 4.01103994, -0.03507713, 12.32911771, 12.16732409, 3.92702583, -0.22622732
4.01352784, 10.35273785, 1.86443788, 4.06994557, -0.08050131, 12.32556123, 12.18357640, 3.88603292, -0.22336795
4.10438704, 10.35576888, 1.83290276, 4.12627361, -0.11274691, 12.32446022, 12.19503611, 3.85352880, -0.18522012
4.17634319, 10.36739413, 1.84652753, 4.17696373, -0.12353750, 12.31836209, 12.20450888, 3.83526793, -0.11899999
4.22502962, 10.38604239, 1.88890417, 4.22151556, -0.10883435, 12.30153194, 12.21784779, 3.83829277, -0.04098106
4.25095046, 10.41017416, 1.93797533, 4.26267704, -0.07428334, 12.27377334, 12.24047256, 3.86790398, 0.03072544
4.25689305, 10.43829021, 1.97505518, 4.30478029, -0.03406655, 12.24230408, 12.27592379, 3.92134439, 0.08199589
4.24752858, 10.46898651, 1.99232493, 4.35032418, -0.00412958, 12.21934646, 12.32403900, 3.98408835, 0.10462706
4.22909640, 10.49726534, 1.99190216, 4.39581201, 0.00650714, 12.21806828, 12.37813599, 4.04125402, 0.09499056
4.20706901, 10.51561185, 1.98080026, 4.42964959, 0.00026630, 12.24601972, 12.42655688, 4.08425783, 0.05453535
4.18661958, 10.51715656, 1.96737839, 4.43704959, -0.01400910, 12.30189143, 12.45920268, 4.11170278, -0.00652344
4.17196925, 10.49735597, 1.95773923, 4.40796118, -0.02767578, 12.37302966, 12.46867397, 4.12649300, -0.07011028
4.16786334, 10.45312773, 1.95366275, 4.33854525, -0.03475266, 12.43529831, 12.44891369, 4.13515767, -0.11895577
